Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Christian_music, Religion, Music, Society, Music_of_Latin_America",14.36%,pt-BR,1,UCyKeSEbd3yOkWfURRYykVBQ,Alessandro Vilas Boas,916000,qTHRJimrzfc,2025-07-29T15:00:06Z,17.24 horas,Alessandro Vilas Boas - Deus De Paz (Clipe Oficial),"OUÇA O ÁLBUM  farol.lnk.to/FilhoDoHomem

Um projeto nascido do ao vivo, cheio de verdade, musicalidade intensa e teologia cantada. Alessandro Vilas Boas, em collab com @ONESounds e @thegoodvillages192, apresenta um álbum que caminha por promessas bíblicas, adoração e aponta para o retorno glorioso de Cristo.

“Deus de Paz” é uma canção que carrega tempo, profundidade e promessa.
Inspirada em Romanos “O Deus de paz esmagará Satanás sob os vossos pés”, a canção remete à promessa que nasce já em Gênesis 3: o Filho esmagaria a cabeça da serpente. É uma faixa que une força, oração e profecia, com musicalidade intensa e um momento de adoração profundo.

“Deus de Paz” é a segunda faixa lançada do álbum Filho do Homem, de Alessandro Vilas Boas em collab com @ONESounds e @thegoodvillages192 — um projeto que une teologia cantada e musicalidade viva, nascido do ao vivo e da devoção.

Inscreva-se no canal, ative as notificações e acompanhe de perto essa jornada.

FICHA TÉCNICA
 Voz principal: Alessandro Vilas Boas
 Composição: Alessandro Vilas Boas
 Produção musical: @RodrigoRochaGT
 Arranjos: Alessandro Vilas Boas e @RodrigoRochaGT
 Mixagem: Thiago Baggio
 Masterização: Luciano Vassão
 Direção de vídeo: Rodrigo de Paula (Sarça Films)
 Edição: Sarça Films","Alessandro Vilas Boas, TheGoodVillages, tgv, filho do homem, deus de paz, tgv music, ale vilas boas, album novo, album filho do homem, deus de paz esmagara satanas, esmagara satanas, pisa nele",00:15:07,51190,6900,451,https://i.ytimg.com/vi/qTHRJimrzfc/maxresdefault.jpg,BR
2,,,24,"Action-adventure_game, Video_game_culture, Action_game, Puzzle_video_game, Role-playing_video_game",12.37%,pt,2,UC-yA8YhrAgpFp4aVHRaNyMA,Core,3130000,80fj-03J2p0,2025-07-29T14:50:00Z,17.41 horas,Segredos e Referências do Trailer Filme FNAF 2,"SE INSCREVA: http://bit.ly/2UuijS0
NOVOS PRODUTOS: https://www.lolja.com.br/core/
VIRE MEMBRO: http://youtube.com/CoreDasAntigas/sponsor
Nosso Pix: https://livepix.gg/core

Siga todas as contas e eu vou te amar pra sempre
Instagram: https://www.instagram.com/henrique.marangon.core/
Nosso Discord: https://discordapp.com/invite/core","segredo, secret, secrets, referencias, referencia, referência, trail, fil, film, fime, file, fanf, fnf",00:38:18,53779,6258,393,https://i.ytimg.com/vi/80fj-03J2p0/maxresdefault.jpg,BR
3,,,20,"Strategy_video_game, Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",4.01%,pt-BR,3,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,13600000,toluw4toWig,2025-07-29T22:48:24Z,9.43 horas,FUI HACKEADO no BRAINROT e PERDI MEUS 3 BRAINROTS MAIS RAROS! 💀🧠,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:22:43,358307,11914,2457,https://i.ytimg.com/vi/toluw4toWig/maxresdefault.jpg,BR
4,,,10,"Music, Music_of_Asia, Pop_music",15.45%,ja,4,UCCRb6nYKaT8tzLA8CwDdUtw,TWICE JAPAN OFFICIAL YouTube Channel,5290000,xWldBK4d2Ps,2025-07-29T15:01:46Z,17.21 horas,TWICE「ENEMY」Music Video,"TWICE JAPAN 6th ALBUM『ENEMY』
2025.08.27 Release

【いい音楽で一度、素晴らしいパフォーマンスで二度魅了させる】と言う意味を持つ、Asia No.1最強ガールズグループTWICE。

2025年8月27日（水）にJAPAN 6th ALBUM『ENEMY』（読み：エネミー）をリリース

「ENEMY」は、“何度挫けても、何度だって立ち上がる。いつだって越えなければならない壁は自分自身”と、自分らしく咲く事を諦めないあなたの背中を押すエールソング。公開されたMusic Videoでは、自分自身を超えていく葛藤と、儚くも咲き続ける事をやめない健気な彼女達の姿が胸に刺さる作品となっている。等身大な心情を歌い、力強く表現する彼女達の姿は、同様の悩みを抱えた人へ大きな勇気を与えるだろう。

TWICE JAPAN 6th ALBUM『ENEMY』はメンバーのジヒョがディレクションを務めた作品。ビジュアルや、楽曲、ミュージックビデオに至るところまで、ジヒョがディレクションに参加している。
メンバーの意図がダイレクトに表現された作品『ENEMY』、今までのTWICEの表現にはなかった、より等身大な彼女達を映しだす。

「ENEMY」配信中：https://twicejapan.lnk.to/ENEMY

TWICE JAPAN 6th ALBUM『ENEMY』特設サイト：
https://www.twicejapan.com/feature/ENEMY

#TWICE #ENEMY 
#TWICE_ENEMY
#JAPAN6thALBUM

犬が登場するシーンは、動物保護士の同行および指導の下で撮影されました。
개가 등장하는 장면들은 동물보호사의 동행 및 지도 아래 촬영했습니다.
The scenes featuring dog were filmed under the guidance of an animal guardian.

---------------------------------
TWICE OFFICIAL FANCLUB ONCE JAPAN
http://oncejapan.com

TWICE JAPAN OFFICIAL SITE
http://www.twicejapan.com

TWICE JAPAN OFFICIAL X
https://twitter.com/jypetwice_japan

TWICE JAPAN OFFICIAL INSTAGRAM
https://www.instagram.com/jypetwice_japan/

TWICE JAPAN OFFICIAL YouTube Channel
https://www.youtube.com/c/twicejapanofficial

TWICE JAPAN OFFICIAL TikTok
https://www.tiktok.com/@twice_tiktok_officialjp
---------------------------------","TWICE, トワイス, トゥワイス, ナヨン, ジョンヨン, モモ, サナ, ジヒョ, ミナ, ダヒョン, チェヨン, ツウィ, K-POP, TT, ONCE, 트와이스, ミサモ, ダンス",00:03:03,1026127,150845,7723,https://i.ytimg.com/vi/xWldBK4d2Ps/maxresdefault.jpg,JP
5,,,1,"Film, Entertainment",4.64%,pt,5,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2590000,qnR0s1QVknI,2025-07-28T15:39:38Z,40.58 horas,Avatar 3 - Fogo e Cinzas | Trailer Oficial Dublado,"Avatar 3 - Fogo e Cinzas | Trailer Oficial Dublado

Assista ao novo trailer de #AvatarFogoECinzas #Avatar3 - 18 de dezembro nos cinemas!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:31,814558,35623,2175,,BR
6,,,20,"Action_game, Action-adventure_game, Video_game_culture, Lifestyle_(sociology), Role-playing_video_game",2.81%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11200000,yoWQ6YZACUo,2025-07-29T13:01:49Z,19.21 horas,Civilização do Futebol no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/
(O show em São Paulo no dia 06/09/2025 foi cancelado)

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:27:24,744612,19760,1195,https://i.ytimg.com/vi/yoWQ6YZACUo/maxresdefault.jpg,BR
7,,,10,"Music_of_Latin_America, Hip_hop_music, Music, Pop_music, Lifestyle_(sociology), Electronic_music",17.72%,pt-BR,7,UCKh2WhQRJ5RkAQ9_TIKQGcg,Duquesa,206000,s-t4vQlkDX8,2025-07-29T15:00:06Z,17.24 horas,Duquesa - TÃOQUENTE - No Meu Club (Clipe Oficial),"Música - TÃOQUENTE
Voz: Duquesa @duquesa
Produção Musical: Go Dassisti @godassisti
Gravação: Go Dassisti @godassisti
Mixagem e Masterização: Luciano Scalercio @lucianoscalercio
Selo – Boogie Naipe

BOOGIE NAIPE
Direção Executiva - Kaire Jorge @kairejorge
Gerente de Projetos - Carol Castro @carollina.castro
Produção Executiva - Carol Castro @carollina.castro
Produção Artística - Iná Araújo @ina___araujo
Coordenadora de Comunicação - Fernanda Cotez @fernandacotez
Social Media - Giovanna Venâncio @gxvs_
Design Gráfico: Caio Matos @sotxm_
Assessoria de Imprensa: Gira Hub @girahub
A&R - Paula Spit @paulaspit
Making Of / Still Boogie Naipe: Julio Justo @juliojustoo

Produção Audiovisual: Hyperion Studios @hyperion___studios
Direção Criativa: Bruna Machado, Ryan Monotoshi e Duquesa  @monotoshi, @brunamaxhado, @duquesa 
Direção: Bruna Machado @brunamaxhado
DOP: Caetano @photo.caetano
AC1: Fábio Moraes Cabelo @fabiocinema
AC2: Marcos Jou @_marcosjou
Gaffer: Lucas Oliveira 
Ass Elétrica 1: Hélio Oliveira 
Ass Elétrica 2: David Araújo 
Fotografia Still: Paulo Martins @paulomartins
MOF Foto: Felippe Xixa @felippe07
Mobile: Lukas Sá @by.lukito
Diretora de Produção: Bruna Machado @brunamaxhado
Prod: Gaby Goretti @gabygoretti
Assist de Prod: Marcelle Tenório, Gustavo França e Carol Arana 

Beauty: Thay Indauana @c4aos_
Assist Beauty: Ana Vitoria Nogueira 
Equipe de Arte: Addedo @addedo.art
Diretoras e Produtoras de Arte e Objetos: Bárbara Donatello e Alexandra Malschitzky barbaradonatello_, @a.lemarinho
Produção Executiva de Arte: Guilherme Miranda 
Produção de Arte: Carol Caroline e Brendie Henrique 
Visualização 3D: Gabriela Arena 
Cenografia e Montagem: Guilherme Doria 
Montagem: Luiz Standard, Luiz Vinicius e Marcos Jovita 
Apoio: Acervo Utimura 
Estagiária de Arte: Raw Correa 
Casting: Victoria Silva, Larissa Araújo, Anna Messias, Bia Graboschi, Ray Souza, Jhey Oliver, Steh Alves e Ana Paixão @victoriasilva_vs, @lariearaujoo, @aanna_messias, @biiagraboschi @ray.souzs @jheyoliiver @stefanyalvesinc @anapaixa.o 

Edição: Ryan Monotoshi 
Color: Rafael Focay @rafaelfocay
VHS: Ryan Monotoshi 

Catering: Arca Catering @cateringarca
Agradecimentos Especiais: Hollyland Brasil e 22 Locações  @hollyland.br @hollylandtech, @22locacoes




Música - No Meu Club
Voz: Duquesa @duquesa
Produção Musical: Go Dassisti @godassisti
Gravação: Go Dassisti @godassisti
Mixagem e Masterização: Luciano Scalercio @lucianoscalercio
Selo – Boogie Naipe

Direção Criativa: Bruna Maxhado e Duquesa
Direção: Bruna Maxhado e Duquesa
AD: Rânata Saunders
DOP: Caetano @photo.caetano
AC 1: Fábio Moraes @fabiocinema
AC 2: Lucas Soares
Fotógrafo Still: Paulo Martins @paulomartins
Making Of: Lukas Sá
Produção Executiva: Larissa Nascimento
Assistente de Produção: Manuela Gasparini
Assistente de Set: May Luz @eumayluz
Assistente de Set: Caio Kater
Gaffer: Lucas Oliveira
Assistente Elétrica: David Araújo
Assistente Elétrica: Vitorío Abruzzese
Assistente Elétrica: Hélio Oliveira

Make: Steyonce @steyonce_n
Make: Thay Indauana @c4aos_
Stylist: Camila Oliveira @cadelachic
Assistente Stylist: Lici @licii__
Hair: Victória Silva @victoriasilva_vs
Hair Assistente: Anna Messias  @aanna_messia
Casting: Bia Gabroschi, Ray Souza, Jhey Oliver, Steh Alves, Victoria Silva, Elida Caldeira, Pauliane Batista, Ana Vitoria, Lorena Moura, Sabrina Silva, Lici e Kendrick
@biiagraboschi @ray.souzs @jheyoliiver @stefanyalvesinc, @victoriasilva_vs, @elida7, @paulianne @yosoyanavitoria @lorenamouranails @sabrns_  @licii__
Diretora de Arte: Bárbara Donatello Muniz Teixeira
Produtor de Arte: Guilherme Spindola
Assistente de Arte: Brenda Henrique
Assistente de Arte: Beatriz Santos
Contra-regra: Lucas da Silva Acre @olucasarce

Edição: Ryan Monotoshi
Color: Caetano @photo.caetano
Lettering: Caio Matos @sotxm_

Motorista Arte: Marco Antônio Jovita
Motorista Infraestrutura: Kaique Lopes Guimarães
Motorista Van de Câmera: Guilherme Sobral
Catering: Café Mania @cafemaniaa_

Agradecimentos Acervos: @relicari.oz @gardebrecho_ @donnashop_ @vanessa_olss


Realização: Boogie Naipe
Todos os direitos reservados, Boogie Naipe - 2025 
Siga:
@duquesa 
@boogienaipe",,00:04:20,50893,8596,424,https://i.ytimg.com/vi/s-t4vQlkDX8/maxresdefault.jpg,BR
8,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game, Strategy_video_game",5.72%,pt-BR,8,UCgWiuB2PQIUhJgEN9No281g,VALORANT // Brasil,253000,iv3hh0PkdQQ,2025-07-29T14:01:08Z,18.22 horas,PUMP IT UP // Trailer de Revelação da Skin SplashX,"Ah, que delícia o verão! Hora do TCHIBUM no Vavá.

Refresque a sua coleção com Vandal, Operator, Confronto, Gesto, Chaveiro de Arma e Spray SplashX.

Animação criada em parceria com WIZZ
__

Música: 
""IGNITION (SplashX remix)""
Vocais da faixa original: LICK
Composição:  Joshua Li
Produção: LICK
Produção do remix: Bishu
Produção adicional: VERDAUNT

Supervisão da música: Jackie Palazzolo, Equipe Musical da Riot Games

—
Jogue VALORANT: https://playvalorant.com/pt-br/ 

Siga a gente:
Twitter: https://twitter.com/valorantbrasil 
Instagram: https://www.instagram.com/valorantbrasil/  
TikTok: https://www.tiktok.com/@valorantbrasil 

#VALORANT #RIOTGAMES #SKINREVEAL #SPLASHX #REVELAÇÃODESKIN","jogo de tiro, valorant, valorant brasil, valorant brasil animação, valorant brasil gameplay, valorant brasil trailer, valorant gameplay, valorant highlights, fps, SplashX, SplashX Skins, New Skins, Season 2025, S25, VALORANT, VALORANT game, valorant act 4, shooters, tactical FPS, launch, VALORANT agent, Vandal, Operator, Flex, novas skins, Temporada 2025, T25, jogo VALORANT, valorant ato 4, jogo de tiro tático, lançamento, agente VALORANT, Gesto",00:01:20,37110,1948,175,https://i.ytimg.com/vi/iv3hh0PkdQQ/maxresdefault.jpg,BR
9,,,20,"Simulation_video_game, Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",7.00%,,9,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,21200000,wsob1GrznuA,2025-07-29T16:10:10Z,16.07 horas,FIZ UM BURACO GIGANTE NO LIXÃO E ENCONTREI 100 MILHÕES DE DÓLARES!,"Reza a lenda que um disco rígido contendo 100 milhões de dólares em criptomoedas foi enterrado nas profundezas de um lixão. Então eu comprei ele com todo o dinheiro que eu tinha e agora vou escavar todo o lugar, para tentar encontrar esse tal disco rígido. CONFIRA E SARAIVA O LIKE!

●Nome do Jogo: One Man's Trash
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, One Man's Trash, buraco",00:23:45,746994,49133,3127,https://i.ytimg.com/vi/wsob1GrznuA/maxresdefault.jpg,N/A
10,,,22,"Hip_hop_music, Music, Music_of_Latin_America, Pop_music",7.79%,,10,UCG90vRbG7aMXu0nD0DQ2wFA,MC Luuky,530000,Ih7DMDtwjTw,2025-07-29T15:00:23Z,17.23 horas,"BB DA X6 - MC IG, MC Lele JP e MC Luuky (DJ Victor)","MC LUUKY ®

Artista: MC IG, MC Lele JP e MC Luuky
Música: BB da X6
Produção: DJ Victor","BB da X6, MC IG, MC Luuky, MC Lele JP",00:04:16,29345,1853,432,https://i.ytimg.com/vi/Ih7DMDtwjTw/maxresdefault.jpg,BR
