Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Electronic_music, Music, Music_of_Latin_America, Pop_music, Music_of_Asia",1.35%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1650000,LiA99EUbklE,2026-02-15T14:00:24Z,6.20 horas,Dance se souber Tik Tok (2026) ❤️,"Dance se souber Tik Tok (2026) ❤️
Dance se souber Tik Tok (2026) ❤️

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:11,38377,489,29,https://i.ytimg.com/vi/LiA99EUbklE/maxresdefault.jpg,BR
2,,,24,"Film, Entertainment",26.78%,pt,2,UCfUE4aSsJSOmeGcnwue9TnQ,Gustavo Cunha,945000,KX2lcfz3uw8,2026-02-15T15:15:24Z,4.95 horas,HOMEM-ARANHA NOIR - TUDO sobre a SÉRIE | TRAILER EXPLICADO,"🤖 Compre na AMAZON pelo meu link:
https://amzn.to/3ZMYzJo 

CONTATO COMERCIAL: gusttavo5150@gmail.com

ROTEIRO & APRESENTAÇÃO: Gustavo Cunha
EDIÇÃO: Cláudia Bastos - claudia.gantus@gmail.com
CAPA: @darllyson.designer",,00:15:19,9092,2342,93,https://i.ytimg.com/vi/KX2lcfz3uw8/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",11.34%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22900000,SvVx4no3XHA,2026-02-15T15:00:50Z,5.19 horas,"ALIMENTE O BURACO! NÃO IMPORTA O QUE ACONTEÇA, ALIMENTE O BURACO! - Berry Bury Berry (DUBLADO)","O que parecia ser um simples jogo esquisito de jogar frutas em um buraco, acaba se revelando um história sombria e assustadora. CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Berry Bury Berry
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com",,01:44:19,365558,38023,3413,https://i.ytimg.com/vi/SvVx4no3XHA/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Music",1.25%,pt-PT,4,UCJqd5Ejxi_fPcttEQ-E7hFw,Natanzinho Lima - Topic,48400,FUKxVs7C-5Q,2026-02-14T17:13:01Z,26.99 horas,Eu Quero Só Você (Ao Vivo),"Provided to YouTube by Sua Musica Digital LTDA

Eu Quero Só Você (Ao Vivo) · Natanzinho Lima

Na Praia

℗ 2026 Natanzinho Lima

Released on: 2026-02-14

Producer: Dioguinho
Music Publisher: Copyright Control
Composer, Lyricist: Akon
Composer, Lyricist: Lucas Borges
Composer, Lyricist: Edson Luiz Silva Lima
Composer, Lyricist: Hakeem Abdulsamad

Auto-generated by YouTube.","Natanzinho Lima, Na Praia, Eu Quero Só Você",00:03:24,13445,168,0,https://i.ytimg.com/vi/FUKxVs7C-5Q/maxresdefault.jpg,N/A
5,,,1,"Entertainment, Film",3.02%,en-GB,5,UC2sxxXRBL5SgY0fI58BrOCA,JoBlo Animated Videos,5280000,9DORLMskzR0,2026-02-15T14:15:01Z,5.96 horas,"THE SUPER MARIO GALAXY MOVIE ""Bowser Vs Yoshi"" Trailer (NEW 2026)","Official Website: https://www.thesupermariogalaxymovie.com

New galaxies. New friends. Yoshi joins the adventure. The Super Mario Galaxy Movie is only in theaters April 1.

The Super Mario Galaxy Movie is an animated film based on the world of Super Mario Bros., and follows The Super Mario Bros. Movie, which was released in 2023 and earned more than $1.3 billion worldwide. Both the 2023 film and The Super Mario Galaxy Movie are produced by Chris Meledandri of Illumination and Shigeru Miyamoto of Nintendo.
 
The film will be co-financed by Universal Pictures and Nintendo and will be released worldwide by Universal Pictures.

The Super Mario Galaxy Movie is directed by returning filmmakers Aaron Horvath and Michael Jelenic, from a screenplay by returning screenwriter Matthew Fogel, with Brian Tyler returning to compose the score.

SUBSCRIBE for more ANIMATED videos here: www.youtube.com/@JoBloAnimatedVideos?sub_confirmation=1

Footage Courtesy Of NBCUniversal Media, LLC.

#TheSuperMarioGalaxyMovie #Mario","THE SUPER MARIO GALAXY MOVIE Trailer, THE SUPER MARIO GALAXY MOVIE Title, THE SUPER MARIO, Princess Peach, Anya Taylor-Joy, Mario, Chris Pratt, Bowser, Jack Black, Toad, Keegan-Michael Key, Luigi, Charlie Day, Kamek, Kevin Michael Richardson, Joblo Animated Videos, 4K",00:02:23,242956,7021,309,https://i.ytimg.com/vi/9DORLMskzR0/maxresdefault.jpg,US
6,,,20,"Action-adventure_game, Action_game, Video_game_culture, Role-playing_video_game",4.87%,pt-BR,6,UCOaQsQIByJYHyETtw48l_Vw,Free Fire Esports Brasil #FREEFIRE,1730000,seXHAGsY3RM,2026-02-15T19:05:58Z,1.11 horas,C.O.P.A FF 2026 🚨 FINAL FASE DE GRUPOS  🏆 RODADA 6 - GRUPOS A e D 🚨 #freefire,"Promoção Snickers x Free Fire - Acesse e participe: https://www.snickersfreefire.com.br/

Conheça o Hot60 PRO+
O smartphone feito para quem quer jogar a 90fps no Free Fire, sem travar e ainda com muito estilo.
Saiba mais em: https://bit.ly/4kgbJIt

Play Infinix da Semana
Toda semana, uma jogada da comunidade será transmitida ao vivo na Copa FF.
Seja reconhecido pela sua skill no Free Fire.
Participe: https://bit.ly/3ZPnHPP

Foi dada a largada no cenário de Free Fire Esports Brasil! Confira 24 times batalhando pelo título e premiação da COPA FF 2026! O confronto do dia será a Rodada 6, entre os grupos A e D.
Grupo A: Alpha7, Fluxo W7M, Line 10, Outplay, Inco Gaming, Rise Gaming.
Grupo B: Alfa34, Civis, Influence Rage, Loops, Team Solid, MG7.
Grupo C: Virtus Pro, E1 Sports, AXS Fusion, Rush Gaming, Antisocial, Six Eight.
Grupo D: Vasco, XLD, DR3 PIT, LOS, Loud e INTZ.

Siga nossas redes sociais oficiais para ficar por dentro de tudo!
TikTok -   / ffesportsbr  
Twitter -   / ffesportsbr  
Twitch -   / ffesportsbr  
Instagram -   / ffesportsbr  
Facebook -   / ffesportsbr  
Discord -   / discord  

#COPAFF #FreeFire #Frifas","Free Fire, LBFF, Frifas, Clipadinhas, garena, free, fire, free fire, diamante royale, pro league, modo cs, contra squad, jogo mobile, mobile, nova skin, ao vivo, garena free fire, free fire brasil, garena brasil, nova atualização, codiguin, liga brasileira, campeonato garena, lbff ao vivo, free fire ao vivo, lb, competitivo, competitivo free fire, lbff live, free fire live",03:06:57,559135,27217,21,https://i.ytimg.com/vi/seXHAGsY3RM/maxresdefault.jpg,BR
7,,,10,"Music, Music_of_Latin_America",1.45%,pt-BR,7,UCGYJlreupVYnDwaARORyVSw,Dodô Diplomata,412000,eq0cfQBiBVI,2026-02-11T22:57:11Z,93.25 horas,IVETE SANGALO - VAMPIRINHA (É NOITE DE LUA CHEIA E AS VAMPIRA TÃO SOLTA) MUSICA NOVA 2026,,,00:04:17,23518,332,8,https://i.ytimg.com/vi/eq0cfQBiBVI/maxresdefault.jpg,BR
8,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",21.45%,pt-PT,8,UCv41KdQwTaG2fyEUhsuyN-w,Enmynest,784000,wtSOsRopI8U,2026-02-15T15:02:15Z,5.17 horas,MUITAS DESCOBERTAS E TEORIAS DO NOVO TRAILER DE RESIDENT EVIL REQUIEM ft. @monidatabase,"💡 Quer ajudar na produção de mais conteúdos como esse?
Pix: charles_lucio@hotmail.com
Seja membro: https://www.youtube.com/channel/UCv41KdQwTaG2fyEUhsuyN-w/join

◆ Mais sobre Resident Evil 9 Requiem: https://www.youtube.com/watch?v=XDZZ-yNl2D8&list=PLXmeEUkTKA-rWxsQw7bdhbpIf-RKODLpn&ab_channel=Enmynest

◆ Redes Sociais:
Instagram: https://www.instagram.com/charlesenmynest/
Contato para anunciantes: denyelgamer@gmail.com

#Residentevil #re9requiem

--------------------------------------------------------------

Deus é a base de tudo!","Resident Evil Requiem explicado, O destino de Resident Evil Requiem, O verdadeiro significado de Requiem, A história por trás de Requiem, O futuro começa em Requiem?, Requiem é um novo começo?, Requiem pode ser o fim?, O mistério de Resident Evil Requiem, O segredo por trás de Requiem, Requiem vai mudar tudo?, Requiem conecta toda a saga, A última história de Resident Evil?, Requiem e o legado da franquia, Requiem e o fim de uma era, Resident Evil Requiem em análise",00:34:15,8097,1536,201,https://i.ytimg.com/vi/wtSOsRopI8U/maxresdefault.jpg,N/A
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",2.91%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,11800000,YXikGqtBR30,2026-02-15T13:00:55Z,7.19 horas,24h Resgatando Animais no Minecraft!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:19:49,176130,4788,334,https://i.ytimg.com/vi/YXikGqtBR30/maxresdefault.jpg,BR
10,,,10,"Music_of_Latin_America, Music, Pop_music",0.44%,pt-BR,10,UC4sFJvWwapBhZXUWPmgorBw,Filtr Music Brasil,5050000,9-hKjl_j-uE,2026-02-13T20:00:17Z,48.20 horas,Top Brasil - Mais Tocadas Carnaval 2026,"""Prepare-se para cair na folia com o melhor do Carnaval 2026! 🎉🎶

As faixas mais tocadas estão aqui para garantir que o clima de festa nunca acabe. Aumente o volume e sinta a energia das ruas com os hits que fazem todo mundo dançar. Não importa onde você esteja, com essa seleção, é carnaval o tempo todo!

🔔 Se inscreva no canal do Filtr Music Brasil: http://bit.ly/FiltrnoYT

00:00:00 – Pedro Sampaio, MC Menor K, Melody – JETSKI
00:02:28 – Marília Mendonça – Você Me Fez Odiar o Carnaval
00:05:07 – Zé Neto & Cristiano – Escondendo o Ouro
00:07:59 – Henry Freitas, Nuzio Medeiros, Kadu Martins – Superfantasticamente (Superfantastico)
00:10:30 – Guilherme & Benuto, Grupo Menos É Mais, Matheus Fernandes – Grau de Maluca
00:13:22 – Diego & Victor Hugo – Tubarões
00:16:05 – Israel & Rodolffo – Tô Play
00:18:57 – Grupo Menos É Mais – Brinda Aê
00:22:00 – Avine Vinny, Tarcísio do Acordeon – Aceita que Me Ama
00:25:02 – Marília Mendonça – Leão
00:27:49 – Henry Freitas, Léo Foguete – Onde Era Flor
00:30:22 – Hugo & Guilherme – Vazou Na Braquiara
00:33:06 – Panda – Eu Te Seguro
00:35:35 – Gusttavo Lima – Retrovisor
00:38:04 – Maiara & Maraisa – Medo Bobo
00:42:04 – Luan Santana – OLHO MARROM - Ao Vivo em Lisboa
00:44:30 – Zé Vaqueiro – Coladin (Minha Deusa)
00:48:18 – Danilo E Davi – Apaga Apaga Apaga
00:51:17 – Dennis, Ana Castela, MC GW – Ram Tchum
00:53:26 – Zé Neto & Cristiano – Resumindo
00:55:51 – Mari Fernandez – Página De Ex
00:58:33 – Diego & Victor Hugo – Dama do Baralho
01:01:18 – Jorge & Mateus – Cantada Boba (Ao Vivo)
01:04:22 – Turma do Pagode, Menos é Mais – Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)
01:07:58 – Israel & Rodolffo – Arruma Um Bão
01:10:53 – Gusttavo Lima – Pelo Bem da Minha Saudade
01:13:45 – Diego & Arnaldo, Zé Neto & Cristiano – Vai Cair Água
01:16:16 – Grupo Menos É Mais – Quero Ser Feliz Também / Será / Tempo Perdido
01:22:41 – DENNIS, LÉO FOGUETE – Menina
01:25:19 – Zé Neto & Cristiano – Barulho Do Foguete (Ao Vivo)
01:27:33 – Marília Mendonça – O Que Falta Em Você Sou Eu
01:30:44 – Luan Santana – AMBIENTE ERRADO
01:33:08 – Diego & Victor Hugo – Faz Mais uma Vez Comigo / Muda de Vida / Linda Linda
01:37:42 – Di Propósito, Tony Salles – Pulseirinha Vip
01:40:42 – Israel & Rodolffo – Marca Evidente
01:44:01 – Grupo Menos É Mais – Ainda Bem / Resposta
01:48:24 – Maiara & Maraisa – Narcisista
01:51:55 – Gusttavo Lima, Ana Castela – Canudinho
01:54:00 – Zé Vaqueiro – Maravilhosa
01:55:56 – Danilo E Davi – Buquê de Bebida

Siga o Filtr Music Brasil nas redes sociais: 
https://INSTAGRAM.com/filtrbrasil 
https://FACEBOOK.com/filtr.br/
https://TWITTER.com/filtrmusicbr
https://www.tiktok.com/@filtrmusicbr

#FiltrBrasil #FiltrMusicBrasil #Carnaval #TopBrasil2026","Filtr Brasil, Filtr Music, Filter Brasil, carnaval, carnaval2026, melhoreshits, axé, samba, frevo, playlistdecarnaval, musicasdecarnaval, sucessos, folia, blocosdecarnaval, festa, hitsbrasileiros, diversão, batidas, tradição, carnavalnacidade, música, hitsaxé, classicsdecarnaval, alegria, energia, musicasparadancar, carnaval2026hits, celebracao, folião",01:58:32,192723,828,21,https://i.ytimg.com/vi/9-hKjl_j-uE/maxresdefault.jpg,BR
