Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,24,"Entertainment, Lifestyle_(sociology), Film",8.06%,pt,1,UCvuJTWl_peL49CUfF2EAbyg,Camila Loures,16000000,_UnIaOlt0fU,2025-06-26T22:05:04Z,22.08 horas,PEDIDO DE NAMORO DA AILA E THOMAZ!!! #AITHO,"ATENÇÃO ESTE VIDEO É MERAMENTE PARA ENTRETENIMENTO E NÃO TEM O INTUITO DE INCENTIVAR A REPRODUÇÃO DO CONTEÚDO, SEJA EM LUGARES PRIVADOS OU PÚBLICOS.
NÃO REPITA ISSO EM CASA, VIDEO EXCLUSIVAMENTE PARA ENTRETENIMENTO, ASSIM COMO TODOS OS VIDEOS DO CANAL !!

MOSTRE ESSE CANAL PRA ALGUÉM, UM DIA TEREMOS 50 MILHÕES DE INSCRITOS!!

EMAIL PARA CONTATO: 
contatocamilaloures@gmail.com","camila, loures, CAMILA, LOURES, XIS, xis, lago, mansao, MANSAO, CASA, serie, pop, 24 horas, 24 HORAS, TEMPORADA, temporada, festa, FESTA, ANIVERSARIO, aniversario, surpresa, SURPRESA, morar, juntos, FAMILIA, familia loures, familia, challenge, desafio, DESAFIO, CHALLENGE, TROLLEI, PRANK, trollei, trolagem, prank, TROLAGEM, MUSIC, MUSICA, OFFICIAL, CLIPE, WEBSERIE, webserie, gravida, GRAVIDA, NAMORADO, namorado, crush, casal, tiktok, piscina, PISCINA, CRUSH, TIKTOK, mrbeast, MRBEAST",00:18:05,864133,66563,3084,https://i.ytimg.com/vi/_UnIaOlt0fU/maxresdefault.jpg,BR
2,,,20,Lifestyle_(sociology),2.27%,pt-BR,2,UCIRNu5s24r7zAPTFic_eWNw,Leozinn 077,15300000,5y1xtNhksl4,2025-06-26T21:00:06Z,23.16 horas,COMPREI UMA MOTO SUPER SPORTIVA *Sofri um acidente ?,"Bem vindos ao universo do Leozinn, o conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento lúdico. 💛💛",,00:11:58,1694892,35364,3073,https://i.ytimg.com/vi/5y1xtNhksl4/maxresdefault.jpg,N/A
3,,,10,"Music, Music_of_Latin_America, Pop_music",2.10%,,3,UCt8Ihy3hj9uHGXKTpO214AQ,Henrique & Juliano - Topic,115000,9qB_Ia64Gns,2025-06-27T00:01:40Z,20.14 horas,Novo Eu (Ao Vivo),"Provided to YouTube by Universal Music Group

Novo Eu (Ao Vivo) · Henrique & Juliano

Manifesto Musical 2

℗ 2024 Vida Nova Produções, sob licença exclusiva para Virgin Music Group

Released on: 2025-06-27

Vocalist: Henrique & Juliano
Producer: Eduardo Pepato
Composer Lyricist: William Daniel
Composer Lyricist: Bia Frazo
Composer Lyricist: Klebin
Composer Lyricist: Daniel Cândido
Composer Lyricist: Matheus Damasceno

Auto-generated by YouTube.","Henrique & Juliano, Manifesto Musical 2, Novo Eu",00:03:07,184852,3715,166,https://i.ytimg.com/vi/9qB_Ia64Gns/maxresdefault.jpg,N/A
4,,,17,"Sport, Association_football",2.39%,pt-BR,4,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,21000000,QxsgvTOh4iA,2025-06-25T23:20:20Z,44.83 horas,JOGO COMPLETO: MAMELODI SUNDOWNS X FLUMINENSE | COPA DO MUNDO DE CLUBES DA FIFA | FASE DE GRUPOS,"HOJE TEM TRICOLOR NA COPA DO MUNDO DE CLUBES DA FIFA!

Assista, AO VIVO E COM IMAGENS, à partida entre Mamelodi Sundowns x Fluminense, pela terceira rodada da fase de grupos da Copa de Mundo de Clubes da FIFA 2025!

#CopaNaCazéTV","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, cazetv ao vivo, copa do mundo, mundial de clubes, copa fifa, mundial, world cup, copa cazetv, casimiro copa do mundo, casimiro mundial, cazetv mundial, jogo mundial, nense, flu, jogo fluminense, fluminense ao vivo, assistir fluminense, fluminense mundial, fluminense copa do mundo, fluminense mamelodi",05:45:23,10395825,248676,20,https://i.ytimg.com/vi/QxsgvTOh4iA/maxresdefault.jpg,BR
5,,,10,"Electronic_music, Pop_music, Music_of_Asia, Music",5.13%,ko,5,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33200000,M2WTUoy4y6E,2025-06-27T03:59:07Z,16.18 horas,aespa 에스파 'Dirty Work' MV,"aespa's new single ""Dirty Work"" is out!
Listen and download on your favorite platform: https://aespa.lnk.to/DirtyWork

🔗 https://aespa.com

[Tracklist]
01 Dirty Work
02 Dirty Work (Feat. Flo Milli)
03 Dirty Work (English Ver.)
04 Dirty Work (Inst.)

aespa Official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://weibo.com/aespa

#aespa #에스파 #DirtyWork
#æspa #aespaDirtyWork
aespa 에스파 'Dirty Work' MV ℗ SM Entertainment","aespa, 에스파, KARINA, GISELLE, WINTER, NINGNING, 카리나, 지젤, 윈터, 닝닝, music video, mv, 뮤직비디오, 뮤비, Dirty Work, 더리 워크",00:03:10,13974709,673790,43202,https://i.ytimg.com/vi/M2WTUoy4y6E/maxresdefault.jpg,N/A
6,,,10,"Music_of_Latin_America, Pop_music, Hip_hop_music, Music, Lifestyle_(sociology)",12.10%,pt-BR,6,UC8Kf4sbOVvlgXAaBm8IaYKg,VEIGH,1440000,vT68JYIsGz4,2025-06-27T00:00:07Z,20.16 horas,1. VEIGH - Reuniões comigo mesmo (Eu Venci o Mundo),"Reuniões comigo mesmo · Veigh · Supernova Ent 


Composição: Veigh
Produção Musical: Bvga e Toledo
Mixagem: Bvga, Luciano Scalercio e Arthur Luna
Masterização: Arthur Luna, Luciano Scalercio

Uma produção Supernova Ent.","veigh, VEIGH, veigh album, evom, EVOM, eu venci o mundo, album novo veigh, album veigh, supernova, spnv, Eu Venci o Mundo, veigh eu venci o mundo, veigh evom",00:02:11,213559,25002,830,https://i.ytimg.com/vi/vT68JYIsGz4/maxresdefault.jpg,N/A
7,,,23,"Technology, Lifestyle_(sociology)",0.07%,pt-BR,7,UC8GsQQXt6QvnkFVH-XL6kKg,Robson Abreu,13300000,s8jNq8CvAZQ,2025-06-26T14:02:01Z,30.13 horas,ENCONTREI O LABUBU DOS ROSA NO MEIO DO LIXO!  *é verdadeiro?,,,00:17:52,976150,0,710,https://i.ytimg.com/vi/s8jNq8CvAZQ/maxresdefault.jpg,N/A
8,,,1,"Music_of_Asia, Music, Pop_music, Film, Entertainment, Electronic_music",17.60%,ko,8,UCch9Dmg5Juwp8MZGvAmAp4Q,VIVINOS,2300000,e8lSYc3WvJ8,2025-06-27T09:00:06Z,11.16 horas,KARMA｜ Alien Stage,▶Instrumental download : https://soundcloud.com/licomusic/karma-instrumental,,00:08:05,2330377,376740,33342,https://i.ytimg.com/vi/e8lSYc3WvJ8/maxresdefault.jpg,N/A
9,,,10,"Music, Hip_hop_music, Pop_music, Lifestyle_(sociology), Music_of_Latin_America",15.65%,pt-BR,9,UC8Kf4sbOVvlgXAaBm8IaYKg,VEIGH,1440000,EGIJr7ZUbKE,2025-06-27T00:35:07Z,19.58 horas,10. VEIGH - Filho da Promessa [Clipe Oficial] (Eu Venci o Mundo),"Filho da Promessa · Veigh · Supernova Ent 


Composição: Veigh
Produção Musical: Nagalli, Bvga, Toledo, Honaiser, Galdino e Stick
Mixagem: Bvga, Luciano Scalercio e Arthur Luna
Masterização: Arthur Luna, Luciano Scalercio
Vocal e Arranjos Vocais: Jenni Rocha
Vocais: Janeh Magalhães e Fael Magalhães


DIRETOR: RYAN MONOTOSHI
DIRETOR CRIATIVO: GUSTAVO JANNUZZI 
AD: BRUNA MACHADO 
DOP: RYAN MONOTOSHI
AC1: PEDRO JIMENEZ
2UNIT CHILE: GASPAR ALVAREZ
STILL & MOF: PAULO MARTINS
MOBILE: LUKAS SÁ
MOF HHH: MATHEUS CARUZO
DIRETORA DE PROD: BRUNA MACHADO 
ASSIST PROD: RÂNATA SAUNDERS 
PRODUTORA DE LOC: CARLA TAVAREZ
GAFFER: THOMAS LUZ 
OP. GRUA: EVERTON NEVES
BEAUTY: LARISSA YUMI
STYLING CASTING: LOVI 
ASSIST STYLING: TAÍNA LETICIA 
DESIGNER: CAIO MATOS 
EDIÇÃO E FINALIZAÇÃO: RYAN MONOTOSHI  
DIREÇÃO DE PÓS: GUSTAVO JANNUZZI E GUSTAVO BARROS
COLOR: RAFAEL FOCAY
AGRADECIMENTOS ESPECIAIS: 22 LOCAÇÕES 

Uma produção Supernova Ent e Hyperion Studios.","veigh, VEIGH, veigh album, evom, EVOM, eu venci o mundo, album novo veigh, album veigh, supernova, spnv, Eu Venci o Mundo, veigh eu venci o mundo, veigh evom, filho da promessa, clipe veigh, veigh clipe, clipe novo veigh",00:02:16,181271,27760,603,https://i.ytimg.com/vi/EGIJr7ZUbKE/maxresdefault.jpg,N/A
10,,,24,Lifestyle_(sociology),11.96%,pt-BR,10,UC9eXFedzizQtlY5snZ-IFkg,Sunaika Bruna,3100000,Offz6cHB47o,2025-06-26T21:42:16Z,22.46 horas,CORTAMOS O CABELO DO NOAH CURTINHO,"Oiii meus amores, tudo bem com vocês?? 😍😍
Sejam bem-vindos a mais um vídeo nesse canal. E no vídeo de hoje Nono decidiu cortar o cabelo curtinho e levamos ele. Ficou lindo gente, mas eu chorei hahahahahahah
Espero que gostem, deixem seu like e não se esqueçam de se inscrever no canal ❤️❤️

Me siga nas Redes Sociais:
➡️INSTAGRAM: https://www.instagram.com/sunaikabruna/
➡️TWITTER: https://twitter.com/sunaikaasouza
➡️FACEBOOK: https://www.facebook.com/sunaikabrunaa
➡️TIKTOK: https://www.tiktok.com/@sunaikasoouza","sunaika bruna, sunaika souza, bruna sunaika, lucaslira, lucas lira, noah lira, invento na hora",00:18:31,205778,23419,1192,https://i.ytimg.com/vi/Offz6cHB47o/maxresdefault.jpg,BR
