Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,20,"Action-adventure_game, Strategy_video_game, Video_game_culture, Action_game",8.55%,pt-BR,1,UC5ZTRH1zclthyc6b_D3m2Pw,Gaules,1120000,ezS4Uj02K3o,2025-06-13T23:32:56Z,8.63 horas,STAGE 3 BLAST AUSTIN MAJOR DIA 2 - !sorteio - AO VIVO COM GAULES - Siga @Gaules nas redes sociais!,"STAGE 3 BLAST AUSTIN MAJOR DIA 2 - !sorteio - AO VIVO COM GAULES - Siga @Gaules nas redes sociais!

12:00 LEGACY X FAZE
13:15 THE MONGOLZ X LYNN VISION
14:30 VIRTUS PRO X FÚRIA
17:00 PAIN X NEMIGA

⚠️ Devido a problemas de marca e imagem, o canal Gaules passa a autorizar a publicação de conteúdos retirados da Live somente 24 horas após a finalização da VOD na Roxinha. A regra se aplica a todo tipo de vídeo: clipes, cortes, gameplays ou lives completas.","Gaules, gaules ao vivo, gaules lives, tribo gaules, Counter Strike, CS, Tribo, CS AO VIVO, Major, ESL, BLAST, PGL, Liminha, BT, MCH, Apoka, lett, Podcast Gaules, CSGO, AO VIVOLIVE, G3X, Kings League, Gaules AO VIVO, Tribonera, Gau, Imperial, Furia, O Plano, Legacy, Pain, Oddik, Red Canids, gaules melhores momentos, melhores momentos das lives, melhores momentos, cs2, melhores momentos furia, CounterStrike, CounterStrikeGlobalOffensive, CSGOCommunity, CSGOLovers, CSGOPro, CSGOGaming, CSGOSkins, CSGOHighlights",08:02:11,1003968,85871,13,https://i.ytimg.com/vi/ezS4Uj02K3o/maxresdefault.jpg,BR
2,,,10,"Music_of_Asia, Music, Pop_music",22.77%,ko,2,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,77500000,q9leDzlNEaY,2025-06-13T03:59:11Z,28.19 horas,j-hope ‘Killin' It Girl (feat. GloRilla)’ Official MV,"j-hope ‘Killin' It Girl (feat. GloRilla)’
💽 Listen now: https://jhope.lnk.to/KillinItGirl 

Credits:
Director: Cody Critcheloe
Director of Photography: Alex Gvojic

Executive Producer: Kimbo Kim
Producer: Byengha Im
Bilingual Producer: Jaehoon Kim
Assistant Director: Yeobaek Lee

1st AC: Pongthep Janphophan

Performance Sequence Director: Sky Haneul Yun
Performance Sequence AD: Sujung Kang
KR Techno Crew: Kitae Kim, Juyoung Ha, Gihun Kim

Steadicam Operator: Watcharawit Ya-inta
VDO man: Chaiwat Khamfu
DIT: Thitiwat Pradthanadee
2nd AC: Supakit Nuntawasin (A cam), Aissara Kongsuk (B cam)
Video Man: Phattrapol Aengeim

Gaffer: Wirot Sittiwech
Assistant Gaffer: Thanet Planglae
Astera/DMX Controller: Dolchanog Leksathin, Chalermchai Soonsorn
Electrician: Kittipoor Mayare, Apinan Khotwong, Bonath Pasanekongsin, 
Souliyan Aukkhavang, Sommai Yelue, Xaitao Solangsy, Vasan Saengse, Seksan Phadungphat
Best Boy Rigging: Kasana Chaemsai
Rigging: Tawatchai Thipsombut, Tawatchai Wichadat, Sakda Camdeewan

Key Grip: Tesakarn Lhaopakdee
Assistant Key Grip: Pairoj Keeratiwonglert
Best Boy: Dumrong Laopakdee
Grip Man: Kouay Khounviset
Key Rig: Nut Pudtioantavee
Best Boy: Patkasem Kitsangthong

On Set Editor: Yunjin Yang

Edit House: Church Edit 
Editor: Dakota Giglio
Assistant Editor: Logan Tarter, Sky Kim & Jordan Hahn
Church Edit Founder: Mah Ferraz
Head of Production: Elyse Robinson
Post Producer: Kylie DeVries

Post Producer(37th Degree): Maximilian Selim, Emily Strange

Color House: Ethos Studio (Founder / EP: James Drew)
Colorist: Sam Howells
Color Assists: Annie Cater & Alexandra Makarenko
Producer: Ben Ferren
Head of Production: Natasha Sattler
Managing Director/EP: Eliana Carranza-Pitcher

VFX House: Mad Pictures
VFX Supervisor: Hyunhee Lee
Project Manager: Daeun Kwon
VFX Artist: Jinoh Kim, Yunseon Kim

2D Motion Graphics: Jooyoung Kim
Mastering & Delivery Lead: Byengha Im, Mina Kang 
Production: 37th Degree

[THAILAND TEAM - UMOON PRODUCTION]
Executive Producer: Thomas Menard, Julien Casanova
Line Producer: Ruchira Huachaipet
Production Manager: Surattana Kanlaya
Production Coordinator: Budsara kanchanakhan, Kanokwan Jaisabai
Transport Manager: Chaowat Nittayasut
Translator: Chatnapa Senanurakworakul, Siriya Vongsena, Panita Somboonsakdikul
Production Assistant: Airasita Kamsuwan, Watcharaporn Jongkonpheut
Filmboard Manager: Tip Sukwiwat
Production Accountant: Phannaphat  Phetpunpin
Assistant Accountant: Supahong  Pansakul

1st Assistant Director: Kongpob Sangsanga
2nd Assistant Director: Weerawit Chaiwattana
Key Set PA: Wayupak Kongsawat

Art Director: Teeratan TANATSUTTIROJ
Art Coordinator: Chayanee NILJIANSKUL
Assistance Art Director: Chumpol KRAJANGTHONG
Graphic Design: Surasak TAPANA
Computer Graphic: Khomkrit CHANTARAPORN
Draft man / Construction manager: Sukris CHANPEN
Set Decorator: Anusorn KASAMJIT

Location Manager: Thitikorn Sriborisut
Makeup artist: Katawut Tarawan
Stylist: Joy Sakarakul

SFX Coordinator: Phuwadon Taweeboon
SFX Floor Technician: Ahmad Cahrlermthai
SFX Lead Technician: Keerati Wongwinyuchon
SFX Technician: Pasit Hemachai, Worraton Dunsungnun

VFX Supervisor: Barnaby Bretton
VFX Assistant: Robin

[US TEAM]
Producer(37th Degree): Maximilian Selim, Emily Strange
Production Coordinator: Quinn Gardner

1st AC: Neil Dearman
2nd AC: Kristian Robateau
DIT: Justin Warren

Gaffer Josh Ausley
LD: Jake Wright
BBE: Nathan Rigaud
Key Grip: Mike Pilcher
BBG: Ashley Sudge


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.

Connect with BTS:
https://ibighit.com/bts
http://x.com/BTS_bighit
http://x.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
http://btsblog.ibighit.com

#jhope #제이홉 #jhope_KillinItGirl","HYBE, HYBE LABELS, 하이브, 하이브레이블즈",00:02:49,6470568,1367618,105839,https://i.ytimg.com/vi/q9leDzlNEaY/maxresdefault.jpg,KR
3,,,10,"Music, Hip_hop_music, Music_of_Latin_America, Pop_music",8.23%,,3,UCQSDP7H4BINtrZ0bJc_FNIA,Orochi,4090000,SP1qu6_zw3s,2025-06-12T21:01:33Z,35.16 horas,Orochi - Van Cleef ft. Filipe Ret (Prod. Portugal no Beat),"Ouça #EUODEIOODIADOSNAMORADOS em todas as plataformas digitais: https://onerpm.link/euodeioodiadosnamorados

Composição: Orochi, Shok, Portugal no Beat
Produção Musical: Portugal no Beat
Rec/Mix: Portugal no Beat
Master: 2f-Uflow

©℗ Mainstreet Records","Orochi, Orochi amor de fim de noite, amor de fim de noite, mainstreet, mainstreet records, album orochi, eu odeio o dia dos namorados, Orochi Filipe Ret, 7 chaves, Van Cleef, dejavu, ce deve ta linda, intenção, raro, nao me ame facil, nao me abandona, lua cheia, alguem que te ame de verdade, corpo raro, orochi love song, orochi amor, orochi musica nova, trap rj, orochi balao",00:02:57,611148,47936,2376,https://i.ytimg.com/vi/SP1qu6_zw3s/maxresdefault.jpg,BR
4,,,17,"Sports_game, Sport, Association_football",3.13%,pt,4,UCh5WrXMEdOifhfihh3KwEmg,Kings League Brazil,220000,c0Tv5LNM-fY,2025-06-13T21:29:30Z,10.69 horas,🇧🇷👑QUEENS FINALISSIMA | KINGS WORLD CUP CLUBS SEMIFINALS,"Inscreva-se e não perca nada:
https://www.youtube.com/@KingsLeagueBrazil?sub_confirmation=1

Informações sobre a Kings League Brazil
https://kingsleague.pro/pt/brazil

Siga nossas redes sociais:

Twitter: https://x.com/Kings_LeagueBR
Instagram: https://www.instagram.com/kingsleague_br
TikTok: https://www.tiktok.com/@kingsleague_br
Twitch: https://www.twitch.tv/kingsleague_br","games, twitch, kings league, goles kings league, kingsleague, futbol, futbol 7, pique, gerard pique, ibai, ibai llanos, kun aguero, xbuyer, djmario, casillas, analisis kings league, el joker, casillas kings league, kings league jornada, queens league, Jonvlogs, Luva de pedreiro, Paulinho, LuquEt4, Toguro, Yuri 22, Ludmilla, Allan Stag, Cerol, Nobru, Kond, Michel Elias, MC Hariel, Furia FC, Neymar, Neymar Jr, Cris Guedes, Gaules, G3X FC, Kelvin Oliveira, Coringa, Nyvi Estephan, futebol, Brazil",04:26:16,328883,10280,19,https://i.ytimg.com/vi/c0Tv5LNM-fY/maxresdefault.jpg,BR
5,,,24,"Vehicle, Society, Lifestyle_(sociology)",7.89%,pt,5,UCLXl1V6n82Dyg1VhVgSL0nw,Aviões e Músicas,3300000,Cl1SunKk87A,2025-06-12T21:01:51Z,35.15 horas,Acidente com o 787 da Air Índia,"Comentando o acidente que aconteceu com o acidente com o 787 da Air Índia.

Use o cupom LITO e ganhe descontos em todo o site da Insider #insiderstore
https://www.insiderstore.com.br/AvioeseMusicas

Lito Sousa, que comanda o Aviões e Músicas, está há mais de 15 anos nas mídias descomplicando a aviação e tirando o medo das pessoas de voar de avião. Mecânico Internacional de aeronaves, acumula mais de 37 anos de experiência na aviação comercial. Também é piloto privado e especialista em Fatores Humanos  e Safety, sendo hoje um dos maiores palestrantes no Brasil. Lito Sousa desenvolveu sua metodologia única que já tirou o medo de voar de mais 5000 pessoas e agora é dono da maior escola de aviação do país que forma mecânicos de aeronaves, pilotos, comissárias e engenheiros, e através de parcerias com muitas empresas aéreas, é responsável por colocar a maioria dos novos profissionais no mercado de aviação.


✈️ Seja Membro do Canal Aviões e Músicas: https://bit.ly/ApoiarCanal
✈️ Seja um Profissional da Aviação da Lito Academy: https://litoacademy.com.br/lito-academy/
✈️ Supere o medo de voar de avião: https://www.medodevoar.com.br
✈️ Palestras e treinamentos do Lito In Company: https://www.litoacademy.com.br
✈️ Contato Comercial: comercial@avioesemusicas.com ou +55 11 96920-3129

   
Mídias Sociais
✈️ Twitter\X: https://x.com/avioesemusicas
✈️ Instagram: https://instagram.com/lito
✈️ Facebook: https://facebook.com/avioesemusicas
✈️ Linkedin: https://www.linkedin.com/in/litosousa/
✈️ TikTok: https://www.tiktok.com/@avioesemusicas

Apresentação e criação: Lito Sousa
Idealização e direção: Mila Seidl
Produção e Redes Sociais: Camila Dourado
Captação e Edição: Nathan Cézar
Motion Graphic: Nathan Cézar
Roteiro: Chila Bauer
Marketing: Bruno Triaquim e Larissa Alves
Vinheta de abertura: Maurício Duarte (@mauriciodgs) / Ivo Duran (@ivoduran)","AVIAÇÃO, Lito, Lito do Aviões e Músicas, AVIÕES E MÚSICAS, Aerolito, medo de voar, turbulencia, aviação comercial, lito sousa",00:58:29,853526,65297,2082,https://i.ytimg.com/vi/Cl1SunKk87A/maxresdefault.jpg,BR
6,,,10,"Entertainment, Music, Music_of_Asia, Pop_music",21.59%,ko,6,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,80600000,g_jMGL39ElQ,2025-06-13T15:30:02Z,16.68 horas,j-hope ‘Killin' It Girl’ Stage CAM @ 'HOPE ON THE STAGE' FINAL,"💥 Listen now: https://jhope.lnk.to/KillinItGirl

#제이홉 #jhope #jhope_KillinItGirl 
#HOPE_ON_THE_STAGE_TOUR_FINAL
#HOS_TOUR_FINAL #jhope_TOUR 

Connect with BTS:
https://ibighit.com/bts
https://x.com/bts_bighit
https://x.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
http://btsblog.ibighit.com","방탄소년단, BTS, BANGTAN, 알엠, RM, 슈가, SUGA, 제이홉, jhope, 지민, 정국, k-pop, 방탄, j-hope, Jung Kook, Jimin, BTS V, Jin",00:02:25,876142,181277,7903,https://i.ytimg.com/vi/g_jMGL39ElQ/maxresdefault.jpg,N/A
7,,,10,"Pop_music, Music, Music_of_Latin_America",2.77%,pt-BR,7,UCRD1ypvmK7e_05Rtu9zHOfQ,Ana Castela,4300000,EV0rV4haNFs,2025-06-13T00:00:06Z,32.18 horas,Rodeio No Texas - Ana Castela (Oficial),"🤠 Ouça ""Let´s Go Rodeo"" em todas as plataformas https://ffm.to/letsgorodeo

📲 Me acompanhe no Instagram  https://www.instagram.com/anacastelacantora

📞 Siga o canal ""Ana Castela (B O I A D E I R A)"" no WhatsApp: https://whatsapp.com/channel/0029Va6HtNLHQbS22Zfje31w

RODEIO NO TEXAS 🐂
Composição: Ana Castela / Léo Souzza / Mateus Felix

Sei que você tem medo de se entregar
Mas eu prometo que você vai gostar
E se me der a chance de te mostrar
Que o meu mundo é seu lugar

Vem cá
Eu sei que Cowboys são difíceis de amar
Mas se for comigo, eu prometo cuidar
Ah-ah-ah-ah

Já pensou? Nóis na estrada de terra
Country Road no som da caminhoneta
Deus me livre te amar, mas quem me dera
Hoje eu sonhei com nóis num rodeio no Texas

Já pensou? Nóis na estrada de terra
Country Road no som da caminhoneta
Deus me livre te amar, mas quem me dera
Hoje eu sonhei com nóis num rodeio no Texas

Ô-ô, ô-ô-ô-ô

Vem cá
Eu sei que caubóis são difíceis de amar
Mas se for comigo, eu prometo cuidar
Uou, uou, uou, uou, uou, uou

Já pensou? Nóis na estrada de terra (uou, uou, uou, uou)
Country Road no som da caminhoneta
Deus me livre te amar, mas quem me dera
Hoje eu sonhei com nóis num rodeio no Texas

Já pensou? Nóis na estrada de terra
Country Road no som da caminhoneta
Deus me livre te amar, mas quem me dera
Hoje eu sonhei com nóis num rodeio no Texas

Ô-ô, ô-ô-ô-ô

Deus me livre te amar, mas quem me dera
Hoje eu sonhei com nóis num rodeio no Texas

Produtora: SETE4
Direção: Jacques JR
Gaffers: Lucas Andrade - Jorge Henrique Cruz - Luiz Paulo Ferrão - Gabriel Campos
Edição e montagem: Jacques JL
Color: Jacques JR
Making Of: Jhonata Geise
Ator: Lucca Picon

Head de Marketing: Everton Albertoni
Direção de arte: Vinicius Giuliano
Social Manager: Jean Carlos, Yasmin Siqueira, Beatriz Pimentel, Marcella Azevedo
Manager Label: Douglas Alessi
Produção: Mika Segura, Nay Gundi
Direção Artística AgroPlay: Filipe Eberhard
Distribuição: Paralogy","ana castela, mioto, texas, miotela, rodeio, rodeio no texas, agro, agroplay, boaideira",00:02:42,620299,15669,1488,https://i.ytimg.com/vi/EV0rV4haNFs/maxresdefault.jpg,BR
8,,,10,"Pop_music, Music_of_Latin_America, Hip_hop_music, Music",7.43%,,8,UCQSDP7H4BINtrZ0bJc_FNIA,Orochi,4090000,rgI1KIpkN6Y,2025-06-12T21:04:11Z,35.11 horas,"Orochi - Eu Odeio o Dia dos Namorados (Prod. Portugal no Beat, Galdino)","Ouça #EUODEIOODIADOSNAMORADOS em todas as plataformas digitais: https://onerpm.link/euodeioodiadosnamorados

Composição: Orochi, Portugal no Beat, Dundum NTS, Galdino
Produção Musical: Portugal no Beat, Galdino
Rec/Mix: Portugal no Beat
Master: 2f-Uflow

©℗ Mainstreet Records","Orochi, Orochi amor de fim de noite, amor de fim de noite, mainstreet, mainstreet records, album orochi, eu odeio o dia dos namorados, Orochi Filipe Ret, 7 chaves, Van Cleef, dejavu, ce deve ta linda, intenção, raro, nao me ame facil, nao me abandona, lua cheia, alguem que te ame de verdade, corpo raro, orochi love song, orochi amor, orochi musica nova",00:02:27,328722,23459,975,https://i.ytimg.com/vi/rgI1KIpkN6Y/maxresdefault.jpg,BR
9,,,28,"Music, Lifestyle_(sociology)",2.16%,pt,9,UC63iwP6BtIjxB6xn1GKR6Lw,Emilly Vick,24600000,1Nn5vswQs40,2025-06-13T15:00:07Z,17.18 horas,FUGI DO MEU NAMORADO POR 24 HORAS *Ele me encontrou ?,"INSTAGRAM DOS ROSA (oficial)👇 
@dosrosaof
https://www.instagram.com/dosrosaof?igsh=MXV0bG92dGFhZnVtMg%3D%3D&utm_source=qr

SHOW DOS ROSA 👇
https://linktr.ee/showdosrosa

SITE DOS ROSA👇
https://grupodosrosa.com/

Bem vindos ao universo Emilly Vick, o conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento lúdico. ❤️❤️",,00:12:01,1350093,27279,1834,,BR
10,,,24,"Lifestyle_(sociology), Entertainment",4.32%,,10,UCBE6H_tqiG10HZ0zkuFDoAg,BianKA,933000,khgNf8i7OFM,2025-06-12T21:00:48Z,35.17 horas,FUI PEDIDA EM NAMORO ❤️💍 - BIANKA,"Helloooo Meninas e Meninos!!! Mais um vídeo ai para vocês se divertirem com meu dia-a-dia 🤪

Já se inscreve ai no Canal se você ainda não é inscrito Blz ☺️

Insta: @biankinhaha","daily vlog, bianka, biankinha, vlog diario, vlog bianka, bianquinha, biankinha e juninho, franzinha, wiizinho, bianca harumi, bianka harumi",00:20:49,356058,14541,825,https://i.ytimg.com/vi/khgNf8i7OFM/maxresdefault.jpg,BR
