Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Pop_music, Music, Lifestyle_(sociology), Entertainment",10.37%,pt-BR,1,UCUSDfgebJ6aP7DhDMJbpd5A,Kysha e Mine,3160000,-oO9bHgJ92M,2025-08-09T15:00:07Z,5.15 horas,"[LANCE DE ESCOLA 3 BFF 06] POPSTAR  - Kysha e Mine, Isacque Lopes","INGRESSOS SHOWS 2025: https://linktr.ee/kyshaemine
OUÇA AGORA: 

Inscreva-se e ative o sininho 🔔 pra receber as novidades, a TERCEIRA TEMPORADA de LANCE DE ESCOLA está no AR! 

[06 de 07]
O popstar causou. Será que o festival vai unir a galera?

FICHA TÉCNICA:
Autores da música: Isacque Lopes, Umberto Tavares, John Glória, Jefferson Júnior e Stefan Baby
Direção Musical: Umberto Tavares e Jefferson Junior
Produção Musical: Stefan Baby
Mixagem: Stefan Baby 
Masterização: Fera do Mar
Produtora Audiovisual: LordBull Filmes 
Direção Geral: Rômulo Menescal 
Direção Artística: Bruno Chiari 
Direção de Fotografia: Bruno Chiari e Rômulo Menescal 
Roteiro: Bruno Chiari
Making of: CALREC
Montagem e Finalização: Anderson J 
Produção Geral: Lucas Fernandes
Produção Artística: Adriana Gomes
Produção de Conteúdo: Sami Felippe
Agradecimento e apoio: Mousik
Direção Geral: Igor Dias e Tatiana Nascimento
Back Office: Matheus Omena
Realização: Casa Saturno

LETRA:
Oi, oi, oi, oi 
Puxa o celular que hoje eu sou o foco
Aproveita que hoje eu tô tirando foto
Não precisa flash, eu tenho brilho próprio 

Eu sou o popstar 
É na tua playlist que eu vou tocar
Na festa, no fone, na sala de estar
Vai, abre a rodinha pra me ver dançar
Eu vou te ensinar 

Vem cá 
Joga dois pra lá 
Joga dois pra cá 
Você vai rodar e balançar 
Balançar, e balançar, e balançar, e balançar


💜🩷Sigam Kysha e Mine:
Instagram: https://instagram.com/@kyshaeminee
Tiktok: https://tiktok.com/@kyshaeminee
Facebook: https://www.facebook.com/kyshaeminee

🎧Ouçam Kysha e Mine:
Spotify: https://bit.ly/KeMSpotify
Apple Music: https://music.apple.com/br/artist/kysha-e-mine/1748829822
Amazon Music: https://amzn.to/3H7i7Ts
Deezer: https://bit.ly/KeMDeezer","passinho do mexicano, musicas, funk, música, musica, mexicano, musicas do tik tok, kysha, arriba abajo, músicas, emilly vick, passinho mexicano, musicas ingles, tiktok 2024, kysha e mine, kisha, mini querida, mine querida, kysha e mine querida, lance de escola, stefan, stefan baby, estefan baby, argentino, fidelis, entao vai ser só um lance de escola, me espera lá fora, antes da sua mãe chegar, tik taka, tiktaka",00:02:12,72494,5793,1722,https://i.ytimg.com/vi/-oO9bHgJ92M/maxresdefault.jpg,BR
2,,,1,Video_game_culture,8.39%,en-US,2,UCEbVfdA43w83_ilZ1ZlZH3Q,DOM Studio,11100000,9uIi3uCUNOA,2025-08-09T12:59:11Z,7.17 horas,skibidi toilet multiverse 047 (part 2) Trailer,"Champion knew sinister wouldn't give up and would eventually kill him, as he to let sinister get what he wanted and decided to leave a message for Ethan

If you like this video, give it a thumbs up 👍 Subscribe to the channel and click the bell 🔔
https://www.youtube.com/@DOM_Studio
▬▬▬▬▬
Links and credits

🔻Skibidi toilets Original series by  @DaFuqBoom   
🔻Clockmen Designs inspirations: 
https://twitter.com/BabyWuchang
https://twitter.com/clockmaid


Music's🎵 
▶

💠Business Inquiries / Work Opportunities / Sponsorships can be discussed via email:
domstudio.business@gmail.com
▬▬▬▬▬
📌Follow our Social Media:

🎮Join our Discord: https://discord.gg/2XUFpnFTyd
🐦Follow our Tweets: https://twitter.com/DomStudio
📱 Check our Instagram: https://www.instagram.com/dom_studio_iran/
🎶Follow our TikTok page: https://www.tiktok.com/@domstudio_official?lang=en
▶️ Subscribe: https://www.youtube.com/channel/UCEbVfdA43w83_ilZ1ZlZH3Q

#indieanimation   #skibiditoilet  #domstudio","skibidi, skibidi toilet, skibidi dom dom yes yes, Cameraman, Speakerman, tvman, Clockman, Drillman, Camera man, Speaker man, Tv man, Clock man, Titan Cameraman, Titan Tvman, skibidibopyesyesyes, TV show, Sfm, Blender, movie, war documentary, fiction, Secret episode, secret, New episode, Business, Skibidi multiverse, multiverse, Skibidi toilet multiverse, Horror, action, comedy, prank, Fortnite, worst, Best, Mrbeast, Challenge, surprise, Titan Speakerman, Titan Clockman, Titan Drillman, Anime, what",00:06:49,556489,42897,3820,https://i.ytimg.com/vi/9uIi3uCUNOA/maxresdefault.jpg,GB
3,,,22,"Role-playing_video_game, Video_game_culture, Action-adventure_game",1.77%,pt,3,UC_-WQuYUOasNYkX-L_jHgdg,xMarcelo,2560000,7k3UL2eXS0k,2025-08-09T15:00:21Z,5.15 horas,BASE COMPLETA ESOK SEKOLAH SECRETO NOVO ROUBE O BRAINROT COMPREI LUCKY BLOCK INFINITOS 🤑 (30.000$),"VIRA MEMBRO, EU TE ADICIONO NO ROBLOX 💗
USA O STARCODE ""XMARCELO"" ⭐

GRUPO COM ROUPAS BARATAS! 👕
https://www.roblox.com/groups/4177011/X

ENTRE PARA GANHAR ROBUX GRÁTIS E ITEM GRÁTIS! 🤑
https://discord.com/invite/xmarcelo

BASE COMPLETA ESOK SEKOLAH SECRETO NOVO ROUBE O BRAINROT COMPREI LUCKY BLOCK INFINITOS 🤑 (30.000$)","roblox, xmarcelo, roblox video, ESOK SEKOLAH, LOS HOTSPOTSITOS, Esok Sekolah Brainrot, Bulbito Bandito Traktorito, Los Orcalitos, Secreto roube o brainrot, LOS HOTSPOT, atualização roube o brainrot, dragon cannelloni, dragão cannelloni roube o brainrot, dragão caneloni, roube o brainrot secreto, top global roube o brainrot, BRAINROT, BRAINROT ROBLOX, admin roube o brainrot, sorte de admin roube o brainrot, secreto brainrot, robux, SECRETO DRAGÃO CANNELLONI, LOS ORCALITOS",00:20:20,223348,3527,434,https://i.ytimg.com/vi/7k3UL2eXS0k/maxresdefault.jpg,BR
4,,,10,"Pop_music, Music, Hip_hop_music, Music_of_Latin_America",6.49%,pt,4,UCNUQK9mQoqi4yNXw2_Rj6SA,GR6 EXPLODE,42500000,hD7B--zQ7UQ,2025-08-08T22:00:07Z,22.15 horas,"NOIS NÃO É MIGO 3 - MC Ryan SP, Rodrigo do CN, Boladin, Negão Original, GP, Dena, Joãozinho VT, Nilo","Ouça em todas as plataformas digitais:

Ficha técnica
Artista: MC Ryan SP, MC Rodrigo do CN, Boladin 211, MC Negão Original, MC GP, MC Dena, MC Joãozinho VT, Nilo
Música: Nois Não é Migo 3
Produção Musical: DJ Japa NK e DJ Davi Dogdog

Produzido por GR6 Filmes

Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.

GR6 EXPLODE ®

#GR6EXPLODE #Gr6Filmes 

Ano 2024","Nois não é migo 3, MC Ryan SP, Boladin 211, MC Rodrigo do CN, MC Joãozinho VT, MC GP, MC Negão Original, MC Dena, Nilo",00:08:09,227285,13298,1449,https://i.ytimg.com/vi/hD7B--zQ7UQ/maxresdefault.jpg,BR
5,,,24,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",10.04%,pt,5,UC-yA8YhrAgpFp4aVHRaNyMA,Core,3130000,knt7KSm0wS4,2025-08-08T21:02:00Z,23.12 horas,Trailer de The Amazing Digital Circus Episódio 6,"SE INSCREVA: http://bit.ly/2UuijS0
NOVOS PRODUTOS: https://www.lolja.com.br/core/
VIRE MEMBRO: http://youtube.com/CoreDasAntigas/sponsor
Nosso Pix: https://livepix.gg/core

Siga todas as contas e eu vou te amar pra sempre
Instagram: https://www.instagram.com/henrique.marangon.core/
Nosso Discord: https://discordapp.com/invite/core","trail, traile, amaze, amazi, amazin, digita, digite, digito, circo, circos, circu, episode, episodio",00:19:18,73223,6900,451,https://i.ytimg.com/vi/knt7KSm0wS4/maxresdefault.jpg,BR
6,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Lifestyle_(sociology), Action_game",3.15%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11200000,goHxhzgvbPo,2025-08-09T13:01:23Z,7.13 horas,Sobrevivendo na Civilização de Todas as Cores!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:14:52,313201,9333,538,https://i.ytimg.com/vi/goHxhzgvbPo/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music_of_Latin_America, Music",0.51%,,7,UCf28WctYS7hBbDQSgDdS_7w,Jorge & Mateus - Topic,366000,edekrbHF5MI,2025-08-06T10:01:10Z,82.14 horas,O Que É Que Tem (Ao Vivo),"Provided to YouTube by Som Livre

O Que É Que Tem (Ao Vivo) · Jorge & Mateus

Deu Match - Sertanejo com Pagode Romântico

℗ 2013 Som Livre

Released on: 2025-08-07

Associated Performer: Jorge & Mateus
Composer: Jorge
Producer: N/A

Auto-generated by YouTube.","Jorge & Mateus, Deu Match - Sertanejo com Pagode Romântico, O Que É Que Tem",00:03:36,19948,100,1,https://i.ytimg.com/vi/edekrbHF5MI/maxresdefault.jpg,N/A
8,,,1,"Entertainment, Film",4.35%,pt-BR,8,UC2eb58Gxb613nJDjpuwWmgg,ONE Media Brasil,1340000,_IDW1HSWmSk,2025-08-08T15:54:35Z,28.25 horas,LUTA DE CLASSES Trailer Dublado (2025) Denzel Washington,"LUTA DE CLASSES Trailer Dublado (2025) Denzel Washington, Spike Lee
© 2025 - Apple TV+","filmes, cinema, trailer, trailer brasileiro, brasil, dublado, 2025, Luta de Classes, Luta de Classes Trailer Dublado, Denzel Washington, Spike Lee",00:02:13,32880,1353,76,https://i.ytimg.com/vi/_IDW1HSWmSk/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",6.11%,pt,9,UCH2958aySlHIuMzpUE8Xe9A,Tex HS,7130000,shSFxHEK7FY,2025-08-09T15:40:02Z,4.49 horas,UMA AVENTURA EM FAMÍLIA no 99 NOITES NA FLORESTA,"E no vídeo de hoje, chamei a Cris e a Julia para passar 99 noites na floresta na segunda atualização do Inverno. Mesmo com a nova coruja tentando atrapalhar, a nossa aventura foi muito divertida.

Inscreva-se no meu novo canal! 
https://www.youtube.com/@UC2_cEtq0IdipC0JVOSU10Tg 

🎮 ROBLOX 99 NIGHTS IN THE FOREST
#TexHS #Roblox

💜 Julia Minegirl - https://youtube.com/juliaminegirl
💛 Cris Minegirl - https://youtube.com/crisminegirl

🌵 Deixa o LIKE e se inscreva no canal!","Tex, Tex HS, Canal Tex, Jogo, Game, Gameplay, 99 Noites, Cris Minegirl, Julia Minegirl",00:23:20,174885,9736,942,https://i.ytimg.com/vi/shSFxHEK7FY/maxresdefault.jpg,BR
10,,,10,"Pop_music, Music_of_Latin_America, Music",0.80%,,10,UCeVDW-bGaWoUzn55fJY-sfQ,Luan Santana - Topic,402000,8xkg9rrDHBE,2025-08-06T10:00:27Z,82.15 horas,Garotas Não Merecem Chorar,"Provided to YouTube by Som Livre

Garotas Não Merecem Chorar · Luan Santana

Pagode & Sertanejo na Estrada - Trilha pra Viagem Boa

℗ 2013 Som Livre

Released on: 2025-08-07

Composer, Associated Performer: Luan Santana
Composer: Matheus Aleixo
Composer: Felipe Oliver

Auto-generated by YouTube.","Luan Santana, Pagode & Sertanejo na Estrada - Trilha pra Viagem Boa, Garotas Não Merecem Chorar",00:03:09,34759,276,2,https://i.ytimg.com/vi/8xkg9rrDHBE/maxresdefault.jpg,N/A
