Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Film, Hip_hop_music, Music, Pop_music, Entertainment",18.28%,pt-BR,1,UC8F_XIeG-FYJ8ezSB352MYg,M4rkim,994000,zcfH57lz_u8,2025-08-09T20:00:07Z,12.19 horas,M4rkim - Morte Branca (Simo Häyhä),"Bem-vindos a mais uma do M4RKIM 🎺

- Me escute também nas plataformas digitais! -
Spotify: https://open.spotify.com/album/7D9zU4aZyhx7v9YSKUBtc0?si=slxzxOHFS8y7siTPP3hrpg
Deezer: https://www.deezer.com/br/artist/129051842
Apple Music: https://music.apple.com/br/artist/m4rkim/1570774315

- REDES SOCIAIS -
Instagram: @m4rkimoficial  
Tiktok: @m4rkimofc
X: @m4rkimofc

- CRÉDITOS -
Edição por: INFY, DanZ, Wata, Nog e Aizawa
Design de Thumbnail por: shoutotdrk
Ilustração da Thumbnail por: AKA
Design nas Plataformas Digitais por: Happy
Mixagem e Masterização por: Murilo Nunes
Legendas do Youtube por: Irlan (@irlan_derick)
Instrumental por: Sobral
Composição Vocal por: M4rkim
Letra por: M4rkim
Canto por: M4rkim

Espero que tenham gostado dessa música que eu fiz dedicada ao personagem Simo Häyhä do mangá/anime de Shuumatsu no Valkyrie (Rap do Simo Häyhä)

""Odota (ele é um homem de poucas palavras).""

Contato Profissional: m4rk1mprofissional@outlook.com

Agradeço ferozmente sua presença aqui ;DD
e OBRIGADO =D","m4rkim, Morte Branca, Simo Häyhä, Rap do Simo Häyhä, shuumatsu no valkyrie, record of ragnarok, anime rap, rap geek, sino hayha, rap anime 2025, rap personagem anime, rap shuumatsu no valkyrie, simo häyhä anime, anime sniper, guerra anime, rap inspirado em anime, rap inspirado em história real, batalha dos deuses, música simo häyhä, rap épico, anime edição, rap shuumatsu, rap do simo m4rkim, simo m4rkim, morte branca m4rkim, rap do simo m4rkin, rap do simo shuumatsu",00:04:37,147949,25796,1247,https://i.ytimg.com/vi/zcfH57lz_u8/maxresdefault.jpg,BR
2,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game, Strategy_video_game",4.81%,en,2,UClFuUQ2pO1ED3BNorWf9huA,GamersPrey,222000,qzY2WkOnYOA,2025-08-10T01:38:59Z,6.55 horas,ONE PIECE Live Action Season 2 Into the Grand Line Trailer,"ONE PIECE Live Action Season 2 Into the Grand Line Trailer.
Subscribe for all the latest trailers, gameplay, credits, reviews, previews and unboxings here!: https://www.youtube.com/@GamersPrey/
Become a member! https://www.youtube.com/channel/UClFuUQ2pO1ED3BNorWf9huA/join
Join our Discord server: https://discord.gg/7J9puGC
Follow us on Twitter: https://twitter.com/GamersPrey 
Like us on Facebook: https://www.facebook.com/GamersPrey/
Become a patron: https://www.patreon.com/gamersprey

#gamersprey #gameplay #trailers","one piece live action season 2 into the grand line trailer, one piece into the grand line, one piece live action season 2, one piece season 2 netflix, one piece live action trailer, one piece grand line trailer, one piece season 2 trailer, one piece netflix season 2, one piece live action grand line, one piece live action season 2 teaser, one piece grand line scenes, one piece season 2 release date, one piece luffy, one piece zoro, one piece nami, one piece netflix trailer 2025",00:01:19,31206,1350,151,https://i.ytimg.com/vi/qzY2WkOnYOA/maxresdefault.jpg,CA
3,,,20,"Strategy_video_game, Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",3.39%,pt-BR,3,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,13700000,G8aQrCsVmKY,2025-08-09T22:26:58Z,9.75 horas,A VERDADE de COMO PEGUEI o MELHOR PET do MUNDO no BRAINROT! 🧠🔥,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:25:53,320679,9578,1309,https://i.ytimg.com/vi/G8aQrCsVmKY/maxresdefault.jpg,BR
4,,,10,"Electronic_music, Pop_music, Hip_hop_music, Music",20.76%,pt-BR,4,UC2HoU9eqcVX7vCeavbLrqGw,Blxck,146000,1M_I_zfrOQ0,2025-08-09T23:30:07Z,8.69 horas,Blxck - Frio (Simo Häyhä),"• Ativem as legendas para uma melhor experiência!

• Escute esta e outras músicas nas plataformas digitais!

Spotify: https://open.spotify.com/intl-pt/artist/27dUiclrsYyY2hyltUKw3h?si=WxIrvwi8ShOOxQq8-0g9fw

[Música]

Voz e Letra: Blxck
Instrumental: Blxck e theskybeats (@theskybeats)
Mixagem: Blxck
Assistente de Mixagem: ST James (@lovelyy.saint)
Masterização: Fernando Delgado (@fdmastering)
Assistente de Master: Bruno Martuchello (@martuchellomixer)

[Visual]

Edição: Aizawa (@aizawa_art), DanZ (@DanZEditor), Kuro (@_kuroshit), Katsu (@KatsuVFX), Fall (@Fallzofc), Bellte (@beLLTeOFC), PedroYZ (@PedroYZ_oficial) e oLucius (@oLuciuss)
Thumbnail e Ilustração: Zerado (@zerado_d) e Aka (@akaziiin)

Legendas por: Luxxy (@luxxy)

• Redes Sociais

Instagram: instagram.com/beatbyblxck
Twitter: x.com/blxckoficial

Esta música é baseada no personagem Simo Häyhä, de Shuumatsu no Valkyrie/Record of Ragnarok, de Shinya Umemura e Takumi Fukui.

[Capítulos]

0:00 Intro: Aizawa
0:31 Verso 1: DanZ
1:03 Ponte: Kuro
1:18 Refrão: Katsu
1:50 Pós-refrão: Kuro
2:06 Verso 2: Fall
2:37 Interlúdio: Fall e Bellte
2:53 Verso 3: Fall e Bellte
3:08 Verso 3, pt. II: PedroYZ
3:24 Ponte: PedroYZ e oLucius
3:56 Refrão: Katsu
4:27 Finalização: Bellte","react rap do simo hayha gacha, react rap do simo hayha gacha life, re zero react rap do simo hayha gacha, re zero react rap do simo hayha pejota gacha, re zero reagindo ao rap do simo hayha gacha life, simo hayha rap, simo hayha, loki vs simo hayha rap, re zero reagindo ao rap do simo hayha pejota gacha life, rap de simo haiya, simo hayha vs loki, loki vs simo hayha, re zero reagindo ao subaru as simo hayha, shuumatsu no valkyrie loki vs simo hayha, rap do loki",00:04:46,74426,14797,657,https://i.ytimg.com/vi/1M_I_zfrOQ0/maxresdefault.jpg,BR
5,,,1,Video_game_culture,6.72%,en-US,5,UCEbVfdA43w83_ilZ1ZlZH3Q,DOM Studio,11100000,9uIi3uCUNOA,2025-08-09T12:59:11Z,19.21 horas,skibidi toilet multiverse 047 (part 2) Trailer,"Champion knew sinister wouldn't give up and would eventually kill him, as he to let sinister get what he wanted and decided to leave a message for Ethan

If you like this video, give it a thumbs up 👍 Subscribe to the channel and click the bell 🔔
https://www.youtube.com/@DOM_Studio
▬▬▬▬▬
Links and credits

🔻Skibidi toilets Original series by  @DaFuqBoom   
🔻Clockmen Designs inspirations: 
https://twitter.com/BabyWuchang
https://twitter.com/clockmaid


Music's🎵 
▶

💠Business Inquiries / Work Opportunities / Sponsorships can be discussed via email:
domstudio.business@gmail.com
▬▬▬▬▬
📌Follow our Social Media:

🎮Join our Discord: https://discord.gg/2XUFpnFTyd
🐦Follow our Tweets: https://twitter.com/DomStudio
📱 Check our Instagram: https://www.instagram.com/dom_studio_iran/
🎶Follow our TikTok page: https://www.tiktok.com/@domstudio_official?lang=en
▶️ Subscribe: https://www.youtube.com/channel/UCEbVfdA43w83_ilZ1ZlZH3Q

#indieanimation   #skibiditoilet  #domstudio","skibidi, skibidi toilet, skibidi dom dom yes yes, Cameraman, Speakerman, tvman, Clockman, Drillman, Camera man, Speaker man, Tv man, Clock man, Titan Cameraman, Titan Tvman, skibidibopyesyesyes, TV show, Sfm, Blender, movie, war documentary, fiction, Secret episode, secret, New episode, Business, Skibidi multiverse, multiverse, Skibidi toilet multiverse, Horror, action, comedy, prank, Fortnite, worst, Best, Mrbeast, Challenge, surprise, Titan Speakerman, Titan Clockman, Titan Drillman, Anime, what",00:06:49,887645,55215,4466,https://i.ytimg.com/vi/9uIi3uCUNOA/maxresdefault.jpg,GB
6,,,20,"Strategy_video_game, Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",3.26%,pt-BR,6,UCUouM5ZRqZoFNzUvpDeYNGQ,Lucas Clash ON,6870000,jlyzFU9TxCQ,2025-08-09T21:20:24Z,10.86 horas,MELHORANDO AS CONTAS DOS MEUS INSCRITOS no ROUBE UM BRAINROT,"🌵Participem do  meu Grupo do Roblox 
https://www.roblox.com/pt/communities/17079112/ON-Cactus#!/store
💚Discord Oficial do canal https://discord.com/invite/lucasclashon
✅Meu perfil oficial do Roblox - https://www.roblox.com/pt/users/3818273238/profile",,00:17:05,271268,7197,1652,https://i.ytimg.com/vi/jlyzFU9TxCQ/maxresdefault.jpg,BR
7,,,10,"Music, Lifestyle_(sociology), Entertainment, Pop_music",5.61%,pt-BR,7,UCUSDfgebJ6aP7DhDMJbpd5A,Kysha e Mine,3160000,-oO9bHgJ92M,2025-08-09T15:00:07Z,17.19 horas,"[LANCE DE ESCOLA 3 BFF 06] POPSTAR  - Kysha e Mine, Isacque Lopes","INGRESSOS SHOWS 2025: https://linktr.ee/kyshaemine
OUÇA AGORA: 

Inscreva-se e ative o sininho 🔔 pra receber as novidades, a TERCEIRA TEMPORADA de LANCE DE ESCOLA está no AR! 

[06 de 07]
O popstar causou. Será que o festival vai unir a galera?

FICHA TÉCNICA:
Autores da música: Isacque Lopes, Umberto Tavares, John Glória, Jefferson Júnior e Stefan Baby
Direção Musical: Umberto Tavares e Jefferson Junior
Produção Musical: Stefan Baby
Mixagem: Stefan Baby 
Masterização: Fera do Mar
Produtora Audiovisual: LordBull Filmes 
Direção Geral: Rômulo Menescal 
Direção Artística: Bruno Chiari 
Direção de Fotografia: Bruno Chiari e Rômulo Menescal 
Roteiro: Bruno Chiari
Making of: CALREC
Montagem e Finalização: Anderson J 
Produção Geral: Lucas Fernandes
Produção Artística: Adriana Gomes
Produção de Conteúdo: Sami Felippe
Agradecimento e apoio: Mousik
Direção Geral: Igor Dias e Tatiana Nascimento
Back Office: Matheus Omena
Realização: Casa Saturno

LETRA:
Oi, oi, oi, oi 
Puxa o celular que hoje eu sou o foco
Aproveita que hoje eu tô tirando foto
Não precisa flash, eu tenho brilho próprio 

Eu sou o popstar 
É na tua playlist que eu vou tocar
Na festa, no fone, na sala de estar
Vai, abre a rodinha pra me ver dançar
Eu vou te ensinar 

Vem cá 
Joga dois pra lá 
Joga dois pra cá 
Você vai rodar e balançar 
Balançar, e balançar, e balançar, e balançar


💜🩷Sigam Kysha e Mine:
Instagram: https://instagram.com/@kyshaeminee
Tiktok: https://tiktok.com/@kyshaeminee
Facebook: https://www.facebook.com/kyshaeminee

🎧Ouçam Kysha e Mine:
Spotify: https://bit.ly/KeMSpotify
Apple Music: https://music.apple.com/br/artist/kysha-e-mine/1748829822
Amazon Music: https://amzn.to/3H7i7Ts
Deezer: https://bit.ly/KeMDeezer","passinho do mexicano, musicas, funk, música, musica, mexicano, musicas do tik tok, kysha, arriba abajo, músicas, emilly vick, passinho mexicano, musicas ingles, tiktok 2024, kysha e mine, kisha, mini querida, mine querida, kysha e mine querida, lance de escola, stefan, stefan baby, estefan baby, argentino, fidelis, entao vai ser só um lance de escola, me espera lá fora, antes da sua mãe chegar, tik taka, tiktaka",00:02:12,157984,7049,1809,https://i.ytimg.com/vi/-oO9bHgJ92M/maxresdefault.jpg,BR
8,,,1,"Entertainment, Film",21.56%,pt-BR,8,UC2eb58Gxb613nJDjpuwWmgg,ONE Media Brasil,1340000,2w6npl_63YU,2025-08-10T02:31:32Z,5.67 horas,ONE PIECE Temporada 2 Trailer Dublado (2026),"ONE PIECE Temporada 2 Trailer Dublado (2026)
© 2025 - Netflix","filmes, cinema, trailer, trailer brasileiro, brasil, dublado, 2026, One Piece, One Piece Temporada 2, One Piece Temporada 2 Trailer",00:01:42,2482,497,38,https://i.ytimg.com/vi/2w6npl_63YU/maxresdefault.jpg,BR
9,,,20,"Action_game, Video_game_culture, Strategy_video_game",2.96%,pt-BR,9,UC5ZTRH1zclthyc6b_D3m2Pw,Gaules,1150000,H0NvwyBbKos,2025-08-09T23:45:29Z,8.44 horas,FURIA X LIQUID - DIA 5 BLAST BOUNTY 2025 SEASON 2 - !socio !vote - AO VIVO COM GAULES,"FURIA X LIQUID - DIA 5 BLAST BOUNTY 2025 SEASON 2 - !socio !vote - AO VIVO COM GAULES

07:00 ASTRALIS X NAVI
09:30 VIRTUS PRO X FAZE
12:00 G2 X SPIRIT
14:30 LIQUID X FURIA

⚠️ Devido a problemas de marca e imagem, o canal Gaules passa a autorizar a publicação de conteúdos retirados da Live somente 24 horas após a finalização da VOD na Roxinha. A regra se aplica a todo tipo de vídeo: clipes, cortes, gameplays ou lives completas.","Gaules, gaules ao vivo, gaules lives, tribo gaules, Counter Strike, CS, Tribo, CS AO VIVO, Major, ESL, BLAST, PGL, Liminha, BT, MCH, Apoka, lett, Podcast Gaules, CSGO, AO VIVOLIVE, G3X, Kings League, Gaules AO VIVO, Tribonera, Gau, Imperial, Furia, O Plano, Legacy, Pain, Oddik, Red Canids, gaules melhores momentos, melhores momentos das lives, melhores momentos, cs2, melhores momentos furia, CounterStrike, CounterStrikeGlobalOffensive, CSGOCommunity, CSGOLovers, CSGOPro, CSGOGaming, CSGOSkins, CSGOHighlights",11:52:26,1064817,31508,26,https://i.ytimg.com/vi/H0NvwyBbKos/maxresdefault.jpg,BR
10,,,10,"Pop_music, Music_of_Latin_America, Music",0.37%,,10,UCf28WctYS7hBbDQSgDdS_7w,Jorge & Mateus - Topic,366000,edekrbHF5MI,2025-08-06T10:01:10Z,94.18 horas,O Que É Que Tem (Ao Vivo),"Provided to YouTube by Som Livre

O Que É Que Tem (Ao Vivo) · Jorge & Mateus

Deu Match - Sertanejo com Pagode Romântico

℗ 2013 Som Livre

Released on: 2025-08-07

Associated Performer: Jorge & Mateus
Composer: Jorge
Producer: N/A

Auto-generated by YouTube.","Jorge & Mateus, Deu Match - Sertanejo com Pagode Romântico, O Que É Que Tem",00:03:36,44585,166,1,https://i.ytimg.com/vi/edekrbHF5MI/maxresdefault.jpg,N/A
