Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,20,"Action_game, Video_game_culture",4.24%,en,1,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,21900000,83yhxQeY-TQ,2025-03-27T07:17:31Z,13.25 horas,THE HOTTEST BRAWLER EVER! (Official Music Video),"A song of fire and ice... AND METAAAL!! 🔥❄️

Grab Lumi now and unlock:
⚔️ Dark Knight Lumi Skin
🗯️ Lumi's Pin set and Spray
💎 80 Gems
💰 5000 Coins

Lumi will be in the Starr Road on April 3 👊 

Download NOW!! ►► https://supr.cl/2K62CZG
Subscribe!! ►► https://supr.cl/subscribe","brawl stars, mobile game, mobile strategy game, mobile rpg, mobile battle royale, battle royale, supercell game, new brawler, lumi, draco, brawl music, brawl animation, dragonforce",00:01:23,2972425,119837,6312,https://i.ytimg.com/vi/83yhxQeY-TQ/maxresdefault.jpg,FI
2,,,20,"Lifestyle_(sociology), Entertainment",3.13%,pt-BR,2,UCIRNu5s24r7zAPTFic_eWNw,Leozinn 077,14700000,tH6XxH0gZVA,2025-03-26T21:00:49Z,23.52 horas,CUIDEI DA MINHA NAMORADA OPERADA POR 24 HORAS *Ela está bem ?,,,00:09:55,1597307,45178,4826,,N/A
3,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",6.59%,pt-BR,3,UCukwGwBD-pAbGzoJo6ZXPtQ,Tonigon,3800000,BOCfcDUhjKs,2025-03-27T11:45:00Z,8.79 horas,O TIME MAIS FORTE DESSE SERVIDOR,"UMA UNIÃO TÃO ESPERADA FINALMENTE ACONTECEU DURANTE A GRANDE GUERRA DE ITENS LENDÁRIOS QUE ACONTECEU NO NOSSO SERVIDOR DE MINECRAFT. 
😎😎😎  TÁ LANÇANDO O ÁLBUM DE FIGURINHAS dos Craft Legends! São vários youtubers Lendários de Minecraft reunidos em um álbum de figurinhas! E EU TO NELE! 😎😎😎
💛💚DISPONÍVEL NAS Bancas dia 28/03/2025
💚💛 DISPONÍVEL NAS grandes Livrarias 02/04/2025
💛💚A pré-venda do álbum ""Craft Legends"" já está disponível nos seguintes links:
Livraria Leitura 
https://leitura.com.br/livro-ilustrado-oficial-craft-legends-com-10-pacotes--50-figurinhas-L999-9786581349943?srsltid=AfmBOoqrd4fQCLFErQyTywW82oMeU0_cFWzQKJw_UAGs4tVNicjDZOZ7
Livrarias Curitiba
https://www.livrariascuritiba.com.br/livro-ilustrado-oficial-craft-legends-com-10-pacotes---50-figurinhas-lv531800/p
O álbum da pré venda vem acompanhado de um porta cromos como brinde.

AGORA COM 2 NOVOS PARTICIPANTES, a Creative Squad é o nome do nosso grupo de Youtubers e essa é a nossa NOVA SÉRIE jogando no Minecraft 1.20.1! Depois de um sorteio inicial, os participantes vão ter que jogar com um CAÇADOR 24h por dia! Se você morrer para o caçador você se torna o caçador, e assim continua... Cuidado com o BOBO que pode te trolar te dropando uma batata LITERALMENTE PODRE!

‹‹ SITE DA CREATIVE SQUAD ›› 
https://creativesquad.com.br/

🌌EnxadaHost: https://enxadahost.com/r/creativesquad 
O cupom ""csquad"" dá 10% de desconto adicional em todos os planos. 

💼 Contato Profissional: comercial@agenciacurta.com 
 #creativesquad #4MILHOEStonigon #minecraft","creative squad 2, creativesquad tonigon, tonigon minecraft, tonigon, tony gordom, toni minecraft, CREATIVE SQUAD 3, CREATIVE SQUAD 4, UNIÃO, CIA, ORACULO",00:27:35,223892,13411,1333,https://i.ytimg.com/vi/BOCfcDUhjKs/maxresdefault.jpg,BR
4,,,10,"Hip_hop_music, Music, Music_of_Latin_America, Pop_music",15.86%,pt-BR,4,UCoHV8LxUFKeIvifJsB3c7Ww,30PRAUM,6600000,lxNS0yOZr1Q,2025-03-26T18:00:06Z,26.54 horas,Teto - YES OR NO,MAIOR QUE O TEMPO.,"matuê, tuê, matue, 30, 30praum, praum, rap, trap, hip, hop, pop, mature, hype, track, music, viral",00:03:53,658160,98127,6258,https://i.ytimg.com/vi/lxNS0yOZr1Q/maxresdefault.jpg,BR
5,,,24,"Lifestyle_(sociology), Entertainment",3.71%,pt,5,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,42200000,IsqJ4TlU1Ns,2025-03-27T15:00:06Z,5.54 horas,ABRINDO 100 OVOS DE PÁSCOA! *Deu ruim,"Meu espetáculo: https://www.enaldinho.com.br

O conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento.

CANAL DA ELO TEAM: https://www.youtube.com/results?search_query=elo+team

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UC2bYhAHyaqfWlPXWBVk4BcA/join

COMPRE SEU LIVRÃO DO ZAP: http://bit.ly/livrosdoenaldinho

MINHA LOJA:  http://lolja.com.br/enaldinho

INSTA: @Enaldinho ou www.instagram.com/enaldinho/

★ Siga nas redes sociais:

Twitter: https://twitter.com/Enaldinho1

Face: https://www.facebook.com/enaldo.lopes.1

Segundo canal: https://goo.gl/oA3ErZ  

★ REDES SOCIAIS INTEGRANTES ELO:

LUÍS: https://www.youtube.com/channel/UCLDyrS9G_SPjSUU3BIAsS2g

TIAGO:
Youtube: https://www.youtube.com/channel/UC7R498nEgxhervYSG8iRDbA

GUILHERME
Youtube: https://www.youtube.com/channel/UCUIXGDcq5BMwTGdavU0V8-g

BIEL
Youtube: https://www.youtube.com/user/zvisiongamer

BRENNER
Youtube: https://www.youtube.com/channel/UC7dN8lVhi2FPM9eZbMDrepw

VINI
Youtube:
https://www.youtube.com/@EoViniOficial

NICOLAS
Youtube:
https://www.youtube.com/channel/UCW6_V5qKt6XYv-lST3xZ0nQ

EDIÇÃO, REVISÃO E POSTAGEM: Marcelinho Fernandes
- Instagram: @Marcelinho_fe","Enaldinho, Enaldo Lopes, Desafio, elo team",00:18:54,386144,13220,1092,https://i.ytimg.com/vi/IsqJ4TlU1Ns/maxresdefault.jpg,BR
6,,,25,"Politics, Society",5.35%,pt,6,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,8520000,hZBlvsjPEKo,2025-03-26T18:08:34Z,26.39 horas,Bolsonaro se pronuncia após STF torná-lo réu por suposto golpe de Estado | LINHA DE FRENTE,"O Supremo Tribunal Federal decidiu, por unanimidade, tornar Jair Bolsonaro e seus aliados réus por suposta tentativa de golpe de Estado. O ex-presidente falou nesta quarta-feira (26) sobre o assunto e afirmou que “não tinha intenção nenhuma de parar o Brasil” durante os protestos, além de comentar os atos de 8 de janeiro.


Confira o Linha de Frente na íntegra em: https://youtube.com/live/dYod8g46Qqk

Siga o canal ""Jovem Pan News"" no WhatsApp: https://whatsapp.com/channel/0029VaAxUvrGJP8Fz9QZH93S

Baixe o app Panflix: https://www.panflix.com.br/

Inscreva-se no nosso canal:
https://www.youtube.com/c/jovempannews

Entre no nosso site:
http://jovempan.com.br/

Facebook:
https://www.facebook.com/jovempannews

Siga no Twitter:
https://twitter.com/JovemPanNews

Instagram:
https://www.instagram.com/jovempannews/

TikTok: 
https://www.tiktok.com/@jovempannews

Kwai:
https://www.kwai.com/@jovempannews

#JovemPan
 #LinhaDeFrente","8 de Janeiro, Anistia, Bolsonaro, Brasil, Decisão Judicial, Democracia, Ex-presidente, Golpe de Estado, Governo, Jair Bolsonaro, Jovem Pan, Jovem Pan ao vivo, Julgamento, Justiça, Manifestação, Notícias, Política, STF, Supremo Tribunal Federal, Tribunal, jovem pan news, jp news ao vivo, linha de frente, linha de frente jovem pan, linhadefrentepilula, últimas notícias",00:49:30,817655,35343,8399,https://i.ytimg.com/vi/hZBlvsjPEKo/maxresdefault.jpg,BR
7,,,17,"Association_football, Sport",2.86%,,7,UCgCKagVhzGnZcuP9bSMgMCg,ge,5850000,Fdkcu8QsAQU,2025-03-26T02:15:57Z,42.27 horas,ARGENTINA 4 X 1 BRASIL | MELHORES MOMENTOS | ELIMINATÓRIAS DA COPA DO MUNDO 2026 | ge.globo,"Brasil é dominado pela Argentina e sofre goleada histórica em Buenos Aires. Seleção tem péssima atuação no Monumental, perde por 4 a 1 e vê Dorival Júnior balançar no cargo; Argentina está classificada para a Copa

🌟 Confira todos os Melhores Momentos com mais replays em ge.globo:
https://ge.globo.com/futebol/copa-do-mundo/eliminatorias-america-do-sul/jogo/25-03-2025/argentina-brasil.ghtml

🌟 Veja como ficou a tabela:
https://ge.globo.com/futebol/copa-do-mundo/eliminatorias-america-do-sul/

#Argentina #Brasil #EliminatoriasdaCopa
______________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk

👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 

► Bola Quadrada:  https://cutt.ly/IfHk7ra 
► BMFC: https://cutt.ly/gfHk5bH
►Humor no GE: https://cutt.ly/HfHk6SY
►Jogos Históricos: https://cutt.ly/BkxoZJX
► Listas e TOPs: https://cutt.ly/hkxo51U
► Originais GE: https://cutt.ly/vkxpunL
► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS
► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di
► Gols Série B: https://cutt.ly/LfHk84c

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri
______________________________________  

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO! 🤙😎","Brasil, Argentina, Dorival, De Paul, Marquinhos, Raphinha, Vini Jr, Scaloni, Messi, Melhores momentos, futebol, MM, gol, é gol, futebol nacional, lances, times de futebol, gols, esporte, esportes, ge, ge.globo, globo esporte, melhores momentos, highlights, globo, globoesporte.com, sportv, canal do ge, ao vivo, ao vivo com imagens, futebol brasileiro, gols de hoje, gols do brasil hoje, futebol ao vivo, futebol 24 horas, rodada, Vitória, vitória, empate, derrota, defesa, trave, fora, para fora, VAR",00:05:03,3051296,67683,19464,https://i.ytimg.com/vi/Fdkcu8QsAQU/maxresdefault.jpg,BR
8,,,17,"Sport, Association_football",15.56%,pt-BR,8,UCGFNp4Pialo9wjT9Bo8wECA,FutParódias,10900000,c6twXz9qZbg,2025-03-27T15:11:28Z,5.35 horas,♫ 4x1 - BRASIL É HUMILHADO PELA ARGENTINA! | Paródia I Will Survive - Gloria Gaynor,"Registre-se na Stake: https://media1.stakeaffiliates-br.com/redirect.aspx?pid=4485&bid=1483

Uma paródia de futebol da música ""I Will Survive"" de Gloria Gaynor. Falaram que ia ser ""porrada neles"" mas eu só vi ""porrada deles""... Brasil foi humilhado pela Argentina por 4x1 no Monumental de Nuñez, em um dos maiores vexames já vistos da nossa Seleção. Imagina se o Messi tivesse jogado, veríamos outro 7x1? Tá difícil acreditar no hexa desse jeito, Dorival...

*contém conteúdo pago
Jogue com responsabilidade 🔞
Portaria SPA/MF Nº 263
-----------------------------------------------------------------------------------------------

🗓️ Confira nossa agenda de shows:
https://www.futparodias.com.br

Segue nois no Insta:
https://instagram.com/dezaofutparodias
https://instagram.com/leonfutparodias
https://instagram.com/futparodias

Outras redes:
https://twitter.com/futparodias
https://facebook.com/futparodias

Contatos:
📧 PRINCIPAL: contato@futparodias.com.br
💼 COMERCIAL: comercial@futparodias.com.br
🎤 SHOWS: shows@futparodias.com.br

-----------------------------------------------------------------------------------------------
🎼 Playback: Sing King
Link: https://www.youtube.com/watch?v=FsUa8P-L2Ag
💻 Edição: Canal iFutMagic
Link: https://www.youtube.com/channel/UCn7BfZqsZ6ZyWM1EOzsbelw
📷 Créditos das imagens:
Miniatura:
- Foto Dorival: Abner Dourado/Pera Photo Press
- Foto Enzo: Abner Dourado/Pera Photo Press
- Foto Raphinha: Abner Dourado/Pera Photo Press
Vídeo:
- Foto Matheus Cunha (0'19""): Eduardo Carmim/Photo Premium/Gazeta Press
- Foto Raphinha (1'15""): Eduardo Carmim/Photo Premium/Gazeta Press
- Foto Simeone (1'43""): Miguel Pessoa/Código19/Gazeta Press
- Foto Simeone (1'45""): Miguel Pessoa/Código19/Gazeta Press
- Foto Dorival (2'15""): Leco Viana/Thenews2/Gazeta Press
 
-----------------------------------------------------------------------------------------------

LETRA:

Meu Deus, eu só rezei
Pra não levar mais
Podia ser um 7x1 na casa dos rivais
Malandro mesmo foi o Neymar que arrumou essa lesão
A Seleção
Virou o Vasco, meu irmão

Ouvi olé
Já no começo
De Paul sozinho pegou o meio-campo do Brasil e virou do avesso
A Argentina teve dó
Brasa jogou igual juvenil
Cocei meu saco e tive mais posse de bola que o Brasil

Geral esperou
Sangue no zói
Mas só que na real
O sangue foi no fiofó 👌

Raphinha avisou que ia ter porrada e tudo mais
Ele só não falou
Que ia ser na gente e por trás

De 4, ai!
Mas Deus é pai
Pois se o Messi entra em campo
Ia ser 5, 6 ou mais

Quis o mister do Madrid
E acordei com o Dori
Quando ele cai?
Dori, bye bye
Hey, hey
 
Brasil teve 3 eras, uma do Pelé
Na outra, Baixinho, Ronaldinhos, alegria com samba no pé
Agora é... 
Já era!

Meu avô viu o Rei Pelé
Amassar os rivais
Já eu vou ver é um terapeuta, eu não aguento mais
Chama o Jesus pra nos salvar, mas tem que ser o lá do céu
Que o Brasa prime
Empacotou, descansa em paz

Desde o gatinho
Nada fluiu
Tá vendo uns cone amarelo? É o time do Brasil
Levamos gol até do técnico do Atletico de Madrid
Peço um minuto de silêncio pra morte da Canarinho

Rapha, meu bro
Quer Ballon d'Or?
Liga pro Ribamar
Pra aprender a meter gol

Por Maradona a Argentina deu o gás
Aqui Pelé se foi
E o Brasil foi logo atrás

Me ajuda, oh, Pai
Não aguento mais
Dori não ganha nem se for
Treinando um time de Jedi

Tá acabando com o Brasil
Parece o vilão de Rio
Quando ele cai?
Dori, bye bye
Dori, bye bye","Futebol, FutParodias, Paródia, futparodia, futeparodia, parodia, fut parodia, fut parodias, Paródia com Jogadores, musica, musica de futebol, musica futparodias, musica esporte, brasil x argentina, melhores momentos argentina e brasil, argentina 4x1 brasil, memes argentina vs brasil, memes argentina 4x1 brasil, parodia i will survive, raphinha porrada argentina, raphinha romário, dorival jr demitido, goleada argentina brasil, futparodias brasil, seleção brasileira, vexame brasil",00:02:39,114415,17012,796,https://i.ytimg.com/vi/c6twXz9qZbg/maxresdefault.jpg,BR
9,,,20,"Simulation_video_game, Video_game_culture, Entertainment",4.92%,pt-BR,9,UCymE80p2pHiTP4Xye327CVA,Gabriel e Shirley - Games,3750000,_ecpq4t7MAw,2025-03-27T14:00:42Z,6.53 horas,O LUGAR DE ADOÇÃO do Toca Boca ESCONDE UM MISTÉRIO!,Fomos adotar um novo animal de estimação no Toca Boca! Mas chegando lá percebemos que ali escondia um mistério!,,00:14:53,46975,2082,230,https://i.ytimg.com/vi/_ecpq4t7MAw/maxresdefault.jpg,BR
10,,,24,"Entertainment, Lifestyle_(sociology), Television_program, Food",2.22%,pt,10,UCp7tUxXfE9jUtkMLGCzeXqA,Pesadelo na Cozinha,3310000,vgg61D3HEfs,2025-03-26T22:19:06Z,22.22 horas,Cliente xingada e Jacquin encurralado por garçom: Os Melhores Momentos do Dona Acarajé,"Veja os melhores momentos do 7° episódio da nova temporada de Pesadelo na Cozinha, no Dona Acarajé, zona norte de São Paulo.

Siga Pesadelo na Cozinha nas redes sociais: 

Instagram: instagram.com/pesadelo.na.cozinha
X: x.com/cozinhapesadelo

#PesadeloNaCozinha #Jacquin","Pesadelo na cozinha, pesadelo na cozinha band, episódios pesadelo na cozinha, jacquin pesadelo na cozinha, jakan pesadelo na cozinha, chefe jacquin, erick jacquin, programa jacquin band, pesadelo na cozinha restaurantes, temporada pesadelo na cozinha, pesadelo na cozinha memes, pesadelo na cozinha melhores momentos, Dona Acarajé",00:29:03,146103,2829,413,https://i.ytimg.com/vi/vgg61D3HEfs/maxresdefault.jpg,BR
