Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music, Music_of_Latin_America, Pop_music, Music_of_Asia, Electronic_music",0.95%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1670000,VU0OUFhPvWI,2026-03-25T14:00:48Z,18.65 horas,Dance se souber Tik Tok (2026) ❤️,"Dance se souber Tik Tok (2026) ❤️
Dance se souber Tik Tok (2026) ❤️

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque, musicas do tik tok",00:08:15,111555,1015,49,https://i.ytimg.com/vi/VU0OUFhPvWI/maxresdefault.jpg,BR
2,,,24,"Action-adventure_game, Film, Entertainment, Video_game_culture, Lifestyle_(sociology)",14.74%,pt,2,UCmEClzCBDx-vrt0GuSKBd9g,Jovem Nerd,2500000,KGXHiCdSkzM,2026-03-25T22:11:12Z,10.47 horas,Trailer HOMEM-ARANHA 4 - O F*DIDÃO DA VIZINHANÇA!,"Lambda lambda lambda, nerds! FINALMENTE um Miranha lascado, derrotado e massacrado vem aí, então vamos reagir ao primeiro trailer de Homem-Aranha: Um Novo Dia!

Será que agora sem os brinquedos do Tony Stark, é a hora do menino Peter Parker enfim conquistar o coração de gelo de Load Comics?!

NerdStore
Pijamas Cthulhu e mais produtos exclusivos Jovem Nerd no nosso novo hub na LOLJA: http://nerdstore.com.br/

Estante Virtual
Volta às aulas 2026. Use o cupom FACULDADE e garanta descontos em livros universitários: https://jovemnerd.short.gy/evno_2

EDIÇÃO POR ESTÚDIO 42
http://www.estudio42.com.br

CLIQUE CONFIRA OS OUTROS CANAIS DO JOVEM NERD:  https://linktr.ee/jovemnerd0



#jovemnerd","jovem nerd, nerdcast, nerdcast stories, jovem nerd nerdplayer, Jovem Nerd, azaghal, nerdcast rpg, nerdcast stories jovem nerd, historias jovem nerd e azaghal, historias nerdcast, cortes nerdcast, cortes jovem nerd, jovem nerd nerdoffice, nerdcast jovem nerd, jovem nerd gameplay, nerdcast rpg ghanor, jovem nerd rpg, azaghal jovem nerd, nerdcast stories azaghal, homem-aranha, spider-man, marvel, mcu, tom holland, trailer homem-aranha, trailer marvel, filmes marvel",00:28:26,75336,10739,369,https://i.ytimg.com/vi/KGXHiCdSkzM/maxresdefault.jpg,BR
3,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",5.93%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23300000,DQ9tgY7oRM8,2026-03-25T15:35:56Z,17.06 horas,EU CRIEI UM AVIÃO MONSTRO COM 56 TURBINAS A JATO NO AVIASSEMBLY!,"Aviassembly é um jogo podemos criar aviões do jeito que a gente quiser. E quando eu digo do jeito que a gente quiser, é realmente do jeito que a gente quiser. Tanto é que hoje eu fiz um avião com 56 turbinas a jato! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Aviassembly
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, Aviassembly",00:30:50,1024991,57718,3018,https://i.ytimg.com/vi/DQ9tgY7oRM8/maxresdefault.jpg,N/A
4,,,10,"Pop_music, Music, Hip_hop_music, Music_of_Latin_America",7.93%,pt-PT,4,UCQSDP7H4BINtrZ0bJc_FNIA,Orochi,4340000,yWUnvt01guU,2026-03-25T01:00:06Z,31.66 horas,Orochi feat. Oruam - Boladão escutando Orochi (prod. Portugal no Beat),"Ouça #boladaoescutandoorochi em todas as plataformas digitais:

Composição: Orochi, Oruam
Produção Musical: Portugal no Beat, Galdino
Mix: Portugal no Beat 
Master: Portugal no Beat

A&R - Raphael Silva
Produção Executiva - Vitor Gomes
Direção Criativa - João Avelar

©℗ Mainstreet Records","Orochi, Orochi amor de fim de noite, amor de fim de noite, mainstreet, mainstreet records, album orochi, matue, album matue, teto, album teto, poze, mc Poze do rodo, 30praum, djonga, ret, filipe ret, cabelinho, vida louca, trap rj, assault, poesia acustica, balao, vida cara, album vida cara, balao 2, orochi trippie red",00:03:24,245418,18585,887,https://i.ytimg.com/vi/yWUnvt01guU/maxresdefault.jpg,BR
5,,,1,"Entertainment, Film",8.34%,pt,5,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2670000,fQuYMovD3ds,2026-03-25T15:44:56Z,16.91 horas,A Ilha Esquecida | Trailer Oficial Dublado,"A Ilha Esquecida | Trailer Oficial Dublado

Assista ao novo trailer de #AIlhaEsquecida, animação da DreamWorks produzida pela equipe por trás de ""Gato de Botas 2: O Último Pedido"" - estreia em breve nos cinemas! 

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:20,176723,13957,789,,BR
6,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",10.84%,pt,6,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7420000,nuVdOD-sV-A,2026-03-26T01:07:14Z,7.54 horas,ESTOU PROCURANDO ESSE CARA  🤬 GTA RP (Paulinho o LOKO),"Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:23:02,252418,26541,814,https://i.ytimg.com/vi/nuVdOD-sV-A/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music_of_Asia, Music",22.63%,ko,7,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,83200000,jS50YfznjUg,2026-03-25T12:00:04Z,20.66 horas,BTS 'SWIM' MV Behind the Scenes,"#BTS #방탄소년단 #BTS_ARIRANG #BTS_SWIM #KEEPSWIMMING

Connect with BTS:
https://ibighit.com/bts
https://x.com/bts_bighit
https://x.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://weverse.io/bts/highlight
https://www.weibo.com/BTSbighit","방탄소년단, BTS, BANGTAN, 알엠, RM, 슈가, SUGA, 제이홉, jhope, 지민, 정국, k-pop, 방탄, j-hope, Jung Kook, Jimin, BTS V, Jin",00:06:33,1533729,333107,13979,https://i.ytimg.com/vi/jS50YfznjUg/maxresdefault.jpg,N/A
8,,,1,"Television_program, Entertainment, Film",5.85%,en,8,UCh7Xjisj6m8Hxcvg1HK9Dqg,HBO Max UK & Ireland,4030,9g0UKRT7cbI,2026-03-25T19:01:14Z,13.64 horas,Harry Potter and the Philosopher's Stone | Official Teaser | HBO Max,"A new era of Hogwarts begins. The HBO Original series Harry Potter and the Philosopher’s Stone premieres this Christmas. #HarryPotterHBO

HBO Max, streaming in the UK and Ireland from March 26.

Facebook: https://www.facebook.com/HBOMaxUK
Instagram: https://www.instagram.com/HBOMaxUK
TikTok: https://www.tiktok.com/@HBOMaxUK
X: https://x.com/HBOMax_UK",,00:02:04,716888,37248,4666,https://i.ytimg.com/vi/9g0UKRT7cbI/maxresdefault.jpg,N/A
9,,,20,"Lifestyle_(sociology), Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",2.18%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,11900000,tUVyzdwjKGQ,2026-03-25T13:01:37Z,19.63 horas,Explodi 1 Bilhão de Blocos no Minecraft!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:21:27,526907,10976,496,https://i.ytimg.com/vi/tUVyzdwjKGQ/maxresdefault.jpg,BR
10,,,10,"Society, Christian_music, Music, Religion",1.34%,pt-BR,10,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,107000,MighSKVveC0,2026-03-25T08:54:13Z,23.76 horas,"Top100 Músicas Gospel Mais Tocadas 2026,As Melhores Músicas Gospel,Nova Hinos Evangélicos #louvores","#NovaHinosEvangélicos #MelhoresLouvores2026 #MúsicasGospelMaisTocadas2026 #LouvoresDeAdoração
✨ Top 100 Músicas Gospel Mais Tocadas 2026
As Melhores Músicas Gospel | Novos Hinos Evangélicos

🎧 Press play… and let God speak to you.

Uma seleção especial com os louvores mais ouvidos de 2026.
🕊️ Sinta isso enquanto ouve:
Paz no coração
Descanso na mente
Força para continuar
Fé renovada

⏳ Use este momento para:
Respirar
Silenciar
Orar
Confiar

📍 Não precisa entender tudo agora…
Só fique, escute… Deus faz o resto.

🔔 Novo vídeo todos os dias
🤍 Compartilhe se tocar seu coração","Top100 Músicas Gospel Mais Tocadas 2026, As Melhores Músicas Gospel, Nova Hinos Evangélicos, Louvores de Adoração 2026, As Melhores Músicas Gospel As Mais Tocadas, Top 50 Músicas Gospel, HINOS, As mais tocadas gospel 2026, Só lançamentos gospel 2026, Louvores Que Tocam a Alma, Louvores de Gratidão 2025, Hinos Para Sentir a Presença de Deus, louvores, hinos evangélicos, Músicas Sentir a Presença de Deus, HinosParaSentirAPresençaDeDeus, 100 hinos para sentir a presença de deus, louvor",02:12:40,19188,247,10,https://i.ytimg.com/vi/MighSKVveC0/maxresdefault.jpg,BR
