Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Performing_arts, Pop_music, Music_of_Asia, Music, Entertainment",11.58%,ko,1,UCqwUnggBBct-AY2lAdI88jQ,BABYMONSTER,12200000,naoGk-Zjc1s,2026-06-07T15:00:06Z,5.95 horas,BABYMONSTER - 'SUGAR HONEY ICE TEA' M/V,"SUGAR HONEY ICE TEA 

Who be sippin’ on this? I do
I’m the, I’m the, I’m the, I’m the

I’m the sugar honey ice tea and you know it
I’m the sugar honey ice tea and you know it
Ice, ice, ice and you know that I’m the coldest
I’m the sugar honey
I, I, I’m the sugar honey

I’m sweet just like some ice cream
Milk chocolate icing
My life look like a pipe dream
I know, I know, I know
I know I’m so enticing
I make ’em lime green
Temperature rising
Let’s go, let’s go, let’s go

난 부드럽게 너를 녹여버리지
Stop, make no mistake
Hit that stage baby, ain’t the same
Drop, I’m going in 
우린 무대 위의 Queen
Monster melody

I’m the sugar honey ice tea and you know it
I’m the sugar honey ice tea and you know it
Ain’t no other baddie like me, yeah you know it
I’m the sugar honey
I, I’m the sugar honey ice

Suga mama, don’t do the drama
Just add the commas like
Yuh yuh yuh
Do what I wanna, lil prima donna 
Got the wrist on water like
Yuh yuh yuh
Tell me what you know ’bout this 
Wanna get like me? You wish
Comes naturally, I know they mad at me 
Cuz they know I’m the 

I’m sweet just like some ice cream
Milk chocolate icing
My life look like a pipe dream
I know, I know, I know
I know I’m so enticing
I make ’em lime green
Temperature rising
Let’s go, let’s go, let’s go
 
난 부드럽게 너를 녹여버리지
Stop, make no mistake
Hit that stage baby, ain’t the same
Drop, I’m going in 
우린 무대 위의 Queen
Monster melody

I’m the sugar honey ice tea and you know it
I’m the sugar honey ice tea and you know it
Ain’t no other baddie like me, yeah you know it
I’m the sugar honey
I, I’m the sugar honey ice 

Tasty, yeah I got you comin’ back
Crazy, I give you a heart attack
Baby, tell me what you think about that
What you think about that
I’m the SHHH
Ohh
 
Sugar honey ice tea
You know it, know it
Sugar honey 
I’m the sugar, I’m the sugar
Sugar honey ice tea
You know it, know it
Sugar honey 
I’m the sugar, I’m the sugar

Sugar honey, sugar honey, honey ice tea (Yay yeah) 
Sugar honey, sugar honey, honey ice tea (Yay yeah)
Sugar honey, sugar honey, honey ice tea
I’m the sugar honey
I, I, I’m the sugar honey ice tea

#BABYMONSTER #베이비몬스터 #DigitalSingle #SUGARHONEYICETEA #MV #OUTNOW #YG

Available @ https://babymonster.lnk.to/SUGARHONEYICETEA

More about BABYMONSTER @
Official YouTube https://www.youtube.com/@BABYMONSTER
Official Instagram https://www.instagram.com/babymonster_ygofficial
Official Facebook https://www.facebook.com/BABYMONSTER.ygofficial
Official X https://x.com/YGBABYMONSTER_
Official TikTok https://tiktok.com/@babymonster_yg_tiktok
Official Weibo https://weibo.com/u/7811488144
Official bilibili https://space.bilibili.com/3493127232948989","BABYMONSTER, 베이비몬스터, 베몬, BABYMON, BAEMON, 하람, 아현, 루카, 치키타, 파리타, 로라, 아사, HARAM, AHYEON, RUKA, CHIQUITA, PHARITA, RORA, ASA",00:03:07,4388701,452143,55948,https://i.ytimg.com/vi/naoGk-Zjc1s/maxresdefault.jpg,KR
2,,,20,"Role-playing_video_game, Video_game_culture, Action_game",19.88%,en,2,UC7hgDFSPvJVIUx_b8i1cILA,Official ATLUS West,298000,1osdiOAkBKc,2026-06-07T17:22:12Z,3.58 horas,Persona 4 Revival — Pre-Order Trailer,"You ever heard… of the Midnight Channel? 📺

Mark your calendars - Persona 4 Revival goes on air February 18th, 2027!

Pre-order now on Xbox now: https://atlus.link/P4R 

Stay tuned, Steam and PlayStation 5 pre-orders go live tomorrow!

Follow Atlus West:
Twitter/X - https://www.twitter.com/Atlus_West
Instagram - https://www.instagram.com/atlus_west
TikTok - https://www.tiktok.com/@atlus_west 
Facebook - https://www.facebook.com/atluswest
Web - https://atlus.com",,00:02:02,244366,45120,3468,https://i.ytimg.com/vi/1osdiOAkBKc/maxresdefault.jpg,US
3,,,24,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",6.58%,pt-BR,3,UCUZfhX79dQrJvAgYefiXCCA,Flow Games,815000,SCusFnfmNDU,2026-06-07T18:49:50Z,2.12 horas,"EVENTO XBOX GAMES SHOWCASE 2026, VAI SER O MELHOR? - COBERTURA FLOW GAMES #FGN","MANDE SUA MENSAGEM COM VOZ PERSONALIZADA!
https://livepix.gg/flowgamestv

Mais um dia de Summer Game Fest 2026 e hoje as expectativas estão altíssimas para o Xbox Games Showcase. O evento será o primeiro sob a gestão de Asha Sharma, vice-presidente e CEO do Xbox que assumiu o comando da divisão de jogos em fevereiro e já promoveu uma série de mudanças, prometendo trazer o Xbox de volta para os dias de glória. Veremos muitas novidades, entre elas o aguardado Gears of War E-Day.

Direto de Los Angeles para o Brasil e para o mundo, vem acompanhar com a gente aqui no Flow Games! 🔥

~~~~~~ 
LOGITECH G
Jogue com tudo usando o equipamento para jogos de melhor desempenho da Logitech G
https://www.logitechg.com/pt-br
https://www.logitechstore.com.br/gaming
~~~~~~ 

LOW GAMES

Pro Controller 2 de Resident Evil Requiem
R$ 449,00
Loja: Shopee 
🎟 Resgate o cupom 66NASHO150AF de R$150 aqui ⤵️
https://s.shopee.com.br/1qZSKCWgKU
🔗 Link:
https://s.shopee.com.br/BREL8gBku

MARVEL'S WOLVERINE - exclusivo PlayStation 5
Lançamento em 15 de Setembro de 2026
💰Preço: R$371
🛒Loja: Amazon
🔗 https://descpromo.com/r/Yr4SvD

STAR FOX NINTENDO SWITCH 2 MÍDIA FÍSICA - PRÉ-VENDA
Lançamento previsto para 25 de Junho de 2026
Resgate o cupom de R$35 na página de cupons da Shopee!
https://shopee.com.br/m/cupom-de-desconto
- Depois volte e clique no link abaixo 
https://s.shopee.com.br/AAEKBtNn9j 
Preço: R$344

007 First Light - PS5
https://amzn.to/4cfbIT9

ASSASSIN'S CREED RESYNCED - PRÉ-VENDA

PlayStation 5 - R$284
https://s.shopee.com.br/1VvTxmUyAq

Xbox Series S|X - R$284
https://s.shopee.com.br/1Lc3lTVbVp

PLAYSTATION 5 com ASTRO BOT e GRAN TURISMO 7 
Bundle + 2 games Digital
💰 Preço: R$ 3.719,07
🔗 Link: https://meli.la/1FZBJ9v

Bundle + 2 games Com Leitor
💰 Preço: R$3.998,07
🔗 Link: https://meli.la/1kRQbQw

PRAGMATA - MÍDIA FÍSICA PS5
🎟 Use o Cupom PROMOAGORA
⁠Pré-venda com lançamento previsto para 17 de Abril de 2026
💰Preço: R$257
🔗 Link: https://meli.la/1X5mQzw

TRILOGIA Resident Evil Nintendo Switch 2 - Game Key Card
Lançamento previsto pra 27 de fevereiro de 2026 com a Amazon dando previsão pra entregar 13 de Março! 
💰 Preço: R$539,30
🛒 Loja: Amazon
🔗 Link: https://amzn.to/3ZQO9su

PRÉ-VENDA DE JOGOS COM 10% DE DESCONTO NA AMAZON!

Code Vein II - PS5
🔗 https://amzn.to/3NwOhun

Final Fantasy VII Remake Intergrade
🔗 Link: https://amzn.to/4rz2aXx

NINTENDO SWITCH 2 
Amazon (bundle com Mario Kart World): https://amzn.to/4eAl1wi
Mercado Livre (só console) - https://mercadolivre.com/sec/1bSqC1p  

De um game over nos preços altos com o Low Games, e compre jogos, consoles e acessórios com preços baixos! 
https://www.lowgames.com.br/
ENTRE NOS GRUPOS COM PROMOÇÕES EM TEMPO REAL: 
https://linktr.ee/lowgames

~~~~~~

Acompanhe o Flow Games em todas as mídias: https://linkin.bio/flowgamestv/ 
Acesse o nosso portal de notícias: https://flowgames.gg/ 
Faça parte do Discord do Flow Games: https://discord.com/invite/SfxPYf7BkQ 

Receba as principais notícias, vídeos e conteúdos exclusivos do universo gamer, na palma da sua mão. 

WhatsApp: https://www.whatsapp.com/channel/0029VacH04P8aKvBME6vZH1W 
Telegram: https://t.me/FlowGamesNEWS 

~~~~~~ 

CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP
especificar que é pro Flow Games

~~~~~~ 

Conheça o HUB Flow Games no YouTube. 
Flow Games Trailers: https://www.youtube.com/@FlowGamesTrailers 
Cortes do Flow Games: https://www.youtube.com/@CortesdoFlowGames 

~~~~~~ 

ANFITRIÕES: 

*FLOW GAMES*

Davy Jones 
- Twitter: @DavyJonesRJ
 - Instagram: @odavyjones

PhoenixBR
- Twitter: @PhoenixBR
 - Instagram: @PhoenixBRnnf

Thais Matsufugi
- Twitter: @thamatsu
 - Instagram: @ThaMatsu

Cross
- Twitter: @Cross_GP
 - Instagram: @crosstossaur

Bruno Micali
- Twitter: @MicaliBruno
- Instagram: @micalibruno

Zero
-Instagram: @otiozero 
-Twitter: @otiozero 

~~~~~~ 

PRODUÇÃO:

Marcellus Vinícius
- Instagram: @marcellus.vinicius

DIREÇÃO:

Takeshi Oyama
- Instagram: @takeshioyama_
- Twitter: @takeshioyama

Luiz Pancieri
- Instagram: @luizpancieri

Tainá Biá 
- Instagram: @tainabia

Fernando Tonieto
- Instagram: @ofernando.st

~~~~~~ 

#flowgames #summergamefest #futuregamesshow","flowgames, flow games, podcast flow, podcast flow games, podcast flow jogos, fgn, flow games news, notícias jogos, notícias games, davy jones flow games, cross flow games, gta 6, playstation 5 pro, phoenixbr, vini munhoz, react do flow games, bruno micali, cobertura flow games, flow games sgf 2026, cobertura summer game fest flow, summer game fest 2026, geoff keighley, e3 2026, flow games em los angeles, xbox summer game fest, gears of war eday, xbox asha sharma, xbox",03:45:58,317373,20859,35,https://i.ytimg.com/vi/SCusFnfmNDU/maxresdefault.jpg,BR
4,,,10,"Christian_music, Music",0.69%,pt-PT,4,UCxgTaOItBufJLhClybRvKyA,LouvArt - Topic,698,jxODNPVHX9U,2026-06-04T00:48:21Z,92.15 horas,A Casa É Sua,"Provided to YouTube by OffStep

A Casa É Sua · LouvArt

A Casa É Sua

℗ Sertaneiros

Released on: 2026-06-01

Composer Lyricist: Léo Brandão
Composer Lyricist: Julliany Souza
Musician: Samanta Soares

Auto-generated by YouTube.","LouvArt, A Casa É Sua",00:04:20,21690,149,0,https://i.ytimg.com/vi/jxODNPVHX9U/maxresdefault.jpg,N/A
5,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game",15.48%,en,5,UC1sELGmy5jp5fQUugmuYlXQ,Minecraft,19900000,VyZKYhM0Kv4,2026-06-07T17:43:02Z,3.23 horas,MINECRAFT DUNGEONS II | Reveal Trailer,"Prepare to brave the unknown – Minecraft Dungeons II arrives on September 29, 2026! Drop the pickaxe, grab a sword, and charge into a thrilling new adventure! A crisis is here and the challenges awaiting will be tougher than ever. Will you and your friends rise to meet them?
Pre-order today and get 2 hero skins, the Twisted cape, and the Twisted chicken pet!",Minecraft,00:01:49,181129,25945,2085,https://i.ytimg.com/vi/VyZKYhM0Kv4/maxresdefault.jpg,SE
6,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",3.75%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,12100000,K-LK7rWIo3w,2026-06-07T13:00:28Z,7.94 horas,Evoluindo de BUNKER de TERRA a DIAMANTE no MINECRAFT!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:19:34,254387,8883,659,https://i.ytimg.com/vi/K-LK7rWIo3w/maxresdefault.jpg,BR
7,,,10,"Lifestyle_(sociology), Music_of_Latin_America, Music, Pop_music",1.68%,pt-PT,7,UCKB-ji0miBqU_KY3i6N8uJw,Felipe Amorim,1730000,8rPQYQULXCk,2026-06-06T21:00:06Z,23.95 horas,"Felipe Amorim, Nattan - Resenha de Vaquejada (Maria Vaqueiro)","Deixe a sua curtida e o seu comentário, me fala qual foi a parte que mais gostou do clipe =)

Letra da Música
Eu não corro vaquejada, mas eu tenho um caminhão
Tenho haras, tenho gado, tem cavalo de milhão
Nós tem bota, tem fivela, no bolso tem dinheiro
O que eu gosto da vaquejada é das Maria Vaqueiro

Eu não corro vaquejada, mas eu tenho um caminhão
Tenho haras, tenho gado, tem cavalo de um milhão
Nós tem bota, tem fivela, no bolso tem dinheiro
O que eu gosto da vaquejada é das Maria Vaqueiro

Eu boto elas pra beber, liga o som do Hillucão
Chama pra dançar forró, ela já vem na intenção
Hoje eu quero é sentar, é pro dono dono do caminhão

Eu boto elas pra beber, liga o som do Hillucão
Chama pra dançar forró, ela já vem na intenção
Hoje eu quero é sentar, é pro dono dono do caminhão

Só nós dois no caminhão, com os vidro tudo fechado
Você só ralando em mim, me deixando só ouriçado
Porra, falo o que eu faço pra nós dois fazer um sexo
Vou te levar pra vaquejada e quando terminar, eu pego

Pego, pego e quando terminar, eu pego
Pego, pego, pego e quando terminar, eu pego
Pego, pego e quando terminar, eu pego
Vou te levar pra vaquejada e quando terminar, eu pego

Se ela bebe Gin ela fica louca, bebe Dreher ela se solta
Oh vai toma, toma, toma, oh vai toma, sua gostosa
Eu disse toma, toma, toma, toma, então toma sua gostosa
Toma, toma, toma, toma, então toma sua gostosa

Se ela bebe Gin ela fica louca, bebe Dreher ela se solta
Oh vai toma, toma, toma, oh vai toma, sua gostosa
Eu disse toma, toma, toma, toma, então toma sua gostosa
Vou te levar pra vaquejada e quando terminar, eu pego

Oh vaqueira do popô grande, quantos anos você tem
Ei vaqueirinha, tu tá rebolando bem
Ei vaqueirinha, tu tá rebolando bem
Ei vaqueirinha, tu tá rebolando bem

Oh vaqueira do popô grande, quantos anos você tem
Ei vaqueirinha, tu tá rebolando bem
Ei vaqueirinha, tu tá rebolando bem
Ei vaqueirinha, tu tá rebolando bem

O barraco aqui mandou, o desafio foi lançado
Pra aquelas que vão em cima, pra aquelas que vão em baixo
Em baixo, em baixo, pra aquelas que vão em baixo
Em baixo, em baixo

E olha a menina, toda se exibindo
Esse é o seu momento e faz o que eu tô te pedindo
Vai contraindo, contraindo, vai contraindo, contraindo
Jonas Lira tá mandando e faz o que ele tá pedindo
Vai contraindo, contraindo

Ela foi em bora eu sofri muito, foi difícil ter um ponto final
Pra te ver voltar eu fiz de tudo, nem sequer eu tive seu sinal
Lá na vaquejada eu sou assunto, olha quem voltou pro regional
Me desculpa se eu sou assim bruto, é que eu te mostrei meu lado mal

Oh se não quer, as puta quer
E eu já tô metendo o pé
Se ela larga, outra quer
O que não falta é mulher

O Netin vai trazer mulher, Luizin vai trazer mulher
Vou chamar o Zé Vaqueiro, pra nós ir pro cabaré

Oh se não quer, as puta quer
E eu já tô metendo o pé
Se ela larga, outra quer
O que não falta é mulher

O enricado tem mulher, o loirinho tem mulher
O galeguinho tá solteiro e tu sabe como é

Oh bebê você me desculpa, entre nós já tá tudo bem
Suas amiga é fura olho e eu não presto também
Oh bebê você me desculpa, entre nós já tá tudo bem
A novinha caiu na faixa do mais vaqueiro que tem

Vem cavalona, vai cavalgando
Vem cavalona, vai cavalgando
Vem cavalona, vai cavalgando
Vem cavalona, vai cavalgando

Oh patricinha delicinha, que gosta de forrozar
Vem aqui pro meio do mato, comigo quer cavalgar
O Léo fica de olho na bichinha do Levi
(Ei, isso é feio viu?)

Oh patricinha delicinha, que gosta de forrozar
Vem aqui pro meio do mato, comigo quer cavalgar
O Léo já tá até de olho, na minha morena
(Eu vou te dar um murro, viu nego Léo)

Ela subiu no cavalo, cabelos ao vento
De chapéu e bota, aí eu não aguento
Um olhar singelo, a boca pequena
Meu Deus do céu, pancada de morena

Ela subiu no cavalo, cabelos ao vento
De chapéu e bota, aí eu não aguento
Um olhar singelo, a boca pequena
Meu Deus do céu, pancada de morena","resenha de vaquejada, maria vaqueiro, felipe amorim, nattan, o vaqueirinha ta rebolando bem, an an an an",00:06:14,252342,4028,221,https://i.ytimg.com/vi/8rPQYQULXCk/maxresdefault.jpg,BR
8,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",14.05%,pt-PT,8,UCJ8GQ_SNb-33m_BluT4TTlw,MaxMRM GAMEPLAY,2590000,OgJ_e-p8m3A,2026-06-06T17:18:25Z,27.65 horas,RESIDENT EVIL VERONICA : REMAKE - ANÁLISE DO TRAILER... TEM MUITA COISA ESCONDIDA!,"Nesse vídeo conferimos minha análise do trailer de anúncio de Resident Evil veronica Remake, que chega em 2027.","resident evil veronica, resident evil code veronica, resident evil veronica maxmrm, maxmrm, maxmrm resident evil, code veronica remake, summer game fest, resident evil veronica summer game fest, resident evil veronica análise, resident evil veronica analise, resident evil veronica analysis, resident evil veronica trailer breakdown",00:26:11,65362,8661,522,https://i.ytimg.com/vi/OgJ_e-p8m3A/maxresdefault.jpg,N/A
9,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",6.80%,pt-PT,9,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23900000,Vam1LkzK0UY,2026-06-06T15:00:40Z,29.94 horas,COMETERAM UM CRIME NA PORTA DA MINHA CASA!,"Thomas estava dormindo na casa de Jake, seu amigo quando ele acorda no meio da noite com sede. Ele desce pra cozinha, bebe um copo d'água e quando volta pro quarto, ele acaba presenciando um crime! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Memories: Silenced
======================
●Instagram: julianoab
●Email de contato: comercial@agenciacurta.com",,01:01:01,1260353,79090,6583,https://i.ytimg.com/vi/Vam1LkzK0UY/maxresdefault.jpg,N/A
10,,,10,"Electronic_music, Music_of_Latin_America, Music, Hip_hop_music",2.04%,pt-PT,10,UC6n9zgDWqrZxNOuOONuey7w,Igor Ferrari - Topic,815,1qXmkuOasIk,2026-06-05T13:46:16Z,55.18 horas,Princesa (Ao Vivo),"Provided to YouTube by ONErpm

Princesa (Ao Vivo) · igor ferrari

Princesa

℗ Igor Ferrari

Released on: 2026-06-05

Composer Lyricist: igor ferrari
Primary Musician: igor ferrari
Co Producer: igor ferrari

Auto-generated by YouTube.","igor ferrari, Princesa",00:03:18,28142,563,12,https://i.ytimg.com/vi/1qXmkuOasIk/maxresdefault.jpg,N/A
