Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,17,"Sport, Association_football",2.33%,pt-BR,1,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,19200000,OfhgnAtNWi0,2025-05-13T01:06:09Z,19.07 horas,AO VIVO: FLUXO X DENDELE | SEMIFINAL | KINGS LEAGUE BRASIL,"Assista, AO VIVO E COM IMAGENS, às Semifinais da Kings League Brasil!

Hoje, você fica com os confrontos:

- FURIA (Neymas e Cris Guedes) x DESIMPEDIDOS (Toguro e Yuri22) 

- FLUXO (Nobru e Cerol) x DENDELE (Luqueta e Paulinho o Loko) 

#KingsLeagueNaCazéTV","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, cazetv ao vivo, kings league, kings league brasil, jogo kings league, kings league ao vivo, loud, furia, jogo loud, jogo furia, kelvin, gaules, neymar, nyvi, nobru, coringa, g3x, desimpedidos, jogo desimpedidos, kings loud, kings furia",03:54:46,2498583,58258,83,https://i.ytimg.com/vi/OfhgnAtNWi0/maxresdefault.jpg,BR
2,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",3.33%,,2,UCJIl6Ahgkfwg1DRYcg-kY3g,Mendrake,2090000,uGXr6kjibkM,2025-05-12T12:01:39Z,32.14 horas,FIZ UM TREM DE HAPPY GHAST NO MINECRAFT,"mendrakecomercial@gmail.com 

🌐 Redes Sociais: 
🔔 Instagram: https://www.instagram.com/mendrakee/
🔔 Twitter: @Mendrakee

‹‹ CREATIVE SQUAD ›› 

🗻 Geleia - https://www.youtube.com/c/GeleiaPlays1 
🗻 Chip - https://www.youtube.com/Naughter 
🗻 Ligonz - https://www.youtube.com/Ligonz 
🗻 Caduxinn - https://www.youtube.com/Caduxinn 
🗻 Onerb - https://www.youtube.com/c/OnerbYT 
🗻 MucaHD - https://www.youtube.com/MucaHD
🗻 Fixz - https://www.youtube.com/fixzinho 
🗻 Feuripe - https://www.youtube.com/Feuripe 
🗻 Bern - https://www.youtube.com/c/NHEIN
🗻 Tonigon - https://www.youtube.com/c/Tonigon
🗻 Nait - https://www.youtube.com/@Nait
🗻Pedrux - https://www.youtube.com/@Pedrux_

‹‹ SITE DA CREATIVE SQUAD ›› 
https://creativesquad.com.br/

‹‹ DISCORD DA CREATIVESQUAD ›› 
♦️ https://discord.gg/STdWJ35Yt7 

🌌EnxadaHost: https://enxadahost.com/r/creativesquad 
O cupom ""csquad"" dá 10% de desconto adicional em todos os planos.
c
#creativesquad5 #cs5 #minecraft",,00:21:47,1010931,31927,1698,https://i.ytimg.com/vi/uGXr6kjibkM/maxresdefault.jpg,BR
3,,,24,"Society, Television_program, Entertainment",2.68%,pt,3,UCoRz1sARw5el7c9WhVf6mkQ,RECORD CABO VERDE,2470000,SpD4X6toE3A,2025-05-12T12:50:01Z,31.34 horas,Cabrini investiga maior golpe da história do Brasil: Fraude milionária do INSS |DOMINGO ESPETACULAR,"Assista DOMINGO ESPETACULAR 
👉 https://youtube.com/playlist?list=PLQ-E2sV4FOVuTsL3ats20eIgAVtXdbuGI

Inscreva-se no canal RECORD: https://tinyurl.com/y7ttvnas
#RECORD #RecordCaboVerde #Caboverde #notícias #novelasdaRECORD 

Dá um 👍🏼 e curte o vídeo 👆🏼👆🏼👆🏼👆🏼","Cabo Verde, Fala Cabo Verde, Record TV Cabo Verde, noticias, Serie Reis, A grande Conquista, A Terra prometida, Jornal da Record, Domingo Espetacular",00:21:09,746642,16950,3070,https://i.ytimg.com/vi/SpD4X6toE3A/maxresdefault.jpg,BR
4,,,17,"Sport, Association_football",12.21%,,4,UCr3S50A3UmXeBsHBTHCW-Ow,Marcelo Bechler,291000,Tx0lIZXGS-c,2025-05-12T20:20:33Z,23.83 horas,"Muito mais que um paizão, Ancelotti é um surpreendente golaço da CBF",,,00:26:19,246880,29191,953,https://i.ytimg.com/vi/Tx0lIZXGS-c/maxresdefault.jpg,N/A
5,,,17,"Sport, Association_football",4.18%,pt-BR,5,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil,6970000,kVpqlwsndIY,2025-05-11T17:00:25Z,51.16 horas,"RAPHINHA OFUSCA HAT-TRICK DE MBAPPÉ, E BARCELONA VENCE O REAL MADRID em LALIGA | Melhores Momentos","Todo o esporte AO VIVO da ESPN disponível no Disney+!

http://dis.la/ESPNenDisneyPlus_YT_BR

E o melhor do jornalismo esportivo, com vídeos e notícias exclusivas, você acompanha no https://www.espn.com.br/

#Barcelona #RealMadrid #LALIGA #ElClásico #ElClásicoNaESPN","Barcelona, Barcelona x Real Madrid, Real Madrid x Barcelona, Barcelona 4 x 3 Real Madrid, Raphinha, Raphinha Barcelona, El Clásico, Raphinha El Clásico, Lamine Yamal, yamal, Melhores Momentos, Gols Barcelona, Gols Real Madrid, Mbappé, Kylian Mbappé, Lances, Ao vivo, ESPN ao vivo, Campeonato Espanhol, Futebol ao vivo, Melhores Momentos Barcelona x Real Madrid, Gols Barcelona x Real Madrid",00:11:00,3911280,156541,6773,https://i.ytimg.com/vi/kVpqlwsndIY/maxresdefault.jpg,BR
6,,,2,"Lifestyle_(sociology), Vehicle",15.39%,pt-BR,6,UCvgSmIdI92W4KnP15fJwfwA,ACF,536000,xnsZsrRgX2o,2025-05-12T20:30:12Z,23.67 horas,JÁ DEU RUIM NO NOVO CARRO DO @Bitelonatural,"O canal da ACF tem o apoio de;

SERVITEC DINAMÔMETRO
https://www.instagram.com/servitecdinamometro/
https://www.servitecdinamometro.com.br/

RADLUMI 
https://www.instagram.com/radlumi/
https://radlumi.com.br/
cupom: ACF

PICHAU
https://www.pichau.com.br/
https://www.instagram.com/pichauoficial/

KREBS
https://www.instagram.com/krebsautomotivo/
https://krebsfer.com.br/

SIGMA TOOLS
https://www.instagram.com/sgttools/
https://www.sigmatools.com.br/site/

Para parcerias entre em contato:
media@acfperformance.com
―――――――――――――――――――――――――――――――――――――

Seja um simpático membro do canal e receba spoilers exclusivos! 
https://www.youtube.com/channel/UCvgSmIdI92W4KnP15fJwfwA/join

QUER APRENDER MAIS SOBRE MOTORES E INJEÇÕES ELETRÔNICA?
SE INSCREVA EM NOSSOS CURSOS!
https://www.acfperformance.com/education/

Adquira sua camiseta da ACF!
https://www.lolja.com.br/acfperformance

FAÇA SEU ORÇAMENTO EM:
https://www.acfperformance.com/
https://www.instagram.com/acfperformance/

NOSSAS UNIDADES:
    
     SÃO PAULO/SP (Ipiranga) - Race King
     Av. Dr. Ricardo Jafet, 1050 - Ipiranga
     tel.; 11 98449 6047
     https://www.instagram.com/acfperformance/

     MANAUS/AM (Praça 14 de Janeiro) - Sada Auto Center
     Av. Visc. de Porto Alegre, 1233 - Praça 14 de Janeiro
     tel.: 92 99498 9471
     https://www.instagram.com/sadaperformance/

     TAQUARITUBA/SP (Centro) - Chip Force Motors
     Av. Silvana de Paula Bueno, 210 - Centro
     tel.: 14 99895 7517
     https://www.instagram.com/chip__force/

     JOINVILLE/SC (América) - Underground Garage
     R. José de Alencar, 30 - América, Joinville/SC
     tel.: 47 98869 6250 
     https://www.instagram.com/undergroundgarage_/","ACF, ACFPERFORMANCE, RICARDO, RICARDINHO, REMAP, MAPA, CHIP, FILTRO, ESCAPE, STAGE, POTÊNCIA, WHP, CV, AUTOSUPER, TURBO, TUNERCAST, tested, DRIFT, BITELO, NATURAL, XUCRÃO, CHEVROLET, A20, D20, C20",00:35:01,234805,34745,1380,https://i.ytimg.com/vi/xnsZsrRgX2o/maxresdefault.jpg,BR
7,,,24,"Television_program, Society, Entertainment",3.21%,pt,7,UCsdIGtyuyiW--cidQQ6KUsw,Record Goiás,1270000,v4iZWiPaPYA,2025-05-12T14:42:50Z,29.46 horas,Diarista some após corrida de moto e é achada em SP sem intenção de voltar para casa,"Uma diarista de 29 anos desapareceu, após iniciar uma corrida de moto por aplicativo e, mesmo após ser encontrada, decidiu não retornar para casa. Ela deixou marido e filha sem explicações. 

O caso envolve uma dívida de R$ 6 mil e uma transferência bancária suspeita. 

A polícia localizou a mulher em São Paulo e a família ainda tenta entender sua decisão.

#RecordTV #Record #informação #notícias #GoiasNoAr","RecordTVGoias, Record, TV, Goias, BalancoGeralManhaGO, GoiasnoArGO, BalancoGeralGO, CidadeAlertaGO, GoiasRecord",00:08:49,392027,9263,3311,https://i.ytimg.com/vi/v4iZWiPaPYA/maxresdefault.jpg,BR
8,,,25,Society,2.54%,pt-BR,8,UCBx_CluVFNvy0TXsmNBZ-ow,PUC TV GOIÁS,280000,qtlyPDxhGXQ,2025-05-12T17:47:17Z,26.38 horas,INSS: SAIBA COMO SERÁ A DEVOLUÇÃO DOS DESCONTOS INDEVIDOS,"Assista: PUC HD » Canal 24.1  
NET SD » Canal 22 - NET HD » Canal 695
VIVO TV - SKY HD - CLARO TV » Canal 324 
Telefone: (62) 3946-1950 
http://www.puctvgoias.com.br 
Rua 260, Qd.72-A, Lt.06, s/n - Setor Leste Universitário, Goiânia - GO, 74610-240

Nossas redes-sociais: linkr.bio/puctvgoias","jornalismo, jornal, tvaparecida, puc tv, entretenimento, PUC Goiás, inss, duvidas",00:10:13,124766,2810,356,https://i.ytimg.com/vi/qtlyPDxhGXQ/maxresdefault.jpg,BR
9,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Lifestyle_(sociology)",4.75%,pt-BR,9,UCIRseertPt5kAzr40COpH6A,FEURIPE,3000000,2tgi12E2ToE,2025-05-12T12:30:04Z,31.67 horas,USEI X-RAY NO BIOMA DOS YOUTUBERS (sem que eles soubessem),"USANDO RAIO X TEXTURA HACK NO BIOMA DE YOUTUBERS PARA PEGAR A SELA DO CARIOCAVALO -  CREATIVE SQUAD (temporada 5) #2

👇Vire membro aqui👇 :
https://www.youtube.com/channel/UCIRseertPt5kAzr40COpH6A/join

‹‹ DISCORD DA SÉRIE››

♦ https://discord.gg/STdWJ35Yt7

🌌ENTRE AQUI: https://www.creativesquad.com.br

‹ Redes Sociais ›

• Instagram: @feuripe ⤺ 𝗠𝗘 𝗔𝗝𝗨𝗗𝗘𝗠 𝗔 𝗣𝗘𝗚𝗔𝗥 𝟭.𝟬𝟬𝟬.𝟬𝟬𝟬 𝗦𝗘𝗚𝗨𝗜𝗗𝗢𝗥𝗘𝗦!

‹‹ CREATIVE SQUAD ››

👾Bern: https://www.youtube.com/nhein

👾Tonigon:  https://www.youtube.com/Tonigon 

👾Onerb/BRENO: https://www.youtube.com/c/OnerbYT

👾MucaHD: https://www.youtube.com/MucaHD 

👾Chip:  https://www.youtube.com/Naughter

👾Ligonz: https://www.youtube.com/Ligonz

👾Fixz: https://www.youtube.com/fixzinho

👾Caduxinn: https://www.youtube.com/Caduxinn

👾Mendrake: https://www.youtube.com/Mendrake_

👾Geleia: https://www.youtube.com/c/GeleiaPlays1

👾Nait: https://www.youtube.com/@Nait

👾Pedrux: https://www.youtube.com/@Pedrux_

• Fala ae RAPEIZE, de boa? FEURIPEE aqui ♥
contato: contatofeuripe@gmail.com

#feuripe3milhões","cr3at1VEsq&ad, cs5, feuripe, raio x, xray minecraft, minecraft survival, intro creative squad 5, duplas cs5, duplas creative squad, feuripe hack, feuripe e caduxinn, feuripe mafia",00:21:48,307449,13953,639,https://i.ytimg.com/vi/2tgi12E2ToE/maxresdefault.jpg,BR
10,,,17,"Association_football, Sport",7.54%,pt,10,UCZD5qcen7lbLPFTjfvdLFcw,Vasco TV,1470000,xLYIyfhmQec,2025-05-12T16:22:25Z,27.80 horas,PRIMEIRO TREINO FERNANDO DINIZ |  VASCOTV,"_____________
Vem com o Vasco, vem com a Betfair! 💢
➡️ http://ads.betfair.com/redirect.aspx?pid=6015120&bid=11246

⚠️ 18+. Jogue com responsabilidade. T&Cs se aplicam.
_____________

Inscreva-se na VascoTV! 💢

Seja um Sócio Gigante: sociogigante.com

Siga o Vasco nas redes sociais!
Instagram: instagram.com/vascodagama  
TikTok: tiktok.com/vasco  
Twiter: x.com/vascodagama
Facebook: facebook.com/vascodagama","Vasco, Vasco da Gama, VascoTV, notícias do Vasco, torcida do Vasco, futebol, football, soccer",00:03:09,178756,12503,976,https://i.ytimg.com/vi/xLYIyfhmQec/maxresdefault.jpg,BR
