Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Asia, Music, Pop_music",18.79%,ko,1,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,81800000,5ZLMJyoJIsk,2026-07-15T15:00:00Z,29.68 horas,BTS (방탄소년단) ‘NORMAL’ Official Teaser,"BTS (방탄소년단) 'NORMAL'
📅 2026.07.17. 1PM KST | 0AM ET
🎧 https://bts.lnk.to/NORMAL


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.


Connect with BTS:
https://ibighit.com/bts
https://x.com/bts_bighit
https://x.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://go.weverse.io/qt3S/ti7qve0j
https://www.weibo.com/BTSbighit

#BTS #방탄소년단 #BTS_NORMAL","HYBE, HYBE LABELS, 하이브, 하이브레이블즈",00:00:21,3109951,559822,24671,https://i.ytimg.com/vi/5ZLMJyoJIsk/maxresdefault.jpg,KR
2,,,1,"Entertainment, Film",13.18%,pt,2,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2710000,zGKLyfcnoGk,2026-07-16T12:32:09Z,8.15 horas,Eu Sou O Rocky | Trailer Oficial Legendado,"Eu Sou O Rocky | Trailer Oficial Legendado

Assista ao novo trailer de #EuSouORocky - estrelado por Anthony Ippolito, o filme estreia em 19 de novembro de 2026 nos cinemas do Brasil!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:46,96936,11957,815,,BR
3,,,20,"Action-adventure_game, Video_game_culture, Action_game",9.36%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,24200000,gXn386vGBf8,2026-07-16T15:39:27Z,5.03 horas,AGORA ATÉ UM HOSPITAL DE ANIMAIS TÁ CHEIO DE ANOMALIAS!,"Animal Hospital é um jogo onde você é balconista de um hospital e médico ao mesmo tempo! Seu objetivo é receber os pacientes e depois cuidar deles. Tudo isso sendo um mero estagiário que é muito mal pago! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Animal Hospital
======================
●Instagram: julianoab
●Email de contato: comercial@agenciacurta.com","jazzghost, jazz, Animal Hospital",00:35:27,594890,49170,6523,https://i.ytimg.com/vi/gXn386vGBf8/maxresdefault.jpg,N/A
4,,,10,"Society, Religion, Music, Christian_music",1.26%,pt-BR,4,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,147000,8iLPcpFIHhk,2026-07-15T08:50:45Z,35.84 horas,"As Melhores Músicas Gospel, Louvores de Adoração 2026,Top 50 Músicas Gospel Mais Tocadas,Top Gospel","#MelhoresMúsicasGospel #LouvoresdeAdoração2026 #Top50MúsicasGospelMaisTocadas #TopGospel
Fortaleça sua fé e encontre paz na presença de Deus com esta seleção especial das 50 músicas gospel mais tocadas de 2026. Reunimos louvores de adoração inspiradores, hinos evangélicos e canções cristãs que têm tocado milhões de corações e conduzido pessoas a momentos profundos de oração, esperança e comunhão com o Senhor.

Seja para começar o dia com Deus, buscar força em tempos difíceis ou simplesmente desfrutar de um momento de adoração, esta playlist foi preparada para abençoar sua vida com músicas cheias da presença do Espírito Santo.

✨ Nesta playlist você encontrará:

As Melhores Músicas Gospel 2026
Top 50 Músicas Gospel Mais Tocadas
Louvores de Adoração
Hinos Evangélicos
Worship Songs
Música Cristã para oração e meditação
Louvores para renovar a fé e a esperança

🙏 Que cada canção fortaleça seu coração, renove sua esperança e lembre você do infinito amor de Deus.

📌 Não se esqueça de:
👍 Curtir o vídeo
💬 Compartilhar com sua família e amigos
🔔 Inscrever-se no canal e ativar o sino para receber novos louvores todas as semanas.

""O Senhor é a minha força e o meu cântico; Ele se tornou a minha salvação."" — Êxodo 15:2","As Melhores Músicas Gospel, Louvores de Adoração 2026, Top 50 Músicas Gospel Mais Tocadas, Top Gospel, Top 50 Músicas Gospel Mais Tocadas 2026, Música Gospel 2026, Louvores 2026, Hinos Evangélicos, As Melhores Músicas Gospel 2026, Louvores Mais Tocados, Gospel Mais Tocadas 2026, Top 50 Gospel, Música Evangélica, Best Gospel Songs 2026, Louvores e Adoração, Deus, Oração, Paz de Deus, Música Cristã 2026, Top Louvores 2026, Gospel Brasil, Top Gospel 2026, Hinos Evangélicos 2026",02:03:49,106391,1300,44,https://i.ytimg.com/vi/8iLPcpFIHhk/maxresdefault.jpg,BR
5,,,24,"Entertainment, Film",22.51%,pt-BR,5,UCjuiVJmqil8VdRen0gh3Ewg,Linhagem Geek,496000,Lf0NQPZJd7E,2026-07-16T14:08:33Z,6.54 horas,SIMPLESMENTE EMOCIONANTE! TRAILER I PLAY ROCKY NO DETALHE,"► Consultoria Gratuita Cleverson: 
https://cleversonoconsultor.com.br/alquimia

► Apoie o Esquadrão Nerdola: https://apoia.se/esquadraoateofim

► Seja um parceiro da Linhagem: parceiro@linhagemgeek.com.br",,00:37:22,14605,3007,281,https://i.ytimg.com/vi/Lf0NQPZJd7E/maxresdefault.jpg,BR
6,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",3.49%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,12300000,PYx_Qjc6x-o,2026-07-16T13:00:12Z,7.68 horas,Vida = Velocidade no Minecraft!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:26:25,189694,6109,519,https://i.ytimg.com/vi/PYx_Qjc6x-o/maxresdefault.jpg,BR
7,,,10,"Hip_hop_music, Music, Music_of_Latin_America, Pop_music",4.95%,pt-PT,7,UCVRLEQf_wH8zFb4qCfXqDXw,MC Ryan SP - Topic,98200,xBZ60IfZel8,2026-07-15T10:04:12Z,34.61 horas,"Notificação no Tela / Ficou Solteira e Tá de Volta (feat. MC GP, Mc Lele JP & Boladin 211)","Provided to YouTube by Bololo Records

Notificação no Tela / Ficou Solteira e Tá de Volta (feat. MC GP, Mc Lele JP & Boladin 211) · MC Ryan SP · MC Meno K · DJ Japa NK · DJ WILL TN · MC GP · Mc Lele JP · Boladin 211

Notificação no Tela / Ficou Solteira e Tá de Volta (feat. MC GP, Mc Lele JP & Boladin 211)

℗ 2026 Bololo Records

Producer: DJ Japa NK
Producer: DJ WILL TN
Composer: Ryan Santana Dos Santos
Composer: Kauan Soares Terra
Composer: Gabriel Porto dos Santos
Composer: Alessandro Venacio Silva
Composer: Adenilton Sapucaia Dos Santos
Composer: Willian Douglas Alves da Silva
Composer: Bernardo Soares da Rosa

Auto-generated by YouTube.","MC Ryan SP, MC Meno K, DJ Japa NK, DJ WILL TN, MC GP, Mc Lele JP, Boladin 211, Notificação no Tela / Ficou Solteira e Tá de Volta (feat. MC GP, Mc Lele JP & Boladin 211)",00:03:57,9676,473,6,https://i.ytimg.com/vi/xBZ60IfZel8/maxresdefault.jpg,N/A
8,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",13.48%,pt-BR,8,UCmF5w6pmvYfnMOqjQowgraA,Terrorizando,1800000,eJV5hzeoPcM,2026-07-16T15:30:06Z,5.18 horas,🚨Quem é TORN HUGGY WUGGY?! Primeiro Trailer de Poppy Playtime 6 chegando,"Me ajuda a realizar um sonho?! Estamos no iBest 2026 e seu voto me ajuda muito! https://app.premioibest.com/votacao/conteudo-de-games/260091577
Canal secundário: www.youtube.com/channel/UCUc3Jzg_eRBcvz5ZgELkDbw?sub_confirmation=1
------------------------------------
Hoje vamos conferir um vídeo sobre as novas informações de Poppy Playtime 6! Uma nova atualização revelou informações misteriosas sobre um tal de ""Torn Huggy Wuggy"" que alguns estão acreditando ser uma nova forma de Huggy Wuggy que vai aparecer em Poppy Playtime 6. Além disso, novos conceitos de personagens foram liberados, enquanto personagens e brinquedos de Poppy Playtime 6 entraram em fase de criação! Uma página misteriosa da steam apareceu, o que levou a teorias de que o teaser trailer de Poppy Playtime 6 está perto!

Poppy Playtime 6 está começando a dar seus primeiros passos e estamos vendo diversas atualizações por parte da Mob Entertainment e muitas informações relacionadas a Poppy Playtime 6 começaram a sair.

O misterioso ""Torn Huggy Wuggy"" está sendo citado como um possível novo Huggy Wuggy que voltará em Poppy Playtime 6, mas será que realmente é isso ou apenas uma variação de seu nome!?

Veja as novidades e informações de Poppy Playtime 6 e entenda o que é o misterioso Torn Huggy Wuggy!
------------------------------------
O novo final de Poppy Playtime 5 explicado:
https://youtu.be/Rlx0tBezZpo
------------------------------------
Contato:
▶ terrorizandomaximus@gmail.com

Redes Sociais:
▶ https://www.instagram.com/canalterrorizando
▶ https://www.tiktok.com/@canalterrorizando
▶ https://twitter.com/terrorizando
▶ https://discord.com/invite/canal-terrorizando
▶ https://linktr.ee/terrorizando","terrorizando, poppy playtime, poppy playtime 6 data, poppy playtime 6, poppy playtime chapter 6, poppy 6, poppy playtime 6 lançamento, poppy 6 data, poppy 6 lançamento, poppy playtime 6 informações, poppy playtime 6 gameplay, poppy playtime 6 game, poppy playtime 6 teorias, poppy 6 teorias, poppy playtime capitulo 6, poppy 6 teoria, poppy playtime 6 teoria, poppy playtime capítulo 6, poppy playtime teoria, poppy, poppy data, poppy playtime 6 trailer, novo huggy wuggy, huggy",00:25:28,19445,2473,149,https://i.ytimg.com/vi/eJV5hzeoPcM/maxresdefault.jpg,BR
9,,,10,"Pop_music, Hip_hop_music, Music, Music_of_Latin_America, Electronic_music",2.89%,pt-PT,9,UCYRO5kP9R_3RjkAlJDSZF2A,DJ Guh Mix,22200,rDdyrKncMAw,2026-07-13T22:00:06Z,70.68 horas,"SOU FAVELA MESMO - MC Kadu, MC Ryan SP, MC GP, MC Don Juan, MC J9, MC IG, DJ Guh Mix e DJ Alladin","Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento!

Música : Sou Favela Mesmo
Artistas: MC Kadu, MC Ryan SP, MC GP, MC Don Juan, MC J9, MC IG, DJ Guh Mix e DJ Alladin
Prod: DJ Guh Mix  e DJ Alladin
Ano: Funk : 2026","Diário de um Cafajeste, DJ JAPA NK, MC MENO K, MC KADU, MC IG, MC GP, MC J9, Cuida do Pet, Carnívoro, Pau Pra Toda Obra, MC RYAN SP, MC Negao original, Sou Favela Mesmo, MC Jacaré, MC Ryan SP, MC LELE JP, MC JACARÉ, Reliquia do 2T, Aaron Modesto, Dj Guh Mix, Reliquia do 2T MC Vine7, MC Tuto, Mc Joanzinho VT, Mc Tuto, Famoso Ímã | O poderoso chatão, Mc Poze do Rodo, oruam, Mc Vine7, Dj Oreia",00:09:04,42184,1203,16,https://i.ytimg.com/vi/rDdyrKncMAw/maxresdefault.jpg,N/A
10,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game, Strategy_video_game",19.61%,en-US,10,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,17200000,rJrqHyojaa4,2026-07-16T18:45:21Z,1.93 horas,Marvel’s Wolverine - Ain’t No Hero Trailer I PS5 Games,"https://www.playstation.com/en-us/games/marvels-wolverine/

Unleash the rage, confront the past. With the fate of humans and mutants hanging in the balance, Logan knows the world needs a hero; however, they’ll have to settle for Wolverine.

Experience thrilling set pieces throughout Wolverine’s journey in this global fight for mutant survival.

Marvel’s Wolverine arrives on PlayStation 5 consoles September 15, 2026. Pre-order now. 

© 2026 MARVEL 
©2026 Sony Interactive Entertainment Inc. 
Developed by Insomniac Games, Inc. 

#ps5 #ps5games #wolverine #marvelswolverine","PlayStation, PS5, video games, next gen, Sony, wolverine, marvelswolverine, marvel, aint no hero, x-men, xmen",00:01:28,94548,15651,2894,https://i.ytimg.com/vi/rJrqHyojaa4/maxresdefault.jpg,US
