Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,17,"Sport, Association_football",2.79%,pt-BR,1,UCxc3marqP9BJSkQ0_K4mqDg,SBT Sports,1430000,q8wMiCScW08,2025-04-23T03:01:07Z,17.15 horas,Vasco da Gama x Lanús - COM IMAGENS e narração de Diguinho Coruja | Sul-Americana 2025,"A noite desta terça-feira (22) promete futebol e muita resenha no canal do YouTube do SBT Sports. Vasco e Lanús se enfrentam pela terceira rodada da fase de grupos da Copa Sul-Americana, em duelo direto pela liderança do Grupo G.

A transmissão será ao vivo, com narração irreverente de Diguinho Coruja, comentários de Beto Oliver e André, irmão gêmeo do narrador. O pré-jogo começa às 20h50 (de Brasília), com participação dos torcedores pelo WhatsApp (11) 94199-5281, em tempo real.

Logo após o apito final, o canal segue ao vivo com o pós-jogo, trazendo os melhores momentos e análises da rodada.

#vasco #lanus #sulamericana #aovivo #sbtaovivo #sbt #sbtsports","sulamericana, sbt ao vivo, sulamericana ao vivo, sbt sports, diguinho coruja, beto oliver, andré muniz, jogo com imagens, sulamericana no sbt, vasco, vasco da gama, vasco x lanús, vasco da gama x lanús, vasco da gama x lanúys ao vivo, vasco ao vivo, vasco da gama ao vivo, vasco x lanús ao vivo",03:01:16,662197,18460,13,https://i.ytimg.com/vi/q8wMiCScW08/maxresdefault.jpg,N/A
2,,,24,"Entertainment, Television_program",4.06%,pt-BR,2,UC8WT0kby-iTFM1W_xU7I54w,Big Brother Brasil,1350000,UGPIuVCYDek,2025-04-23T04:00:32Z,16.16 horas,"RENATA É A CAMPEÃ DO BBB25 COM 51,90% DOS VOTOS E LEVA O GRANDE PRÊMIO! 🏆 | BBB 25","Renata é a grande campeã do #BBB25 com 51,90% dos votos! ✨🏆 A final foi disputada por ela, Guilherme e João Pedro, que ficaram em segundo (43,38%) e terceiro (4,72%) lugar respectivamente. 🥈🥉

#RedeBBB #Final
_____________________________________________

O maior reality show do MUNDO tem canal oficial no Youtube! 💥😱

Aqui você confere um pouquinho de tudo que está rolando na casa mais vigiada do Brasil. 

_____________________________________________

INSCREVA-SE: https://bit.ly/3tkMIQb

Vem pra Rede BBB:
➡️ Facebook: https://www.facebook.com/BigBrotherBrasil
➡️ Instagram: https://www.instagram.com/BBB
➡️ Twitter: https://www.twitter.com/BBB
➡️ Tik Tok: https://www.tiktok.com/@bbb
➡️ Telegram: https://www.t.me/bigbrotherbrasil

E muito mais conteúdo no:
➡️ https://gshow.globo.com/realities/bbb/","Big Brother Brasil, BBB, big brother, globo, tv globo, canal do bbb, Tadeu Schmidt, bbb ao vivo, quando começa o bbb, bbb 25, big brother brasil 25, bbb 25 ao vivo, bbb hoje, bbb oficial, renata bbb 25, renata campeã do bbb 25, renata campeã, renata venceu o bbb 25, bbb 25 final, quem ganhou o bbb 25, renata ganhou o bbb 25, discurso tadeu campeão, quem saiu bbb 25 ontem, resumo bbb ontem, assistir bbb ao vivo, quem ganhou bbb 25, final bbb 25, finalistas bbb 25",00:07:55,251643,8741,1474,https://i.ytimg.com/vi/UGPIuVCYDek/maxresdefault.jpg,BR
3,,,24,"Lifestyle_(sociology), Television_program, Entertainment",10.31%,pt-BR,3,UC0LlPl_mWhIFqVxcH1l3xpQ,WebTVBrasileira,2410000,oEEEg4EiwPY,2025-04-23T04:42:41Z,15.46 horas,"🚨BBB25: Renata é campeã, mas perde no CPF e ignora Maike; Arthur Aguiar é boicotado e Tadeu chora!","#bbb25 #FalandoDeBBB #HoraDaFofoca #WebTVBrasileira 

***TUDO SOBRE A FINAL DO BBB25***

LINK DO VIAJANDO COM TATICELO: http://www.viajandocomtaticelo.com/
CRUZEIRO - Viajando com TatiCelo Playlist:
https://youtube.com/playlist?list=PLedU9Q52MJxhQhN-BdGH0ZFQA3btuLJQL&feature=shared

💥Se vc usa IOS, torne-se um membro do ""Clube CONSTRUINDO COM TATICELO"" clicando neste link:   https://www.youtube.com/channel/UC9premZjMhh8l-1cbT4T3vw/join

@ConstruindoComTatiCelo : https://www.youtube.com/construindocomtaticelo
Instagram:  @ConstruindoComTatiCelo
https://instagram.com/construindocomtaticelo?igshid=1x5pdt2e0c2xl
TikTok: https://www.tiktok.com/@construindotaticelo?lang=en

ENCONTRE A GENTE NAS REDES SOCIAIS: https://linktr.ee/webtvbrasileira

👊🏼Público: fofoca@webtvbrasileira.com
💬Comercial: comercial@webtvbrasileira.com

📛Nossa nova coleção de camisetas e moletons já está disponível e com as estampas que vcs, #webtvzeiros, escolheram. Compre aqui: https://www.WebTVBrasileira.com 👊🏼

Suru-BÃO WebTVzeiros (GRUPO BATE-PAPO)
http://www.discord.gg/webtvbrasileira

💥Se vc usa IOS, torne-se um membro do ""Clube WebTVBr"" clicando neste link: https://www.youtube.com/webtvbrasileira/join

PROGRAMAÇÃO DESTE MÊS:

🔴#PlantãoBBB AO VIVO:  14h 
🔴#HoraDaFofoca AO VIVO: 20h 
🔴#MembrosDoClubinho AO VIVO 
🔴#AFalandoDeBBB AO VIVO: de Segunda a Segunda, logo após o programa da TV Globo

Horários de Brasília

DUPLAS PARTICIPANTES DO #BBB25:
 
Vitória Strada e Mateus, Diogo Almeida e Vilma, Gracyanne Barbosa e Giovanna, Diego Hypolito e Daniele Hypolito, Edilberto e Raissa, Camilla e Thamiris, Aline e Vinícius, João Gabriel e João Pedro, Renata e Eva, Marcelo e Arleane, Maike e Gabriel, Guilherme e Joselma, Paula e Nicole, Cleber e Joseane","#bbb25, big brother brasil 25, participantes do bbb25, dupla do bbb25, bbb gshow, bbb globo, bbb 25 ao vivo, vinheta do bbb 25, eliminação, paredão, festa, prova do lider, reality show, programa 22/04/2025, programa 22-04-2025, paredão triplo, big fone, anjo, jogo da discordia, pipoca, camarote, quem foi eliminado do bbb25, quem saiu do bbb25, quem perdeu a prova, bate e volta bbb25, bbb 25 hoje, quem esta imune do bbb25, prova do anjo, xepa, vip, lista bbb25, final bbb25, #redebbb",00:53:15,213704,20375,1654,https://i.ytimg.com/vi/oEEEg4EiwPY/maxresdefault.jpg,BR
4,,,22,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",1.88%,pt,4,UC_-WQuYUOasNYkX-L_jHgdg,xMarcelo,2260000,-e_5caly8P8,2025-04-22T21:01:16Z,23.15 horas,"GASTEI 237,0138,01$ PARA SE TORNAR O BRAINROT MAIS FORTE DO ROBLOX 🫨🤯 (Tralalelo Tralala)","VIRA MEMBRO, EU TE ADICIONO NO ROBLOX 💗
USA O STARCODE ""XMARCELO"" ⭐

GRUPO COM ROUPAS BARATAS! 👕
https://www.roblox.com/groups/4177011/X

ENTRE PARA GANHAR ROBUX GRÁTIS E ITEM GRÁTIS! 🤑
https://discord.com/invite/xmarcelo

GASTEI 237,0138,01$ PARA SE TORNAR O BRAINROT MAIS FORTE DO ROBLOX 🫨🤯 (Tralalelo Tralala)","roblox, xmarcelo, roblox video, brainrot, brainrot roblox, italiano brainrot, italian brainrot, seja um brainrot roblox, GASTEI PARA SE TORNAR O BRAINROT MAIS FORTE DO ROBLOX, EVOLUA PARA TUNG TUNG SAHUR, TRALALERO TRALALA, BOMBARDIRO CROCODILO, EVOLUA PARA TUNG TUNG SAHUR TRALALERO TRALALA BOMBARDIRO CROCODILO NO ROBLOX, tubarão tralala tralala, tun tun tun sahur, roblox evolução, simulador roblox, forte roblox, gastando robux roblox, robux infinito, Evolução Brainrot Roblox",00:20:01,192454,3299,321,https://i.ytimg.com/vi/-e_5caly8P8/maxresdefault.jpg,BR
5,,,24,"Television_program, Entertainment, Film",5.54%,pt-BR,5,UCirWkVHGby5yk4TLqaswN9A,Hugo Gloss,566000,7Iw0pvaJR40,2025-04-22T16:19:10Z,27.85 horas,Hugo Gloss entrevista Virginia Fonseca,"Fui convidado para o ""Sabadou"", de Virginia Fonseca, e aproveitei para entrevistar o fenômeno das redes sociais. Única influencer na lista dos brasileiros mais seguidos do mundo do Instagram, ela refletiu sobre o porquê de causar tanto fascínio nas pessoas. 

Virginia falou sobre a exposição dos filhos, o império rodeado de cifras e controvérsias de Wepink, os rumores de sua relação com Bruna Marquezine, o casamento com Zé Felipe e a carreira de apresentadora.","Hugo Gloss, Sabadou, Virginia Fonseca, Virginia, Bruna Marquezine, Zé Felipe, João Guilherme, Maria Flor, Maria Alice",00:33:00,184787,9958,287,https://i.ytimg.com/vi/7Iw0pvaJR40/maxresdefault.jpg,BR
6,,,22,Lifestyle_(sociology),13.49%,pt-BR,6,UCrqpB7Kvh4qao8VtxwuJKkQ,Flavia Calina,8490000,FyVFqhWJTl0,2025-04-23T00:06:31Z,20.06 horas,4 ANOS DE NEBLINA - EPISÓDIO 1 - FLÁVIA CALINA SHOW,"“Podemos escolher a coragem ou escolher o conforto, mas não podemos ter os dois. Não ao mesmo tempo.” Brene Brown 

“O desconforto é o preço de entrada para uma vida com significado.” Susan David 

Coragem e desconforto caminham juntos.
Podemos escolher a coragem ou o conforto — mas não podemos ter os dois ao mesmo tempo. Coragem exige movimento, exposição, presença. E o desconforto que vem com isso não é sinal de fraqueza, é apenas o preço de entrada para uma vida com significado.

Por um tempo, eu perdi a coragem. Me fechei. Me protegi do mundo, das dores, das decepções… Mas junto com essa proteção, perdi também um pouco da minha própria luz.
Agora, estou me abrindo de novo. Ainda vulnerável. Ainda com medo às vezes. Mas com coragem.

Porque eu entendi que viver com o coração aberto — mesmo quando dói — é o que torna a vida real, profunda, bonita.
Escolher a coragem é escolher viver com propósito. E mesmo que doa, é esse tipo de vida que nos transforma — e que transforma o mundo também.

Estou voltando para o YouTube de coração aberto, com o mesmo propósito de Ganharmos o Coração de nossas Crianças e criarmos Famílias Saudáveis. Espero que vocês venham junto comigo 💚","flávia calina, flavia calina, educação infantil, maternidade, educacao positiva, flavia calina novo programa, flavia calina parou, flavia calina novo, flavia calina novo formato, flavia calina show, flavia calina neblina",00:14:02,82501,10517,611,https://i.ytimg.com/vi/FyVFqhWJTl0/maxresdefault.jpg,BR
7,,,24,"Video_game_culture, Entertainment, Film",6.49%,pt,7,UCoOnU7KqAT2xztLfZlw4l1Q,Dinossarro,1540000,3oZ2a3_jGOc,2025-04-22T15:00:06Z,29.17 horas,A menina que ROUBOU o meu TRONO de ARTISTA! #2,"Me segue nas parada: @Dinossarro102

Em um dia, ele era o maior artista da escola. No seguinte, já não passava de um qualquer.
Depois de ser superado pela talentosa Mari, Dino — o desenhista baiano — mergulha numa crise de identidade e abandona a arte.
O que ele não esperava era que justamente a garota que ele havia hostilizado fosse a única a lhe estender a mão quando mais precisava.
O que será que a improvável dupla Dino & Mari pode conquistar juntos?","Dinossaro, Dinosarro, Dinosaro, Dinossarro, História, Animada, Animação, Desenho, Animado, Cartoon, Toon, Dublado, Completo, Anima, Anime, Artista, Arte",00:14:25,223911,13842,684,https://i.ytimg.com/vi/3oZ2a3_jGOc/maxresdefault.jpg,BR
8,,,17,"Health, Lifestyle_(sociology), Physical_fitness",8.43%,pt-BR,8,UCks33FFrzhDwXjGE3OQJ7tQ,TREINADORA CAROL VAZ,2100000,UjYaEqtZBbQ,2025-04-22T21:00:36Z,23.16 horas,BITELO AGUENTOU TREINAR COM A CAROL VAZ???,"Quer meu treino feito só pra você? Me chama no whatsapp (link da bio)

📞online 📞 http://wa.me/5521959102324

SUPREMA: cupom CAROLVAZ  
https://supremadrop.com/

Meus suplementos da Dragon Pharma com 10% de desconto! Código: CAROLVAZ
https://brasildragonpharma.myshopify.com/discount/CAROLVAZ?aff=71","carol-vaz, karol-vaz, carol-vas, treino-de-bunda, treino-de-gluteos, treino-de-perna, treino-em-casa, treinando-em-casa, jump, treino-completo, academia-dna, dicas-de-treino, dragon-farma, dragon-pharma, treino-de-academia, musculacao, treino-para-mulheres, como-ficar-gostosa, treino-de-bunda-da-carol-vaz, musa-fitness, fitness, maromba, treino, musculação, spinning, rio-de-janeiro, brasil, dna-na-barra, BITELO, Bitelo com Carol, Bitelo e Carol Vaz, Bitelo arregou, Bitelo não aguentou",00:23:13,86830,6942,377,https://i.ytimg.com/vi/UjYaEqtZBbQ/maxresdefault.jpg,BR
9,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",1.24%,pt-BR,9,UC6P6SvP2arhEdJ9Pg8qwP2A,Athos,12100000,9tK5_gWnUj8,2025-04-22T13:30:18Z,30.67 horas,Baú de Rico 🤑🤑 vs Baú de Pobre 😞😞 no Minecraft,"📸 Meu Instagram:
https://www.instagram.com/_athos_br/

BONECO ATHOS: ✅
https://lojadoathos.com

📞 Contato comercial: 
comercial@agenciacurta.com

Baú de Rico vs Baú de Pobre no Minecraft
Baú de Rico vs Baú de Pobre no Minecraft

#minecraft #athos","minecraft, athos, athos gamer, minecraft pe, bedrock, java, pocket edition, maniqueft",00:22:27,520248,6266,206,https://i.ytimg.com/vi/9tK5_gWnUj8/maxresdefault.jpg,BR
10,,,24,"Television_program, Entertainment, Association_football, Sport, Film",2.39%,,10,UCAnCxJ1Weh2pUAKJW0bro0Q,Paramount+ Brasil,594000,KNbbVIodtZ4,2025-04-23T02:58:49Z,17.19 horas,INTERNACIONAL 3 X 3 NACIONAL - CONMEBOL LIBERTADORES 2025 | Paramount Plus Brasil,"Em uma partida emocionante, o Inter busca o empate após o Nacional abrir 3 a 0. Confira os melhores momentos da partida! #libertadoresnoparamount 
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++

*Gostou do vídeo? Assista mais no Paramount+!*
Assine agora em https://www.paramountplus.com ou baixe o app para iOS e Android: 👉 https://smart.link/z36qrfjaimzim

*Siga-nos nas redes sociais para ficar por dentro das novidades:*
YouTube: Inscreva-se
https://www.youtube.com/@ParamountPlusBR?sub_confirmation=1
Facebook: Curta nossa página
https://www.facebook.com/ParamountPlusbr
Twitter: Siga-nos
https://twitter.com/ParamountPlusbr
Instagram: Acompanhe-nos
https://www.instagram.com/paramountplusbr
TikTok: Confira nossos vídeos
https://www.tiktok.com/@paramountplusbr

*Explore o melhor do Paramount+!*
Com milhares de episódios de: Comedy Central, MTV, Nickelodeon, Paramount Pictures, Smithsonian Channel, Showtime e muito mais!

*📺 Séries exclusivas como:*
iCarly
Tulsa King
Yellowstone
Knuckles
Operação Lioness
Kamp Coral: Bob Esponja, primeiros anos!

🎬 Conteúdo para todos da família!","paramount+, paramount plus, paramount plus brasil",00:11:01,559956,12573,787,https://i.ytimg.com/vi/KNbbVIodtZ4/maxresdefault.jpg,BR
