Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music, Music_of_Latin_America, Pop_music",0.47%,pt-PT,1,UC-UhNY-nJD8ojHnjlAZ33lg,Toque Dez Oficial,1010000,ibqhKh343Uk,2025-10-31T17:01:18Z,15.16 horas,Toque Dez - Menos Briga Mais Amor - Na Máxima IN Vaquejada - Ao vivo em Serrinha/BA,"#Toquedez  #vaquejada 

Ouça nas plataformas:  https://lnk.dmsmusic.co/toquedez_namx...

Ouça no sua música : https://suamusica.com.br/milsinhotoqu...


Shows: MP Produções 75 9.8119-9851

Siga o Toque Dez :
  / toquedezoficial  
  / toquedez  
  / toquedez  

Áudio: Kel Mix Studio 
Produtor musical: Milsinhotoquedez/johnwofc
Direção: 
Produtora: Imagine Films
Direção de vídeo: Neinho Silva e André Matos 
Cameras: Isaac Coelho, Luís Jr, Matheus Moraes, Rodrigo Souza, Aron Cardoso, Luís Caneiro, Klecio Barreto, Japa e Samuel Queiroz. 
Drones: Lucas Santana (Toy Mavic)
Assistência: Rogerinho e Júnior Souza
Edição e finalização: Neinho Silva
Fotográfia : Xande Melo 
Marketing:  Letícia Cavalcanti - Tríade Soluções Digitais
Compositores: Marcos Cesar de Oliveira Santos",,00:02:40,215483,975,29,https://i.ytimg.com/vi/ibqhKh343Uk/maxresdefault.jpg,BR
2,,,20,"Music, Action_game, Video_game_culture, Action-adventure_game",10.84%,en,2,UCXqV4yoyC_mmZye6VbKFPeQ,Mob Entertainment,4020000,NGSn5cY0o3k,2025-10-31T16:04:07Z,16.11 horas,Poppy Playtime Chapter 5 - Teaser Trailer,"Will you escape this new realm of shadows with your sanity intact, or will you succumb to the horrors within?

Wishlist Poppy Playtime Chapter 5 On Steam and Epic Games Store NOW!
Steam: https://huggywug.co/4oK8fPx 
Epic: https://huggywug.co/4qswKSW","Poppy Playtime, Mob Entertainment, Mob Games, Poppy Playtime Chapter 5, Chapter 5, Poppy, Prototype",00:00:45,1408970,142372,10407,https://i.ytimg.com/vi/NGSn5cY0o3k/maxresdefault.jpg,N/A
3,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",5.92%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22000000,92LwMuF95rk,2025-10-31T15:09:50Z,17.01 horas,A NOVA ATUALIZAÇÃO DE HALLOWEEN DA GRANNY!,"Granny e Schoolboy Escape 2: Village lançaram atualizações de Halloween e nós vamos conferir elas! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Granny (Updade de Halloween)
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","Schoolboy Escape 2: Village, granny, halloween, dia das bruxas, jazzghost, jazz",00:36:57,1197521,66760,4167,https://i.ytimg.com/vi/92LwMuF95rk/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Music, Pop_music, Lifestyle_(sociology)",0.24%,pt-BR,4,UC4gCTadwb3MiPn_fsZvGAvQ,Henry Freitas,467000,xdRt6l3hfHI,2025-10-31T15:02:17Z,17.14 horas,ONDE ERA FLOR - Henry Freitas e Léo Foguete (DVD Paralelos),"Este é o vídeo oficial de Onde Era Flor, novo sucesso do Henry Freitas com participação do Léo Foguete, que faz parte do DVD Paralelos.

Ouça na sua plataforma preferida: https://SMB.lnk.to/OndeEraFlor
Ouça o Vol. 01 completo: https://SMB.lnk.to/PARALELOS

Se inscreva no canal: https://www.youtube.com/c/henryfreitas?sub_confirmation=1

LETRA

Onde era flor hoje é espinho
Onde fervia agora é frio
Pra não me afogar nos traumas
Tive que nadar pra vida errada

Onde tem boca errada, cerveja gelada, eu tô
Se tem loucurada, tudo que eu julgava, agora eu sou
Por causa de alguém sem consideração
Me tornei um sem coração

Se hoje eu sou da bagaceira
Se eu pego a cidade inteira
Se hoje eu faço as coisas errada
Fique ciente é por sua causa

---

Produção Executiva: Sony Music Entertainment Brasil / FULL
Direção Audiovisual: Fred Siqueira
Produtora Audiovisual: Studio Siriguela
Produção Musical: Rod Bala
Composição: Jack Pallas / Luanzzin / Léo Carvalho / AYA / Alanzim Coreano

---

Contato para shows: (84) 84 9.9663-1331

Acompanhe o Henry Freitas em todas redes sociais: 
https://www.instagram.com/henryfreitas
https://www.tiktok.com/@henryfreitas_
https://www.facebook.com/henryfreitasoficial
https://www.youtube.com/henryfreitas
http://www.suamusica.com.br/henryfreitas

#OndeEraFlor #HenryFreitas #LéoFoguete","henry, henry freitas, forró 2025, dvd henry freitas, léo foguete, paralelos, onde era flor, onde era flor henry freitas, onde era flor leo foguete, onde era flor Henry Freitas e leo foguete, se hoje eu sou da bagaceira, paralelos henry freitas, onde tem boca errada cerveja gelada eu to, onde era flor hoje é espinho, forró",00:02:40,720305,1450,297,https://i.ytimg.com/vi/xdRt6l3hfHI/maxresdefault.jpg,BR
5,,,24,"Film, Entertainment, Television_program",8.34%,en-US,5,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,14500000,Wb3kaP580kA,2025-10-30T13:00:02Z,43.18 horas,Stranger Things 5 | Trailer oficial | Netflix,"Finalmente… podemos começar. Confira o trailer da temporada final épica de ""Stranger Things"".

VOLUME 1: 26 de novembro, às 22h*
VOLUME 2: 25 de dezembro, às 22h*
EPISÓDIO FINAL: 31 de dezembro, às 22h*

*Horário de Brasília. Lançamento mundial simultâneo: a data pode variar de acordo com o seu fuso horário local

Assista na Netflix: https://www.netflix.com/title/81297917

Inscreva-se: https://bit.ly/31ynwtw

Sobre a Netflix:
A Netflix é um dos principais serviços de entretenimento do mundo. São mais de 300 milhões de assinaturas pagas em mais de 190 países com acesso a séries, filmes e jogos de diversos gêneros e idiomas. Assinantes podem assistir, pausar e voltar a assistir a um título quantas vezes quiserem em qualquer lugar e alterar o plano a qualquer momento.

Stranger Things 5 | Trailer oficial | Netflix
https://www.youtube.com/@NetflixBrasil","001, Caleb McLaughlin, Cara Buono, Charlie Heaton, David Harbour, Delegado Hopper, Dustin, Finn Wolfhard, Gaten Matarazzo, Holly Wheeler, Jamie Campbell Bower, Jim Hopper, Joe Keery, Jonathan Byers, Joyce Byers, Lucas, Max, Maya Hawke, Mike Wheeler, Millie Bobby Brown, Nancy Wheeler, Natalia Dyer, Netflix, Noah Schnapp, Onze, Robin Buckley, Sadie Sink, Steve Harrington, Stranger Things, Trailer, Vecna, Will Byers, Winona Ryder",00:02:55,1492993,118865,5705,https://i.ytimg.com/vi/Wb3kaP580kA/maxresdefault.jpg,BR
6,,,20,"Action_game, Video_game_culture, Strategy_video_game",3.20%,pt-BR,6,UCtGTfdYlG-B6SgeRiaf61CA,Artube Clash,618000,yVnaO03zgQE,2025-11-01T01:55:47Z,6.25 horas,MUNDIAL CLASH ROYALE LEAGUE 2025 - DIA 1,junto com @AllanFranzotti,,05:07:05,585187,18709,40,https://i.ytimg.com/vi/yVnaO03zgQE/maxresdefault.jpg,BR
7,,,10,"Lifestyle_(sociology), Music, Hip_hop_music, Music_of_Latin_America, Pop_music",0.48%,pt,7,UC-JrEOZQwdI5nvlo-x_Oi0A,Mc Marks,4220000,NjOYkZ7Cuws,2025-10-31T00:09:47Z,32.01 horas,MC Marks - Qual Seu Maior Sonho? - Bom Sonhador - Ao Vivo,"MC Marks - Qual Seu Maior Sonho? - Bom Sonhador - Ao Vivo

https://www.instagram.com/mcmarks/","mc marks, lançamento, 2021, marques, nova, novamente, gr6, love funk, kondzzila, bom sonhador, mc marks dvd, mc marks ao vivo, dvd qual seu maior sonho, funk consciente, funk de mensagem, funk sp, funk 2025, funk motivacional, mc marks funk consciente, som de quebrada, superação, funk verdadeiro, musica inspiradora, show mc marks, musica ao vivo, funk paulistano, mc marks bom sonhador, funk positivo, funk de reflexão, performance ao vivo",00:03:21,224262,1050,32,https://i.ytimg.com/vi/NjOYkZ7Cuws/maxresdefault.jpg,BR
8,,,24,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game",15.77%,pt-BR,8,UC-yA8YhrAgpFp4aVHRaNyMA,Core,3160000,8oi5S9HNLkc,2025-10-31T16:30:39Z,15.67 horas,NOVO TRAILER Capítulo 5 de Poppy Playtime,"SE INSCREVA: http://bit.ly/2UuijS0
NOVOS PRODUTOS: https://www.lolja.com.br/core/
VIRE MEMBRO: http://youtube.com/CoreDasAntigas/sponsor
Nosso Pix: https://livepix.gg/core

Siga todas as contas e eu vou te amar pra sempre
Instagram: https://www.instagram.com/henrique.marangon.core/
Nosso Discord: https://discordapp.com/invite/core","noov, noav, nova, novas, novos, trail, traile, capitulo, capitul, chapt, pop, popp, popy, play, time, playtim",00:20:18,88652,13399,579,https://i.ytimg.com/vi/8oi5S9HNLkc/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Strategy_video_game, Video_game_culture, Action_game, Role-playing_video_game",5.58%,pt,9,UC0bC92gFO25qcJcECTQNN_A,Flakes Power,7290000,PeaHQizwtqM,2025-11-01T01:56:01Z,6.24 horas,AO VIVO! CAMPEONATO MUNDIAL DE CLASH ROYALE! (DIA 1),"Dia 1 do campeonato mundial de Clash Royale diretamente de Atlanta, Estados Unidos!","fortnite, fortnite battle royale, fortnite brasil, flakes, flakes power, flakes fortnite, flakes power fortnite, loja fortnite, como baixar fortnite, fortnite ps4, jogando fortnite, loja fortnite hoje, capitulo 1, fortnite br, hero, hero base, hero flakes",05:08:26,409355,22801,24,https://i.ytimg.com/vi/PeaHQizwtqM/maxresdefault.jpg,BR
10,,,10,"Music_of_Latin_America, Music, Pop_music",0.08%,pt,10,UCivR_rNG0IT3up2NFq5f0Ng,Bruninho e Davi,1140000,8WMcGRv8qYQ,2025-10-30T23:13:54Z,32.95 horas,Bruninho e Davi - Depois De Você (Violada BED - Ao Vivo Em Jundiaí),"Acompanhe nossas redes sociais:
Instagram: https://www.instagram.com/bruninhoedavi/
TikTok: https://www.tiktok.com/@bruninhoedavi
_________________________________________________

DEPOIS DE VOCÊ
(Bruninho Cerri, Davi Ávila, Marco Antonio e Felipe Bessa)

Não é porque eu não mando mais mensagem pra ela
As 3 da madruga
Que eu esqueci ela

Não é que eu não tenha mais saudade da gente
É que eu decidi seguir em frente

O sol não vai parar de nascer
Existe vida depois de você

Nada que um gole não cura
Nada que o tempo não mande embora
O sentimento do peito pra fora

Umas noites viradas
E umas bocas de rua
Se não fizer esquecer
Pelo menos ajuda",,00:03:06,839121,622,76,https://i.ytimg.com/vi/8WMcGRv8qYQ/maxresdefault.jpg,BR
