Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Lifestyle_(sociology), Religion, Society, Music",13.00%,pt-BR,1,UCm_nEAH7DCfjmXUbNkN6JFw,Ir Kelly Patricia OFICIAL / Instituto Hesed,4920000,UYNSaiKusgk,2026-02-17T09:23:23Z,11.00 horas,Adega Interior | Ir Kelly Patrícia e Exército de São Miguel - Instituto Hesed,"🎵 Adega Interior
Letra: São João da Cruz
Música: Ir Kelly Patrícia

Intro : Tambores

Após tuas pisadas vão discorrendo as jovens no caminho.
Ao toque de centelhas, ao temperado vinho.
Dando emissões de bálsamos divinos.

  D       A       Bm      G  D
    Ôôôô Ôôôô Ôôôô ôô
  D       A       Bm      G  D
    Ôôôô Ôôôô Ôôôô ôô
D               A             Bm             G            D
  Na interior adega do Amado meu bebi;
D                 A            Bm             G
Quando saía, por toda aquela Várzea
D             A                    Bm                    G                        D     A   Bm   G
  Já nada mais sabia e o rebanho perdi que antes seguia. (2x)

     D       A            Bm          G        D
       Ôôôô      Ôôôô      Ôôôô      ôô
     D      A            Bm       G     D
  Ôôôô     Ôôôô   Ôôôô   ôô

D             A                       Bm          G                      D              A         Em     G
  Ali me abriu seu peito,    e em ciência me ensinou mui deleitosa;
D                   A                      Bm                     G               D
  E a Ele em dom perfeito,       me dei sem deixar coisa.
                     A           Bm                   G
E então lhe prometi     ser sua esposa. (3x)

     D       A            Bm          G        D
       Ôôôô      Ôôôô      Ôôôô      ôô
     D      A            Bm       G     D
  Ôôôô     Ôôôô   Ôôôô   ôô                 (3x)

Assista nossa playlist de músicas: https://youtube.com/playlist?list=PLEDeSpMgP17sqJQ2cxcqYXbjiM4W7BkPU

Inscreva-se no canal Ir Kelly Patricia OFICIAL / Instituto Hesed: https://www.youtube.com/channel/UCm_nEAH7DCfjmXUbNkN6JFw

___
Outras músicas de Ir Kelly Patrícia:

Passarinho | Santa Teresinha | Ir. Kelly Patrícia: https://www.youtube.com/watch?v=_lX65bg28Fk&list=PLEDeSpMgP17sqJQ2cxcqYXbjiM4W7BkPU&index=2
___
Site Oficial: https://institutohesed.org.br
___

Ir. Kelly Patrícia
Uma vida dedicada a experimentar, viver e “cantar as misericórdias do Senhor”, por meio da oração, adoração e missão. Assim é a vida da Irmã Kelly Patrícia e de todos que fazem o Instituto Hesed (palavra hebraica que significa misericórdia), um instituto cuja espiritualidade está na busca da união com Deus e foi fundado por Ir. Jane Madeleine e Ir. Kelly Patrícia.
Com o carisma de experimentar, viver e cantar as misericórdias do Senhor, na prática das obras de misericórdia espiritual e corporal, o Instituto Hesed leva o louvor, a alegria, a Misericórdia de Deus e a oração a vários cantos do Brasil e do exterior através da música.
A dedicação de Ir. Kelly Patrícia a Jesus por meio da música vem desde os 15 anos, quando tocava e cantava em sua Paróquia em Fortaleza, no Ceará, Brasil. Em 1991, já com diversas composições de poesias de santos como Santa Teresinha, São João da Cruz e Santa Teresa, nasceu o desejo de gravar suas músicas.
___

Redes sociais:
Instagram: https://instagram.com/irkelly_institutohesed_oficial?igshid=1b4c15yvapp14 (@irkelly_institutohesed_oficial)
Facebook: https://www.facebook.com/irkellypatriciaoficial
___

BAIXE O APLICATIVO HESED:
Android: https://play.google.com/store/apps/details?id=com.institutohesed.app
iPhone: https://apps.apple.com/br/app/instituto-hesed/id1624975006t

Conheça o Instituto Hesed, o Exército de São Miguel, nossas obras, e muito mais:
https://paginas.institutohesed.org.br/links

#IrKellyPatrícia #ExércitodeSãoMiguel #AoVivo #InstitutoHesed #MinhaVitóriaChegou #hesedaovivo","ir kelly, ir kelly patricia musicas, ir kelly patricia, exercito de sao miguel, são miguel arcanjo, São Miguel, DVD, Show, música, catolica, igreja catolica, música nova irmã kelly patrícia, hesed ao vivo, hesed terço do combate, hesed, festa de são miguel, generalissima, padroeira, kelly patricia, São José, augusta rainha, Pai, pai de amor, patrono, igreja, igreja católica",00:04:49,57155,7095,334,https://i.ytimg.com/vi/UYNSaiKusgk/maxresdefault.jpg,BR
2,,,24,"Film, Entertainment",4.68%,en-US,2,UCZGYJFUizSax-yElQaFDp5Q,Star Wars,4250000,IHWlvwu8t1w,2026-02-17T14:00:19Z,6.38 horas,The Mandalorian and Grogu | Official Trailer | In Theaters May 22,"Star Wars returns to the big screen with The Mandalorian and Grogu.

Watch the trailer now and experience the film, starring Pedro Pascal, only in theaters and IMAX May 22.

► SUBSCRIBE to the channel to get notified when new Star Wars videos are posted: https://www.youtube.com/starwars?sub_confirmation=1

► SUBSCRIBE to Disney+ to stream all of your favorite Star Wars shows and movies: https://www.disneyplus.com/

Follow on social media to get the latest news and announcements from Star Wars

TikTok: https://www.tiktok.com/@starwars
Instagram: https://www.instagram.com/starwars/
Facebook: https://www.facebook.com/StarWars
X: https://x.com/starwars
Website: StarWars.com

Experience more stories by subscribing: 

YouTube.com/@Disney
YouTube.com/@Lucasfilm
YouTube.com/@marvel
YouTube.com/@pixar
YouTube.com/@disneyplus",,00:02:12,1684047,73352,5518,https://i.ytimg.com/vi/IHWlvwu8t1w/maxresdefault.jpg,US
3,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",11.23%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23000000,zUNm17VtGpI,2026-02-17T15:01:43Z,5.36 horas,CUIDADO! ESSE VÍDEO CONTÉM 12 FOBIAS!,"Fobia é o medo intenso a algo que não causa um perigo imediato. E hoje nós vamos conhecer 12 tipos de fobias diferentes! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Fobias 
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com",,00:43:33,471135,47752,5148,https://i.ytimg.com/vi/zUNm17VtGpI/maxresdefault.jpg,N/A
4,,,10,"Music, Music_of_Latin_America, Pop_music, Music_of_Asia, Electronic_music",1.63%,pt,4,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1650000,XHZ7B44oMcU,2026-02-17T14:50:01Z,5.55 horas,Dance se souber~ {TikTok} 2026🎶💜,"Dance se souber~ {TikTok} 2026🎶💜
Dance se souber~ {TikTok} 2026🎶💜

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2026 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2026 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2026 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2026,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2025,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2025,tik

dance se souber 2026,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2025,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2026,
tente não dançar 2025,
tente não dançar tiktok atualizada,
tiktok mashup 2025,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2026,

#dancesesoubertiktok2026 
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:19,27927,425,31,https://i.ytimg.com/vi/XHZ7B44oMcU/maxresdefault.jpg,BR
5,,,24,"Film, Entertainment, Television_program",8.33%,en-US,5,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,14900000,hbztDOs2MDU,2026-02-17T05:30:00Z,14.89 horas,Heartbreak High: Onde Tudo Acontece: Temporada 3 | Trailer oficial | Netflix,"Prepare-se para a confusão! Na volta às aulas no Colégio Hartley, a situação começa a ficar fora de controle. Os alunos estão na reta final para a formatura, mas o caos, os segredos e os erros podem botar tudo a perder, dentro e fora da escola. A terceira e última temporada de ""Heartbreak High: Onde Tudo Acontece"" estreia em 25 de março, só na Netflix.

Assista na Netflix: https://www.netflix.com/title/81750002

Inscreva-se: https://bit.ly/31ynwtw

Sobre a Netflix:
A Netflix é um dos principais serviços de entretenimento do mundo com um vasto catálogo de séries, filmes, jogos e eventos ao vivo disponíveis em diversos idiomas. Nossos assinantes podem assistir, pausar e voltar a um título quantas vezes quiserem, onde quer que estejam, e alterar o plano a qualquer momento.

Heartbreak High: Onde Tudo Acontece: Temporada 3 | Trailer oficial | Netflix
https://www.youtube.com/@NetflixBrasil

Uma brincadeira que deu errado. O retorno de uma antiga paixão. O último ano de Amerie no Colégio Hartley já começa no meio do caos. Cadê o tempo para respirar?","Asher Yasbincek, Austrália, Ayesha Madon, Brodie Townsend, Bryn Chapman-Parish, Chika Ikogwe, Chloé Hayden, Gemma Chua-Tran, Heartbreak High, James Majoos, Rachel House, Remake, Scott Major, Sherry-Lee Watson, Thomas Weatherall, Will McDonald",00:02:05,23358,1810,135,https://i.ytimg.com/vi/hbztDOs2MDU/maxresdefault.jpg,BR
6,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",16.68%,pt,6,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7350000,vE_4fsWDvR8,2026-02-17T02:08:02Z,18.25 horas,IRRITEI o STREAMER YURI22 ao VIVO no GTA RP 😂 (Paulinho o LOKO),"Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:35:45,730573,120238,1607,https://i.ytimg.com/vi/vE_4fsWDvR8/maxresdefault.jpg,BR
7,,,10,"Hip_hop_music, Music, Music_of_Latin_America",8.84%,pt-PT,7,UCultZFbeIvI238_Goue9RLA,Mc Rick,875000,iq6cAOozjxM,2026-02-17T01:59:46Z,18.39 horas,"PUT4 ORIGINAL - DRAKE DO JOB - Mc Rick, Mc Leozin, Mc Menor DN (Biel Prod, Caos no Beat ) Diss",,,00:03:07,104563,7567,1677,https://i.ytimg.com/vi/iq6cAOozjxM/maxresdefault.jpg,BR
8,,,24,"Film, Entertainment, Television_program",17.13%,pt-BR,8,UCly259KJvUzddBf2vvVEOpA,Good Nerd,381000,p6N321WL_7U,2026-02-17T15:18:13Z,5.08 horas,EGG VAI MATAR O AERION E MUDANÇA NO DUNK? - TRAILER DO EP6 DE CAVALEIRO DOS SETE REINOS EXPLICADO!,"Link do livro Cavaleiro dos Sete Reinos por George R R Martin - https://amzn.to/4sEyZ6K
Link do livro O Mundo de Gelo e Fogo - https://amzn.to/46VcQYy

Cavaleiro dos Sete Reinos emocionou todo mundo com o julgamento de sete mas tem mais! O episódio 6 vai concluir essa história, mostrando o funeral do Baelor, a reação do Maekar sabendo que foi ele quem matou o irmão, o Egg indo até o Aerion no quarto... será que o Egg vai matar o Aerion? Veremos Dunk e Raymund se despedindo, Lyonnel chamando o Dunk para a guerra e o Dunk não vai seguir com o Egg e vão mudar a história do Dunk? Nesse vídeo falaremos disso e muito mais, então confira EGG VAI MATAR O AERION E MUDANÇA NO DUNK? TRAILER DO EP6 DE CAVALEIRO DOS SETE REINOS EXPLICADO!

Quais são as suas expectativas para o episódio 6? Me conta nos comentários :)
#gameofthrones #targaryen #cavaleirodossetereinos 

MAIS VÍDEOS DE CAVALEIRO DOS SETE REINOS:

30 DETALHES QUE VOCÊ PERDEU EM CAVALEIRO DOS SETE REINOS 1X05! - BAELOR VS MAEKAR, DAEMON BLACKFYRE - https://www.youtube.com/watch?v=PLEKg0AboAk

REBELIÃO BLACKFYRE EXPLICADA! - ENTENDA TUDO QUE ROLOU ANTES DE CAVALEIRO DOS SETE REINOS! - https://www.youtube.com/watch?v=vrh-MZY6xJI

30 DETALHES QUE VOCÊ PERDEU EM CAVALEIRO DOS SETE REINOS 1X04! - SONHOS DO DRAGÃO, ÂNDALOS, AEGON... - https://www.youtube.com/watch?v=KOFJJK1lt-4

30 DETALHES QUE VOCÊ PERDEU EM CAVALEIRO DOS SETE REINOS 1X03! - COMO EGG VAI MORRER, AERION SURTADO - https://www.youtube.com/watch?v=hiDtZw0jOBg

10 COISAS QUE VOCÊ NÃO SABIA SOBRE PETER CLAFFEY, O DUNCAN (DUNK) DE O CAVALEIRO DOS SETE REINOS! - https://www.youtube.com/watch?v=DfW57kXhm1A

10 COISAS QUE VOCÊ NÃO SABIA SOBRE DEXTER SOL ANSELL, O EGG DE CAVALEIRO DOS SETE REINOS! - https://www.youtube.com/watch?v=Q1Tyjmmeicw

30 DETALHES QUE VOCÊ PERDEU EM CAVALEIRO DOS SETE REINOS 1X02! - POR QUE DUNK VENDEU O CAVALO? - https://www.youtube.com/watch?v=wqiy_FLuJsM

30 DETALHES QUE VOCÊ PERDEU EM CAVALEIRO DOS SETE REINOS 1X01! - DRAGÕES, BARATHEON E EGG! - https://www.youtube.com/watch?v=G3Z8Q0xmGbI

PLAYLIST COM TODOS VÍDEOS DE HOUSE OF THE DRAGON - https://www.youtube.com/watch?v=Sh7psEGImnE&list=PL8mcUv7yDnm1lm8aBdpk3HDYm2Kekx3DB&index=1

-----------------------
Redes Sociais do Good Nerd:

Instagram - https://www.instagram.com/goodnerd23/
Tik Tok - https://www.tiktok.com/@goodnerd23?lang=pt-BR
Twitter - https://x.com/GoodNerd23","house of the dragon, house of the dragons spoiler, house of the dragon explicado, game of thrones, a casa do dragão, good nerd, daenerys targaryen, cavaleiro dos sete reinos, dunk e egg, cavaleiro dos sete reinos trailer, aegon v, duncan o alto, daeron, house of the dragon final, house of the dragon 3, house of the dragon trailer, cavaleiro dos sete reinos livro, blackfyre, cavaleiro dos sete reinos ep 5, cavaleiro dos sete reinos ep 6, detalhes cavaleiro dos sete reinos ep 5",00:13:36,4962,784,66,https://i.ytimg.com/vi/p6N321WL_7U/maxresdefault.jpg,BR
9,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",3.05%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,11800000,UX5azH9ZHNw,2026-02-17T13:00:51Z,7.37 horas,10 Dias para Ficar Magrelo no Minecraft!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:22:29,216185,6236,361,https://i.ytimg.com/vi/UX5azH9ZHNw/maxresdefault.jpg,BR
10,,,10,"Music, Music_of_Latin_America, Pop_music",1.20%,pt-PT,10,UCAb7svKR5qSFi1yVN87aENQ,YASMIN SENSAÇÃO - Topic,59600,G1AL_1f2ko8,2026-01-26T18:29:06Z,529.90 horas,Quero o Seu Amor,"Provided to YouTube by Ideia Distro Digital

Quero o Seu Amor · Yasmin Sensação

Verão da Sensação

℗ 2026 Ideia Distro Digital / Yasmin Sensação

Released on: 2026-01-23

Producer: Yasmin Sensação
Vocals: Yasmin Sensação
Composer: Simone Mendes Rocha Diniz
Composer: Simaria Mendes Rocha Escrig
Composer: Hudson Hostins

Auto-generated by YouTube.","Yasmin Sensação, Verão da Sensação, Quero o Seu Amor",00:03:05,26703,321,0,https://i.ytimg.com/vi/G1AL_1f2ko8/maxresdefault.jpg,N/A
