Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Film, Pop_music, Music, Hip_hop_music, Entertainment",23.56%,pt,1,UCXBPFEVfOPPBop4-ICdA0iA,AniRap,1790000,YdJelGS9Yjw,2026-01-26T00:00:07Z,8.27 horas,♪ Mirai Trunks (Dragon Ball Z) | Última Luz do Futuro | AniRap,"▶ Anime: DragonBall Z

- Ajude o Canal -

▶ Spotify: https://open.spotify.com/artist/0rVzRhHB7PRsiNlRn2wc4B
▶ Deezer: https://www.deezer.com/br/artist/71165092
▶ Apple Music: https://music.apple.com/br/artist/anirap/1476563414

 Contato: 

▶ Email: publicidadeanirap@gmail.com
▶  Instagram: @anirap_oficial

Créditos -

▶ Voz/Letra: AniRap
▶ Mixagem/Masterização: ‪ @ALBKMUSIC  
▶ Editor: Xeu,skyr3r,Katsu,Bl4de,DanZ,Erick,Tennyson
▶ Beatmaker: @Inside 
▶ Thumb: @MSdaiki 
▶ Ilustração: @ml.jotta","rQrT45Z65MAniRap, %/AniRap/ Rap de animes/%, rap, geek, anirap, ani, anime, rap geek, sad geek, rap do mirai trunks, mirai trunks, trunks rap, trunks rap amv, trunks rap song, trunks rap beat, trunks rap theme, trunks rap react, rap trunks react, anime trunks rap, rap do trunks, rap de trunks, future trunks rap, trunks rap battle, rap do trunks react, rap do kid trunks, rap future trunks, trunks future rap, react rap do trunks, trunk rap, rap do trunks do futuro",00:04:10,84407,18659,1225,https://i.ytimg.com/vi/YdJelGS9Yjw/maxresdefault.jpg,BR
2,,,24,"Entertainment, Film",18.66%,pt,2,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14300000,Z4ZMuXTu2og,2026-01-26T00:00:36Z,8.27 horas,MEU DEUS! DRAGON BALL SUPER VOLTOU - Trailer [The Galactic Patrol],"Dragon Ball Super voltou oficialmente em anime! 🔥 O anúncio da Toei Animation confirmou a continuação para 2026 e tudo indica que o Arco da Patrulha Galáctica (Arco do Moro) será adaptado. Mas o que isso muda na história? Moro é realmente o vilão mais perigoso que Goku e Vegeta já enfrentaram? E como ficam Broly, Bills, Whis, Merus e as novas técnicas que vão redefinir o poder dos Guerreiros Z?

Neste vídeo, comentamos o anúncio dos 40 anos de Dragon Ball, o futuro do anime, as escolhas da Toei, o impacto do arco do Moro e o que esperar dessa nova fase de Dragon Ball Super. Valeu a espera? Esse arco pode superar o Torneio do Poder? Dá o play, entra no hype e vem discutir o retorno mais esperado do anime!

#DragonBallSuper #DBS #TheGalacticPatrol #Goku #Vegeta
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: Renan Ralts
🎬  Edição: Fael
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:10:06,211427,37619,1840,https://i.ytimg.com/vi/Z4ZMuXTu2og/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Action_game, Video_game_culture, Role-playing_video_game",7.88%,pt-BR,3,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14600000,lxrQCqcegrA,2026-01-25T21:45:02Z,10.53 horas,O IMPOSSÍVEL ACONTECEU… CONSEGUI O PET OG MAIS RARO DO MUNDO NO BRAINROT 😱💎,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:18:44,318733,19424,5706,https://i.ytimg.com/vi/lxrQCqcegrA/maxresdefault.jpg,BR
4,,,10,"Electronic_music, Music, Music_of_Latin_America, Pop_music",0.81%,pt,4,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1640000,E2SQ7BR-0G8,2026-01-25T14:00:21Z,18.27 horas,Dance se souber~ {TikTok} 2026🎶💜,"Dance se souber~ {TikTok} 2026🎶💜
Dance se souber~ {TikTok} 2026🎶💜

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2026 
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:21,138374,1074,46,https://i.ytimg.com/vi/E2SQ7BR-0G8/maxresdefault.jpg,BR
5,,,1,"Entertainment, Film",10.27%,pt,5,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2650000,Dp3PlJri1XQ,2026-01-25T18:00:13Z,14.27 horas,Espermagedom | Trailer Oficial Dublado,"Espermagedom | Trailer Oficial Dublado

Assista ao novo trailer de #Espermagedom - abril nos cinemas!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:11,105026,8711,2077,,BR
6,,,20,"Lifestyle_(sociology), Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",2.25%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11800000,ikUWJda1rCo,2026-01-25T13:01:16Z,19.26 horas,A cada minuto o Refrigerante do Problems sobe!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:19:25,390272,8297,478,https://i.ytimg.com/vi/ikUWJda1rCo/maxresdefault.jpg,BR
7,,,10,"Society, Religion, Music, Christian_music",1.25%,pt-BR,7,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,90200,aRM8fOEO1Ic,2026-01-25T09:10:41Z,23.10 horas,"Músicas Gospel Mais Tocadas 2026,Nova Hinos Evangélicos,Louvores e adoração 2026, Hinos Evangélicos","Esta seleção especial reúne as músicas gospel mais tocadas de 2026, com novos hinos evangélicos e louvores de adoração preparados para fortalecer sua fé e renovar sua comunhão com Deus.

Cada canção convida você a entrar em um momento de oração, entrega e adoração profunda, permitindo que a presença do Espírito Santo traga paz, esperança e direção para sua vida.

🙏 Que estes hinos evangélicos sejam uma fonte de bênção, consolo e renovação espiritual.

✨ Ideal para oração pessoal, devocional diário, momentos de adoração e descanso na presença de Deus.

👉 Ouça com fé, compartilhe com quem você ama e glorifique ao Senhor.

#LouvoresdeAdoração2026  #Top100MúsicasGospel #NovaHinosEvangélicos
#HinosEvangélicos #Louvor  #Adoração #MúsicaCristã #LouvoresQueTocam","Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos, Louvores e adoração 2026, Hinos Evangélicos, Gospel Louvores De Adoração, As Melhores Músicas Gospel 2025, musicas gospel mais tocadas, musica gospel 2025, musica gospel, melhores músicas gospel, louvores de adoração 2025, louvores 2025, Louvores, hinos gospel 2025, louvor, música gospel, musicas gospel, gospel, gospel mais tocadas, louvores de adoração, hinos evangélicos, As Melhores Músicas Gospel Mais Tocadas",02:11:29,50889,609,25,https://i.ytimg.com/vi/aRM8fOEO1Ic/maxresdefault.jpg,BR
8,,,1,"Film, Entertainment",6.43%,pt,8,UCa3vwgUMRj3YrUqfY9U1NAw,Boxoffice Trailers em Português,19500,LktFTkGesB0,2026-01-25T14:42:21Z,17.57 horas,SUPER MARIO GALAXY O FILME Trailer 2 Dublado (2026) Yoshi,"Os novos trailers dublados aqui ➤ https://www.youtube.com/playlist?list=PLMS6UUnwQV5u2d1TUCViFLmE0jtbYbjpI

SUPER MARIO GALAXY O FILME Trailer 2 Dublado (2026) Yoshi, Mario O Filme 2
© 2025 - Universal Pictures","trailer, trailer dublado, Super Mario Galaxy O Filme, Super Mario Galaxy O Filme Trailer Dublado, Mario O Filme 2, Mario, Luigi, Yoshi, Trailer 2",00:02:20,85238,5053,427,https://i.ytimg.com/vi/LktFTkGesB0/maxresdefault.jpg,BR
9,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game",1.00%,pt-BR,9,UC6P6SvP2arhEdJ9Pg8qwP2A,Athos,15200000,-XXY0oRTx5M,2026-01-25T13:30:00Z,18.78 horas,POSSO Fazer MONSTROS FAMOSOS no Minecraft!,"📸 Meu Instagram:
https://www.instagram.com/_athos_br/

📞 Contato comercial: 
ads@playathos.com

POSSO Fazer MONSTROS FAMOSOS no Minecraft! 
POSSO Fazer MONSTROS FAMOSOS no Minecraft! 

#minecraft #athos","minecraft, athos, athos gamer, minecraft pe, bedrock, java, pocket edition, maniqueft, MONSTROS, FAMOSOS, POSSO",00:20:52,620710,6039,162,https://i.ytimg.com/vi/-XXY0oRTx5M/maxresdefault.jpg,BR
10,,,22,"Music, Music_of_Latin_America",1.51%,pt-PT,10,UCv2O8godIZMA7sXxu5bAmiQ,Seresta da Klessinha,736000,7pK3OmBWGbs,2026-01-23T15:01:02Z,65.26 horas,Porque Brigamos - Seresta Boteco & Brega (Ao Vivo em Salvador),"Klessinha, Priscila Senna e Raquel dos Teclados juntas em Audiovisual gravado em Salvador.

MÚSICA: Porque Brigamos
Composição: Neil Diamond / Rossini Pinto

LETRA:

Quanto mais eu penso em lhe deixar
Mais eu sinto que eu não posso
Pois eu me prendi a sua vida
Muito mais do que devia
Quando é noite de regresso você briga por qualquer motivo
Confesso que tenho vontade
De ir pra bem longe pra nunca mais te ver

Ó meu amado, por que brigamos?
Não posso mais viver assim sempre chorando
A minha paz estou perdendo
A nossa vida deve ser de alegria, pois eu lhe amo tanto

Já não consigo esquecer as tolices que você diz nessas horas
Já tentei mas não posso
Tenho a impressão que do amor que uma dia existiu entre nós
Hoje só resta uma chama apagando
O medo de ficar só me apavora
E eu me desespero
Só me resta pedir sua ajuda
Pedir que você não me deixe, meu amor

Ó meu amado, por que brigamos?
Não posso mais viver assim sempre chorando
A minha paz estou perdendo
A nossa vida deve ser de alegria
Ó meu amado, por que brigamos?
A nossa vida deve ser de alegria

- FICHA TÉCNICA

Produção Audiovisual: Levi's Films | @levisfilms
Produção Geral: Pida
Mixagem e masterização: Jonas Coruja",,00:03:02,39651,594,4,https://i.ytimg.com/vi/7pK3OmBWGbs/maxresdefault.jpg,N/A
11,,,1,"Entertainment, Film, Music",7.12%,ja,11,UCLhgIX2L5ZCaWdlaxR_oTAg,東映アニメーション公式YouTubeチャンネル,936000,OOmRInABehI,2026-01-25T04:45:04Z,27.53 horas,Anime “Dragon Ball Super: Beerus” | SUPER Launch Trailer,"Series Premieres in Fall of 2026!
The anime Dragon Ball Super, original work, story, and character design by Akira Toriyama, is set to begin anew as Dragon Ball Super: Beerus in Fall 2026!

#dragonball #dragonballsuper

◾️INTRODUCTION
The globally beloved manga DRAGON BALL by Akira Toriyama continues to captivate fans through a wide range of media—from TV animation, movies, games, and merchandising—standing as a top-ranked title with extraordinary worldwide popularity. 
Now, in 2026, the anime Dragon Ball Super, original work, story, and character design by Akira Toriyama, is set to begin anew as Dragon Ball Super: Beerus! This ENHANCED edition introduces a large volume of newly added and redrawn cuts, as well as a reconstructed narrative. With cutting-edge visual expression, the series delivers even more immersive battle scenes and a more faithful representation of the original manga—bringing an ENHANCED edition to life like never before.

Several years have passed since the fierce battle against Majin Buu, and Earth has finally regained a brief moment of peace. At the same time, Beerus, the God of Destruction, awakens from his long, deep sleep. Even Kai and Supreme Kai, aware of Beerus’s overwhelming power to destroy entire planets, watch his awakening with great fear… Meanwhile, Beerus hears rumors of a Saiyan who defeated Frieza—and suddenly appears before Goku.
Targeted by Beerus, the strongest being in the universe, Earth is in grave danger. Thus begins an Earth-shattering cosmic battle between the God of Destruction and Goku and his allies—a conflict that will shake the entire universe.

Original Work, Story & Character Design: Akira Toriyama
 
■Dragon Ball Super: Beerus Official Website https://dragonball-super.com/en/
■Anime Dragon Ball Official X　                    https://x.com/DB_anime_info
■DRAGON BALL Official Website                      https://en.dragon-ball-official.com/
■DRAGON BALL Official X 　                          https://x.com/DB_official_en

©BIRD STUDIO/SHUEISHA, TOEI ANIMATION",,00:02:38,2190026,144573,11411,https://i.ytimg.com/vi/OOmRInABehI/maxresdefault.jpg,JP
12,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",7.38%,pt,12,UCEOGSdXwcXcNfcuDGbjmgOw,Julia MineGirl,12200000,3qgUidXFYbs,2026-01-25T14:00:12Z,18.27 horas,A MARRETÃO NÃO QUER PROMOÇÃO NO SHOPPING!,"💜 No vídeo de hoje jogamos o game Flee The Facility. Nós jogamos no novo mapa de Shopping no Marretão e foi muito divertido.

💜 Canal da Minha família:
https://www.youtube.com/crisminegirl
https://www.youtube.com/texhs

💜Música - Biblioteca de áudio do YouTube e Epidemic Sound 
                         
Likelation!
Julia Minegirl","Julia Minegirl, Julia, Minegirl, Canal Julia Minegirl, Cris Minegirl, jogo, jogos, Roblox, Flee the facility, a fera do marretão, julia minegirl marretão, marretão no shopping, marreta do DTI, nova marreta, poder stalker, starker marretão",00:18:52,282327,19126,1711,https://i.ytimg.com/vi/3qgUidXFYbs/maxresdefault.jpg,BR
13,,,10,"Entertainment, Pop_music, Music, Electronic_music, Film",22.28%,pt-BR,13,UCnZfNrBtDmlwyLGx5ZGwrVA,Mistery,204000,a0X9xGuKHvE,2026-01-25T21:00:09Z,11.28 horas,Mistery - Belo Sangue,"➽ Escute minhas músicas em outras plataformas digitais!
Spotify: https://open.spotify.com/artist/5tXGJbbT8kC46qteRRIwGx
Deezer: https://www.deezer.com/en/artist/1251390
Apple Music: https://music.apple.com/us/artist/mistery/1589648809

➽ Redes Sociais
Twitter: https://twitter.com/MsMisttery
Instagram: https://www.instagram.com/mistery.officiall/
Server do Discord: https://discord.gg/cabare-da-mistery-706586882267676702
Tik Tok: @i.mistery

➽ Contact
Contato Profissional - ctt.mistery@gmail.com

➽ Ficha Técnica - Belo Sangue

● Direção Musical: 
⮞ Voz | Letra | Melodias | Idealização | Produção: Mistery

● Edição de Vídeo: 
⮞ Direção Visual: Aizawa & Mistery 
⮞ Editores: Skyvviz (@Skyvviz), 4VICITY (@VicBySoup), Lipi (@fillipi.png), Fall (@Fallzofc), Theu (@srtheuoeditor), Smoker (@smoker_editss), Sadly (@sxdlyLA), Nugget (@NuggetEditor), Moura (@mouraedito60115), Yamada (@Yamamadas), Scar (@scareditor), Aizawa (@aizawa_sz)
 
● Thumbnail:
⮞ Artista: Karen Oliveira (@k.art_sz)

● Ilustrações Externas:
⮞ Mangá: Boku no Hero Academia

● Legendas do Youtube:
⮞ Programador & Tradutor: Insanity (@irlan_derick)

➜ Foto de perfil do canal feita pela (@luisa.mamprin)🖤


● PARTES DA MÚSICA

00:00 Intro (Edit: Skyvviz)
00:10 Verso 1 (Edit: 4VICITY)
00:21 Verso 1 (Edit: Lipi)
00:33 Verso 1 (Edit: Fall)
00:45 Verso 1 (Edit: Theu)
00:55 Ponte (Edit: Smoker)
01:18 Refrão (Edit: Sadly)
01:42 Interlúdio (Edit: Nugget)
01:53 Verso 2 (Edit: Moura)
02:27 Verso 2 (Edit: Yamada)
02:50 Refrão (Edit: Sadly)
03:13 Verso 3 (Edit: Scar)
03:28 Verso 3 (Edit: 4VICITY)
03:46 Interlúdio (Edit: Aizawa)
04:09 Refrão (Edit: Aizawa)","Mistery, Boku no Hero Academia, Boku no Hero, Himiko Toga, My Hero Academia, Izuku Midoriya, Belo Sangue, Rap Toga, rap da toga, boku no hero academia, mistery belo sangue, mistery rap, rap de anime, rap geek, rap toga himiko, rap de boku no hero",00:04:38,35446,7557,340,https://i.ytimg.com/vi/a0X9xGuKHvE/maxresdefault.jpg,BR
14,,,20,"Role-playing_video_game, Video_game_culture, Action_game",4.18%,en,14,UCHDS39-GcI-iWLpNf23HAFg,TGUWAPP PLAYS,4630,MCaCeDsO1FM,2026-01-25T03:27:18Z,28.82 horas,Dragon Ball Super: The Galactic Patrol - OFFICIAL TRAILER,"DRAGON BALL SUPER: THE GALACTIC PATROL OFFICIAL TRAILER🐉💫💞

🔔‼️SUBSCRIBE WITH NOTIFICATIONS‼️🔔

JOIN MY DISCORD💙: https://discord.gg/FB84nZfmBB

PSN🎮: TGUWAPP

STEAM🎮: twitch.tv/TGUWAPP

Connect With TGUWAPP📲 :

Instagram💜: https://www.instagram.com/tguwapp  

Twitter/X🖤:  https://twitter.com/TGUWAPP3600

TikTok❤️:  https://www.tiktok.com/@tguwapp?_t=8gqoizjjvjz&_r=1

All My Links / Link.tree💚 : https://linktr.ee/tguwapp?utm_source=linktree_profile_share&ltsid=19e6a6c3-f36b-45b9-926e-7b4b47f59dd7

tags (ignore):
Goku, Son Goku, Vegeta, Gohan, Beast Gohan, Super Saiyan, dragon ball, dragon ball z, dragon ball super, dragon ball gt, dragon ball heroes, dragon ball sparking zero, dragon ball sparking zero!, dragon ball games, dragon ball budokai tenkaichi 4, Akira toriyama, dragon ball sparking zero gameplay. dragon ball sparking zero gameplay showcase. dragon ball sparking zero gameplay breakdown. dragon ball sparking zero gameplay. dragon ball sparking! zero trailer. new dragon ball sparking! zero trailer. ultimate Gohan. dragon ball sparking zero gameplay reaction. sparking zero. Super Saiyan 4. Super Saiyan 4 goku. Super Saiyan 4 vegeta. Super Saiyan 4 gogeta. omega shenron.

#dragonball #dragonballsparkingzero #dragonballsuper #goku #dragonballz #anime #ultrainstinct #goku #gokublack #cell #perfectcell #supersaiyan2 #gohan #sparkingzero #foryou #dbs #dbz #gamescom  #gamescom2024 #supersaiyan4","Dragon ball, Dragon ball z, Dragon ball super, Dragon ball gt, Dragon ball DAIMA, Dragon ball z budokai tenkaichi 3, Dragon ball z budokai tenkaichi 4, DRAGON BALL: Sparking! ZERO, goku, Vegeta, Vegito, Gogeta, Super saiyan, Super saiyan 4, Ultra instinct, Ultra ego, TEEN GOHAN, PERFECT CELL, SUPER SAIYAN 2 TEEN GOHAN, dragon ball sparking zero gameplay, dragon ball sparking zero mods, dragon ball sparking zero tech, dragon ball sparking zero tips and tricks",00:05:13,151983,6006,352,https://i.ytimg.com/vi/MCaCeDsO1FM/maxresdefault.jpg,N/A
