Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Latin_America, Music, Hip_hop_music",23.66%,pt-BR,1,UC_4PRrKey0iv18cqHuj9CLA,MHRAP,4150000,C5BKDKH5x1s,2026-05-18T23:11:31Z,21.96 horas,Tipo Neymar ✋🏽😜🤚🏽 | Hexa | (Copa do Mundo 2026 ⭐️) MHRAP,,,00:02:45,232572,51184,3841,https://i.ytimg.com/vi/C5BKDKH5x1s/maxresdefault.jpg,N/A
2,,,25,"Society, Politics",13.71%,pt-BR,2,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,4060000,nd915FgLkAY,2026-05-19T16:51:08Z,4.30 horas,"Veja o trailer oficial do filme ‘Dark Horse’, que retrata a vida de Jair Bolsonaro ","O senador Flávio Bolsonaro (PL-RJ) publicou nas redes sociais, nesta segunda-feira (19/5), o trailer do filme que contará a trajetória política do ex-presidente Jair Bolsonaro. Na publicação, o parlamentar afirmou que a produção é a mais aguardada do ano “retrata a história de um verdadeiro herói” e destacou momentos considerados marcantes da carreira política do pai.

Fique por dentro das principais notícias do Brasil e do mundo no Metrópoles TV. Aqui, você acompanha cobertura completa de política, economia, segurança pública, entretenimento e os fatos que impactam o seu dia a dia, com informação rápida, confiável e contextualizada.

Trazemos os destaques mais relevantes do momento, com análise clara e direta para você ficar sempre muito bem informado sobre tudo o que importa, onde quer que você esteja.

🔔 Inscreva-se no canal e ative as notificações para não perder nenhuma atualização.
➡️ Deixe seu like!

✅ Acesse o portal Metrópoles: 
https://www.metropoles.com/

#Notícias #Jornalismo #Brasil #Política #Economia #Atualidades #ÚltimasNotícias #BreakingNews #News #Metrópoles","Metrópoles, Notícias, News, Notícias do Brasil, noticias, portal metrópoles, notícia hoje, política, política hoje, jornal, portal de notícias, política brasileira, debate eleitoral, brasília, metropolis, hard news, breaking news, últimas notícias, eleições, eleições 2026, eleicao, jair bolsonaro, dark horse, bolsonaro, bolsonaros, filme bolsonaro, filme do bolsonaro, flávio bolsonaro, daniel vorcaro, mário frias",00:02:29,25551,2036,1468,https://i.ytimg.com/vi/nd915FgLkAY/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",10.25%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23700000,OQhxr7M-RXk,2026-05-19T15:00:40Z,6.14 horas,EU  FORCEI GALINHAS A BOTAREM  OVOS DE OURO SÓ PRA EU GANHAR MUITO DINHEIRO!,"Hoje eu vou ficar rico vendendo ovos de galinha! Mas elas podem acabar botando ovos de ouro que me dariam mais dinheiro ainda! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Eggstreme Farming
======================
●Instagram: julianoab
●Email de contato: comercial@agenciacurta.com","jnazzghost, jazz, Eggstreme Farming",00:24:18,355336,34470,1947,https://i.ytimg.com/vi/OQhxr7M-RXk/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Music",0.70%,pt-PT,4,UCSaLtOmpAkJO6VY83Xmu04A,Forró Hits - Topic,787,99REnh2Wmf8,2026-05-15T00:12:30Z,116.94 horas,Que Sorte A Nossa,"Provided to YouTube by FH Records

Que Sorte A Nossa · Forró Hits

Forró do ZV Original

℗ 2026 FH Records

Released on: 2026-04-29

Main Artist: Forró Hits
Producer: Zé Vaqueiro
Lyricist: Dyerys De Paula Mattos
Composer: Dyerys De Paula Mattos
Lyricist: Luiz Henrique
Composer: Luiz Henrique
Lyricist: Fernando Paloni
Composer: Fernando Paloni

Auto-generated by YouTube.","Forró Hits, Forró do ZV Original, Que Sorte A Nossa",00:03:12,23083,162,0,https://i.ytimg.com/vi/99REnh2Wmf8/maxresdefault.jpg,N/A
5,,,25,"Politics, Society",28.51%,pt,5,UCbmVlqWD6lqn1Ur1Zv25IIg,Gustavo Gayer Deputado Federal,2410000,-AnJzel4Z5Q,2026-05-19T17:53:10Z,3.26 horas,VAZOU O TRAILER DO FILME DO BOLSONARO,VAZOU O TRAILER DO FILME DO BOLSONARO,"vazou, trailer, filme, bolsonaro",00:04:21,80002,21357,1451,https://i.ytimg.com/vi/-AnJzel4Z5Q/maxresdefault.jpg,BR
6,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",4.17%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,12100000,1_2OThR8YT0,2026-05-19T13:00:04Z,8.15 horas,Sobrevivi na Civilização onde TUDO É VELOCIDADE!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:23:42,251892,9267,1247,https://i.ytimg.com/vi/1_2OThR8YT0/maxresdefault.jpg,BR
7,,,22,"Independent_music, Music, Pop_music, Electronic_music, Rhythm_and_blues",0.38%,en,7,UC6AdFpdciGSgj0LMW-8_9Xg,The Cinematic,1690,AkXdmOfc0mc,2026-05-18T17:10:40Z,27.97 horas,The Neighbourhood - Sweater Weather (Lyrics),"The Neighbourhood - Sweater Weather
Sweater Weather by The Neighbourhood Lyrics

Stream/DL: https://TheNeighbourhood.lnk.to/listenYD 

🔔 Support me :
✔Facebook : / bomvibe02
✔Instagram : / markuspaul39

Follow The Neighbourhood:
✔Facebook: https://TheNeighbourhood.lnk.to/followFI
✔Spotify: https://TheNeighbourhood.lnk.to/followSI
✔Twitter: https://TheNeighbourhood.lnk.to/followTI
✔Site: https://TheNeighbourhood.lnk.to/followWI
✔Instagram: https://TheNeighbourhood.lnk.to/followII
✔Youtube: https://TheNeighbourhood.lnk.to/subscribeYD
✔Apple Music: https://music.apple.com/us/artist/the-neighbourhood/219350813
✔Soundcloud: https://soundcloud.com/theneighbourhood

Lyrics:
0:00 [Verse 1]
And all I am is a man
I want the world in my hands
I hate the beach, but I stand
In California with my toes in the sand
Use the sleeves of my sweater, let's have an adventure
Head in the clouds, but my gravity's centered
Touch my neck and I'll touch yours
You in those little high-waisted shorts, oh

0:38 [Pre-Chorus]
She knows what I think about
And what I think about
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothing that I wouldn't wanna tell you about, no

0:53 [Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater

1:09 [Verse 2]
And if I may just take your breath away
I don't mind if there's not much to say
Sometimes the silence guides a mind
To move to a place so far away
The goosebumps start to raise
The minute that my left hand meets your waist
And then I watch your face
Put my finger on your tongue 'cause you love the taste, yeah
These hearts adore
Everyone the other beats hardest for
Inside, this place is warm
Outside, it starts to pour

1:33 [Pre-Chorus]
Comin' down
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothin' that I wouldn't wanna tell you about
No, no, no

1:47 [Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
Woah

2:32 [Bridge]
Woah, woah, woah
Woah, woah, woah, woah
Woah, woah
Woah, woah, woah, woah
Woah, woah

3:08 [Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
Let me hold both your hands in the holes of my sweater


3:41 [Outro]
And it's too cold, it's too cold
The holes of my sweater

Picture credit
📷

_ Don't forget to leave a like and subscribe__
-------------Thanks for watching-------------

🔥 tags:
#TheNeighbourhood #SweaterWeather #Lyrics #Indie #Alternative","the neighbourhood sweater weather lyrics, sweater weather the neighbourhood lyrics, the neighbourhood sweater weather, sweater weather lyrics, lyrics sweater weather the neighbourhood, sweater weather the neighbourhood, indie rock songs lyrics, alternative songs lyrics, the neighbourhood songs lyrics, the neighbourhood lyrics, aesthetic songs lyrics, chill vibe songs, nostalgic songs lyrics, sweater weather meaning, tumblr songs playlist, tiktok viral songs lyrics",00:04:00,123098,469,3,https://i.ytimg.com/vi/AkXdmOfc0mc/maxresdefault.jpg,GB
8,,,25,"Politics, Society",50.91%,en-US,8,UCS2VUzCG1vTEBVAmDkC7ZJg,O Jacaré de Tanga,1390000,A1GRT1Yx0oQ,2026-05-19T19:06:10Z,2.04 horas,URGENTE: Flávio divulga Trailer de Filme que está assustando a esquerda!,"Flávio Bolsonaro divulga trailer de Dark Horse, filme com a história do pai. Vídeo
O trailer do filme que retrata a vida do ex-presidente Jair Bolsonaro (PL)",,00:52:13,15279,7217,561,https://i.ytimg.com/vi/A1GRT1Yx0oQ/maxresdefault.jpg,US
9,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",18.94%,pt-BR,9,UCYkjBwZBgKTPuTLf_o4qcqw,ALEC GO! #games,1670000,Rqwmv7AkXr0,2026-05-19T14:00:39Z,7.14 horas,A CADA ESCOLHA VIRAMOS um ANIMAL DIFERENTE! 🦍🐌 ROBLOX Would You Rather,"🕹️ MEU PERFIL no ROBLOX: https://www.roblox.com/users/3241103231 💫
💫 COMUNIDADE OFICIAL ROBLOX: https://www.roblox.com/communities/15329514/ALEC-GO 🕹️

A TORRE DOS ANIMAIS VIROU UMA CONFUSÃO GIGANTE NO ROBLOX!!! 🧬🐵🐜💥

NO MAPA ROBLOX WOULD YOU RATHER: EVOLVE TOWER 🧬, EU E MINHA MÃE ENTRAMOS NUM DESAFIO MALUCO DE VOCÊ PREFERE, ONDE CADA PORTA TRANSFORMA A GENTE EM UM ANIMAL DIFERENTE!!! 😱🚪✨ ERA PRA SER SÓ ESCOLHER O LADO MAIS LEGAL... MAS DO NADA EU VIREI MACACO, FORMIGA, ABELHA, TUBARÃO, RATO, SAPO, GATO, TIGRE, GORILA E ATÉ UM DRAGÃO CANELONE!!! 🐒🐜🐝🦈🐭🐸🐱🐯🦍🐉🤣

CADA ANDAR DA TORRE ERA UMA DECISÃO IMPOSSÍVEL: MACACO BEBÊ OU MINI FORMIGA? 🐵🐜 ABELHA OU ARANHA? 🐝🕷️ TUBARÃO OU PEIXE DIVOSO? 🦈🐟 COELHO OU RATO NO ESGOTO FEDIDO? 🐰🐭 GALINHA OU SAPO PULADOR? 🐔🐸 GATO OU CACHORRO? 🐱🐶 RAPOSA DO GROW A GARDEN OU LOBO DO MINECRAFT? 🦊🐺 TIGRE OU URSO? 🐯🐻 E A CADA ESCOLHA VINHA UM PARKOUR MAIS MALUCO, COM LASERS MORTÍFEROS, ESTEIRAS ESCORREGADIAS, ARMADILHAS, RATOEIRAS, LAVA, TUBARÃO E MUITA GRITARIA!!! ⚠️🔥💀😂

MINHA MÃE TENTOU SER FOFA, MAS ACABOU VIRANDO ARANHA, GALINHA, MOSQUITO, PINGUIM, RAPOSA, URSO, ALIENÍGENA E UM MONTE DE BICHO BIZARRO!!! 👽🐧🦟🐔🤣 E EU? EU SÓ QUERIA PROVAR QUE MINHAS ESCOLHAS ERAM AS MELHORES DA TORRE DOS ANIMAIS!!! 😎🏆 SÓ QUE ENTRE UM PUM DE ARCO-ÍRIS 🌈💨, UM BABY SHARK DOIDO 🦈🎶, UMA RATOEIRA DOLORIDA 🐭🪤 E UM GOLFINHO BOMBADO MAROMBADO 🐬💪... A COISA SAIU TOTALMENTE DO CONTROLE!!! 🤯💥

E AINDA TEVE MOMENTO FOFO COM A NOVA IRMÃZINHA DA IVY 🐱💛, A ZÖE NAS COSTAS DA MINHA MÃE 🎒🐝, COMENTÁRIOS NA PLAQUINHA ⭐ E UMA VOTAÇÃO IMPORTANTÍSSIMA: QUEM MERECIA VIRAR O DRAGÃO NO FINAL, EU OU MINHA MÃE?! 🐉🔥

SERÁ QUE EU FIZ AS MELHORES ESCOLHAS? SERÁ QUE MINHA MÃE CONSEGUIU SOBREVIVER A ESSA TORRE MALUCA? E QUAL ANIMAL VOCÊ ESCOLHERIA SER NO ROBLOX WOULD YOU RATHER: EVOLVE TOWER? 🧬🎮

COMENTA AÍ QUAL FOI A TRANSFORMAÇÃO MAIS ENGRAÇADA E DEIXA O LIKEZÃO PRA AJUDAR O RELOGINHO A TOCAR, PORQUE ESSA TORRE DOS ANIMAIS FICOU SIMPLESMENTE CAÓTICA!!! ⏰👍🐾💥

🧢🚀 ALEC GOOOOOOOO!!!

🧐 QUER JOGAR COMIGO E APARECER NOS VÍDEOS? 🤪👉 http://alecgo.com.br ⬅️  
ENTRA NO NOSSO GRUPO DO WHATS E ME SEGUE NO INSTAGRAM PRA VER O MEU DIA A DIA 😍

😍 💎 PRA USAR NOSSOS EMOJIS NOS COMENTÁRIOS É SÓ VIRAR MEMBRO DO CANAL: https://www.youtube.com/channel/UCYkjBwZBgKTPuTLf_o4qcqw/join ⭐

🕹️ OS MELHORES VÍDEOS DO MEU CANAL  
OS MAIS VISUALIZADOS 👉 https://www.youtube.com/playlist?list=PLWE4iKlg60jRrFmLiS9_E2x86aLLs3ZnK  
FILMES COMPLETOS 👉 https://www.youtube.com/playlist?list=PLWE4iKlg60jRfOBtE9VmWe5r6YbRRZ6md

✅ MEUS OUTROS CANAIS NO YOUTUBE

🏖️ ALEC GO vlogs: youtube.com/@alecgovlogs  
📺 ALEC GO TV: youtube.com/@tvalecgo  
✂️ ALEC GO shorts: youtube.com/@alecgoshorts

#alecgo #gameplay #jogos

🎮 Bem-vindos ao canal Alec GO!, o lugar certo pra quem ama gameplays engraçados, aventuras malucas e muita diversão em família! Aqui você vai ver a gente jogando de tudo: Roblox, mapas de escape, obbys, desafios, histórias emocionantes e até jogos assustadores pra quem curte um bom susto (igual a mim 🤣).

Eu sou o Alec, e jogo sempre com minha mãe Lau e meu pai Tim. Nossos vídeos são superdivertidos, com muito humor e momentos épicos que vão te fazer rir demais! 😂

Postamos também filmes completos de 2 horas e 3 horas, perfeitos pra maratonar com a família aí na sua casa. Tudo aqui é 100% family friendly, sem palavrões, com conteúdo pensado especialmente pra crianças e famílias que amam games.

Se você curte Roblox, vídeos longos, aventuras em família e quer dar boas risadas com os vídeos mais legais do YouTube, se inscreve no canal, ativa o sininho e vem com a gente!

🎉 Você faz parte dos MELHORES INSCRITOS DO MUNDO! 💛","alec go, alecgo, alek go, alikego, a like go, alic go, canal alec go, alec go roblox, roblox alec go, would you rather evolve tower, evolve tower roblox, roblox would you rather evolve tower, alec go would you rather evolve tower, voce prefere roblox, torre de evolução roblox, torre dos animais roblox, animal evolve tower, evoluir no roblox, cadeia alimentar roblox, virar humano roblox, escolha a porta roblox, desafio dos animais, obby roblox, roblox engraçado, roblox obby",00:22:58,46096,8286,446,https://i.ytimg.com/vi/Rqwmv7AkXr0/maxresdefault.jpg,BR
10,,,10,"Religion, Music, Christian_music, Society",1.33%,pt-BR,10,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,126000,9CZ51Q0AAbY,2026-05-18T10:44:59Z,34.40 horas,"Hinos Evangélicos,Nova Louvores De Adoração,Melhores Músicas Gospel Mais Tocadas,Top Nova Gospel2026","#HinosEvangelicos #LouvoresDeAdoração #MusicaGospel #TopGospel2026 #GospelBrasil #Louvores #Adoração #Jesus
Bem-vindo a esta seleção especial de hinos evangélicos e novos louvores de adoração, reunindo as melhores músicas gospel mais tocadas e os sucessos do top nova gospel 2026 para fortalecer sua fé e abençoar seu dia.

Neste vídeo você encontrará canções cristãs inspiradoras para oração, reflexão e momentos de comunhão com Deus. Uma playlist feita para trazer paz ao coração, renovar a esperança e encher sua vida com a presença do Senhor.

✨ Nesta playlist você encontra:
• Hinos evangélicos para ouvir
• Novos louvores de adoração
• Melhores músicas gospel mais tocadas
• Top nova gospel 2026
• Louvores para oração
• Canções para fortalecer a fé

Esses louvores foram escolhidos para tocar seu coração, trazer conforto espiritual e ajudar você a viver momentos de paz e adoração. Ideal para ouvir em casa, no trabalho ou durante seu momento devocional.

🙏 Se este vídeo abençoar sua vida, inscreva-se no canal e ative o sino para receber novas playlists de louvores, hinos e músicas gospel toda semana.

Que Deus derrame bênçãos sobre sua casa, fortaleça sua fé e ilumine seus caminhos. ✝️","Hinos Evangélicos, Nova Louvores De Adoração, Melhores Músicas Gospel Mais Tocadas, Top Nova Gospel2026, Louvores de Adoração 2026, Top 100 Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos, As Melhores Músicas Gospel 2026, Músicas Gospel Mais Tocadas 2026, Melhores Hinos Evangélicos, 100 Louvores Para Momentos Com Deus, Louvores para acalmar a alma, Hinos evangélicos, Gospel louvor, As melhores músicas gospel, Louvores de adoração 2026, Músicas gospel 2026, HINOS GOSEL",02:01:57,77125,998,27,https://i.ytimg.com/vi/9CZ51Q0AAbY/maxresdefault.jpg,BR
