Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,24,"Entertainment, Television_program, Film",0.81%,pt,1,UCEPRQVF6hxGGM9gi1ELaWHg,TV Globo,6360000,08Zqi4gdKBU,2025-06-04T00:56:46Z,19.19 horas,Nice pede que Odete lhe pague o dobro pelo serviço que faz! | Vale Tudo | TV Globo,"Odete vai a um casebre no interior e conversa com uma mulher chamada Nice, que lhe cobra um dinheiro a mais pelo serviço.

Capítulo 55, 02 de junho de 2025, terça-feira.

Se inscreva no canal e fique por dentro de tudo sobre a TV Globo:
https://bit.ly/3D44r4u
 
Nos acompanhe também em outras redes! 
Facebook: https://www.facebook.com/tvglobo
Instagram: https://www.instagram.com/tvglobo
TikTok: https://www.tiktok.com/@tvglobo
Bluesky: https://bsky.app/profile/tvglobo.com
Threads: https://www.threads.net/@tvglobo
X: https://x.com/tvglobo


Visite também o nosso site:
https://redeglobo.globo.com/

#TVGlobo #ValeTudo #Trecho","Globo, Rede Globo, TV, TV Globo, Novela, vale a pena ver de novo, novelas da globo, capítulo de hoje, chamada, assistir online, canal da globo, novelas, resumo, alma gêmea, glô, na tela da glô, mania de você, cabocla, globo ao vivo, garota do momento, volta por cima",00:04:04,300141,2088,340,https://i.ytimg.com/vi/08Zqi4gdKBU/maxresdefault.jpg,BR
2,,,24,Society,4.94%,pt-BR,2,UCBKGVVNbt1Be3tspNHp-6Cw,Talk Flow,2290000,JZI1CdNUFHU,2025-06-04T00:22:36Z,19.76 horas,ANCELOTTI na SELEÇÃO: O PROBLEMA É MUITO + GRAVE... [com PVC],"PVC - Flow #453

https://youtu.be/8alvXuLKQzA

🌻 SEJA MEMBRO DO FLOW NO YOUTUBE E GANHE BENEFÍCIOS: 
https://www.youtube.com/channel/UC4ncvgh5hFr5O83MH7-jRJg/join","Talk, Flow, TalkFlow, Conversa",00:16:30,676822,32014,1395,https://i.ytimg.com/vi/JZI1CdNUFHU/maxresdefault.jpg,BR
3,,,10,"Christian_music, Music, Pop_music, Music_of_Latin_America",18.18%,pt,3,UCkskLrHR3ga1AG_QS-trE6w,Musile Records,6140000,Ih61HE2Z1Fc,2025-06-04T13:00:06Z,7.14 horas,Julia Vitoria – João Viu (Ao Vivo),"Julia Vitoria – João Viu (Ao Vivo)

Julia Vitoria apresenta João Viu, música cristã que marca a estreia do DVD gravado Ao Vivo em Curitiba, no teatro Ópera de Arame. O clássico interpretado por @AndreaFontes é mais um dos louvores de adoração que ganharam uma nova versão na voz da jovem cantora gospel - que já resgatou outras canções famosas como Sem Palavras, com Luciano Camargo, Em Fervente Oração, Além do Rio Azul, Palavras, Mais Perto Quero Estar e Tudo Entregarei.

O projeto, gravado em 2025, é composto por dez canções e tem a participação especial de @NiveaSoaresOfficial, @marcelomarkesoficial e @elisoares. Entre os sucessos gospel da cantora Julia Vitoria, além dos já mencionados, estão: De Dentro Pra Fora, Começo, Meio e Fim, Tuas Águas, com Gabriela Rocha, Ele Vem / A Cidade Santa, com Aline Barros, e Esperança, com Gabriel Guedes.

▸ Faça o pre-save - Julia Vitória - João Viu (Ao Vivo):
https://swiy.co/juliavitoria-operadearameaovivo
▸ Siga a Musile Records nas plataformas de Streaming:
https://musile.lnk.to/musilerecords
▸ Siga a Julia Vitoria nas plataformas de Streaming:
https://musile.lnk.to/juliavitoria
▸ Inscreva-se no canal Musile Records:
https://www.youtube.com/musilerecords
▸ Inscreva-se no canal da Julia Vitória:
https://www.youtube.com/channel/UCFX_wnZm2Q1Q69duESd9LnQ

▸ Letra:

Não era um sonho, era realidade
João viu a cidade santa
Para os crentes sendo preparada

João viu
Milhares e milhares de anjos
Que voavam ao redor do trono
Que voavam ao redor do trono
Que voavam ao redor do trono
De Deus

João viu
Os sete castiçais de ouro
E no meio dos sete castiçais
Um semelhante ao Filho do Homem
Quem era esse homem?
Era Jesus de Nazaré

Não era um sonho, era realidade
João viu a cidade santa
Para os crentes sendo preparada

Quem tem ouvidos ouça
O que o Espírito diz às igrejas
Jesus Cristo está voltando
Se prepare pra que tu O vejas

João viu
E não mais pôde suportar
Todas essas maravilhas
Preparadas para os Seus filhos
Herdará todas essas bênçãos quem vencer

João viu
E eu também espero ver
O que foi morto e reviveu

E a morte Ele venceu
E com isto a vida eterna
Ele nos concedeu

Composição: Suedson Damasceno e Daniel Magalhães

6ruprUh@dedu, julia, vitoria, julia vitoria, joao viu, joão viu, alem do rio azul, além do rio azul, julia vitoria joao viu, joao viu julia vitoria,  julia vitoria além do rio azul, de dentro pra fora, em fervente oração, tuas aguas julia vitoria, julia vitoria esperanca, me deixe aqui julia vitoria, andrea fontes joao viu, joão viu milhares e milhares de anjos, joao viu a cidade santa, nao era um sonho era realidade, medley, musica gospel, louvores, ao vivo, musile, musile records.

▸ Siga a Musile Records nas redes sociais:
https://www.youtube.com/musilerecords
https://www.instagram.com/musilerecords
https://www.facebook.com/MusileRecords
https://twitter.com/musilerecords
https://www.tiktok.com/@musilerecords

▸ Siga a Julia Vitoria nas redes sociais:
https://www.youtube.com/channel/UCFX_wnZm2Q1Q69duESd9LnQ?sub_confirmation=1&sttick=0
https://www.instagram.com/juliavitoria.ofc
https://www.facebook.com/juliavitoriaofc
https://twitter.com/juliacvictoria_

#JuliaVitoria #JoãoViu #MusileRecords","6ruprUh@dedu, julia, vitoria, julia vitoria, joao viu, joão viu, alem do rio azul, além do rio azul julia vitoria joao viu, joao viu julia vitoria, julia vitoria além do rio azul, de dentro pra fora, em fervente oração, tuas aguas julia vitoria, julia vitoria esperanca, me deixe aqui julia vitoria, andrea fontes joao viu, joão viu milhares e milhares de anjos, joao viu a cidade santa, nao era um sonho era realidade, medley, musica gospel, louvores, ao vivo, musile, musile records",00:04:53,29272,5020,303,https://i.ytimg.com/vi/Ih61HE2Z1Fc/maxresdefault.jpg,BR
4,,,24,"Entertainment, Film",5.43%,en,4,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,21500000,YfXKYrE5yAw,2025-06-04T13:01:06Z,7.12 horas,Marvel Studios' The Fantastic Four | Tickets On Sale,"Their greatest strength is each other.

Marvel Studios’ #TheFantasticFour: First Steps arrives in theaters July 25. Get tickets now: fandango.com/FantasticFour

► Watch Marvel on Disney+: https://bit.ly/2XyBSIW
► Subscribe to Marvel on YouTube: http://bit.ly/WeO3YJ

Follow Marvel on Twitter: ‪https://twitter.com/marvel
Like Marvel on Facebook: ‪https://www.facebook.com/marvel","marvel, comics",00:01:15,1007277,52198,2500,https://i.ytimg.com/vi/YfXKYrE5yAw/maxresdefault.jpg,US
5,,,24,"Food, Television_program, Lifestyle_(sociology), Entertainment",4.12%,pt-BR,5,UC2EWGw-KBjEReUbXMJEiaCA,MasterChef Brasil,5610000,W5NojPIPvk4,2025-06-04T08:00:06Z,12.14 horas,EP. 02- 1/5: FINGER FOODS E PROVA SEM FOGÃO! (03/06/25) | TEMP. 12 | MASTERCHEF BRASIL,"PARTE 1 de 5 - O episódio começa com um desafio em grupo - primeira vez na temporada - que coloca, além da cozinha, habilidades sociais à prova! Na eliminação, não valeu usar FOGÃO! Os competidores tiveram que trabalhar com a brasa na luta pela permanência na competição. Bora ver?


Inscreva-se no canal oficial do #MasterChefBr no YouTube: https://goo.gl/hcUL7X

Veja todos os episódios (T12E01 - 2025): https://bit.ly/MC_BR_T12


Assista também: 

MasterChef Brasil
Temp 11 (2024): https://bit.ly/MC_BR_T11
Temp 10 (2023): https://bit.ly/MC_BR_T10
Temp 9 (2022): https://bit.ly/MC_BR_T09
Temp 8 (2021): https://bit.ly/MC_BR_T08
Temp 7 (2020): https://bit.ly/MC_BR_T07
Temp 6 (2019): https://bit.ly/MC_BR_T06
Temp 5 (2018): https://bit.ly/MC_BR_T05
Temp 4 (2017): https://bit.ly/MC_BR_T04
Temp 3 (2016): https://bit.ly/MC_BR_T03
Temp 2 (2015): https://bit.ly/MC_BR_T02
Temp 1 (2014): https://bit.ly/MC_BR_T01

MasterChef Profissionais Brasil
Temp 5 (2023): https://bit.ly/MC_Pro_T05
Temp 4 (2022): https://bit.ly/MC_Pro_T04
Temp 3 (2018): https://bit.ly/MC_Pro_T03
Temp 2 (2017): https://bit.ly/MC_Pro_T02
Temp 1 (2016): https://bit.ly/MC_Pro_T01

MasterChef+ 
Temp 1 (2022): https://bit.ly/MCMais_T01

MasterChef A Revanche 
Temp 1 (2019): https://bit.ly/MC_BR_Revanche_T01

MasterChef Júnior Brasil
Temp 1 (2015): https://bit.ly/MC_Jr_T01
Temp 2 (2022): https://bit.ly/MC_Jr_T02

MasterChef Creators
Temp 1 (2025): https://bit.ly/MC_Creators_T01

Os comentários nos vídeos do canal MasterChef Brasil implicam na autorização de uso gratuito e sem limitação da imagem a critério exclusivo da Endemol Shine Brasil, para posterior publicação, transmissão, retransmissão, reprodução, distribuição ou divulgação em TV, cinema, rádio, internet, publicidade ou qualquer outro veículo de comunicação, produção de DVD e home-video, sem que caracterize uso indevido ou qualquer outra violação de direitos e sem que deste uso decorra qualquer ônus / indenização.","brasil, temporada 12, nova temporada, S12, masterchef br 2025, temporada 2025, HELENA RIZZO, ERICK JACQUIN, jacquin, paola carosella, henrique fogaça, ana paula padrão, fogaça, masterchef voltou, nova temporada masterchef, ifood, mercado, receitas, petiscos, finger food, ale costa, cacaushow, chocolate, comidinhas, comida de parque, piquinique, sem fogão, forno a lenha, fogo, na brasa, brasa, carvão, churrasco",00:18:14,328818,12212,1324,https://i.ytimg.com/vi/W5NojPIPvk4/maxresdefault.jpg,BR
6,,,17,"Lifestyle_(sociology), Sport, Association_football",6.20%,pt-BR,6,UCfBw30ryGwSC-6YyTPseHPw,Cartoloucos,1460000,Vl4GUgu_KAM,2025-06-03T22:34:15Z,21.57 horas,"ELE GANHOU R$ 2,5 MILHÕES CONTRA O NEYMAR E VIVE ASSIM…","Aos 24 anos, ele virou milionário da noite para o dia. Tudo por um desafio contra o Neymar no canal de Mr Beast, o maior youtuber do mundo. O que aconteceu com a vida dele? É tudo real? Recebeu o dinheiro? Você vê tudo agora! Gostou? Comenta muito, deixa o like e se inscreve!","cartolouco, cartoloucos, lucas cartolouco, futebol, mundo futebol, soccer, gol, gols, placar, ao vivo, esportes, trend, desafio, lucas strabko, messi, neymar, cr7, ronaldo, cartola, libertadores, brasileirao, final, bola, podcast, podcast futebol, influencer, youtuber, campeonato, tudo sobre futebol, melhor lance, lances, Neymar, Neymar desafio, Neymar mr beast, Higor, Seleção, Brasil, Brasil ao vivo, Paraguai, Caze tv, Mr beast, Neymar mundial, Mundial, Neymar Santos, Kings League",00:14:46,399971,24126,655,https://i.ytimg.com/vi/Vl4GUgu_KAM/maxresdefault.jpg,BR
7,,,26,"Health, Lifestyle_(sociology), Physical_fitness",17.23%,pt-BR,7,UC7C2ho2jqT2PM2uMGoFKBhw,Tay Training,3060000,1L6vsAyKMPw,2025-06-03T23:22:11Z,20.77 horas,AULA 02 - COMO PERDER SUA POCHETE E TER UM ABDÔMEN DEFINIDO,"Acesse as aulas e planilhas de treino no link:
https://www.taytraining.com.br/blog-desafio-acelera-resultados/

INSCRIÇÃO 100% GRATUITA: https://www.taytraining.com.br/inscricao/?utm_campaign=L27&utm_medium=org&utm_source=organico_youtube&utm_content=captacao&utm_term=bio

📅 Cronograma do Desafio Acelera Resultados:

02/06 - Segunda às 19h07 - Aula #1 - Como deixar suas pernas torneadas e definidas muito rápido
03/06 - Terça às 19h07 - Aula #2 - Como perder sua pochete e ter um abdômen definido
04/06 - Quarta às 19h07 - Aula #3 - Os melhores exercícios para cada parte do seu glúteo
05/06 - Quinta às 19h07 - Aula #4 - Como atingir seu objetivo específico em tempo recorde
08/06 - Domingo às 19h07 - Aula #5 - Tema Surpresa + Sorteio

Todas as aulas acontecerão ao vivo, às 19h07, por isso, programe-se e trave sua agenda para estar ao vivo comigo, fechado?

Te vejo aqui segunda-feira, às 19h07 em ponto (horário de Brasília). 

Não esqueça de apertar no link acima para garantir o seu lugar. 

➜ Siga no Instagram: https://www.instagram.com/taymilamiranda/

➜ O que é o Tay Training?

Muito mais que uma plataforma de treinos. O Tay Training é o melhor programa para quem deseja ganhar massa muscular e queimar gordura em pouco tempo, aumentar a auto estima e ter resultados duradouros, sem altos e baixos. Esse será o caminho mais fácil e curto para você alcançar seus objetivos físicos em 2025.","Tay Training, Taymila Miranda, Personal Online, Personal Trainer, Treinos para mulheres, Treinos femininos, Melhores exercícios, dicas de exercícios, dicas de treino, Correção de exercícios, Emagrecimento, hipertrofia, live 04, aula 04, desafio turbina resultados, desafio tay, desafio acelera resultados",01:14:01,97985,16252,627,https://i.ytimg.com/vi/1L6vsAyKMPw/maxresdefault.jpg,BR
8,,,24,"Food, Television_program, Lifestyle_(sociology), Entertainment",3.20%,pt-BR,8,UC2EWGw-KBjEReUbXMJEiaCA,MasterChef Brasil,5610000,cA4Yo1HmZ-0,2025-06-04T08:01:06Z,12.12 horas,EP. 02- 2/5: FINGER FOODS E PROVA SEM FOGÃO! (03/06/25) | TEMP. 12 | MASTERCHEF BRASIL,"PARTE 2 de 5 - O episódio começa com um desafio em grupo - primeira vez na temporada - que coloca, além da cozinha, habilidades sociais à prova! Na eliminação, não valeu usar FOGÃO! Os competidores tiveram que trabalhar com a brasa na luta pela permanência na competição. Bora ver?


Inscreva-se no canal oficial do #MasterChefBr no YouTube: https://goo.gl/hcUL7X

Veja todos os episódios (T12E01 - 2025): https://bit.ly/MC_BR_T12


Assista também: 

MasterChef Brasil
Temp 11 (2024): https://bit.ly/MC_BR_T11
Temp 10 (2023): https://bit.ly/MC_BR_T10
Temp 9 (2022): https://bit.ly/MC_BR_T09
Temp 8 (2021): https://bit.ly/MC_BR_T08
Temp 7 (2020): https://bit.ly/MC_BR_T07
Temp 6 (2019): https://bit.ly/MC_BR_T06
Temp 5 (2018): https://bit.ly/MC_BR_T05
Temp 4 (2017): https://bit.ly/MC_BR_T04
Temp 3 (2016): https://bit.ly/MC_BR_T03
Temp 2 (2015): https://bit.ly/MC_BR_T02
Temp 1 (2014): https://bit.ly/MC_BR_T01

MasterChef Profissionais Brasil
Temp 5 (2023): https://bit.ly/MC_Pro_T05
Temp 4 (2022): https://bit.ly/MC_Pro_T04
Temp 3 (2018): https://bit.ly/MC_Pro_T03
Temp 2 (2017): https://bit.ly/MC_Pro_T02
Temp 1 (2016): https://bit.ly/MC_Pro_T01

MasterChef+ 
Temp 1 (2022): https://bit.ly/MCMais_T01

MasterChef A Revanche 
Temp 1 (2019): https://bit.ly/MC_BR_Revanche_T01

MasterChef Júnior Brasil
Temp 1 (2015): https://bit.ly/MC_Jr_T01
Temp 2 (2022): https://bit.ly/MC_Jr_T02

MasterChef Creators
Temp 1 (2025): https://bit.ly/MC_Creators_T01

Os comentários nos vídeos do canal MasterChef Brasil implicam na autorização de uso gratuito e sem limitação da imagem a critério exclusivo da Endemol Shine Brasil, para posterior publicação, transmissão, retransmissão, reprodução, distribuição ou divulgação em TV, cinema, rádio, internet, publicidade ou qualquer outro veículo de comunicação, produção de DVD e home-video, sem que caracterize uso indevido ou qualquer outra violação de direitos e sem que deste uso decorra qualquer ônus / indenização.","brasil, temporada 12, nova temporada, S12, masterchef br 2025, temporada 2025, HELENA RIZZO, ERICK JACQUIN, jacquin, paola carosella, henrique fogaça, ana paula padrão, fogaça, masterchef voltou, nova temporada masterchef, ifood, mercado, receitas, petiscos, finger food, ale costa, cacaushow, chocolate, comidinhas, comida de parque, piquinique, sem fogão, forno a lenha, fogo, na brasa, brasa, carvão, churrasco",00:21:15,239070,6914,737,https://i.ytimg.com/vi/cA4Yo1HmZ-0/maxresdefault.jpg,BR
9,,,22,Lifestyle_(sociology),2.46%,pt-BR,9,UC040XFJEsSRhTkmieXp1kDQ,Família Maria Clara e JP,6780000,eeg7mgywy-M,2025-06-03T12:30:47Z,31.62 horas,Hora de Recomeçar... 🚨 Estamos Deixando os EUA!,"Depois de quase 6 anos nos EUA, chegou a hora de virar a página e começar um novo capítulo! 🌎 Descubra para onde vamos e acompanhe cada detalhe dessa grande mudança! 💙

➡️Inscreva-se: https://www.youtube.com/channel/UC040XFJEsSRhTkmieXp1kDQ?sub_confirmation=1

Instagram: https://www.instagram.com/familiamariaclaraejp/
Facebook: https://www.facebook.com/mariaclaraejp
https://linktr.ee/Mariaclaraejp

✅ VÍDEO PARA TODOS OS PÚBLICOS.
🚫ESTE VÍDEO NÃO CONTÉM PROMOÇÃO PAGA🚫
Todos os itens mostrados foram comprados com recursos próprios.

Um super beijo da Família Maria Clara e JP ❤️😘

╔♫═╗╔╗ 
╚╗╔╝║║♫═╦╦╦╔╗
╔╝╚╗♫╚╣║║║║╔╣
╚═♫╝╚═╩═╩♫╩═╝
╔╦♫═╦╦╗
║║║║║║║
╠═╠═╩═♥
♫═╝","maria clara, jp, maria clara e jp, familia maria clara e jp, familia, familia maria clara e jp mudança, mudando de país, maria clara e jp mudam de país",00:14:34,306318,6006,1515,https://i.ytimg.com/vi/eeg7mgywy-M/maxresdefault.jpg,BR
10,,,24,"Food, Television_program, Lifestyle_(sociology), Entertainment",3.53%,pt-BR,10,UC2EWGw-KBjEReUbXMJEiaCA,MasterChef Brasil,5610000,xw46pg9W1OU,2025-06-04T08:02:06Z,12.10 horas,EP. 02- 3/5: FINGER FOODS E PROVA SEM FOGÃO! (03/06/25) | TEMP. 12 | MASTERCHEF BRASIL,"PARTE 3 de 5 - O episódio começa com um desafio em grupo - primeira vez na temporada - que coloca, além da cozinha, habilidades sociais à prova! Na eliminação, não valeu usar FOGÃO! Os competidores tiveram que trabalhar com a brasa na luta pela permanência na competição. Bora ver?


Inscreva-se no canal oficial do #MasterChefBr no YouTube: https://goo.gl/hcUL7X

Veja todos os episódios (T12E01 - 2025): https://bit.ly/MC_BR_T12


Assista também: 

MasterChef Brasil
Temp 11 (2024): https://bit.ly/MC_BR_T11
Temp 10 (2023): https://bit.ly/MC_BR_T10
Temp 9 (2022): https://bit.ly/MC_BR_T09
Temp 8 (2021): https://bit.ly/MC_BR_T08
Temp 7 (2020): https://bit.ly/MC_BR_T07
Temp 6 (2019): https://bit.ly/MC_BR_T06
Temp 5 (2018): https://bit.ly/MC_BR_T05
Temp 4 (2017): https://bit.ly/MC_BR_T04
Temp 3 (2016): https://bit.ly/MC_BR_T03
Temp 2 (2015): https://bit.ly/MC_BR_T02
Temp 1 (2014): https://bit.ly/MC_BR_T01

MasterChef Profissionais Brasil
Temp 5 (2023): https://bit.ly/MC_Pro_T05
Temp 4 (2022): https://bit.ly/MC_Pro_T04
Temp 3 (2018): https://bit.ly/MC_Pro_T03
Temp 2 (2017): https://bit.ly/MC_Pro_T02
Temp 1 (2016): https://bit.ly/MC_Pro_T01

MasterChef+ 
Temp 1 (2022): https://bit.ly/MCMais_T01

MasterChef A Revanche 
Temp 1 (2019): https://bit.ly/MC_BR_Revanche_T01

MasterChef Júnior Brasil
Temp 1 (2015): https://bit.ly/MC_Jr_T01
Temp 2 (2022): https://bit.ly/MC_Jr_T02

MasterChef Creators
Temp 1 (2025): https://bit.ly/MC_Creators_T01

Os comentários nos vídeos do canal MasterChef Brasil implicam na autorização de uso gratuito e sem limitação da imagem a critério exclusivo da Endemol Shine Brasil, para posterior publicação, transmissão, retransmissão, reprodução, distribuição ou divulgação em TV, cinema, rádio, internet, publicidade ou qualquer outro veículo de comunicação, produção de DVD e home-video, sem que caracterize uso indevido ou qualquer outra violação de direitos e sem que deste uso decorra qualquer ônus / indenização.","brasil, temporada 12, nova temporada, S12, masterchef br 2025, temporada 2025, HELENA RIZZO, ERICK JACQUIN, jacquin, paola carosella, henrique fogaça, ana paula padrão, fogaça, masterchef voltou, nova temporada masterchef, ifood, mercado, receitas, petiscos, finger food, ale costa, cacaushow, chocolate, comidinhas, comida de parque, piquinique, sem fogão, forno a lenha, fogo, na brasa, brasa, carvão, churrasco",00:21:59,193399,6358,467,https://i.ytimg.com/vi/xw46pg9W1OU/maxresdefault.jpg,BR
