Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Latin_America, Music, Pop_music, Electronic_music, Music_of_Asia",1.35%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1600000,_h-8ZJjIIaw,2025-11-20T14:01:07Z,6.16 horas,Dance se souber Tik Tok (2025) ❤️,"Dance se souber Tik Tok (2025) ❤️
Dance se souber Tik Tok (2025) ❤️

#dancesesoubertiktokatualizado   #dancesesouber #dancesesoubertiktok2025 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2024 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:28,40087,510,32,https://i.ytimg.com/vi/_h-8ZJjIIaw/maxresdefault.jpg,BR
2,,,24,"Entertainment, Film",12.47%,pt-BR,2,UCJmCTfaqgP5AWqfQCF21fPg,ParisFilmes,896000,weynIFVessU,2025-11-20T14:02:12Z,6.14 horas,Jogos Vorazes - Amanhecer na Colheita | Trailer Oficial Legendado,"Novembro de 2026, exclusivo nos cinemas!
‌
#JogosVorazes #AmanhecernaColheita #ParisFilmes",,00:02:11,33468,3972,201,https://i.ytimg.com/vi/weynIFVessU/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game",9.28%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22200000,RoA-NXS3pLI,2025-11-20T15:00:57Z,5.16 horas,"SE VOCÊ FICAR 1 MINUTO NESSE PLANETA RADIOATIVO, VOCÊ VAI MORRER ENVENENADO!","CONFIRA E SARAIVA O LIKE!
●Nome do Jogo:
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com",,00:26:13,492037,42412,3243,https://i.ytimg.com/vi/RoA-NXS3pLI/maxresdefault.jpg,N/A
4,,,22,"Electronic_music, Hip_hop_music, Music, Music_of_Latin_America, Pop_music",1.70%,pt-PT,4,UCc_wznH4pIWBAkSWiVbzTsw,Sintonia Dos Fluxos,329000,2ThxewSyG_c,2025-11-20T14:21:56Z,5.81 horas,"SET DJ JAPA NK 2.0 - MC Ryan SP, MC Meno K, MC IG, Lele JP, MC Luuky, Rodrigo do CN e Jvila","SET DJ JAPA NK 2.O 
AMO MINHA FAVELA
SET DJ JAPA NK 2.0 - MC Ryan SP, MC Meno K, MC IG, Lele JP, MC Luuky, Rodrigo do CN e Jvila

Contato: 
sintoniadofluxos@gmail.com","mc ig, ig, gr6, funk, playlist funk, set dj japa nk 2.0, dj japa nk, set dj japa nk, mc meno k, amo minha favela, dj japa, nk, meno k amo minha favela, album dj japa nk, set do japa nk 2.0, mc ryan sp, ryan sp, bololo records, mc lele jp",00:08:21,17932,291,14,https://i.ytimg.com/vi/2ThxewSyG_c/maxresdefault.jpg,BR
5,,,24,"Film, Entertainment, Lifestyle_(sociology)",16.77%,pt,5,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14200000,QiZhTSWH8VY,2025-11-20T15:35:00Z,4.60 horas,AVATAR 3 TRAILER BOMBÁSTICO - ANÁLISE COMPLETA,"Galera, grandes coisas estão por vir em Avatar 3! Mas... o que realmente significa esse novo trailer de Avatar 3: Fogo e Cinzas que chegou do nada e deixou todo mundo surtando? As novas cenas revelam pistas pesadas sobre o clã do fogo, a guerra que está chegando e um destino sombrio para Pandora. Mas será que o James Cameron realmente teria coragem de eliminar o símbolo mais poderoso dos Na’vi? Ou isso tudo é só um bait gigantesco?

Quais são os verdadeiros planos da Varang? O que está acontecendo com a Kiri? Por que Pandora “vai mudar para sempre”? E qual é o papel do Jake, da Neytiri e até do Spider nesse conflito que promete virar o filme de cabeça pra baixo? Neste vídeo, você vai entender cada detalhe oculto do teaser, todas as teorias mais explosivas e o que esperar dessa fase decisiva da saga — incluindo a resposta que ninguém quer ouvir sobre o futuro do Toruk Makto.

#Avatar #Avatar3 #AvatarFireandAsh #JamesCameron #AvatarFogoeCinzas
--------------------------------------------------------------
📝  Roteiro: 
🎬  Edição: Tiago Mauricio
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------
👉Influenciador São Paulo
https://premioibest.vote/509624443
---------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:09:50,29013,4723,142,https://i.ytimg.com/vi/QiZhTSWH8VY/maxresdefault.jpg,BR
6,,,20,"Lifestyle_(sociology), Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",2.54%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11600000,e45Dvt1xQdc,2025-11-20T13:01:32Z,7.16 horas,Evolui na Vida de Meowl na Cidade Brainrot!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:21:20,341432,8290,390,https://i.ytimg.com/vi/e45Dvt1xQdc/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music_of_Latin_America, Music, Hip_hop_music, Lifestyle_(sociology)",18.35%,pt,7,UCAI8SmRbXgSpP8Zo3xZbxzQ,Hungria,14500000,KVpJe1dO30M,2025-11-20T15:00:07Z,5.18 horas,RESET - Ostentação vs Troféu (Videoclipe Oficial)  @OficialHungria @duckjayreal @tribodaperiferia,"Ouça no seu app favorito: https://onerpm.link/_reset
Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento. 

Acompanhe a playlist oficial da Best no Spotify! http://spoti.fi/2V9uoeA

Siga @hungria_oficial @duckjayreal @tribodaperiferia @best_oficial @kamikazprodutora

Contato para shows: Marcio Rolim
Telefone: +55 (11) 98196 0396 
showshungria@gmail.com

Ficha Técnica Áudio:
Compositores: Hungria e Duckjay
Produção musical: Duckjay e Luizinhx

Ficha Técnica Vídeo:
Produção Executiva: Best Produções, Kamika-z Produtora e MVR Produções
Direção: Mateus Rigola 
Produção: Luan Raphael
Edição: Mateus Rigola
Steadycam: Bruno Mascaro 
Assistente de Câmera: Felipe Dias
Direção de Arte: Patrícia Rodrigues
Contra-regra: João Ribeiro
Assistente de Contrarregra: Guilherme Ribeiro
Ajudantes de arte: Igor Mike, Leandro e Caio Tizatto
Gaffer: Jailson Lessa
Elétrica: Gustavo Lessa e Carlos Alberto
Figurinista: Marjorie Nadinni
Maquiadora: Rachel Rinco
Artes LED: Max Fonseca
Catering: Gordo Churrascos
Transporte Equipe: Bruno Fechamento
Locação : Fábrica de Filmes

Ficha Técnica: Tribo da Periferia
Empresário: John Herbert
Produção Executiva: Fabiano Monteiro 
Head Marketing: Thiago Jesus 
Fotografia Still: Victor Moura Assessor: 
Rafael Ribeiro Design: Wander Costa
Imagens de Apoio: Xingu


LETRA:
Eu lancei a V8 filmada
Pronto pra parar com a quebrada
Cês falam, mas não sabem é de nada
Ostentação?
Né não, isso aqui é troféu, porr4

Foram vários dias, várias noites virada
Vários corres de madrugada
Pra fazer valer os brilho das prata
Ostentação?
Né não, isso aqui é troféu, porr4

E nós fumou no finalzin da tarde
E ela filmou, ô ô
Nós no cantin da laje

Naquelas noite, fi
Enquanto cê dormia
Nós já tava de campana
Evoluindo sempre fazendo por dia
O que faziam por semana
A meta é ter uma vida boa
Pé na areia e uma Twin Africana
Essa disputa que vocês tão dando a vida
Eu faço parecer gincana

Erga suas mãos aí
Exiba suas conquistas
Aumenta o som desse carro
Pois todo diamante, ouro
Nasce é do barro
Bota esses parasita logo tudo pra esparro

Passando, fazendo pose
Com os Kicker de doze,
Fazendo essa porra tremer
Sigo trampando dobrado
Pra ganhar dobrado
E gastar do jeito que eu quiser
Tempo perdido pra nada
Pois cada segundo
Tô bem mais longe do começo
A meta nunca foi chegar em primeiro, porr4
Tô com meus parceiro

E nós fumou no finalzin da tarde
E ela filmou, ô ô
Nós no cantin da laje

Então põe na chapa esses robô
Que é pra mostrar pros falador
De um que a gente desejou
E agora é um de cada cor

Vivo assim
Um dia após o outro na parcela
Mas sei que
Nós vai buscar a casa de Ilhabela
Sempre assim
Com brilho próprio, sem usar flanela
Vai por mim
Quem Deus escolhe, o hater não cancela
De navão que
Hoje nós perturba a vizinhança toda
E hoje tô com pouca paciência
Quando a Ciroc acaba, nós sempre tem outra

Pergunta pra esses cara
Quem é a referência?

E nós fumou no finalzin da tarde
E ela filmou, ô ô
Nós no cantin da laje

Naqueles dias, fi,
Enquanto cê dormia
Nós já tava de campana
Evoluindo, sempre fazendo por dia
O que faziam por semana","hungria, hip hop, legacy, made in favela, best producoes, dubai, estilo dub, mrv, hip hop brasil, lançamento, hungria hip hop, hip hop goiania, trap, caio passos, andré nine, amor e fé, love funk, matuê, tribo da periferia, mainstreet, gr6, kondzilla, 1Kilo, Filipe Ret, duckjay, rap brasília, hungria e duckjay, insônia, insonia, lembranças, zorro do asfalto, coração de aço, provavelmente, imprevisível, alma de pipa, nosso plano, RESET, Ostentação vs Troféu, Ostentação versus Troféu",00:03:22,29077,5040,296,https://i.ytimg.com/vi/KVpJe1dO30M/maxresdefault.jpg,BR
8,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game, Strategy_video_game",28.18%,pt-PT,8,UCcOlGZMY19XQupKH4aigvkw,Overwatch Brasil,339000,2gafPyQU-K0,2025-11-20T17:08:42Z,3.04 horas,Vendetta | Trailer de Jogabilidade de Novo Herói | Overwatch 2,"Se correr, a loba pega, se ficar, a loba come.

Apresentando Vendetta: a primeira heroína corpo a corpo da função Dano! Equipada com a Presa Palatina e rápida como um trovão, Vendetta domina os combates de curta distância com poder bruto e precisão inigualáveis.

Avance e destrua seus inimigos com a Investida Turbilhão, o Talho Voador e o Gume Projetado enquanto ganha ataque e velocidade de movimento com a passiva Massacre. E quando chegar a hora do golpe final, a Habilidade Suprema Lâmina Retalhadora causará dano altíssimo a todos os inimigos na frente dela.

Sinta uma fúria indescritível com Vendetta durante o Teste de Herói de 26/11 a 01/12 antes do lançamento oficial na 20ª Temporada em 09/12.

Overwatch 2 é gratuito e está disponível no console e no PC!",,00:02:00,8322,2089,256,https://i.ytimg.com/vi/2gafPyQU-K0/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",10.94%,pt,9,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7130000,aObR5b4FP1E,2025-11-19T23:35:03Z,20.60 horas,ROUBEl $20 MILHÕES NESSE GOLPE 😱 GTA RP (Paulinho o LOKO),"VOTE NO PAAAULO: https://peb.gg/votacoes/indicacao_publica/

LIVES em: www.twitch.com/paulinholokobr

Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:33:51,551497,59268,1045,https://i.ytimg.com/vi/aObR5b4FP1E/maxresdefault.jpg,BR
10,,,22,"Music_of_Latin_America, Music",1.02%,aa,10,UCc3WsJ_xAFvmedFmRw7j6RQ,Rhythm Realm,27100,xodsctGL9hU,2025-11-19T14:49:23Z,29.36 horas,TOQUE DEZ - CD NOVEMBRO 2026 (REPERTÓRIO NOVO) TOQUE DEZ ATUALIZADO 2026,"TOQUE DEZ - CD NOVEMBRO 2026 (REPERTÓRIO NOVO) TOQUE DEZ ATUALIZADO 2026
https://youtu.be/xodsctGL9hU
---
#ToqueDez  
#ToqueDez2026  
#CDNovembro2026  
#RepertorioNovo  
#RepertorioAtualizado  
#ToqueDezAtualizado  
#ToqueDezRepertorioNovo  
#TopHits2026  
#Musica2026  
#Sertanejo2026  
#Lançamentos2026  
#MusicasNovas  
#AsMaisTocadas  
#Playlist2026  
#MusicaAtualizada  
#SertanejoNovembro","TOQUE DEZ 2025, TOQUE",00:59:32,36889,372,4,https://i.ytimg.com/vi/xodsctGL9hU/maxresdefault.jpg,BR
