Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Pop_music, Music_of_Asia, Entertainment, Performing_arts, Music",34.72%,ko,1,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,21400000,y-rPpGpnSg0,2025-09-05T14:00:02Z,6.16 horas,"Stray Kids ""CREED"" Video","Stray Kids(스트레이 키즈) ""CREED"" Video

Listen to ""KARMA"" now🏆
https://stray-kids.lnk.to/KARMA

Listen to ""CEREMONY"" Remixes now🎉
https://stray-kids.lnk.to/CEREMONYRemixes

Stray Kids ""KARMA""
iTunes & Apple Music: https://Stray-Kids.lnk.to/KARMA/AppleMusic
Spotify: https://Stray-Kids.lnk.to/KARMA/Spotify

Stray Kids ""CEREMONY (Maximum Power Remixes)""
iTunes & Apple Music: https://Stray-Kids.lnk.to/CEREMONYRemixes/AppleMusicManual
Spotify: https://Stray-Kids.lnk.to/CEREMONYRemixes/SpotifyManual

Stray Kids ""CEREMONY (Celebrate Remixes)""
iTunes & Apple Music: https://Stray-Kids.lnk.to/CEREMONYRemixes/AppleMusic
Spotify: https://Stray-Kids.lnk.to/CEREMONYRemixes/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Threads: https://www.threads.com/@realstraykids
Stray Kids Official FANS (Android) https://play.google.com/store/apps/details?id=com.jype.fans
Stray Kids Official FANS (iOS) https://apps.apple.com/app/fans-for-fans-artists/id6474999628

#StrayKids #스트레이키즈
#KARMA
#CEREMONY 
#CREED
#YouMakeStrayKidsStay

Copyrights 2025 ⓒ JYP Entertainment. All Rights Reserved.","Stray Kids, 스트레이 키즈, SKZ, 방찬, BANG CHAN, 리노, LEE KNOW, LEEMINHO, 창빈, CHANGBIN, 현진, 황현진, HYUNJIN, HWANGHYUNJIN, 한, 한지성, HAN, HANJISUNG, 필릭스, FELIX, 용복, 승민, SEUNGMIN, KIMSEUNGMIN, 아이엔, I.N, stray kids stay, SKZ STAY, skz karma, straykids comeback, skz mv, 스키즈 뮤비, SKZ Music Video, SKZ CREED MV, SKZ CREED Music Video, SKZ CREED, 스트레이키즈 크리드, 크리드 뮤비, 스키즈 크리드, Stray Kids CREED, Stray Kids CREED Music Video, Stray Kids CREED MV, 스키즈 뮤직비디오, 스트레이키즈 뮤직비디오, CREED, CREED MV, CREED MUSIC VIDEO, CREED 뮤비",00:02:51,816798,267152,16458,https://i.ytimg.com/vi/y-rPpGpnSg0/maxresdefault.jpg,N/A
2,,,1,"Film, Entertainment, Television_program",14.80%,en-US,2,UCBSs9x2KzSLhyyA9IKyt4YA,Netflix Anime,2400000,EuO7vr7b2m4,2025-09-05T11:00:00Z,9.16 horas,BAKI-DOU | Official Teaser | Netflix Anime,"The Netflix Series BAKI-DOU starts streaming in 2026, only on Netflix!
https://www.netflix.com/title/bakidou

""BAKI-DOU"" is based on the comic of the same name by Keisuke Itagaki that was serialized in Weekly Shonen Champion from 2014 to 2018.
Following the conclusion of the greatest father-son fight on earth, Baki and other legendary fighters are overcome with unbearable boredom.
Meanwhile, 364 meters beneath Tokyo Skytree, a secret plan is set into motion that seeks to revive the master swordsman Miyamoto Musashi...

Unleashed in the present day, this menacing new threat wields his swordsmanship with unparalleled power and speed to attack Baki and the others. It's the strongest underground arena fighters vs. the legendary swordsman! What will be the outcome of this mixed martial arts battle that crosses time and space? The history of strength is about to change!

Subscribe: https://bit.ly/33okaL0

About Netflix:
Netflix is one of the world's leading entertainment services, with over 300 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.

Find Netflix Anime:
➡️:ANIME TWITTER: https://twitter.com/NetflixAnime
➡️:JAPAN ANIME TWITTER: https://twitter.com/NetflixJP_Anime

Find Netflix Japan:
➡️:JAPAN TWITTER: https://twitter.com/NetflixJP
➡️:JAPAN INSTAGRAM: https://www.instagram.com/netflixjp
➡️:JAPAN FACEBOOK: https://www.facebook.com/netflixjp
➡️:JAPAN TIKTOK: https://www.tiktok.com/@netflixjapan

BAKI-DOU | Official Teaser | Netflix Anime
https://www.youtube.com/@netflixanime","BAKI-DOU, Netflix, anime",00:01:10,84914,11584,986,https://i.ytimg.com/vi/EuO7vr7b2m4/maxresdefault.jpg,JP
3,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game, Simulation_video_game",8.08%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,21500000,VuLGwq8zxZE,2025-09-05T15:00:57Z,5.15 horas,EU FIZ 60 MILHÕES DE REAIS ROUBANDO BRAINROTS NO ROUBE UM BRAINROT!,"No vídeo de hoje, eu vou jogar Roube um Brainrot, um jogo que tá fazendo muito sucesso no Roblox sobre... roubar... Brainrots..? CONFIRA E SARAIVA O LIKE!

●Nome do Jogo: Roube um Brainrot (Roblox)
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, roube um brainrot, steal a brainrot",00:30:52,656396,45511,7541,https://i.ytimg.com/vi/VuLGwq8zxZE/maxresdefault.jpg,N/A
4,,,10,"Electronic_music, Music_of_Asia, Music, Pop_music",3.25%,ko,4,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33400000,5oQVTnq-UKk,2025-09-05T04:00:14Z,16.16 horas,aespa 에스파 'Rich Man' MV,"aespa's 6th mini album ""Rich Man"" is out!
Listen and download on your favorite platform: https://aespa.lnk.to/RichMan

🔗 https://aespa.com

[Tracklist]
01 Rich Man
02 Drift
03 Bubble
04 Count On Me
05 Angel #48
06 To The Girls

aespa Official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://weibo.com/aespa

#aespa #에스파 #RichMan 
#æspa #aespaRichMan
aespa 에스파 'Rich Man' MV ℗ SM Entertainment","aespa, 에스파, INTRO, KARINA, GISELLE, WINTER, NINGNING, 카리나, 지젤, 윈터, 닝닝, Rich Man, 리치 맨, MV, 뮤직비디오, 뮤비",00:03:30,11495264,355282,18627,https://i.ytimg.com/vi/5oQVTnq-UKk/maxresdefault.jpg,N/A
5,,,1,"Film, Entertainment",10.05%,pt,5,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2610000,O1IP-CiAkfk,2025-09-05T14:19:22Z,5.84 horas,"Morra, Amor | Teaser Trailer Oficial","Morra, Amor | Teaser Trailer Oficial

Assista ao novo trailer de #MorraAmor, novo thriller psicológico estrelado por #robertpattinson e #jenniferlawrence - 27 de novembro nos cinemas

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:01:02,5639,525,42,,BR
6,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game, Lifestyle_(sociology)",2.80%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11300000,2A1QtmR19SA,2025-09-05T13:00:08Z,7.16 horas,Sobrevivi na Civilização de Avaritia!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:16:00,319101,8623,323,https://i.ytimg.com/vi/2A1QtmR19SA/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music, Music_of_Latin_America",3.22%,pt,7,UClGt31UbcgINSaH1ZHuFLxA,Hugo e Guilherme,2700000,Bmu_8k-7Uys,2025-09-05T15:00:06Z,5.16 horas,Hugo e Guilherme - Todo Mundo Menos Eu feat. @anacastelaoficial  | Só Se Vive Uma Vez,"Contato para shows: (62) 99863-1501 // shows@hugoeguilherme.com.br

Acompanhe nas Redes Sociais: 
https://instagram.com/hugoeguilherme
https://www.tiktok.com/@hugoeguilhermeoficial 
https://twitter.com/hugoeguilherme
https://www.facebook.com/hugoeguilherme

Ouça agora no seu app de música: https://ads.somlivre.com.br/SO_SE_VIVE_UMA_VEZ_Vol1

Todo Mundo Menos Eu - LETRA
Compositores: Felipe Arná / Bagual / Guilherme Simini 

Eu namorava uma morena que não me dava problema
Só dava beijo na boca
Era beijo no mercado, no postinho de saúde
E até estendendo roupa
Mas de um tempo cá
Ela tá meio custosa, ridica beijo pra mim
Fez um plim plim no meu zap
Os vídeos dessa covarde
Foi aí que eu descobri

Que ela beijava todo mundo, todo mundo, todo mundo menos eu
Só eu que ela não beijava
Porque ela tava beijando todo mundo menos eu
Que ela beijava todo mundo, todo mundo menos eu
Só eu que ela não beijava
Porque ela tava beijando todo mundo menos eu

Produção Geral: Dandan Nahas
Direção Musical: Felipe Arná
Direção de Vídeo: Anselmo Troncoso
Direção Executiva: Eduardo Rodrigues
 
#hugoeguilherme #anacastela","hugo e guilherme, henrique e juliano, maiara e maraisa, na maldade, imagina, no pelo, hugo, guilherme, sucesso sertanejo, lançamento",00:02:11,99371,2370,826,https://i.ytimg.com/vi/Bmu_8k-7Uys/maxresdefault.jpg,BR
8,,,24,"Film, Entertainment, Television_program",2.20%,en-US,8,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,14200000,0L1QU6ekk0g,2025-09-04T14:00:04Z,30.16 horas,Monstro: A História de Ed Gein | Teaser oficial | Netflix,"Com certeza você conhece os famosos filmes de terror inspirados no perverso legado desse assassino, mas talvez não saiba o nome dele… ainda. Em outubro, a série de antologia ""Monstro"", de Ryan Murphy, volta para sua terceira temporada, ainda mais sombria. ""Monstro: A História de Ed Gein"" estreia em 3 de outubro, só na Netflix.

Assista na Netflix: https://www.netflix.com/title/81783094

Inscreva-se: https://bit.ly/31ynwtw

Sobre a Netflix:
A Netflix é um dos principais serviços de entretenimento do mundo. São mais de 300 milhões de assinaturas pagas em mais de 190 países com acesso a séries, filmes e jogos de diversos gêneros e idiomas. Assinantes podem assistir, pausar e voltar a assistir a um título quantas vezes quiserem em qualquer lugar e alterar o plano a qualquer momento.

Monstro: A História de Ed Gein | Teaser oficial | Netflix
https://www.youtube.com/@NetflixBrasil","Addison Rae, Charlie Hunnam, Dahmer, Ed Gein, Laurie Metcalf, Menendez, Monstro, O Massacre da Serra Elétrica, O Silêncio dos Inocentes, Psicose, Ryan Murphy, assassinato, crimes reais, roupas de pele humana, serial killers, série Netflix, série de antologia, terror",00:01:42,156126,3279,159,https://i.ytimg.com/vi/0L1QU6ekk0g/maxresdefault.jpg,BR
9,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",2.92%,pt,9,UC9Qu6o04oTf-b2acahQVk1g,Kass e KR,2290000,Or1RLlL2-wM,2025-09-05T12:30:36Z,7.65 horas,Kass foi PRESO e Seus Amigos não se Importaram!,"🧸 Compre os BONECOS DE KASS E KR: https://boxsugar.com.br/kass-e-kr/

💌 Contato profissional: kassekr@pulliginfluencers.com.br

🎮 Nosso host de Minecraft: https://enxadahost.com/ (Cupom: KASSEKR)","minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",00:26:18,109488,3120,75,https://i.ytimg.com/vi/Or1RLlL2-wM/maxresdefault.jpg,BR
10,,,10,"Pop_music, Music_of_Latin_America, Music, Electronic_music",1.56%,pt,10,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1520000,sBh1dyUpCrU,2025-09-05T14:01:30Z,6.14 horas,Dance se souber~ {TikTok} 2025 💌,"Dance se souber~ {TikTok} 2025 💌
Dance se souber~ {TikTok} 2025 💌

#dancesesoubertiktokatualizado   #dancesesouber #dancesesoubertiktok2025 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2024 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","dance se souber, dance se souber tiktok, dance se souber tiktok 2023, musicas do tik tok, dance se souber músicas do tik tok, tiktok, tik tok, música do tik tok, música de tik tok, dança se souber, tik tok 2023, dance sober, tiktok dance se sober, dance se souber tiktok 2024, dance se souber 2024, dance se souber 2024 atualizadas, dance se souber músicas atualizadas, brazil tiktok, dance se souber tik tok, dance se souber 2025, dance se souber tiktok 2025, tiktok 2025, tik",00:08:22,33101,485,32,https://i.ytimg.com/vi/sBh1dyUpCrU/maxresdefault.jpg,BR
