Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,24,"Music_of_Latin_America, Hip_hop_music, Music, Pop_music",8.39%,,1,UCDiQ-LZ8dfc3cmoGBxMDS7Q,Mainstreet Records,5020000,C6QbAV1rlxM,2025-07-22T22:00:06Z,34.23 horas,"Manifesto #1 ""A Rua Cercada Por Divisão"" - Oruam, Real Fubá, MC Poze do Rodo (prod. Elow)","Ouça a rua cercada por divisão em todas as plataformas digitais: https://sndo.ffm.to/3jr5gya

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento!

Composição: Oruam, Real Fubá, MC Poze do Rodo
Produção Musical: Elow
Mix: Alwin Monteiro
Master: Alwin Monteiro

Mainstreet Records ©℗","mainstreet, mainstreet records, poze, orochi, a cara do crime, bin, chefin, oruam, assault, filipe ret, matue, borges, bielzin, cabelinho, mc cabelinho, trap rj, rap, a rua cercada por divisão, a rua cercada, cercada por divisão",00:05:34,1095865,85650,6265,https://i.ytimg.com/vi/C6QbAV1rlxM/maxresdefault.jpg,N/A
2,,,1,"Film, Entertainment",5.16%,pt,2,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2590000,1LSSSyRxYTA,2025-07-23T16:45:21Z,15.48 horas,Mestres do Universo | Teaser | Revelação de Título Oficial,"Mestres do Universo | Teaser | Revelação de Título Oficial

Assista ao novo teaser de #MestresDoUniverso, o novo live-action do He-Man!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:00:21,64356,3136,186,,BR
3,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game, Simulation_video_game",6.60%,,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,21200000,Rl5_B8UTS2E,2025-07-23T15:00:53Z,17.22 horas,ESSE RAPAZ ESTÁ BATENDO NA SUA PORTA. VOCÊ ABRIRIA PARA ELE? - Who's at the door?,"Pessoas deformadas todos os dias batem na porta desse homem para entregar um remédio para evitar que ele tenha alucinações. Mas... por que essas pessoas são tão deformadas? O que são essas coisas acontecendo no meu apartamento? Eu estou alucinando ou não? CONFIRA E SARAIVA O LIKE!

●Nome do Jogo: Who's at the door?
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, Who's at the door?",00:56:27,860299,52739,4056,https://i.ytimg.com/vi/Rl5_B8UTS2E/maxresdefault.jpg,N/A
4,,,10,"Music, Music_of_Latin_America, Hip_hop_music, Pop_music",20.29%,,4,UCbUNcLizJBejbGBA4vvPwAQ,MC Tuto,563000,kzkDq5m_nzU,2025-07-24T00:00:07Z,8.23 horas,"10 é Faixa - Mc Tuto, Mc Black da penha (VideoClipOficial)","Ouça #TerrorDeMagnata em todas as plataformas digitais:

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento! 

Artista: MC Tuto e Mc Black da penha
Musica: Terror de magnata

Produzido Sonar Produtora ®️
@Sonarmusicc","mc tuto, terror de magnata, Mc black da penha, biel drake, jvt, joaozinho vt, ryan sp, bololo, mc ryan sp, 2t, funk, rj, rio de janeiro, são paulo",00:02:07,19791,2852,1164,https://i.ytimg.com/vi/kzkDq5m_nzU/maxresdefault.jpg,N/A
5,,,24,"Entertainment, Film",13.93%,pt,5,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14100000,3eGhddVALpY,2025-07-23T23:30:01Z,8.73 horas,PREDADOR: TERRAS SELVAGENS É O INÍCIO DE UM NOVO ALIEN VS PREDADOR? Análise COMPLETA,"Predador Terras Selvagens vai mudar o rumo da franquia? O novo filme realmente conecta o universo Alien com o Predador? O trailer esconde pistas sobre o retorno de Alien vs Predador? A trama está à altura de Prey e Assassinos de Assassinos? Neste vídeo faço uma análise completa do trailer, explorando todos os detalhes e conexões com o universo Alien, levantando se esse é o maior crossover da franquia desde os anos 2000. Será que a construção desse universo compartilhado está funcionando? A franquia Predador está finalmente assumindo seu lugar no topo da ficção científica? Os fãs antigos vão se surpreender com as novidades? Há indícios claros de um novo embate entre espécies? E o público geral, vai entender todas as referências e curtir essa nova fase? Prepare-se para mergulhar em tudo que Predador Terras Selvagens tem a oferecer e descubra se esse pode ser o filme mais importante da saga até agora.

#PredadorTerrasSelvagens #AlienVsPredador #FranquiaPredador #CinemaSciFi #TrailerPredador2025

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:07:36,58329,7901,224,https://i.ytimg.com/vi/3eGhddVALpY/maxresdefault.jpg,BR
6,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game, Strategy_video_game",3.69%,pt-BR,6,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,13500000,shdr1D-qGuk,2025-07-23T23:22:42Z,8.86 horas,🚨 NOVO MÉTODO SECRETO pra CONSEGUIR os MELHORES BRAINROTS do JOGO! 🧠🔥 (QUASE NINGUÉM SABE DISSO!),"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join
►JogarBloxSeas ➜https://www.roblox.com/events/4104875551280070929
►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:17:51,307481,9347,1988,https://i.ytimg.com/vi/shdr1D-qGuk/maxresdefault.jpg,BR
7,,,10,"Electronic_music, Music, Hip_hop_music, Music_of_Latin_America, Pop_music",6.24%,pt-BR,7,UCuRGk7Q3-HzP036f6iCGwGg,MC Negão Original,504000,VIihDtPm3So,2025-07-23T02:30:21Z,29.73 horas,"Cadê o 7D, Uai Beça - MC Negão Original (DJ Guh Mix, DJ Kaio Mix)","Ouça #cadeo7d #uaibeca em todas as plataformas de música

Inscreva-se no canal e não perca nenhum lançamento!

""Quando Você Ligou"" chega como o lançamento mais esperado do momento.

Siga no instagram:
@mcnegaoriginal7

LETRA DA MÚSICA:

FICHA TÉCNICA:

Direção + Edição: Vitor Tavares 
Assistente Cam: Marcelo Simões 
Chefe de Elétrica: Murilo Henrique 
Fotógrafo: Gsousa
Elétrica 1: Dudu 
Elétrica 2: Daniel Aron 
Assistente Set: Geovany Silva 
VFX: Gerld
Legenda: Joao Vitor 
Cor & Finalização: Vitor Tavares
Casting: Luana Bergamin & Eduardo Sitta

Equipe Warner Music:
A&R: Ana Paula Paulino
Marketing: Vitória Scharf

Equipe MC Negão Original:
Marketing e gestão: 

Publicidade: Comercial.fusionrecords@gmail.com
Shows: (11) 94752-5022

Uma realização Warner Music Brasil e Fusion Records.

Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do Youtube ou até a exclusão do mesmo.

Fusion Records ®️
#fusionrecords  

Ano 2025","funk, mc negao original, funk consciente, brazil, mcnegaooriginal, taraulembigode",00:02:51,126569,7714,186,https://i.ytimg.com/vi/VIihDtPm3So/maxresdefault.jpg,BR
8,,,24,"Video_game_culture, Humour, Entertainment, Film, Action_game, Action-adventure_game",13.21%,pt,8,UCmEClzCBDx-vrt0GuSKBd9g,Jovem Nerd,2500000,AbmAdkrFLLs,2025-07-23T21:27:01Z,10.78 horas,Trailer Stranger Things 5 - JOVENS CRIANÇAS IDOSAS,"Já faz 84 anos... Venha viver a nostalgia pela última vez com Jovem Nerd e Azaghal nesse TrailerOffice da última temporada de Stranger Things.

A PRÓPRIA CARNE
Trailer Oficial de A Própria Carne: https://youtu.be/qg5ibXsMG9Y
Participe da campanha oficial de A Própria Carne e parcele em até 6x sem juros: https://jovemnerd.page.link/A_Propria_Carne_Tour

MAGALU
Confira a promoção do Black APP no Magalu: https://jovemnerd.page.link/Magalu_Black_App_NerdOffice

EDIÇÃO POR ESTÚDIO 42
http://www.estudio42.com.br

CLIQUE CONFIRA OS OUTROS CANAIS DO JOVEM NERD:  https://linktr.ee/jovemnerd0



#jovemnerd","jovem nerd, nerdcast, nerdcast stories, jovem nerd nerdplayer, Jovem Nerd, azaghal, nerdcast rpg, nerdcast stories jovem nerd, historias nerdcast, cortes nerdcast, cortes jovem nerd, jovem nerd nerdoffice, nerdcast jovem nerd, jovem nerd gameplay, nerdcast rpg ghanor, jovem nerd rpg, azaghal jovem nerd, nerdcast stories azaghal, stranger things, stranger things trailer, stranger things 5, nova temporada stranger things, stranger things netflix",00:22:37,49427,6383,146,https://i.ytimg.com/vi/AbmAdkrFLLs/maxresdefault.jpg,BR
9,,,22,"Action-adventure_game, Video_game_culture, Role-playing_video_game",1.26%,pt,9,UC_-WQuYUOasNYkX-L_jHgdg,xMarcelo,2500000,k8dbPqu0K4g,2025-07-23T15:05:23Z,17.14 horas,"VAQUITAS SATURNITAS, CHICLETEIRA BICICLETERA NA ATUALIZAÇÃO DO ROUBE O BRAINROT (BRAINROT DO BRASIL)","VIRA MEMBRO, EU TE ADICIONO NO ROBLOX 💗
USA O STARCODE ""XMARCELO"" ⭐

GRUPO COM ROUPAS BARATAS! 👕
https://www.roblox.com/groups/4177011/X

ENTRE PARA GANHAR ROBUX GRÁTIS E ITEM GRÁTIS! 🤑
https://discord.com/invite/xmarcelo

VAQUITAS SATURNITAS, CHICLETEIRA BICICLETERA NA ATUALIZAÇÃO DO ROUBE O BRAINROT (BRAINROT DO BRASIL)","roblox, xmarcelo, roblox video, Las Vaquitas Saturnitas, CHICLETEIRA BICICLETERA, roube o brainrot, steal a brainrot roblox, novos brainrot do roube um brainrot, novo brainrot brasileiro, brainrot brasileiro no roube o brainrot, brainrot, atualização roube o brainrot, update steal a brainrot, secreto brainrot roblox, admin roube o brainrot, sorte infinita roube o brainrot, robux roube o brainrot, lucky block brainrot, nuclearo dinossauro brainrot, Garama Madundung brainrot, robux",00:20:40,722469,8225,855,https://i.ytimg.com/vi/k8dbPqu0K4g/maxresdefault.jpg,BR
10,,,10,"Soul_music, Music, Rock_music, Pop_music, Rhythm_and_blues, Television_program, Entertainment",3.19%,en-US,10,UClh2CI968a1tE8pQ31pg_Ww,Rock & Roll Hall of Fame,1550000,6SLh0b1dRYg,2025-07-23T16:06:30Z,16.13 horas,All-Star Tribute to Ozzy Osbourne | 2024 Induction Ceremony,"Tribute to @ozzyosbourne at the 2024 Induction Ceremony
October 19th, 2024, Cleveland, OH

Featuring performances by: Rock & Roll Hall of Fame Inductees Chad Smith & Robert Trujillo, Rock & Roll Hall of Fame Nominee Billy Idol, along with Adam Wakeman, Andrew Watt,  Steve Stevens, Zakk Wylde, Jelly Roll, Maynard James Keenan, and Wolfgang Van Halen.
#rockhall #ozzyosbourne #heavymetal 
0:00 Jack Black & Ozzy intro
0:21 ""Crazy Train""
2:44 ""Mama, I'm Coming Home""
6:09 ""No More Tears",,00:08:37,961924,29332,1396,https://i.ytimg.com/vi/6SLh0b1dRYg/maxresdefault.jpg,US
