Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Electronic_music, Music_of_Asia, Music, Pop_music",6.98%,en,1,UC7ktB55NdCnoqFhGcpQ-Q5g,KATSEYEVEVO,3160,k3VwwLeorsU,2026-05-26T18:11:59Z,17.22 horas,KATSEYE - PINKY UP (Live From The American Music Awards/2026),"Stream ‘PINKY UP’ out now: https://katseye.lnk.to/PINKYUP
Pre-save KATSEYE's new EP, ""WILD"", out August 14: https://katseye.lnk.to/WILD
Shop KATSEYE: https://KATSEYE.lnk.to/Shop

Follow KATSEYE
YouTube: https://www.youtube.com/@katseyeworld
Instagram: https://www.instagram.com/katseyeworld/
TikTok: https://www.tiktok.com/@katseyeworld
Twitter: https://twitter.com/katseyeworld
Weverse: https://weverse.io/katseye/feed
Official Website: https://Katseye.world
Newsletter: https://KATSEYE.lnk.to/SignUpID

#KATSEYE #KATSEYE_PINKYUP #PINKYUP

Music video by KATSEYE performing PINKY UP (Live From The American Music Awards/2026).© 2026 HYBE UMG LLC","KATSEYE, HYBE/Geffen, Pop",00:03:03,1398431,92547,5013,https://i.ytimg.com/vi/k3VwwLeorsU/maxresdefault.jpg,N/A
2,,,24,"Film, Entertainment",14.38%,pt,2,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14500000,zT39198aeeA,2026-05-26T23:55:27Z,11.50 horas,AVATAR: O ÚLTIMO MESTRE DO AR  - ANÁLISE DO TRAILER DA SEGUNDA TEMPORADA,"Escute ""Parede"" em todas as plataformas digitais. Acesse: https://bit.ly/3P1To71 
Assista também ao vídeo clipe da música que tá maneiro demais: https://youtu.be/WbQOdccirh4?si=QT7-1P_EP5VWs5F1 
--------------------------------------------------------------
A NOVA temporada de Avatar: O Último Mestre do Ar chegou e chegou bem, mas… será que corrigiram os problemas da adaptação? A Netflix mudou personagens, cortou momentos clássicos e agora pode até mexer no humor da Toph! E o pior: várias cenas do trailer parecem incríveis… mas ao mesmo tempo completamente sem alma. Será que Avatar tá virando só mais uma série genérica cheia de fundo desfocado e edição de TikTok?

Nesse vídeo analisamos TUDO sobre o trailer da 2ª temporada, Ba Sing Se, Azula, Toph, Appa, Biblioteca do Wan Shi Tong, Dama Pintada, Catacumbas de Cristal e todas as mudanças polêmicas da adaptação. O live-action finalmente encontrou o caminho certo ou continua destruindo a essência espiritual do desenho original? Bora descobrir porque esse trailer levantou MUITAS bandeiras vermelhas… e algumas esperanças também.

#Avatar #AvatarTheLastAirbender #AvatarNetflix #Toph #Aang #Zuko #Katara #Azula #AvatarLiveAction #Netflix #Nickelodeon #EiNerd #ALendaDeAnng
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: Luiz Gustavo
🎬  Edição: Tiago Maurício
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:15:03,26323,3689,95,https://i.ytimg.com/vi/zT39198aeeA/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",6.64%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23800000,BPgmW6yxygU,2026-05-26T15:03:05Z,20.37 horas,EU DERRETI GELO COM UM LANÇA CHAMAS E VOCÊS NÃO VÃO ACREDITAR O QUE EU ACHEI!,"Escavar buraco de terra com uma pá é coisa do passado! O bagulho sinistro agora é derreter gelo com um LANÇA CHAMAS e encontrar tesouros do processo! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Meltopia
======================
●Instagram: julianoab
●Email de contato: comercial@agenciacurta.com","jazzghost, jazz, meltopia",00:30:40,879997,55666,2731,https://i.ytimg.com/vi/BPgmW6yxygU/maxresdefault.jpg,N/A
4,,,24,"Lifestyle_(sociology), Entertainment, Music_of_Asia, Music, Performing_arts",75.59%,ko,4,UCHWhn9xw7x8NPPnV6eWQDQA,XLOV,1100000,1IzZezTfwE0,2026-05-27T09:00:15Z,2.42 horas,XLOV 엑스러브 'SERVE' MV,"XLOV 엑스러브 2nd MINI [I,God] 

SERVE

Shu
Umm umm umm umm

고개숙여 Pray now
I need more than a sigh
다 알잖아 take it 
Baby I’ve done my lying

And I just wanna break it
어둠속의 저 빛나는 eyes
Think you’re gonna too late and I move too fast
Yeah

Babe I’m the one who can serve you truth
받아들여 내 손짓 마저도
And then we wake you up from head to toe
Oh oh oh

내가 되어 너의 energy and
번져가 every corner of your sense

(Girl you better watching us)

（Demure）
Loco coco we gon’ serve and drop
Je te dévore 
I need stamina
We gon’ take it down
We gon’ take it down
We won’t stop we ascend

We’re gonna get down We’re gonna get down
Mean, we slay, go elegant

I don’t need to break the floor
Just like we serve face I don’t care (I don’t care)
손끝에 피어나는 꽃
I know you want it
꿈에도 huh

We hit the town make it a runway
We hit the spot 걸어 난 (hallway)
This time I’ll give you my energy and
(This time I’ll give you my energy again)

Baby I’ll choose you watch you glow
한계를 뛰어넘어 ‘bout to glow

I just wanna take
I don’t mind, bring it
(Mmm mmm mmm mmm)
you know what I’m saying

Loco coco we gon’ serve and drop
Je te dévore 
I need stamina
We gon’ take it down
We gon’ take it down
We won’t stop we ascend

We’re gonna get down 
We’re gonna get down
Mean, we slay, go elegant

I don’t change your mind
I only shift the time
미쳐버려 난 I work that body like 

Runway hit the town 
Spill the tea serve it hot
숨내질러봐
Face card never decline yeah

(Shh shh shh shh shh shh shh shh)
Yeah I know how to break it
I know how to slay it yeah

(Doo deh doo shé bae na drop dae boe)
I’m untouchable 
Babe we got it locked

Release it serve serve serve 
Please ‘em, damn right (ate)
Release it, serve serve serve 
We got that moonlight (ay)

You scream we show up
봤니 난 너의 gods (꽃)
Release it, serve
Now you’re under my control

Release it serve serve serve 
Please ‘em, damn right (ate)
Release it, serve serve serve 
We got that moonlight (ay)

You scream we show up
봤니 난 너의 gods (꽃)
Release it, serve
Now you’re under my control

-
#musicvideo #igod #2ndminialbum

XLOV Official X (Twitter) https://x.com/XLOV_official
XLOV Official TikTok https://www.tiktok.com/@xlov_official
XLOV Official YouTube https://www.youtube.com/@XLOV_official
XLOV Official Instagram https://www.instagram.com/xlov_official/


#XLOV #엑스러브 #WUMUTI #우무티 
#RUI #루이 #HYUN #현 #HARU #하루
#XLOV_IGOD",,00:03:23,48937,33176,3815,https://i.ytimg.com/vi/1IzZezTfwE0/maxresdefault.jpg,KR
5,,,24,"Society, Politics",17.29%,pt,5,UC2bZgihqibFD_vhaYEXQZFg,Galãs Feios,1140000,fUmbqg4xHdA,2026-05-26T23:01:48Z,12.39 horas,"REVELADO O TRAILER DE “JUMENTA PRENHA” DUBLADO EM PORTUGUÊS, FILME SOBRE O MITO | Galãs Feios","🔴 RENDA EXTRA: Trabalhe no horário que quiser, no tempo que quiser e de onde quiser, apenas com seu celular: https://whatsapp.aescoladenegocios.com.br/l/galas-feios

Se em Inglês o trailer de Dark Horse já fazia a obra parecer convidativa, a versão em Português conseguiu ser ainda melhor, trazendo os clássicos bordões do bolsonarismo. Viva a dublagem brasileira! Helder e Bezzi comentam.

Edição por @nictriches

Foto: Fabio Rodrigues-Pozzebom/ Agência Brasil

🔴 Seja membro deste canal:
https://www.youtube.com/channel/UC2bZgihqibFD_vhaYEXQZFg/join

🔴 Se inscreva no nosso curso “Como começar seu canal no Youtube” no ICL: https://icl1.com.br/galas-padrao/

🔴 Apoie a Galãs Feios pra gente poder continuar denunciando os golpes: https://apoia.se/galasfeios

Conta Galãs Feios Assessoria e Com.
Banco Itaú
Ag: 0188
CC: 17965-9
CNPJ: 15277493/0001-89

PIX: galasfeios@gmail.com

PayPal: galasfeios@gmail.com

 🔴 Com a INSIDER e o nosso cupom GALASFEIOS você pode comprar os kits de camisetas, underwears e muito mais com descontos cumulativos que vão fazer você muito mais bem diagramado. Clica no link e bora pro time da INSIDER: https://creators.insiderstore.com.br/GALASFEIOS

#RolouNaLive","trailer, dark horse, filme, bolsonaro, jim caviezel, dublado, portugues, parodia, piores vídeos, humor, comédia, piada, vergonha, alheia, cortes, rolou na live, live, helder maldonado, marco bezzi, react, reagindo, galas feios",00:05:45,17400,2846,163,https://i.ytimg.com/vi/fUmbqg4xHdA/maxresdefault.jpg,BR
6,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",3.06%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,12100000,Si1ztACXL8E,2026-05-26T13:00:25Z,22.42 horas,Evolui na Civilização da Copa do Mundo!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:21:38,454609,12749,1163,https://i.ytimg.com/vi/Si1ztACXL8E/maxresdefault.jpg,BR
7,,,10,"Music_of_Latin_America, Music, Hip_hop_music, Pop_music, Electronic_music",0.33%,hr,7,UCep0FSjwgX0TUSQkiZ6XQlA,vilão no beat - Topic,261,sCBqlbQz4LU,2026-05-24T03:01:06Z,80.40 horas,"Passinho do Sabor (Moranguete, Abacatudo)","Provided to YouTube by barulhenta records

Passinho do Sabor (Moranguete, Abacatudo) · vilão no beat

Passinho do Sabor (Moranguete, Abacatudo)

℗ 2026 barulhenta records

Released on: 2026-05-24

Main Artist: vilão no beat
Producer: vilão no beat
Lyricist: vilão no beat
Composer: vilão no beat

Auto-generated by YouTube.","vilão no beat, Passinho do Sabor (Moranguete, Abacatudo)",00:01:31,45132,147,0,https://i.ytimg.com/vi/sCBqlbQz4LU/maxresdefault.jpg,N/A
8,,,24,"Film, Entertainment",6.97%,pt,8,UCcg6x-vz29e9NSofQ9LzxVg,Nerd Club,820000,ISAssIdXs4g,2026-05-26T21:42:56Z,13.71 horas,VAZOU AS CENAS DO TRAILER 2 DE HOMEM-ARANHA: UM NOVO DIA… E ELAS SÃO SOMBRIAS!,"📬 Parcerias e patrocínios: comercial.nerdclub@gmail.com

💥 Apoie o canal e tenha acesso a conteúdos exclusivos ▸ https://www.youtube.com/NerdClubBrasil/join

Descrição Completa:
O novo trailer de Spider-Man: Brand New Day pode ter revelado MUITO mais do que a gente imaginava! Nesse vídeo do Nerd Club, analisamos todos os vazamentos envolvendo Hulk, Sadie Sink, Escorpião, Punho de Ferro, Lapide e até a possível maior cena pós-créditos da história do MCU. Os insiders começaram a confirmar informações pesadas sobre o segundo trailer do novo filme do Homem-Aranha, indicando um tom muito mais sombrio, emocional e conectado ao futuro da Marvel.
Além disso, o vídeo explora como Peter Parker deve enfrentar solidão, paranoia e perseguição após os eventos de Spider-Man: No Way Home, enquanto o DODC monitora o novo vigilante mascarado de Nova York. Também comentamos os rumores sobre a participação de Hulk no filme, a estreia importante da personagem de Sadie Sink e o impacto gigantesco que Brand New Day pode ter no futuro do MCU. Se os vazamentos forem reais, esse pode ser o filme mais ambicioso do Homem-Aranha na era moderna da Marvel.

🔴 Acompanhe o Nerd Club nas redes sociais:
📸 Instagram: https://www.instagram.com/ericbrelaz
🎵 TikTok: https://www.tiktok.com/@ericbrelaz
🎬 Assista mais conteúdos do Nerd Club:
🔥 Monsterverse: https://www.youtube.com/playlist?list=PLDZX26Bxw7Aji8iZD_Kxy8sHz0V4tvIhH
📢 Vídeos mais recentes: https://www.youtube.com/c/NerdClubBrasil/videos?view=0&sort=dd&shelf_id=0
💡 Teorias de filmes: https://www.youtube.com/playlist?list=PLDZX26Bxw7AgOrv7y0HmAXWo7x1F5ibum
📜 Top listas nerd: https://www.youtube.com/playlist?list=PLDZX26Bxw7AifqPGZe9c2r2Kglrz0e4xN

🏆 Sobre o Nerd Club
Seja bem-vindo ao canal oficial do Nerd Club, o seu destino para tudo sobre Marvel, DC Comics, Monsterverse, filmes, séries e cultura nerd & geek! Aqui você encontra notícias, teorias, curiosidades, recapitulações e análises dos seus filmes e séries favoritos.

📢 Não esqueça de se inscrever e ativar o sininho 🔔 para receber todas as novidades em primeira mão!","trailer 2 homem aranha 4, cenas do trailer homem aranha 4, vazou trailer homem aranha 4, spider man brand new day trailer, spider man brand new day vazamentos, tom holland spider man 4, hulk em homem aranha 4, punho de ferro homem aranha, escorpiao spider man 4, lapide spider man, data trailer 2 homem aranha 4, marvel vazamentos spider man, trailer novo homem aranha, spider man 4 leak, brand new day mcu, sadie sink spider man 4, cena pos creditos spider man 4, homem aranha mcu",00:12:46,10306,704,14,,BR
9,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",8.51%,pt-BR,9,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14900000,sfjaTdLcXPY,2026-05-26T23:05:02Z,12.34 horas,O IMPOSSÍVEL ACONTECEU NA INDEX DO BRAINROT… 😳🔥,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:18:58,159064,12178,1365,https://i.ytimg.com/vi/sfjaTdLcXPY/maxresdefault.jpg,BR
10,,,10,"Music, Music_of_Latin_America, Pop_music",0.91%,pt-PT,10,UCMoYu0mVhcdW5IyZoWoYNBQ,Felipe & Rodrigo - Topic,9300,ZgqTFAGSYTo,2026-05-21T23:59:00Z,131.44 horas,Ignora (Ao Vivo),"Provided to YouTube by Virgin Music Group

Ignora (Ao Vivo) · Felipe e Rodrigo

Velhos Hábitos

℗ 2026 MK Records Ltda, sob licença exclusiva para Virgin Music Group

Released on: 2026-05-22

Piano, Producer: Eduardo Pepato
Video Producer: Fernando Catatau
Composer Lyricist: Guilherme Simini
Composer Lyricist: Henrique Alves
Composer Lyricist: Zé França

Auto-generated by YouTube.","Felipe e Rodrigo, Velhos Hábitos, Ignora",00:03:00,47354,433,0,https://i.ytimg.com/vi/ZgqTFAGSYTo/maxresdefault.jpg,N/A
