Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music, Music_of_Asia, Pop_music",22.60%,ja,1,UCXhj2pPWvONXmvgHX5wllCA,Stray Kids Japan Official YouTube,3360000,F4qFzuCA9Po,2025-06-10T15:00:07Z,17.21 horas,Stray Kids 『Hollow』 Music Video,"■2025年6月18日(水)発売
JAPAN 3rd Mini Album『Hollow』
特設サイト：https://www.straykidsjapan.com/hollow/
ご予約はこちら：https://straykids.lnk.to/dmCUaj

■「Hollow」先行配信：
https://straykids.lnk.to/oFWrZM

■Stray Kids Japan Official Site : https://www.straykidsjapan.com
■Twitter : Japan Official Twitter : https://twitter.com/stray_kids_jp
■Instagram : Japan Official Instagram : https://www.instagram.com/straykids_official_jp/
■TikTok : Japan Official TikTok : https://www.tiktok.com/@straykids_japan
■Stray Kids Japan Official YouTube : https://www.youtube.com/channel/UCXhj2pPWvONXmvgHX5wllCA
■Stray Kids Japan Official FANCLUB : https://skz-stayjapan.com/s/n104/page/about_main


■2025年6月18日(水)発売
JAPAN 3rd Mini Album『Hollow』

＜収録曲＞
1. Hollow
2. Parade
3. Never Alone
4. just a little
5. 宿命
6. Hollow (Instrumental) ※FC限定盤のみ収録

＜初回生産限定盤A : CD＋Blu-ray ￥4,000 / ESCL-6103～6104＞
＊24P PHOTO BOOK (Type A)
＊オリジナルジャケット・トールケースサイズデジパック仕様
＊フォトカードA (メンバー別全16種より2枚ランダム封入)
＊オリジナルIDフォトA (メンバー別全8種より1枚ランダム封入)
＊シリアルナンバー1口封入

＊Blu-ray 収録内容
・Jacket Shooting Making Movie
・Jacket Shooting Making Movie (Relay Cam ver.)
・「Hollow」 Recording Making Movie
・「GIANT」 Music Video
・「GIANT」 Music Video Making Movi
・「Christmas Love」 Music Video
・「Christmas Love」 Music Video Making Movie

＜初回生産限定盤B : CD＋スペシャルZINE ￥3,800 / ESCL-6105～6106＞
＊32P PHOTO BOOK (Type B)
＊スペシャルZINE 20P (メンバー手書きメッセージ付)　
＊オリジナルジャケット・トールケースサイズデジパック仕様
＊フォトカードB (メンバー別全16種より2枚ランダム封入)
＊オリジナルIDフォトB (メンバー別全8種より1枚ランダム封入)
＊ステッカーシート1枚
＊シリアルナンバー1口封入

＜通常盤(初回仕様)：CD Only ￥2,800 / ESCL-6107＞
＊12P PHOTO BOOK
＊フォトカードC (メンバー別全8種より1枚ランダム封入) ※初回仕様のみ封入
＊シリアルナンバー1口封入 ※初回仕様のみ封入

＜期間生産限定盤(初回仕様)：CD＋ビジュアルカードセット￥3,900 / ESCL-6108～6109＞
＊8P LYRIC BOOK
＊オリジナルジャケット・トールケースサイズデジパック仕様
＊ビジュアルカードセット (メンバーソロ両面絵柄8枚＋メンバー集合絵柄1枚/180×130mm)
＊フォトカードD (メンバー別全8種より1枚ランダム封入) ※初回仕様のみ封入
＊ブロマイドカード (メンバー別全8種より1枚ランダム封入) ※初回仕様のみ封入
＊シリアルナンバー1口封入 ※初回仕様のみ封入

【FANCLUB会員限定盤】　8形態
※Stray Kids OFFICIAL FANCLUB「STAY JAPAN」または「STAY JAPAN MOBILE」会員限定(完全受注生産限定商品となります)

＜FANCLUB会員限定盤 (Bang Chan盤) : CD Only ￥3,000 / ESC8-220＞
＊12P PHOTO BOOK (バンチャン絵柄)
＊スペシャル両面フォトカード (バンチャン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (バンチャン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (バンチャン絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (Lee Know盤) : CD Only ￥3,000 / ESC8-221＞
＊12P PHOTO BOOK (リノ絵柄)
＊スペシャル両面フォトカード (リノ絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (リノ絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (リノ絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (Changbin盤) : CD Only ￥3,000 / ESC8-222＞
＊12P PHOTO BOOK (チャンビン絵柄)
＊スペシャル両面フォトカード (チャンビン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (チャンビン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (チャンビン絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (Hyunjin盤) : CD Only ￥3,000 / ESC8-223＞
＊12P PHOTO BOOK (ヒョンジン絵柄)
＊スペシャル両面フォトカード (ヒョンジン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (ヒョンジン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (ヒョンジン絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (HAN盤) : CD Only ￥3,000 / ESC8-224＞
＊12P PHOTO BOOK (ハン絵柄)
＊スペシャル両面フォトカード (ハン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (ハン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (ハン絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (Felix盤) : CD Only ￥3,000 / ESC8-225＞
＊12P PHOTO BOOK (フィリックス絵柄)
＊スペシャル両面フォトカード (フィリックス絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (フィリックス絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (フィリックス絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (Seungmin盤) : CD Only ￥3,000 / ESC8-226＞
＊12P PHOTO BOOK (スンミン絵柄)
＊スペシャル両面フォトカード (スンミン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (スンミン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (スンミン絵柄全2種より1枚ランダム封入)

＜FANCLUB会員限定盤 (I.N盤) : CD Only ￥3,000 / ESC8-227＞
＊12P PHOTO BOOK (アイエン絵柄)
＊スペシャル両面フォトカード (アイエン絵柄全2種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (アイエン絵柄2枚封入)
＊オリジナルIDフォトFC盤スペシャル (アイエン絵柄全2種より1枚ランダム封入)

#StrayKids
#スキズ
#スキズ_3rd_Mini
#JAPAN_3rd_Mini_Album
#SKZ_Hollow",,00:04:18,2089816,439866,32455,https://i.ytimg.com/vi/F4qFzuCA9Po/maxresdefault.jpg,N/A
2,,,28,"Music, Lifestyle_(sociology)",1.76%,pt,2,UC63iwP6BtIjxB6xn1GKR6Lw,Emilly Vick,24600000,MsKylxJISGE,2025-06-10T15:00:38Z,17.21 horas,SOBREVIVEMOS NO MENOR AVIÃO DO MUNDO POR 24 HORAS *Dos Rosa,"INSTAGRAM DOS ROSA (oficial)👇 
@dosrosaof
https://www.instagram.com/dosrosaof?igsh=MXV0bG92dGFhZnVtMg%3D%3D&utm_source=qr

SHOW DOS ROSA 👇
https://linktr.ee/showdosrosa

SITE DOS ROSA👇
https://grupodosrosa.com/

Bem vindos ao universo Emilly Vick, o conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento lúdico. ❤️❤️",,00:12:43,1724545,28629,1644,,BR
3,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",2.17%,pt-BR,3,UCGOAV_SIIhdwA5PnqB-2bDg,Rafinha Betero,1760000,GpgDbSt2k3I,2025-06-10T14:30:16Z,17.71 horas,ROUBE UM BRAINROT MAS O ADMIN ME DEU x999.999 SORTE!,"Show da Família Betero: https://linktr.ee/familiabetero



Loja da Família Betero: https://fitbrasilroupas.com.br/familia-betero/

Contato comercial - contato@familiabetero.com.br

Nome do jogo: Roube um Brainrot","rafa roblox, roblox rafa, videos de roblox rafinha betero, rafinha betero videos de roblox",00:14:35,74275,1463,151,https://i.ytimg.com/vi/GpgDbSt2k3I/maxresdefault.jpg,BR
4,,,25,"Society, Politics",3.62%,pt-BR,4,UCmYuiV9wAR3i8p19Ygc7izg,Folha de S.Paulo,1020000,gNUBLnQ9DsQ,2025-06-10T15:27:48Z,16.75 horas,"Veja os principais momentos do depoimento de Almir Garnier, ex-chefe da Marinha, no STF","Leia mais: https://www1.folha.uol.com.br/folha-topicos/julgamento-de-bolsonaro/

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
http://www.folha.com.br

Instagram
https://www.instagram.com/folhadespaulo/","folha, jornalismo, folha de s.paulo, tv folha, notícias, folha de sao paulo, brasil, são paulo, rio de janeiro",00:09:49,57447,1828,253,https://i.ytimg.com/vi/gNUBLnQ9DsQ/maxresdefault.jpg,BR
5,,,24,"Hobby, Lifestyle_(sociology), Entertainment",1.11%,en,5,UCwVg9btOceLQuNCdoQk9CXg,Ben Azelart,38300000,66v5KLtT2nA,2025-06-09T21:04:48Z,35.14 horas,I Built a EXTREME Boat!,"I built an EXTREME boat and hid it from my girlfriend! We added water slides, games, and so much more! Watch to the end because things got crazy!

Subscribe below! 
STAY WILD @StayWild- 
CAM HUFF @CamHuff 
JORDAN MATTER @jordanmatter 
LEXI RIVERA @AlexaRivera 
PIERSON @pierson 

☆ FOLLOW ME!
INSTAGRAM: @BenAzelart https://www.instagram.com/benazelart/
YOUTUBE: Ben Azelart https://www.youtube.com/benazelart/
SNAPCHAT: @BenAzelart","ben azelart, brent rivera, Lexi rivera, stokes twins, ben Azelart girlfriend, Lexi rivera boyfriend, mylifeaseva, lexi hensler, Andrew davila, pierson, Pierson wodzynski, Jeremy hutchins, dom brack, Brent and pierson, Airrack, mrbeast, preston, unspeakable, Mathew beem, Ryan trahan",00:27:58,5717927,58772,4522,https://i.ytimg.com/vi/66v5KLtT2nA/maxresdefault.jpg,US
6,,,10,"Lifestyle_(sociology), Music, Music_of_Latin_America, Pop_music, Hip_hop_music, Electronic_music, Hobby",4.87%,pt-BR,6,UCl_AQeO6ynSDRSjclc1e16Q,FitDance,16800000,EZUsbiNPxGg,2025-06-10T13:00:23Z,19.21 horas,"PERVERSA - Pedro Sampaio, J Balvin ft. Take A Daytrip | FitDance (Coreografia)","PERVERSA - Pedro Sampaio, J Balvin ft. Take A Daytrip | FitDance (Coreografia)

#Coreografia para vocês!
Elenco do vídeo: @gustavosantosw @vickpirees @vi.melloo
Coreografia: Bella Fernandes

TikTok: https://www.tiktok.com/@fitdance
Kwai: http://s.kw.ai/tA3xrP8E

Quer fazer parte do maior programa de Aulas do Brasil? 
Seja um instrutor FitDance e venha ser feliz com a gente:
https://www.fitdance.com/seja-instrutor

Acompanhe a FitDance em outras redes:
https://www.instagram.com/fitdance
https://www.facebook.com/fitdance

Loja Online: https://store.fitdance.com
Aulas de dança ao-vivo e on-line na sua casa: www.fitdance.com/plus

Conheça nosso canal FitDance Internacional: https://goo.gl/QuvhJL

Confira também o nosso perfil no Spotify:
https://spoti.fi/3aPwkPl

#Dance #Choreography","FitDance, Fit, Dance, Coreografia, Oficial, Hits, Melhores, Choreography, Sucesso, HIT, Funk, Video, Charts, Trends, Aeróbico, Axe Moi, Zumba, Fitness, Dance Tutorial, KondZilla, Lançamento, Dance Channel, Home Office, Dance em Casa, Dance Video, Piseiro, Sertanejo, 2025, coreo, coreografia, coreo fitdance, coreografia fitdance, dança, dance video, dançar, fitness, lançamento, aula de dança, aula fitdance, fitdance, fit dance, pedro sampaio, perversa, bella fernandes, J balvin, cachorrona, PERVERSA",00:02:17,54891,2538,137,https://i.ytimg.com/vi/EZUsbiNPxGg/maxresdefault.jpg,BR
7,,,17,"Association_football, Sport",2.87%,pt-BR,7,UCgCKagVhzGnZcuP9bSMgMCg,ge,6100000,ahG3Oq4HSVI,2025-06-08T22:02:32Z,58.18 horas,PORTUGAL 2 (5) X (3) 2 ESPANHA | MELHORES MOMENTOS | LIGA DAS NAÇÕES UEFA 2024/25 | sportv,"Portugal vence a Espanha nos pênaltis e conquista o bicampeonato da Liga das Nações. Cristiano Ronaldo garante o empate no segundo tempo, e Rubén Neves sai como herói ao converter a última cobrança portuguesa

#nationsleague #portugal #espanha 
___________________________________________________________________________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk
🏆 Assine o sportv e Globoplay +Canais: https://bit.ly/3oCtARt
⚽ Assista ao sportv pelo Globoplay: https://bit.ly/3qlSUvP

👉 Acesse ge.globo
👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 
► trechos SPORTV: https://cutt.ly/ERy9MiB
► Bola Quadrada:  https://cutt.ly/IfHk7ra 
► Jogos Históricos: https://cutt.ly/BkxoZJX
► Listas e TOPs: https://cutt.ly/hkxo51U
► Originais GE: https://cutt.ly/vkxpunL

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO! 🤙😎","melhores momentos, highlights, esporte, esportes, ge, ge.globo, globo esporte, globo, globoesporte.com, sportv, futebol, canal do ge, gol, gols, central do ge, Copa do Brasil, ao vivo, ao vivo com imagens, com imagens, com imagem, futebol ao vivo, futebol 24 horas, futebol ao vivo com imagem, futebol internacional, nations league, liga das nações da europa, portugal, espanha, portugal x espanha, final, Cristiano Ronaldo, Lamine Yamal, portugal campeão, CR7, Portugal campeão",00:07:37,3367810,92130,4528,https://i.ytimg.com/vi/ahG3Oq4HSVI/maxresdefault.jpg,BR
8,,,20,"Video_game_culture, Strategy_video_game, Action_game, Role-playing_video_game",1.85%,en,8,UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,21400000,gomj3K8Mk7E,2025-06-10T08:00:42Z,24.21 horas,Looting Never Looked This Good 😎 Dark Deal Medal Event,"In these Dark Days, Villages have sealed their loot in Vaults... Time to call in the greedy pros! During the Dark Deal Medal Event, Debt Collectors join your army with no training required, looting twice as much as regular Goblins. Steal Goblin Cash, earn Mischief Medals, and claim epic rewards!


Follow us on our Socials!
Twitter ► https://twitter.com/ClashofClans/
Instagram ► https://www.instagram.com/clashofclans 
Facebook ► https://www.facebook.com/ClashofClans 
TikTok ► https://www.tiktok.com/@clashofclans

Attack. Defend. Strategize. Download for free for mobile devices. supr.cl/PlayClashOfClans

From rage-­filled Barbarians with glorious mustaches to pyromaniac wizards, raise your own army and lead your clan to victory! Build your village to fend off raiders, battle against millions of players worldwide, and forge a powerful clan with others to destroy enemy clans.
PLEASE NOTE! Clash of Clans is free to download and play, however some game items can also be purchased for real money 

Also, under our Terms of Service and Privacy Policy, you must be at least 13 years of age to play or download Clash of Clans.
A network connection is also required.

FEATURES
- Build your village into an unbeatable fortress 
- Raise your own army of Barbarians, Archers, Hog Riders, Wizards, Dragons and other mighty fighters
- Battle with players worldwide and take their Trophies
- Join together with other players to form the ultimate Clan
- Fight against rival Clans in epic Clan Wars 
- Build 18 unique units with multiple levels of upgrades
- Discover your favorite attacking army from countless combinations of troops, spells, Heroes and Clan reinforcements 
- Defend your village with a multitude of Cannons, Towers, Mortars, Bombs, Traps and Walls
- Fight against the Goblin King in a campaign through the realm

Chief, are you having problems? Visit https://help.supercellsupport.com/clash-of-clans/en/

Privacy Policy:
https://supercell.com/en/privacy-policy/

Terms of Service:
https://supercell.com/en/terms-of-service/

Parent’s Guide:
https://supercell.com/en/parents/

#clashofclans #darkdeal #darkdays #debtcollector","clash of clans, COC, Clash of Clans Gameplay, Clash of Clans Strategy, Clash of Clans Animation, Clash of Clans Commercial, Clash of Clans Attacks, Clash of Clans Town Hall, Hog Rider, PEKKA, Clan Wars, season challenges, clan war leagues, clash on, clan game, clan games, clash-a-rama, clasharama, dark deal, medal event, dark days, debt collector, goblin clash, the godfather, film noir, frame by frame animation, yt:cc=on",00:00:49,1906284,33638,1576,https://i.ytimg.com/vi/gomj3K8Mk7E/maxresdefault.jpg,N/A
9,,,10,"Music, Religion, Christian_music, Society",11.26%,pt-BR,9,UCZfSPADOfrGs4ub5XLfywFQ,Nívea Soares,1650000,2B2SeciBUk8,2025-06-10T13:00:11Z,19.21 horas,Nívea Soares - Santo (Ao Vivo),"Santo - Nívea Soares 

▸ Assista Minha Playlist de Músicas: https://onilnk.com/r/NiveaSoaresMusicas 
▸ Inscreva-se no canal: https://onilnk.com/r/NiveaSoares

Letra - Santo

Compositora: Nívea Soares

Santo, Tu És Santo
Jesus, Filho de Deus
Santo, Tu És Santo
Jesus, Filho de Deus

Eu te adoro, Jesus
Eu te adoro, Jesus

Santo, Tu És Santo
Jesus, Filho de Deus
Santo, Tu És Santo
Jesus, Filho de Deus 

Eu te adoro, Jesus
Eu te adoro, Jesus  


▸ Nívea Soares é uma pessoa que ama ao Senhor com todo o seu coração, autora de dezenas de canções cantadas por todo o mundo. 

▸ Veja outros singles da @NiveaSoaresOfficial como as músicas Que Se Abram os Céus, Reina Sobre Mim, Ousado Amor, Santo Espírito, Filho do Deus Vivo, Me Esvaziar, Não Seremos Abalados, Mais Perto, Me Entrego a Ti entre outros.
 
▸ oni@1526!, Nívea Soares, Nívea Soares, Santo, Nivea Soares, Nívea Soares 2025, Santo 2025, Ao Vivo, Música Gospel, Worship, Gospel, Música Evangélica, Adoração, Louvores, nivea soares, que ruja o leao, a boa parte, como maria que estava aos seus pes e disseste, boa parte.

▸  Ficha Técnica: 

Intérprete: Nívea Soares 
Piano, Sintetizadores e arranjos: Gustavo Soares 
Bateria: Murilo Santos 
Baixo: Samuel Teixeira 
Guitarras: Igor Leandro 
Back Vocal: Ítalo Gonçalves 
Back vocal: Vini Santos 
Mixagem
Masterização: Luke Pimentel
Direção de Vídeo: Dinho Braga 
Câmeras: Fernando Lucas, ⁠Luís Henrique, Renan Souza, Cleverson Rocha, Gabriel Lemos, Harley Teixeira, William Aguiar, Larissa Gomes, Jonathan Andrada, ⁠Ricardo Mello, Islander Lisboa 
Direção de Arte, LED e Geração de Caracteres: Osvaldo Sobrinho 
Iluminação Cênica: Daniel Barbosa 
Técnico P.A: Henrique Lopes 
Assistente Técnico: Douglas Venâncio, Gabriel Fernandes, Neto Sales 
Técnico de Streaming: Pedro Veloso 
Diretor Técnico: Rafael Fernandes

▸ Contato/Convite:
(31) 98492-3259
 
▸ Acesse também nosso conteúdo em outras plataformas: 
- Instagram: https://onilnk.com/r/InstagramNiveaSoares
- Facebook: https://onilnk.com/r/FacebookNiveaSoares

#NíveaSoares #Santo #SomQueAlimenta 

© 2025 Onimusic.","oni@1526!, Nívea Soares, Santo, Nivea Soares, Nívea Soares 2025, Santo 2025, Ao Vivo, que se abram o ceus, o senhor e bom, nivea, filho do deus vivo, que se abram os ceus, nao seremos abalados, nívea soares, reina sobre mim, não seremos abalados, worship, louvores gospel, Worship, a boa parte, como maria que estava aos seus pes e disseste, boa parte, Nívea, Soares, rio, Hinos, Louvor, Ao vivo, Som que Alimenta, Nívea Soares Santo, Santo Nívea Soares, Nívea 2025",00:10:37,37767,4036,218,https://i.ytimg.com/vi/2B2SeciBUk8/maxresdefault.jpg,BR
10,,,23,"Humour, Lifestyle_(sociology), Entertainment, Film",7.52%,,10,UCmhPSRw8iyrg4LSlykMYsEQ,Thamires Thuanny,208000,xs4wex0cJd8,2025-06-09T21:54:14Z,34.31 horas,LEÔNCIO E THAMIRES COMPRAM SUA PRIMEIRA CASA DOS SONHOS 🏠 | THAMIRES THUANNY,"#comedy #casal #leoncio 

LEÔNCIO E THAMIRES COMPRAM SUA PRIMEIRA CASA DOS SONHOS 🏠 | THAMIRES THUANNY

LEÔNCIO E THAMIRES COMPRAM SUA PRIMEIRA CASA DOS SONHOS 🏠 | THAMIRES THUANNY

LEÔNCIO E THAMIRES COMPRAM SUA PRIMEIRA CASA DOS SONHOS 🏠 | THAMIRES THUANNY",,00:28:13,192716,13600,893,https://i.ytimg.com/vi/xs4wex0cJd8/maxresdefault.jpg,BR
