Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Soul_music, Electronic_music, Pop_music, Music",23.46%,en,1,UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,8880000,xGaZBfJOyAc,2025-09-03T16:00:07Z,4.15 horas,Lady Gaga - The Dead Dance (Official Music Video),"DO THE DEAD DANCE 
https://LadyGaga.lnk.to/TheDeadDance

Directed by Tim Burton

MAYHEM OUT NOW
http://ladygaga.com

Follow Lady Gaga:
Facebook: https://www.facebook.com/ladygaga
Instagram: https://www.instagram.com/ladygaga/
TikTok: https://www.tiktok.com/@ladygaga
Twitter: https://www.twitter.com/ladygaga
YouTube: https://www.youtube.com/ladygaga
Website: https://www.ladygaga.com/

Music video by Lady Gaga performing The Dead Dance.© 2025 Interscope Records","Lady Gaga, Interscope Records, Pop",00:04:47,964531,207670,18588,https://i.ytimg.com/vi/xGaZBfJOyAc/maxresdefault.jpg,US
2,,,20,"Action_game, Video_game_culture, Strategy_video_game, Action-adventure_game, Role-playing_video_game",12.83%,en-US,2,UCWzmOSSiSPbVnVu3ZAyDx2w,Marvel Rivals,714000,67FVMNGMFXU,2025-09-03T16:00:19Z,4.15 horas,"Season 4: The Heart of the Dragon Official Trailer | Clashes unfold Sept 12, 2025 | Marvel Rivals","🐉 Marvel Rivals Season 4: Heart of the Dragon begins on September 12th

The Timestream Entanglement has drawn the Seven Capitals together, forming the Heart of Heaven. After Knull’s fall, Hela is imprisoned in the An'Hay-Zhidi, where Dizang—Devil of the Eighth City—dares her to atone for her sins. But Angela will not forgive her betrayal. She arrives in the Heart of Heaven demanding Hela be handed over, yet its guardian refuses to surrender someone under his protection. Justice will be served and a debt will be paid.

But while they fight, an even greater danger stirs. Doctor Doom seeks to steal the Chronal Chi of the slumbering dragon Shou-Lao, threatening to unravel the fate of the Heavens themselves.

⚔️ Can Iron Fist protect the Immortal Dragon… or will Doom claim its power? Find out when the Heart of the Dragon awakens on September 12 UTC.

Play free now on:
 
🔹 Steam: https://t.co/IPhy0Of1cG
🔹 PlayStation: https://t.co/FR0aVfTmcn
🔹 Xbox: https://t.co/GaAYz7Nku6
🔹 Epic Games: https://t.co/QXoxz0VAP7
 
Follow #MarvelRivals for the latest news:
🔹 Discord: https://discord.gg/marvelrivals
🔹 Twitter: https://twitter.com/MarvelRivals
🔹 Instagram: https://www.instagram.com/marvelrivals/
🔹 Facebook: https://www.facebook.com/marvelrivals/
🔹 TikTok: https://www.tiktok.com/@marvelrivals
🔹 Twitch: https://www.twitch.tv/marvelrivals
🔹 Bluesky: https://bsky.app/profile/marvelrivalsglobal.bsky.social
🔹 Threads: https://www.threads.net/@marvelrivals

#MarvelRivals","Marvel Rivals, Marvel Rivals Season 4, Angela Marvel Rivals",00:01:38,386779,45384,4233,https://i.ytimg.com/vi/67FVMNGMFXU/maxresdefault.jpg,US
3,,,20,"Lifestyle_(sociology), Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",2.49%,pt-BR,3,UCrcBZDofBltcgGxphNia2tw,ProbIems,11300000,pog6WSq3X8M,2025-09-03T13:01:41Z,7.12 horas,Vida de Cobra no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:20:25,335262,8009,339,https://i.ytimg.com/vi/pog6WSq3X8M/maxresdefault.jpg,BR
4,,,10,"Electronic_music, Music_of_Asia, Music, Pop_music",19.16%,ko,4,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33400000,fcaxwAHqT20,2025-09-03T15:00:29Z,5.14 horas,aespa 에스파 'Rich Man' MV Teaser,"aespa 에스파 The 6th Mini Album 〖Rich Man〗 
➫ 2025.09.05 1PM (KST)

💿 https://aespa.lnk.to/RichMan
🔗 https://aespa.com

aespa Official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://weibo.com/aespa

#aespa #에스파 #RichMan 
#æspa #aespaRichMan
aespa 에스파 'Rich Man' MV Teaser ℗ SM Entertainment","aespa, 에스파, INTRO, KARINA, GISELLE, WINTER, NINGNING, 카리나, 지젤, 윈터, 닝닝, Rich Man, 리치 맨, MV, 뮤직비디오, 뮤비, Teaser, 티저, 뮤비 티저",00:00:28,217184,39473,2139,https://i.ytimg.com/vi/fcaxwAHqT20/maxresdefault.jpg,N/A
5,,,20,"Strategy_video_game, Video_game_culture, Action_game, Entertainment",3.01%,en,5,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,22900000,JSwk05Yhess,2025-09-02T09:18:19Z,34.85 horas,Subway Surfers in Brawl Stars!? - Animation Trailer,"🏄‍♂️ Subway Surfers is coming to Brawl on September 4th! 🚇 #BrawlStars #subwaysurfers 

Download NOW!! ►► https://supr.cl/2K62CZG
Subscribe!! ►► https://supr.cl/subscribe

An epic battle royale made for mobile! Play with friends or solo across various game modes in under three minutes.

Unlock and upgrade dozens of Brawlers with powerful Super abilities, Star Powers, Gadgets and Gears! 
Collect unique skins to stand out and show off. Battle in a variety of mysterious locations within the Brawliverse!

BATTLE IN MULTIPLE GAME MODES
- Gem Grab (3v3): Team up and out-strategize the opposing team. Collect and hold 10 gems to win, but get fragged and lose your gems.
- Showdown (Solo/Duo): A battle royale style fight for survival. Collect power ups for your Brawler. Grab a friend or play solo - be the last Brawler standing in the rowdiest battle royale yet. Winner take all!
- Brawl Ball (3v3): It’s a whole new Brawl game! Show off your soccer/football skills and score two goals before the other team. There are no red cards here.
- Bounty (3v3): Take out opponents to earn stars, but don’t let them pick you off. The squad with the most stars wins the match!
- Heist (3v3): Protect your team’s safe and try to crack open your opponents’. Navigate the map to sneak, blast and blow your way clear to the enemies treasure.
- Special Events: Limited time special PvE and PvP game modes.

UNLOCK AND UPGRADE BRAWLERS
Collect and upgrade a variety of Brawlers with powerful Super abilities, Star Powers, Gadgets! and Gears! Level them up and collect unique skins!

BRAWL PASS
Complete quests, open Brawl Boxes, earn Gems, pins and an exclusive Brawl Pass skin! Fresh content every season!

BECOME THE STAR PLAYER
Climb the local and regional leaderboards to prove you’re the greatest Brawler of them all!

CONSTANTLY EVOLVING
Look out for new Brawlers, skins, maps, special events and games modes in the future!

PLEASE NOTE! Brawl Stars is free to download and play, however, some game items can also be purchased for real money. If you don’t want to use this feature, please disable in-app purchases in your device’s settings. Also, under our Terms of Service and Privacy Policy, you must be at least 9 years of age to play or download Brawl Stars.

Features:
- Team up for real-time 3v3 battles against players from across the world
- A fast-paced multiplayer battle royale mode made for mobile
- Unlock and collect new, powerful Brawlers - each with a signature attack and Super ability
- New events and game modes daily
- Battle solo or with friends
- Climb to the top of the leaderboards in global and local rankings
- Join or start your own Club with fellow players to share tips and battle together
- Customize Brawlers with unlockable skins
- Player-designed maps offer challenging new terrain to master

From the makers of Clash of Clans, Clash Royale and Boom Beach!

Support:
Contact us in-game via Settings, Help and Support — or visit http://supercell.helpshift.com/a/brawl-stars/

Privacy Policy:
http://supercell.com/en/privacy-policy/

Terms of Service:
http://supercell.com/en/terms-of-service/

Parent’s Guide:
http://supercell.com/en/parents/","brawl stars, mobile game, mobile strategy game, mobile rpg, mobile battle royale, battle royale, supercell game, subway surfers, janet, tricky, jake, frank, byron, poco, ollie, hank, emz, guard, brawl animation, brawl x subway surfers, brawl collab",00:01:03,3545947,103178,3724,https://i.ytimg.com/vi/JSwk05Yhess/maxresdefault.jpg,FI
6,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",3.33%,pt,6,UC9Qu6o04oTf-b2acahQVk1g,Kass e KR,2280000,S1-bw0qkZVY,2025-09-03T12:30:37Z,7.64 horas,Kass MORREU e Seus Amigos não se Importaram!,"🧸 Compre os BONECOS DE KASS E KR: https://boxsugar.com.br/kass-e-kr/

💌 Contato profissional: kassekr@pulliginfluencers.com.br

🎮 Nosso host de Minecraft: https://enxadahost.com/ (Cupom: KASSEKR)","minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",00:29:10,83050,2697,65,https://i.ytimg.com/vi/S1-bw0qkZVY/maxresdefault.jpg,BR
7,,,10,"Music, Music_of_Latin_America, Pop_music",1.25%,pt-PT,7,UCFDwz2_-kmt3V_SGiDU7Wuw,Zezé Di Camargo & Luciano - Topic,18900,xFpiAHtJLSw,2025-09-01T10:01:44Z,58.12 horas,Pão de Mel,"Provided to YouTube by Som Livre

Pão de Mel · Zezé Di Camargo & Luciano

Sertanejo Quente - As Melhores do Sertanejo

℗ 1995 Sony Music Entertainment (Brasil) I.C.L.

Released on: 2025-09-02

Arranger, Conductor: Martinez
Associated Performer: Zezé Di Camargo & Luciano
Guitar, Flute: Coelho Paulo
Guitar: Alvaro Gonçalves
Lyricist, Accordion, Composer: Zezé Di Camargo
Guitar: Reinaldo Barriga
Guitar: Profeta
Guitar: Walter Barreto
Steel Guitar: Adair Torres
Percussion: Raul Carezzato
Percussion: Alvaro Rodriguez
Drums: Albino Cezar Infantozzi
Keyboards: Eduardo Jose Soares Lages
Keyboards: Carlos Roberto Piazolli
Keyboards: Julio Cesar da Silva Teixeira
Keyboards: Lincoln Olivetti
Keyboards: Marinho Brasil
Keyboards: Bruninho Masetti
Keyboards: Otávio Basso
Accordion: Marinho
Violin: Alejandro Ramires
Violin: Mario
Violin: Helena
Violin: Andrea
Violin: Koiti Dalton
Violin: André Sanches
Violin: André Meneghello
Violin: Ebenezer
Violin: Artur
Violin: Nunes
Violin: Afériat Ayrton
Violin: Ruy
Violin: Léa
Violin: José Roque
Violin: Nelson Rios
Violin: Pedro Juliano
Violin: Altamir
Violin: Aramis
Violin: Márcio Sanches
Violin: Alvaro Davi
Bass: Dárcio Ract
Bass: Luis Gustavo
Bass: Melck
Bass: Ari
Viola: Adriana Pace
Viola: José D'Almeida
Viola: Valdeci
Viola: Glauco
Cello: Maria Brucoli
Cello: Fernando
Cello: Lara Ziggatti
Cello: Cristina Geraldini
Cello: Braulio
Harp: Herrera
Alto Saxophone: Pique Riverte
Tenor Saxophone, Director: Miguel Plopschi
Vocal Arranger: Ringo
Mixing Engineer, Producer: César Augusto
Mixing Engineer, Assistant Producer: Fernando Soares
Mixing Engineer: Ted
Mastering Engineer: Carlinhos

Auto-generated by YouTube.","Zezé Di Camargo & Luciano, 傑傑狄卡馬哥和路西安諾兄弟, Sertanejo Quente - As Melhores do Sertanejo, Pão de Mel",00:04:00,7450,93,0,https://i.ytimg.com/vi/xFpiAHtJLSw/maxresdefault.jpg,N/A
8,,,24,"Film, Entertainment",12.53%,pt-BR,8,UCItRs-h8YU1wRRfP637614w,Marvel Brasil,1360000,82l_6yI9f6A,2025-09-02T16:33:10Z,27.60 horas,Marvel Zumbis | Trailer Oficial Dublado | Disney+,"Quem irá nos salvar dos nossos heróis?

#MarvelZumbis, da Marvel Animation, em 24 de setembro no #DisneyPlus.",,00:01:40,132977,15789,878,https://i.ytimg.com/vi/82l_6yI9f6A/maxresdefault.jpg,BR
9,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Film, Entertainment",1.60%,pt-BR,9,UCbWYmIdZ2hpVMpPhRI9pI5Q,Cadres,20500000,podSlwczoC4,2025-09-03T12:01:43Z,8.12 horas,USEI um SCANNER pra DESCOBRIR SEGREDOS ESCONDIDOS!,"💚Compre já os PRODUTOS CADRES nas melhores lojas do Brasil ou Clicando no Link: https://lp.curtaloja.com/cadres/
----
Já garantiu o seu álbum de figurinhas? Corre pra completar, trocar com os amigos e entrar nessa aventura colecionável!
---
🔸Instagram: https://www.instagram.com/cadresss/
🔹Twitter: https://twitter.com/Cadres19
----
📩Contato comercial: comercial@agenciacurta.com

#minecraft #publi",,00:21:08,308655,4312,612,https://i.ytimg.com/vi/podSlwczoC4/maxresdefault.jpg,BR
10,,,10,"Music_of_Latin_America, Music, Pop_music",0.13%,pt-PT,10,UCRuQR6BGGKHIE340iVwWCvg,Mikael Santos Oficial ,94800,S9pxcBAJVvU,2025-08-28T16:15:06Z,147.90 horas,Mikael Santos - MS in Brega IV - Fugidinha - AudioVisual,"#MikaelSantos #Arrocha #MsinBregaIV

--- Siga Mikael Santos na sua plataforma favorita: 
https://linklist.bio/mikaelsantosoficial
.
• Letra
-- FUGIDINHA
Tô bem na parada, ninguém consegue entender
Chego na balada, todos param pra me ver
Tudo dando certo, mas eu tô esperto
Não posso botar tudo a perder

Sempre tem aquela pessoa especial
Que fica na dela, sabe seu potencial
E mexe comigo, isso é um perigo
Logo agora que eu fiquei legal

Tô morrendo de vontade de te agarrar
Não sei quanto tempo mais vou suportar
Mas pra gente se encontrar ninguém pode saber
Já pensei e sei o que devo fazer

O jeito é dar uma fugidinha com você
O jeito é dar uma fugida com você
Se você quer saber o que vai acontecer
Primeiro a gente foge, depois a gente vê

Composição: Pezinho / Rodriguinho / Thiaguinho

• Realização
WB Entretenimento

• Produção Musical:
Rafael Lisboa

• Áudio
Ricardo Pezão Mix

• Vídeo
Leo Araujo Filmes

• Local
Penedo/AL","mikaelsantos, arrocha, cdnovo, repertorionovo, unhapintada, devinho, nadson, heitorcosta, musicanova, natanzinho, natanzinholima, msnoparedão, inbrega, msinbrega, inbregaiv, msinbregaiv",00:03:05,130821,172,2,https://i.ytimg.com/vi/S9pxcBAJVvU/maxresdefault.jpg,BR
