Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Strategy_video_game, Role-playing_video_game, Video_game_culture, Action_game, Action-adventure_game",19.94%,en,1,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,15800000,j-RpvIuazmc,2025-03-20T15:55:06Z,16.75 horas,"Stromae, Pomme - “Ma Meilleure Ennemie” (from Arcane Season 2) [Official Music Video]","Stream “Ma Meilleure Ennemie” from the Arcane Season 2 Original Soundtrack: https://arcane.lnk.to/mameilleureennemie

Stream the full Arcane Season 2 Soundtrack: https://arcane.lnk.to/season2

Watch all episodes of Arcane now, only on Netflix: https://www.netflix.com/title/81435684

Shop official Arcane merchandise from Riot Games: https://riot.com/3FxDn3p

Follow #Arcane on social:
https://www.x.com/arcaneshow
https://www.instagram.com/arcaneshow/
https://www.facebook.com/arcaneshow/

Stromae 
Instagram: https://www.instagram.com/stromae/
TikTok: https://www.tiktok.com/@stromae
Twitter: https://x.com/stromae
Facebook: https://www.facebook.com/stromae/

Pomme
Instagram: https://www.instagram.com/pommeofficial/
TikTok: https://www.tiktok.com/@tamere_enstringdeguerre
Twitter: https://x.com/pommeofficial
Facebook: https://www.facebook.com/pommeofficial

LYRICS
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
T’es la meilleure chose qui m’est arrivée
Mais aussi la pire chose qui m’est arrivée
Ce jour où je t’ai rencontrée, j’aurais peut-être préféré
Que ce jour ne soit jamais arrivé
La pire des bénédictions
La plus belle des malédictions
De toi j’devrais m’éloigner
Mais comme dit le dicton
Plutôt qu’être seul mieux vaut être mal accompagné
Tu sais c’qu’on dit
Sois près d’tes amis les plus chers
Mais aussi
Encore plus près de tes adversaires
Mais ma meilleure ennemie c’est toi
Fuis-moi, le pire c’est toi et moi
mais si tu cherches encore ma voix,
oublie-moi, le pire c’est toi et moi,

pourquoi ton prénom me blesse,
quand il se cache,
juste là dans l’espace
c’est quelle émotion la haine,
ou la douceur quand j’entends ton prénom,
je te le dis, ne regarde pas en arrière
le passé qui te suit, me fait la guerre
Mais ma meilleure ennemie c’est toi
Fuis-moi, le pire c’est toi et moi
Mais ma meilleure ennemie c’est toi
Fuis-moi, le pire c’est toi et moi
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais
Je t’aime, je te hais, je t’aime, je te hais

Written by Luc Van Haver, Pomme, Alex Seaver, Stromae        
Produced by Stromae, Luc Van Haver
Additional Production by Alex Seaver 
Mixed by Josh Gudwin        
Mastered by Joe LaPorta          
       
Pomme appears courtesy of Sois Sage Musique, under exclusive license to Virgin Music France/Universal Music France

“Ma Meilleure Ennemie” Official Music Video
Produced by: Fortiche 
Director: Tom Gouill
Creative Directors: Pascal Charrue, Arnaud Delord, Bart Maunoury
Executive Producer: Christine Ponzevera","Riot Games, Riot, League of Legends, League, LoL, MOBA, Music, gaming, stromae, pomme, french, arcane, netflix, soundtrack, animation, pop, global, jinx, ekko, fortiche, powder",00:02:49,3920306,755208,26324,https://i.ytimg.com/vi/j-RpvIuazmc/maxresdefault.jpg,US
2,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",4.04%,,2,UCJIl6Ahgkfwg1DRYcg-kY3g,Mendrake,1990000,muINT0LsOAo,2025-03-20T12:30:59Z,20.15 horas,COLETEI O MEU ITEM LENDÁRIO DE SCULK,"mendrakecomercial@gmail.com

🌐 Redes Sociais: 
🔔 Instagram: https://www.instagram.com/mendrakee/
🔔 Twitter: @Mendrakee

‹‹ CREATIVE SQUAD ›› 

🗻 Geleia - https://www.youtube.com/c/GeleiaPlays1 
🗻 Chip - https://www.youtube.com/Naughter 
🗻 Ligonz - https://www.youtube.com/Ligonz 
🗻 Caduxinn - https://www.youtube.com/Caduxinn 
🗻 Onerb - https://www.youtube.com/c/OnerbYT 
🗻 MucaHD - https://www.youtube.com/MucaHD
🗻 Fixz - https://www.youtube.com/fixzinho 
🗻 Feuripe - https://www.youtube.com/Feuripe 
🗻 Bern - https://www.youtube.com/c/NHEIN
🗻 Tonigon - https://www.youtube.com/c/Tonigon
🗻 Nait - https://www.youtube.com/@Nait
🗻Pedrux - https://www.youtube.com/@Pedrux_

‹‹ SITE DA CREATIVE SQUAD ›› 
https://creativesquad.com.br/

‹‹ DISCORD DA CREATIVESQUAD ›› 
♦️ https://discord.gg/STdWJ35Yt7 

🌌EnxadaHost: https://enxadahost.com/r/creativesquad 
O cupom ""csquad"" dá 10% de desconto adicional em todos os planos.",,00:19:35,336710,12693,900,https://i.ytimg.com/vi/muINT0LsOAo/maxresdefault.jpg,BR
3,,,22,"Lifestyle_(sociology), Knowledge",9.08%,pt-BR,3,UCOjXqrOxAdXa04obIQREfCA,Primo Pobre,3470000,I4Ox8FU5Yqs,2025-03-20T12:00:07Z,20.67 horas,CRÉDITO AO TRABALHADOR | Novo CONSIGNADO CLT,"CRÉDITO AO TRABALHADOR | Novo CONSIGNADO CLT

Hoje vou falar sobre o NOVO EMPRÉSTIMO CONSIGNADO PARA CLT que o Governo aprovou. Agora todo mundo que TRABALHA COMO CLT vai ter acesso a um EMPRÉSTIMO APROVADO PELO GOVERNO COM JUROS MAIS BAIXOS, descontado direto do HOLERITE e vai até poder fazer a PORTABILIDADE DO EMPRÉSTIMO CONSIGNADO. Confira no vídeo TODAS AS REGRAS DO NOVO EMPRÉSTIMO CONSIGNADO PARA TRABALHADORES CLT, que agora terão um CRÉDITO MAIS ACESSÍVEL, ideal para QUITAR DÍVIDAS E EMPRÉSTIMOS COM JUROS ALTOS. Saiba tudo no vídeo de hoje! 

✪ 𝗖𝗢𝗠𝗣𝗥𝗘 𝗠𝗘𝗨 𝗟𝗜𝗩𝗥𝗢 𝗡𝗔 𝗔𝗠𝗔𝗭𝗢𝗡: https://amzn.to/3rEQp8c
✪ 𝗠𝗘𝗨 𝗖𝗔𝗡𝗔𝗟 𝗣𝗢𝗕𝗥𝗘 𝗦𝗛𝗢𝗪: @pobreshow 

✪ 𝗖𝗔𝗣𝗜𝗧𝗨𝗟𝗢𝗦 𝗗𝗢 𝗩𝗜𝗗𝗘𝗢:

00:00 - ABERTURA
00:21 - CRÉDITO AO TRABALHADOR
00:42 - QUEM PODE FAZER O CONSIGNADO CLT
01:24 - JUROS DO NOVO CONSIGNADO CLT
02:52 - COMO FAZER O EMPRÉSTIMO PARA CLT
04:28 - TAXA DE JUROS DO EMPRÉSTIMO
05:39 - GOLPE DO CONSIGNADO CLT
06:54 - NOVO EMPRÉSTIMO VALE A PENA
08:14 - PORTABILIDADE DE EMPRÉSTIMO CONSIGNADO
09:13 - FINALIZAÇÃO

𝗤𝗨𝗘𝗥 𝗔𝗝𝗨𝗗𝗔 𝗚𝗥𝗔𝗧𝗜𝗦 𝗣𝗥𝗔 𝗖𝗢𝗠𝗣𝗥𝗔𝗥 𝗦𝗘𝗨 𝗔𝗣𝗔𝗥𝗧𝗔𝗠𝗘𝗡𝗧𝗢?

✪ 𝗙𝗔𝗟𝗘 𝗖𝗢𝗠 𝗔 𝗟𝗜𝗩𝗔𝗥 𝗣𝗘𝗟𝗢 𝗦𝗜𝗧𝗘: https://www.livar.com.br
✪ 𝗙𝗔𝗟𝗘 𝗖𝗢𝗠 𝗔 𝗟𝗜𝗩𝗔𝗥 𝗣𝗘𝗟𝗢 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠: https://www.instagram.com/livar.br/

✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗔 𝗕𝗜𝗡𝗔𝗡𝗖𝗘: https://accounts.binance.com/pt-BR/register?ref=XPPZBAK7
✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗔 𝗦𝗢𝗙𝗜𝗦𝗔: https://sd.sofisadireto.com.br/MGM/IndiqueEGanhe/?codigo=EFM1637349 (Código de indicação: EFM1637349)
✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗢 𝗣𝗔𝗚𝗕𝗔𝗡𝗞: http://indicapagbank.page.link/VDe3seL8W1xZAGHj8
✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗢 𝗣𝗜𝗖𝗣𝗔𝗬: http://www.picpay.com/convite?4MW892
✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗢 𝗕𝗔𝗡𝗖𝗢 𝗜𝗡𝗧𝗘𝗥: https://intergo.app/242d85c4
✪ 𝗖𝗢𝗠𝗣𝗥𝗘 𝗦𝗨𝗔 𝗟𝗘𝗗𝗚𝗘𝗥: https://shop.ledger.com/?r=164baa8407a9
✪ 𝗘𝗠𝗣𝗥𝗘𝗦𝗧𝗜𝗠𝗢 𝗨𝗦𝗔𝗡𝗗𝗢 𝗦𝗘𝗨 𝗙𝗚𝗧𝗦: https://primopobrefgts.com 
✪ 𝗔𝗕𝗥𝗔 𝗦𝗨𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗔 𝗜𝗡𝗖𝗢: https://baixe.inco.vc/primopobre
(Caso peçam um cupom de indicação, digite PRIMOPOBRE e ganhe 1% de bônus sobre o valor do seu primeiro investimento, por tempo limitado)
✪ 𝗦𝗜𝗠𝗨𝗟𝗘 𝗦𝗘𝗨 𝗦𝗘𝗚𝗨𝗥𝗢 𝗗𝗘 𝗩𝗜𝗗𝗔 𝗡𝗔 𝗔𝗭𝗢𝗦: https://www.azos.com.br/?utm_source=influencer&utm_medium=youtube&utm_campaign=primopobre&utm_content=financas&utm_term=extras
✪ 𝗔𝗕𝗥𝗔 𝗖𝗢𝗡𝗧𝗔 𝗡𝗔 𝗠𝗘𝗟𝗜𝗨𝗭 𝗘 𝗚𝗔𝗡𝗛𝗘 𝗕𝗢𝗡𝗨𝗦: https://meliuz.onelink.me/2657008059/96wi0u0s
✪ 𝗧𝗘𝗦𝗧𝗘 𝗚𝗥𝗔𝗧𝗜𝗦 𝗢 𝗔𝗠𝗔𝗭𝗢𝗡 𝗣𝗥𝗜𝗠𝗘 𝗣𝗢𝗥 𝟯𝟬 𝗗𝗜𝗔𝗦: https://amzn.to/3jZzPfD

✪ 𝗖𝗢𝗠𝗣𝗥𝗘 𝗢𝗦 𝗟𝗜𝗩𝗥𝗢𝗦 𝗖𝗢𝗠 𝗗𝗘𝗦𝗖𝗢𝗡𝗧𝗢 𝗘 𝗠𝗘 𝗔𝗝𝗨𝗗𝗘 𝗖𝗢𝗠 𝗔 𝗖𝗢𝗠𝗜𝗦𝗦𝗔𝗢: https://www.amazon.com.br/shop/primopobre

✪ 𝗦𝗔𝗜𝗕𝗔 𝗠𝗔𝗜𝗦 𝗦𝗢𝗕𝗥𝗘 𝗠𝗜𝗠 𝗘 𝗠𝗘𝗨 𝗧𝗥𝗔𝗕𝗔𝗟𝗛𝗢:

- 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠: https://www.instagram.com/eduardofeldberg/
- 𝗧𝗜𝗞𝗧𝗢𝗞: https://www.tiktok.com/@eduardofeldberg
- 𝗦𝗜𝗧𝗘: http://www.eduardofeldberg.com.br​
- 𝗙𝗔𝗖𝗘𝗕𝗢𝗢𝗞: https://www.facebook.com/eduardofeldberg
- 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠 𝗗𝗢 𝗣𝗢𝗕𝗥𝗘 𝗦𝗛𝗢𝗪: https://www.instagram.com/pobreshow/ 
- 𝗠𝗘𝗨 𝗖𝗔𝗡𝗔𝗟 𝗗𝗘 𝗠𝗨𝗦𝗜𝗖𝗔: @EduardoFeldberg 
- 𝗠𝗘𝗨 𝗖𝗔𝗡𝗔𝗟 𝗣𝗘𝗦𝗦𝗢𝗔𝗟: @EduardoFeldbergCanalPessoal 
- 𝗘-𝗠𝗔𝗜𝗟 𝗘𝗫𝗖𝗟𝗨𝗦𝗜𝗩𝗢 𝗣𝗔𝗥𝗔 𝗜𝗠𝗣𝗥𝗘𝗡𝗦𝗔 𝗘 𝗗𝗜𝗩𝗨𝗟𝗚𝗔𝗖𝗢𝗘𝗦: eduardofeldberg@gmail.com 

#CONSIGNADOCLT 
#CRÉDITOAOTRABALHADOR 
#EMPRÉSTIMOCONSIGNADOPARACLT 
#NOVOEMPRÉSTIMODOGOVERNO 
#NOVOEMPRÉSTIMOPARATRABALHADOR 
#EMPRÉSTIMODOGOVERNO 
#EMPRÉSTIMOCONSIGNADODOGOVERNO 
#REGRASDONOVOCONSIGNADOPARACLT 
#COMOFUNCIONAONOVOEMPRÉSTIMO 
#REGRASDOEMPRÉSTIMOCONSIGNADO 
#MEITEMDIREITOAO CONSIGNADO 
#MEIPODEFAZEREMPRÉSTIMOCONSIGNADO 
#COMOFAZERCONSIGNADODOGOVERNO
#QUALOJUROSDONOVOCONSIGNADODOGOVERNO
#COMOFUNCIONACRÉDITOAOTRABALHADOR
#REGRASDOCRÉDITOAOTRABALHADOR
#COMOFAZERCRÉDITOAOTRABALHADOR
#NOVOCONSIGNADOPARACLT","CONSIGNADO CLT, CRÉDITO AO TRABALHADOR, EMPRÉSTIMOCONSIGNADO PARA CLT, NOVO EMPRÉSTIMO DO GOVERNO, NOVO EMPRÉSTIMO PARA TRABALHADOR CLT, EMPRÉSTIMO DO GOVERNO, CONSIGNADO DO GOVERNO, REGRAS DO CRÉDITO AO TRABALHADOR, COMO FAZER CRÉDITO AO TRABALHADOR, NOVO CONSIGNADO PARA CLT, COMO FUNCIONA CRÉDITO AO TRABALHADOR, JUROS DO NOVO EMPRESTIMO DO GOVERNO, EMRÉSTIMO CARTEIRA DE TRABALHO DIGITAL, MEI PODE FAZER CONSIGNADO, COMO FAZER O NOVO EMPRÉSTIMO, pstvzito2025, CARTEIRA DIGITAL",00:09:54,138764,11199,1394,https://i.ytimg.com/vi/I4Ox8FU5Yqs/maxresdefault.jpg,BR
4,,,28,"Lifestyle_(sociology), Music",2.08%,pt,4,UC63iwP6BtIjxB6xn1GKR6Lw,Emilly Vick,23500000,7VOeUukCGm8,2025-03-20T15:00:12Z,17.66 horas,PASSAMOS 24 HORAS NO ÔNIBUS ESCOLAR *Quem venceu ?,"INSTAGRAM DOS ROSA (oficial)👇
https://www.instagram.com/dosrosaof?igsh=MXV0bG92dGFhZnVtMg%3D%3D&utm_source=qr",,00:12:08,1795624,35375,2063,,BR
5,,,22,"Pop_music, Music, Music_of_Latin_America, Hip_hop_music",2.02%,pt-BR,5,UCEUzhqtu0dAS79dtu8m5AUg,NUMBER ONE,379000,7JrcSH6V4_E,2025-03-20T15:30:06Z,17.17 horas,ANDERSON NEIFF - MACHO CANSADO,"novo Instagram:
@numberone.produtora

Artistas:



Produção: 



Contrate para shows os artistas da Number One  (81) 994763334

Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.

NUMBER ONE ®️",,00:02:42,1039878,19100,1936,https://i.ytimg.com/vi/7JrcSH6V4_E/maxresdefault.jpg,US
6,,,24,Lifestyle_(sociology),3.60%,pt-BR,6,UCp8i4boXFm2UB3te86RxAZQ,João Caetano,14000000,HI0XBYudVMo,2025-03-19T23:00:14Z,33.66 horas,A Aninha Acordou e Não Lembra de Mim..,"👉 Seja MEMBRO do canal e assista os videos ANTES DE TODO MUNDO e SEM ANUNCIOS!
https://www.youtube.com/channel/UCp8i4boXFm2UB3te86RxAZQ/join","entretenimento, joão, caetano, videos para familia, joão caetano, joao caitano, vlogs, tag, grupo de youtubers, gabriel Caetano, familia Caetano, beatriz com z",00:14:25,534702,18325,919,,BR
7,,,17,"Sport, Association_football",3.07%,pt-BR,7,UCUN1ASH969TSwnuUUU56TmA,Athletico Paranaense,301000,ErEcBRV2jDY,2025-03-20T01:29:16Z,31.18 horas,Athletico Paranaense 0x3 Maringá - Semifinal do Paranaense 2025 | MELHORES MOMENTOS,"Athletico é superado pelo Maringá, nesta quarta (19), e se despede do Paranaense.

🌪️ INSCREVA-SE: 
https://bit.ly/SubCAP","Athletico Paranaense, Athletico, Athletico-PR, Furacão, CAP, Atlético Paranaense, Atlético",00:06:06,110987,1961,1451,https://i.ytimg.com/vi/ErEcBRV2jDY/maxresdefault.jpg,BR
8,,,24,"Film, Lifestyle_(sociology), Entertainment",2.46%,pt,8,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,42100000,Eio0UbQ465Y,2025-03-20T15:00:07Z,17.67 horas,FIZEMOS UMA MANSÃO PARA A COBRA DE ESTIMAÇÃO!,"Meu espetáculo: https://www.enaldinho.com.br

O conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento.

CANAL DA ELO TEAM: https://www.youtube.com/results?search_query=elo+team

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UC2bYhAHyaqfWlPXWBVk4BcA/join

COMPRE SEU LIVRÃO DO ZAP: http://bit.ly/livrosdoenaldinho

MINHA LOJA:  http://lolja.com.br/enaldinho

INSTA: @Enaldinho ou www.instagram.com/enaldinho/

★ Siga nas redes sociais:

Twitter: https://twitter.com/Enaldinho1

Face: https://www.facebook.com/enaldo.lopes.1

Segundo canal: https://goo.gl/oA3ErZ  

★ REDES SOCIAIS INTEGRANTES ELO:

LUÍS: https://www.youtube.com/channel/UCLDyrS9G_SPjSUU3BIAsS2g

TIAGO:
Youtube: https://www.youtube.com/channel/UC7R498nEgxhervYSG8iRDbA

GUILHERME
Youtube: https://www.youtube.com/channel/UCUIXGDcq5BMwTGdavU0V8-g

BIEL
Youtube: https://www.youtube.com/user/zvisiongamer

BRENNER
Youtube: https://www.youtube.com/channel/UC7dN8lVhi2FPM9eZbMDrepw

VINI
Youtube:
https://www.youtube.com/@EoViniOficial

NICOLAS
Youtube:
https://www.youtube.com/channel/UCW6_V5qKt6XYv-lST3xZ0nQ

EDIÇÃO, REVISÃO E POSTAGEM: Marcelinho Fernandes
- Instagram: @Marcelinho_fe","Enaldinho, Enaldo Lopes, Desafio, elo team",00:17:38,887484,20829,1006,,BR
9,,,27,"Music_of_Latin_America, Music, Pop_music",6.33%,,9,UCk0M1_PCFtrIQWxGZsrWriw,Lauana Prado,3940000,2bcxPvYnD90,2025-03-20T14:00:07Z,18.67 horas,Lauana Prado - Cê Tá Causando (Ao Vivo no Ibirapuera),"#LauanaPrado #Transcende #LauanaPradoTranscende #CêTáCausando

Clique e ouça: 

SIGA LAUANA PRADO: 
https://www.lauanaprado.com.br
https://www.facebook.com/LauanaPrado/
https://www.instagram.com/lauanaprado/
https://twitter.com/lauanaprado

Cê Tá Causando 

Cê tá causando 
Bagunça na minha cabeça 
Tesão tá virando ciúme, isso aí vai dar treta 
Cê tá causando 
Mó falta numas coisa besta 
Já tô te avisando, isso aí vai virar dependência 

Já tô entendendo errado suas mensagens
Cê digita ‘tamo junto’ 
Eu acho que “nóis” tamo junto mesmo 
Tô mandando os rolo pro espaço, que é pra sobrar mais espaço na minha boca pro teu beijo 

Fiz um corte na linha do tempo 
Tô visualizando a gente junto, e a nossa correria atrás de um apartamento 
Você causou mesmo 
Outro corte na linha do tempo 
Tô visualizando a nossa vida, cê alisando a minha barriga e tem uma vida dentro 
Minha vida sem a sua vida não tem cabimento 

Já tô entendendo errado suas mensagens
Cê digita ‘tamo junto’ 
Eu acho que “nóis” tamo junto mesmo 
Tô mandando os rolo pro espaço, que é pra sobrar mais espaço na minha boca pro teu beijo 

Fiz um corte na linha do tempo 
Tô visualizando a gente junto, e a nossa correria atrás de um apartamento 
Você causou mesmo 
Outro corte na linha do tempo 
Tô visualizando a nossa vida, cê alisando a minha barriga e tem uma vida dentro 
Minha vida sem a sua vida não tem cabimento 

Universal Music
Presidente: Paulo Lima
Diretora de A&R: Juliana Pontes
Gerente de A&R: Daniel Rigon
Analista de A&R: Maria Almeida e Fernando Lauria
Diretor Geral GTS: Ulises Gasparini
Marketing GTS: Thais Mendes
Supervisor Audiovisual: Igor Alarcon
Coordenadora Audiovisual: Fernanda Mesa
Gerente de Marketing: Leo Nunes

Direção Executiva: Rafael Klaser e Gabriel Sell
Produção Executiva: Marco Rovela/Box Produtora
Direção Artística: Rafael Vannucci
Direção de Arte: Allyne Caminoto
Direção Musical: Eduardo Pepato
Produção e Arranjos: Eduardo Pepato
Direção de Vídeo: Catatau
Produtora: Unic Film
Projeto de palco: Marco Rovela/Box Produtora

Violões: Jonathas Xavier da Silva
Violões: Marcos Antônio da Silva Borges
Sanfona: Gustavo Meyer da Silva
Beteria: Diego Jean Vicente
Percussão: Alessandro Vieira Machado
Baixo: Jasiel Xavier da Silva
Direção de Palco: Rafael de Moura Buci
Produção Técnica:  Renato Riva
Engenheiro de Áudio: Renato Riva
Roadie: Carlos José Nacimento
Roadie: Daniel Gonçalves Ferreira
Roadie: Bruno Dhi Genaro
Assistente de Produção: David Alexandre de Oliveira

LP Music Business
Direção Geral: Lauana Prado
Produção de Logística: Yuri Lozato e Cecília Segóvia
Produção Artística: Fernanda Cardoso
Stylist: Erick Maia
Beauty: Leo Silva e Lucas Lins
Diretora de Marketing: Loyce Policastro
Digital: Karoline Rodrigues e Millena Marchon
Fotografia: Fábio Ponce, Alisson Demétrio e JP Martinz
Cobertura de Marcas e Digital: PerHaps
Central de Fãs: Natally Andressa
Administrativo e Financeiro: Michele Prado
Assessoria de Imprensa: Novitá
Shows: Gabriel Sell em shows@lauanaprado.com.br
Publicidade: marketing@lauanaprado.com.br

Agradecimentos
Super Bock, Nativa FM, Engov, Agência T e Groupe 360, Sympla, LPL.",,00:02:48,44393,2577,232,https://i.ytimg.com/vi/2bcxPvYnD90/maxresdefault.jpg,BR
10,,,17,"Association_football, Sport, Television_program",13.64%,pt-BR,10,UC7hAvFDWwVajRqrI86KCoxA,Sport Club Internacional,429000,c2i_gDMXpt0,2025-03-19T23:31:06Z,33.15 horas,Bastidores | Internacional Campeão Gaúcho 2025,"OCTA SÓ TEM UM! Após vencer o primeiro clássico na Arena por 2 a 0, O inter empatou em 1 a 1, no Gigante, com um golaço de falta de Enner Valencia e de maneira invicta, conquistou o 46º Campeonato Gaúcho da sua história. Desde o triunfo fora de casa, passando pela chegada ao Gigante e a festa entre time e torcida, vivemos uma final única, formado pela sinergia que construiu e constrói, a nossa história. ESSA TERRA TEM PATRÃO! Assista os Bastidores do título alvirrubro!
------------------------
Gostou do vídeo? Então confira esse e muitos outros conteúdos aqui no Canal do Inter! 

------------------------
:: Mundo Colorado - https://www.socio.internacional.com.br/
:: Site - http://www.internacional.com.br
:: Facebook - http://www.facebook.com/SCInternacional
:: Twitter - http://www.twitter.com/SCInternacional
:: Instagram - http://www.instagram.com/SCInternacional

*** Somos o canal oficial do Sport Club Internacional no Youtube. Acompanhe transmissões ao vivo, vídeos e conteúdos exclusivos. ***

Produção e realização:  Comunicação Sport Club Internacional","inter, colorado, beira-rio, futebol, youtube, internacional, porto alegre, scinternacional, esportes, vamointer",00:45:49,162776,20497,1700,https://i.ytimg.com/vi/c2i_gDMXpt0/maxresdefault.jpg,BR
