Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,22,"Society, Christian_music, Religion, Music",1.47%,pt-BR,1,UCK3NqVylyvIp1UdhQZ4EGRQ,Luz Do Gospel,8210,SWiWqMbdPrA,2026-05-31T09:02:21Z,11.71 horas,Top Gospel✝️100Louvores de Adoração Para Sentir a Presença de Deus | Hinos Evangélicos e Paz Divina,"#TopGospel2026 #LouvoresDeAdoração #HinosEvangélicos 
Bem-vindo a uma seleção especial com os mais belos louvores de adoração, hinos evangélicos e músicas gospel que inspiram fé, esperança e renovação espiritual. Estas canções foram escolhidas para ajudar você a sentir a presença de Deus, encontrar paz divina e fortalecer sua caminhada cristã.

Seja para oração, devocional, momentos de reflexão ou descanso, esta playlist gospel traz mensagens de amor, graça e confiança no Senhor. Deixe que cada louvor toque seu coração e encha sua vida com a paz que só Deus pode oferecer.

🌟 Neste vídeo você encontrará:
✔️ 100 louvores de adoração inspiradores
✔️ Hinos evangélicos inesquecíveis
✔️ Música gospel para oração e reflexão
✔️ Canções cristãs que fortalecem a fé
✔️ Louvores para sentir a presença de Deus
✔️ Música cristã para paz, esperança e conforto espiritual

💬 Deixe seu pedido de oração nos comentários.
👍 Curta e compartilhe esta bênção com sua família e amigos.
🔔 Inscreva-se no canal para ouvir mais louvores gospel e hinos evangélicos todos os dias.

#PresençaDeDeus #PazDivina #MúsicaGospel #Adoração #Louvores #MúsicaCristã #Gospel2026","Top Gospel 2026, 100 Louvores De Adoração, Sentir A Presença De Deus, Hinos Evangélicos, Paz Divina, Louvores Gospel, Louvores De Adoração 2026, Top Músicas Gospel, Hinos Gospel, Louvores Que Tocam O Coração, Presença De Deus, Canções Cristãs, Hinos De Fé E Esperança, Gospel Mais Tocados, Louvores Poderosos, Música Evangélica, Playlist Gospel, Hinos Para Oração, Adoração Poderosa, Louvores Pentecostais, Paz E Esperança Em Deus, Louvores Para Sentir Deus, Música Gospel",02:21:45,22572,319,12,https://i.ytimg.com/vi/SWiWqMbdPrA/maxresdefault.jpg,PT
2,,,20,"Action-adventure_game, Video_game_culture, Action_game",12.17%,en,2,UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,8140000,28yybXEERCg,2026-05-31T17:00:36Z,3.74 horas,Call of Duty: Modern Warfare 4 | Vault Edition Trailer,"Lock in and look lethal doing it. 

The Modern Warfare 4 Vault Edition comes fully loaded, featuring: 
🤝 Hostile Alliance Operator Pack (4 Operator Skins)
⚔️ Special Forces Operator Pack (4 Operator Skins)
💥 Signature Weapon Collection (5 Signature Weapon Blueprints)  
💰 One Season of BlackCell
➕ DMZ Deployment Bonus 

Pre-Order now: https://a.atvi.com/PreOrder-MW4 

About the Game: Call of Duty: Modern Warfare® 4
 
War erupts on the Korean Peninsula as North Korea launches a full-scale invasion that threatens to destabilize the world in Call of Duty®: Modern Warfare® 4.

A young squad of South Korean soldiers fight to survive on the collapsing front lines, while half a world away a vengeful Captain Price wages a personal war from the shadows as he stays one step ahead of those hunting him. As Price’s off-book mission collides with the forces behind the invasion, the war spreads beyond anyone’s control.

Modern Warfare® 4 pushes the series into darker and more dangerous territory, where consequence and escalation bring long-running storylines to a powerful and emotional breaking point.

Follow #CallofDuty for the latest intel:
• X / (Formerly Twitter): http://twitter.com/CallofDuty
• Instagram: http://instagram.com/callofduty
• Facebook: http://facebook.com/CallofDuty
• TikTok: http://www.tiktok.com/@callofduty
• Discord: https://discord.gg/callofdutyofficial
• Threads: https://www.threads.net/@callofduty
• Bluesky: https://bsky.app/profile/callofduty.com","call of duty, cod, activision, call of duty: modern warfare 4, call of duty modern warfare 4, modern warfare 4, mw4, vault edition, mw4 vault edition, modern warfare 4 vault edition",00:01:05,66383,7395,686,https://i.ytimg.com/vi/28yybXEERCg/maxresdefault.jpg,US
3,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",4.24%,pt-BR,3,UCrcBZDofBltcgGxphNia2tw,ProbIems,12100000,Qv-H5P-W-e0,2026-05-31T13:00:09Z,7.75 horas,Casa de Água de Rico VS Casa na Água de Pobre no Minecraft!,"Produtos para FÃS de Minecraft: https://amzn.to/4fC0OZl
Quer virar um Youtuber?  https://amzn.to/4fwxAeo

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:20:08,220170,8479,849,https://i.ytimg.com/vi/Qv-H5P-W-e0/maxresdefault.jpg,BR
4,,,10,"Music_of_Latin_America, Music",0.48%,pt-PT,4,UCFInGcq6uwEPRnAF0SaXwTA,Corridos Éxitos Mix,15200,AAoa2ohreEs,2026-05-30T12:00:06Z,32.75 horas,🎶 Pagode Mais Tocadas 2026 – Playlist Atualizada de Pagode Brasileiro,"🎶 Pagode Mais Tocadas 2026 – Playlist Atualizada de Pagode Brasileiro
Pagode Mais Tocadas 2026 🇧🇷
A melhor seleção de pagode brasileiro atualizada com os maiores sucessos do momento! Curta os hits mais tocados de 2026 com muito samba, romantismo e aquele clima perfeito para relaxar, cantar e aproveitar com os amigos.

🔥 Inclui músicas dos principais artistas do pagode brasileiro, novidades que estão bombando nas rádios e nas plataformas digitais, além dos clássicos que nunca saem de moda.

💿 Atualizada frequentemente com:

Pagode romântico
Pagode animado para festas
Lançamentos 2026
Hits virais do TikTok e Spotify
Grandes nomes do samba e pagode

🎧 Dê o play e aproveite a vibe do melhor pagode brasileiro!","pagode, pagode as melhores, música, samba, samba de roda, ao vivo, samba e pagode, playlist pagode, Corridos Éxitos Mix, - Ferrugem, Mumuzinho, Pericles, Thiaguinho, Menos é Mais.., world cup 2026 song, brazil song, braz",01:11:24,16379,78,0,https://i.ytimg.com/vi/AAoa2ohreEs/maxresdefault.jpg,US
5,,,24,"Film, Entertainment",21.04%,pt,5,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14500000,gA6ktLfwXws,2026-05-31T16:15:29Z,4.49 horas,O FINAL DE BLEACH CHGOU! THOUSAND YEAR BLOOD WAR - ANALISE DO TRAILER,"Escute ""Parede"" em todas as plataformas digitais. Acesse: https://bit.ly/3P1To71 
Assista também ao vídeo clipe da música que tá maneiro demais: https://youtu.be/WbQOdccirh4?si=QT7-1P_EP5VWs5F1 
--------------------------------------------------------------
Novas Bankais, cenas inéditas, batalhas ampliadas e pistas de momentos que NUNCA aconteceram no mangá e que podem da um ar completamente novo no desfecho de Thousand-Year Blood War. Será que finalmente veremos o verdadeiro potencial de Ichigo, Zaraki, Urahara e até do próprio Aizen?

No vídeo de hoje, analisamos cada detalhe do trailer final de Bleach TYBW, os segredos escondidos nas cenas, as mudanças que o anime está preparando e por que essa última temporada pode entregar o final que os fãs esperaram por mais de uma década. O fim de Bleach está próximo… mas será que ele vai superar todas as expectativas ou criar novas polêmicas?

#Bleach #BleachTYBW #Ichigo #Aizen #KenpachiZaraki #Urahara #Yhwach #Bankai #Anime #ThousandYearBloodWar #TiteKubo #Mangá
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: 
🎬  Edição: Tiago Mauricio
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:11:32,9748,1938,113,https://i.ytimg.com/vi/gA6ktLfwXws/maxresdefault.jpg,BR
6,,,22,"Christian_music, Music, Hip_hop_music",1.08%,pt-PT,6,UCyfaqYT2uy1fJKPRQc6-8tA,Além do Beat,4440,kOsDw4N8pUw,2026-05-27T18:23:59Z,98.35 horas,SE FOSSE EU 😭 | Eu Não Suportaria | Além do Beat ,"Este canal é dedicado a Cristo trazendo o Trap Gospel, unindo batidas urbanas com mensagens bíblicas, fé, identidade em Cristo e adoração verdadeira.

SE FOSSE EU fala sobre o peso da cruz e o amor incomparável de Jesus. A música retrata o sofrimento de Cristo no caminho até o Calvário, mostrando que nenhum ser humano suportaria carregar sozinho o peso do pecado e da dor que Ele decidiu enfrentar por amor à humanidade.

Essa canção é um lembrete de que Jesus permaneceu firme até o fim para nos dar perdão, salvação e uma nova vida através da cruz.

📌 Se essa música falou com você:
👉 Curta
👉 Compartilhe
👉 Inscreva-se no canal para mais Trap Gospel

Ouça no Spotify: https://open.spotify.com/playlist/2yWL7s5VoK4eusp6n1EunA?si=bE-PCLroRtiMsm7uvv0s0Q%0A

🔔 Siga também nas plataformas e redes sociais oficiais do canal:
https://hyperfollow.com/alemdobeat

Toda glória seja dada ao Senhor

#TrapGospel #GospelTrap #SeFosseEu
#Jesus #Cruz #Graca #LouvorUrbano #Calvario

CRÉDITOS

Artista: Além do Beat
Composição: Além do Beat
Produção: Além do Beat

Distribuição: DistroKid

Letras 100% autorais e originais.
Composição e direção artística: Além do Beat.

⚠️ Aviso de direitos autorais

Esta música é protegida por direitos autorais e pertence ao projeto artístico Além do Beat.
Reproduções, reenvios, adaptações, remixes ou qualquer uso não autorizado deste conteúdo podem resultar em reivindicações de direitos autorais ou remoção conforme as políticas de copyright das plataformas.",,00:06:42,15858,163,8,https://i.ytimg.com/vi/kOsDw4N8pUw/maxresdefault.jpg,BR
7,,,20,"Hobby, Strategy_video_game, Video_game_culture, Lifestyle_(sociology), Action_game",15.10%,en-GB,7,UCm4UYMFMVFKtZBi9uk4HSCg,"Warhammer 40,000",77800,l0hD3KBwoiA,2026-05-31T15:54:36Z,4.84 horas,"No Peace Amongst the Stars | Warhammer 40,000 Official Cinematic Trailer","In the 41st Millennium, there is no peace amongst the stars – only an eternity of carnage and slaughter, and the laughter of thirsting gods. Forget the power of technology and science. Forget the promise of progress and understanding. In the grim darkness of the far future, there is only war.

Pre-order the Warhammer 40,000: Armageddon new edition launch set on Saturday 6 June 2026, and buy it in stores on 20th June. Here's what you need to know: https://www.warhammer-community.com/en-gb/articles/b0ic7nin/new40k-new-cinematic-trailer-drops/

Like, share, and subscribe to see all the latest videos, news, and reveals from the 41st Millennium.

Sign up for Warhammer+: https://www.warhammerplus.com/
Warhammer Community: https://www.warhammer-community.com/
Facebook: https://www.facebook.com/warhammer40000uk/
Instagram:  https://www.instagram.com/warhammerofficial  
Get Warhammer in your inbox: https://games-workshop.slgnt.eu/optiext/optiextension.dll?ID=PbkPioIi2OPuuZJNYIbPpPXeiNUE3YFeRk%2BgnKJ5zAj8YvRzzIHfFtC7TgGJCQRL3T2kUIo4g6QaHZRnvC&sg_lang=en&source=warhammer40000youtube","warhammer40000, warhammer40k, 40k, 40klore, warhammer",00:03:44,409237,58322,3455,https://i.ytimg.com/vi/l0hD3KBwoiA/maxresdefault.jpg,GB
8,,,22,"Music, Music_of_Latin_America",1.15%,pt-PT,8,UCo3LZAaR6Q8Tna6JSkz107Q,Vortex Melody,39700,WUeslWLlQvY,2026-05-31T00:28:33Z,20.27 horas,💿RAÇA NEGRA SÓ RECORDAÇÕES ANTIGAS AS MELHORES🎶,"💿RAÇA NEGRA SÓ RECORDAÇÕES ANTIGAS AS MELHORES🎶
💿RAÇA NEGRA SÓ RECORDAÇÕES ANTIGAS AS MELHORES🎶
💿RAÇA NEGRA SÓ RECORDAÇÕES ANTIGAS AS MELHORES🎶

--------------------------------------------------------",,01:02:28,105674,1192,25,https://i.ytimg.com/vi/WUeslWLlQvY/maxresdefault_live.jpg,PT
9,,,10,"Pop_music, Music, Music_of_Latin_America",1.36%,es,9,UCwhBTTXowp-uBeXmCQ3d9XA,Theuzinho - Topic,4530,KZBMXrSm5SE,2026-05-29T03:22:36Z,65.37 horas,Cuida De Mim,"Provided to YouTube by Gerency Produções

Cuida De Mim · Theuzinho

A Favela Ta Gostosa 5.0

℗ 2026 Gerency Produções

Released on: 2026-05-29

Main Artist: Theuzinho
Producer: Cássio Henrique
Lyricist: Tomate
Composer: Tomate

Auto-generated by YouTube.","Theuzinho, A Favela Ta Gostosa 5.0, Cuida De Mim",00:03:01,18367,244,6,https://i.ytimg.com/vi/KZBMXrSm5SE/maxresdefault.jpg,N/A
10,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",11.37%,pt-BR,10,UCiQotbmKsXF1n3xp3MYvoiw,SanInPlay,1340000,oRo4vj6vhQI,2026-05-31T00:02:02Z,20.72 horas,GTA 6: DESCOBRIRAM o CÓDIGO SECRETO que pode REVELAR a DATA do TRAILER 3... (Explicado) #gta6,"GTA 6: TRAILER 3 pode ter DATA REVELADA em MENSAGEM SECRETA no GTA ONLINE... (Veja) #gta6 #gta6trailer3 #gta6gameplay #gtaiv #gtaivbeta 
--
🚨Corra! Kaspersky Premium com até 40% OFF + 30%OFF com o cupom do canal!
Cupom: SANINPLAY
Link: https://www.seguranca.gg/saninplay/
--
Veja também:

Entevista CJ do GTA San Andreas: https://youtu.be/4yQs9Ora4bo

🚨 NÃO É COINCIDÊNCIA… o MARKETING do GTA 6 está COMEÇANDO AGORA... (Novas Pistas):
https://youtu.be/zP160lciVW8

NÃO É COINCIDÊNCIA! o MARKETING GLOBAL do GTA 6 é MUITO MAIOR que IMAGINAVÁMOS... (Explicado):
https://youtu.be/SrN9XMPOwy0

O MAPA do GTA 6 pode ser MUITO MAIOR do que IMAGINÁVAMOS... - Novos Locais do jogo na VIDA REAL!:
https://youtu.be/QITuZjdkkA8

SAN - 5 ESTRELAS ""Rap do GTA 6"" 
https://youtu.be/gAk42Qkq4i4

-

Índice:


-
Dublagem AI e legendas: Rafael Godoy
Edição: Weverton Nascimento
Parceiro Oficial Portal Viciados
-
Deus é Fiel!",,00:22:58,21931,2227,267,https://i.ytimg.com/vi/oRo4vj6vhQI/maxresdefault.jpg,BR
