Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Pop_music, Music, Hip_hop_music, Music_of_Latin_America, Electronic_music",1.31%,pt-BR,1,UC9OJH9t7DyfTCvfBSOTlHtQ,DJ Japa NK,182000,iPtFo4sMQb8,2025-12-23T17:47:41Z,14.46 horas,AMO MINHA FAVELA - MC MENO K & DJ JAPA NK,"Ouça em todas as plataformas digitais:

Contato pra show: 11 - 98904-2209

Artista: MC MENO K
Música: AMO MINHA FAVELA
Produção Musical: DJ Japa NK",,00:02:01,80854,1030,27,https://i.ytimg.com/vi/iPtFo4sMQb8/maxresdefault.jpg,BR
2,,,1,"Entertainment, Film",10.98%,pt,2,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2640000,95SBXI0ijY0,2025-12-23T14:12:40Z,18.04 horas,Vingadores Doomsday | Teaser Trailer Oficial | Steve Rogers,"Vingadores Doomsday | Teaser Trailer Oficial | Steve Rogers

Assista ao novo teaser trailer de 'Vingadores: Doutor Destino' - estreia em 17 de dezembro de 2026 nos cinemas! #VingadoresDoomsday #VingadoresDoutorDestino #Doomsday 

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:01:21,245740,25560,1422,,BR
3,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",6.65%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22400000,60R7Zkkyb8o,2025-12-23T15:26:40Z,16.81 horas,VOCÊ CONSEGUE DESCOBRIR O QUE HÁ DE ERRADO NESSA IMAGEM?,"Meu nome de usuário no Goal Battle: JAZZGHOST
Baixe o jogo e me adicione como amigo: https://goalbattle.sng.link/D0uej/7u71?_smtype=3

No vídeo de hoje o meu trabalho vai ser detectar anomalias em uma fazenda e depois em um aeroporto. CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: I'm On Observation Duty 8
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, anomalia, I'm On Observation Duty 8",00:33:46,1028108,63416,4929,https://i.ytimg.com/vi/60R7Zkkyb8o/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Music",2.15%,pt-BR,4,UCmkSzYG4ykYKFE4Ow0030zw,Grupo Menos é Mais,5500000,WrwEIKj7KB0,2025-12-23T15:00:07Z,17.25 horas,Grupo Menos É Mais - Quero Ser Feliz Também / Será / Tempo Perdido (Ao Vivo),"Ouça o álbum ""Churrasquinho 4"" em todas as plataformas: https://ads.somlivre.com.br/Churrasquinho_4

Ficha Dois Rivais / Aventureiro
Voz: Duzão
Surdo: Ramon Alvarenga
Pandeiro: Paulinho Félix
Repique: Gustavo Goes
Produção musical: Dudu Borges e Paulinho Félix
Arranjo: Paulinho Félix


Direção do vídeo e equipe de filmagem
Produção: Unic Film
Diretor: Fernando Trevisan “Catatau”
Diretor de fotografia: Carlos Nogueira
Programador de luz: Ygor Claudino Alves
Produção de vídeo: Porqueeu Filmes
Diretor técnico de vídeo: Gabriel Braga
Coordenadora de equipe de vídeo: Bruna Ciccarello
Produtores técnicos de vídeo: Ícaro Matos Frota e Thiago Norberto
Diretor de TV: Roberto Oliveira da Costa (Leitão)
Videoman: Edvaldo Moreira Ventura (Tomate)
Operadores de câmera: Antoni D. Lourenço, Ari Costa Reis, Carlos Travaglia Filho, Cleiton Pinheiro Gonçalves, Deyvison Sabino, Edinei Francisco da Silva Sales, João Pedro Carrijo, Jonathan Soldera Ribeiro, Marcelo Vinicius Pacheco Carvalho, Marcos Vinicius Pelaquim, Mauricio de Jesus Pelucio Pavim, Paulo Luiz Fischer Junior, Ubirajara Gomes Bomfim de Souza
Operadores de trilho: Raul de Góes Filho e Juarez Tavares dos Santos
Operadores de Cammatte: Cesar Rogério Boni, Francisco Alfredo da Silva Santos e Manoel Alfredo da Silva
Operadores de Ronin: Mauricio do Prado Augusto (MauMau), Valdeir de Jesus Ferreira
Drone: Luiz Felipe de Oliveira Ramos (Bolha), Anderson Pereira Soares
Movimento de câmera: Checkmatte
Unidade de vídeo: Checkmatte
Engenheiro da unidade de vídeo: Douglas da Silva
Técnico da unidade de vídeo: Maximiliano Fernandes de Oliveira
Supervisor e técnico de movimento: Marcos Roberto Soares
1º assistente de câmera: Lucas Nunes Costa
Assistentes de vídeo: Davi de Sousa, Leonardo Shiraishi Borba, Pedro Henrique Ribeiro Cunha, Renan Tenorio de Castro, Welington Gomes Carvalho (Lango)
Maquinista: Wilson da Silva Santos
Making of: Ubirajara Gomes Bomfim de Souza
Edição de vídeo: Marcos Vinicius Pelaquim

Músicos
Teclados: Miguel Schönmann 
Reco-reco: João Alvarenga
Contrabaixo: Israel Soares
Pandeiro: Marco Scooby
Tantã: Iury Renato
Percussão geral: Fornalhinha
Violão: Filipe da Hora
Cavaco: Tayro Feitoza
Banjo: Marcelo Lombardo
Backing Vocal (vídeo): Joey Santiago e Phael Ribeiro 
Backing vocal (estúdio): Joey Santiago, Phael Ribeiro e Bino Santana
Edição do áudio: Lucca Bruno
Mixagem e masterização: Roberto Júnior

Equipe Menos É Mais
Manager: Jaison Vieira e Andriws Moraes
Diretor comercial: Miguel Almeida
Diretor de marketing: Gustavo Goes
Direção criativa: Nath Rezende
Designer: Lucas Lobo
Styling e figurino: Driellly Martins
Gestão de conteúdo: Taíssa Rodrigues e Giovanna Arantes
Fotógrafo: Ricardo Ribeiro e Bedian Araújo
Creator mobile: Laura Christine
PR: Letícia Takada
Tráfego: Álex Porto
Direção artística: Thiago Viegas
Produtor geral: Marcelo Vilella
Técnico de P.A.: Douglas Silvino de Souza
Técnico de monitor: Maylon Diniz
Cenotécnico: Daniel Storti
Roadie: Patrick Frozza e Clemilton Martins
Auxiliar técnico: Anderson Silva
Logística de equipamento: Thiago Silva e Carlos Alexandre
Produtor técnico: Thiago Taranto
Produtor artístico: Lucas Lira
Produção executiva: Pedro Bulhões
Auxiliar de produção: Gabriel Amaro

Equipe GH Music
Manager: Andriws Moraes e Igor Faria
Produção de logística: Yasmin Entres
Gestão de conteúdo e controle de imagem: Jéssica Mello
Produção estrutural: Thiago Paim

Equipe Grupo Onda
Manager: Cristóvão Neto, Jaison Vieira e Diogo Duílio
Produção geral: Laldenia Lemos
Direção técnica: Júlio piu
Cenografia: Bibi Regazzi
Produção artística: Rafaela lima
Produção estrutural: Rafaela Lima
Marketing: Bruna Cardoso 

Som Livre
A&R: Gustavo Farias, Nino Vilassa, Vinicius Azevedo, Lucas Nunes e Daniel Frati
Marketing: Cristina Leuzinger, Lena Pelosi, Juliana Franco, Mayara Ramada, Joilson Junior e Matheus Damasceno",,00:06:29,90001,1901,36,https://i.ytimg.com/vi/WrwEIKj7KB0/maxresdefault.jpg,BR
5,,,1,"Film, Entertainment",1.93%,en,5,UCa2MXjBtWn91WPHWRBCLI6Q,Teaser Universe,175000,mMJir3PWF3U,2025-12-23T14:46:53Z,17.47 horas,Avengers: Doomsday - “Thor odinson Will Return” Trailer | Chris Hemsworth (Concept Version),"— Attention Viewers ⚠️
— This is a Fan-Made Concept Trailer for:
— Avengers: Doomsday - Thor odinson Will Return

— This video is a fan-made concept trailer, created solely for artistic and entertainment purposes.The goal behind this trailer is to showcase my creativity and storytelling skills through a concept trailer based on a unique and original idea. By combining various effects, sound design, and AI technologies, I’ve crafted a cinematic experience that reimagines familiar worlds in bold and imaginative ways. This trailer is not official and is intended to entertain, inspire, and engage with the YouTube community. Thank you for your support — now let’s dive into a world shaped by creativity and craft. 🎬✨

— In this concept trailer for Avengers: Doomsday, the story reframes the coming conflict through the weight of legacy and responsibility rather than spectacle, centering on a world where familiar heroes are no longer driven by glory but by what they stand to lose. As the multiversal order begins to fracture under an unseen but deliberate hand, the Avengers are forced to confront a threat that challenges not only their strength, but their purpose. Thor’s journey anchors the narrative, revealing a god who has fought for realms and crowns now facing a far more human fear: the need to protect a future embodied in a single child. Doctor Doom emerges not as a force of chaos, but as a calculated architect convinced the multiverse itself must be corrected, placing him on a collision course with heroes who now fight not as warriors, but as guardians. The trailer positions Doomsday as a reckoning, where duty, parenthood, and sacrifice redefine what it truly means to be an Avenger when the fate of existence demands more than victory—it demands return.

—  Subscribe to Teaser Universe 🎬
—  For inquiries: teaseruniverse@gmail.com 📩

#doomsday #thor #avengers","avengers doomsday trailer, doomsday thor teaser, doomsday thor trailer, doomsday thor, doomsday thor scene, avengers doomsday thor first look, doomsday trailer, doomsday trailer steve rogers, doomsday trailer breakdown, tobey maguire doomsday trailer",00:01:20,802995,15031,452,https://i.ytimg.com/vi/mMJir3PWF3U/maxresdefault.jpg,US
6,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game",12.36%,pt,6,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7220000,GI6I29NKYYg,2025-12-24T00:23:04Z,7.87 horas,DEI PD com A FACA DOURADA 😱 GTA RP (Paulinho o LOKO),"Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:20:28,301253,36496,739,https://i.ytimg.com/vi/GI6I29NKYYg/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music_of_Latin_America, Music, Electronic_music",0.80%,pt,7,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1620000,mDwVSDVRY0w,2025-12-23T14:01:27Z,18.23 horas,Dance se souber Tik Tok (2025) 💜,"Dance se souber Tik Tok (2025) 💜
Dance se souber Tik Tok (2025) 💜

#dancesesoubertiktokatualizado   #dancesesouber #dancesesoubertiktok2025 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2024 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:11,179292,1399,30,https://i.ytimg.com/vi/mDwVSDVRY0w/maxresdefault.jpg,BR
8,,,1,"Film, Entertainment",2.46%,en,8,UCi8e0iOVk1fEOogdfu4YgfA,Rotten Tomatoes Trailers,16000000,pVPOa6_EfiA,2025-12-23T14:10:35Z,18.07 horas,Avengers: Doomsday Teaser Trailer (2026),"Check out the official teaser for Avengers: Doomsday starring Chris Evans!

► Sign Up for a FanAlert on Fandango: https://www.fandango.com/avengers-doomsday-2026-237176/movie-overview?cmp=Trailers_YouTube_Desc

Subscribe to the channel and click the bell icon to be notified of all the hottest trailers: http://bit.ly/2CNniBy 

► Shop Rotten Tomatoes: http://bit.ly/3KvCU1M

US Release Date: May 1, 2026
Starring: Chris Hemsworth, Anthony Mackie, Vanessa Kirby, Paul Rudd, Florence Pugh, Tenoch Huerta, Simu Liu, Sebastian Stan, Letitia Wright, Ebon Moss-Bachrach, Kelsey Grammer, Lewis Pullman, Danny Ramirez, Joseph Quinn, David Harbour, Winston Duke, Hannah John-Kamen, Tom Hiddleston, Patrick Stewart, Ian McKellen, Alan Cumming, Rebecca Romijn, James Marsden, Channing Tatum, Pedro Pascal, Chris Evans, Robert Downey Jr.
Directors: Anthony Russo and Joe Russo
Synopsis: The next installment in the ""Avengers"" franchise.

► Learn more: https://www.rottentomatoes.com/m/avengers_doomsday?cmp=Trailers_YouTube_Desc 

Watch More:  
► Rotten Tomatoes Originals: http://bit.ly/2D3sipV  
► What to Watch: https://bit.ly/3x6Q01d  
► Fresh New Clips: https://bit.ly/3mJePrv    
► Hot New Trailers: http://bit.ly/2qThrsF   
► New TV This Week: https://bit.ly/3Or3I2w   
 
Rotten Tomatoes TRAILERS delivers hot new trailers, exclusive content, and first looks for all the best upcoming movies. Be the first to see everything coming to theaters and your favorite streaming platforms - all in one place!

#AvengersDoomsday #Marvel #ChrisEvans","avengers doomsday, avengers 5, robert downey jr, avengers 5: doomsday, tenoch huerta, Chris Hemsworth, Anthony Mackie, Vanessa Kirby, Paul Rudd, and Florence Pugh, Tenoch Huerta, Simu Liu, Sebastian Stan, Letitia Wright, Ebon Moss-Bachrach, Lewis Pullman, Joseph Quinn, David Harbour, Winston Duke, Tom Hiddleton, Ian McKellen, Alan Cumming, Rebecca Romijn, James Marsden, Pedro Pascal, Robert Downey Jr., avengers doomsday teaser, avengers doomsday trailer",00:01:31,295786,6216,1067,https://i.ytimg.com/vi/pVPOa6_EfiA/maxresdefault.jpg,US
9,,,20,"Action_game, Video_game_culture, Role-playing_video_game",3.39%,pt-BR,9,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14400000,vN6BfABxt-M,2025-12-23T22:30:30Z,9.74 horas,LIBEREI a IMAGEM da BASE NATALINA SECRETA do BRAINROT… SÓ 1 PESSOA TEM 🎄😱,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:18:26,333286,8857,2449,https://i.ytimg.com/vi/vN6BfABxt-M/maxresdefault.jpg,BR
10,,,10,"Society, Music, Religion, Christian_music",1.07%,pt-BR,10,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,71900,F-WrbeJgYi0,2025-12-23T10:34:28Z,21.68 horas,Louvores de Adoração 2026 - Top 100 Músicas Gospel Mais Tocadas 2026 - Nova Hinos Evangélicos,"🙏 Novos Hinos Evangélicos | Louvor e Adoração

Louvores de Adoração 2026 é uma coletânea especial com as 100 músicas gospel mais tocadas de 2026, reunindo louvores de adoração profunda, hinos evangélicos clássicos e canções contemporâneas que edificam a fé e aproximam o coração de Deus.

✨ O que você vai encontrar neste vídeo:
🎵 Top 100 músicas gospel mais ouvidas em 2026
🙏 Louvores de adoração e intimidade com Deus
✝️ Hinos evangélicos novos e tradicionais
🎼 Canções para oração, reflexão e culto
💖 Mensagens de fé, esperança, gratidão e amor  

Que Deus abençoe sua vida! 🙌✨
🎶 Adore ao Senhor em espírito e em verdade. 

#LouvoresdeAdoração2026  #Top100MúsicasGospel #NovaHinosEvangélicos

🙏 Se este louvor abençoar a sua vida:
👉 Inscreva-se no canal
👍 Deixe o seu like
🔔 Ative o sininho para não perder novos louvores
💬 Comente qual música tocou mais o seu coração
📤 Compartilhe com amigos e familiares","Louvores de Adoração 2026, Top 100 Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos, Músicas Gospel, Top 50 Músicas Gospel 2026, Top Gospel 2026, Gospel Louvores de Adoração 2025, As Melhores Músicas Gospel 2026, Louvores 2026, Hinos Gospel 2026, Gospel 2026, Louvores de Adoração, Melhores Hinos Evangélicos, Louvores, Louvores de Gratidão 2026, Louvores Que Tocam, Hinos 2026, Músicas Gospel Mais Tocadas 2026",02:12:09,82106,852,29,https://i.ytimg.com/vi/F-WrbeJgYi0/maxresdefault.jpg,BR
