Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,17,"Association_football, Sport",3.32%,,1,UCgCKagVhzGnZcuP9bSMgMCg,ge,6030000,GfVd02oHp0Q,2025-05-25T21:20:47Z,22.82 horas,PALMEIRAS 0 X 2 FLAMENGO | MELHORES MOMENTOS | 10ª RODADA BRASILEIRÃO 2025 | ge.globo,"Rossi pega pênalti, Flamengo vence Palmeiras e encosta na liderança do Brasileirão Arrascaeta, batendo outra penalidade, e Ayrton Lucas fizeram os gols no triunfo rubro-negro que esquenta a briga pelo topo do campeonato.

🌟 Confira todos os melhores momentos com mais replays em ge.globo: https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/25-05-2025/palmeiras-flamengo.ghtml

🌟 Veja como ficou a tabela: https://ge.globo.com/futebol/brasileirao-serie-a/

🌟 Assine Premiere: 
https://gplay.la/ytgepremiere

#Brasileirão #Palmeiras #Flamengo
______________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk
🏆 Assine o sportv e Globoplay +Canais: https://bit.ly/3oCtARt
⚽ Assista ao sportv pelo Globoplay: https://bit.ly/3qlSUvP

👉 Acesse ge.globo
👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 
► trechos SPORTV: https://cutt.ly/ERy9MiB
► Bola Quadrada:  https://cutt.ly/IfHk7ra 
►Jogos Históricos: https://cutt.ly/BkxoZJX
► Listas e TOPs: https://cutt.ly/hkxo51U
► Originais GE: https://cutt.ly/vkxpunL

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO! 🤙😎",,00:04:54,2046246,63390,4638,https://i.ytimg.com/vi/GfVd02oHp0Q/maxresdefault.jpg,BR
2,,,17,"Association_football, Sport",3.34%,pt-BR,2,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,19300000,MdJnRYGrYS8,2025-05-25T15:08:45Z,29.02 horas,TÊNIS DE MESA: HUGO CALDERANO NA FINAL DO MUNDIAL DE DOHA,"É HORA DE DECISÃO! HUGO CALDERANO NA FINAL EM BUSCA DO TOPO DO MUNDO!

Acompanhe, AO VIVO E COM IMAGENS, nossa atleta Hugo Calderano representando o Brasil na final do Mundial de Tênis de Mesa - Doha 2025! 

#TênisDeMesaNaCazéTV","Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, time brasil, olimpiadas, casetv, cazetv time brasil, assistir judo, tenis de mesa, ping pong, table tenis, campeonato tenis de mesa, hugo calderano, bruna takahashi, cazetv tenis de mesa, cazetv ping pong, casimiro tenis de mesa, calderano, hugo tenis de mesa, calderano tenis de mesa, wtt, takahashi, mundial tenis de mesa, mundial doha, hugo, final calderano, final tenis de mesa, final hugo",04:56:31,2220826,74027,200,https://i.ytimg.com/vi/MdJnRYGrYS8/maxresdefault.jpg,BR
3,,,24,Lifestyle_(sociology),13.26%,pt-BR,3,UCR3vcUrhFUdzagng58ueI2w,Invento na Hora,14200000,Xa8WkZDm6ds,2025-05-25T21:34:17Z,22.59 horas,É MENINO OU MENINA? 😍 OLHA COMO FOI INCRÍVEL NOSSO CHÁ REVELAÇÃO!,"● INSTAGRAM: http://www.instagram.com/lucaslira    
● E-MAIL COMERCIAL: lucaslira@youvlogs.com.br","invento na hora, inventonahora, lucas lira, lucaslira, sunaika bruna, sunaikabruna, chá revelação, é menino ou menina, filho do lucas lira e sunaika bruna, filho do lucas lira, filha do lucas lira, filha da sunaika bruna",00:13:41,311349,40029,1250,https://i.ytimg.com/vi/Xa8WkZDm6ds/maxresdefault.jpg,BR
4,,,10,"Electronic_music, Pop_music, Music_of_Asia, Music",16.34%,ko,4,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,33100000,wlTvVgI5FEI,2025-05-26T09:01:30Z,11.14 horas,Red Velvet - IRENE & SEULGI 'TILT' MV,"Red Velvet - IRENE & SEULGI's 2nd mini album ""TILT"" is out!
Listen and download on your favorite platform: https://IRENESEULGI.lnk.to/TILT

[Tracklist]
01 TILT
02 What's Your Problem? (Feat. 쥴리 of KISS OF LIFE)
03 Irresistible
04 Girl Next Door
05 Trampoline
06 Heaven

Red Velvet - IRENE & SEULGI Official
https://www.youtube.com/redvelvet
https://www.facebook.com/RedVelvet
https://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
https://twitter.com/RVsmtown

#RedVelvet_IRENE_SEULGI
#레드벨벳_아이린_슬기 #TILT
#IRENE #아이린 #SEULGI #슬기
#RedVelvet_IRENE_SEULGI_TILT
Red Velvet - IRENE & SEULGI 'TILT' MV ℗ SM Entertainment","sm, smtown, red velvet, red velvet - irene & seulgi, irene, seulgi, TILT, IRENE, SEULGI, Red Velvet, Red Velvet - IRENE & SEULGI, tilt, MV, Music Video, 뮤직비디오, 뮤비",00:03:13,884099,137907,6595,https://i.ytimg.com/vi/wlTvVgI5FEI/maxresdefault.jpg,N/A
5,,,10,"Film, Pop_music, Music, Hip_hop_music, Entertainment",18.42%,pt,5,UCLF8_zKbdb5plxlpZV2KS2Q,Enygma,949000,K315HJC6aeM,2025-05-25T21:00:08Z,23.16 horas,Tragédia | Kaneki (Tokyo Ghoul) | Enygma,"Escute minhas músicas também nas plataformas digitais!

[PLATAFORMAS DIGITAIS]
Spotify: https://open.spotify.com/artist/3vQAVbtRu2SDTgfTKcoxDu
Deezer: https://www.deezer.com/br/artist/5613676
Apple Music: https://music.apple.com/us/artist/enygma-rapper/1517328250

[REDES SOCIAIS]
X e Instagram: @dillenygma

[CONTATO PROFISSIONAL]
Contato Profissional - cttenygma@gmail.com

[FICHA TÉCNICA]
Música baseada na obra Tokyo Ghoul, do autor Sui Ishida
Instrumental baseado nas músicas Sleepwalking e Doomed, ambas da banda Bring Me The Horizon
Instrumental, Composição, Canto, Mixagem & Masterização: Enygma
Guitarra e Baixo: Enygma
Rize interpretada por: @Miistery

[EQUIPE DE VÍDEO]
Direção Visual: Darkus (@_sirdarkus)
Edição: Scar (@scareditor), Darkus (@_sirdarkus), INFY (@infy_edit), CGZ (@cgz_ae), Skyr3r (@_skyr3r), Yuki (@Yukki249), RMDS (@rmds_on), Ryan (@RyanEstiven), Znow (@znowaex_ofc), Aizawa (@aizawa_sz), Sadly (@@sxdlyLA), Wata (@Wataeditor)

[EQUIPE ARTISTICA]
Ilustração e Design da Thumbnail: Karen Oliveira (@k.art_sz) 
Design nas Plataformas Digitais: @Saicno
Legendas do Youtube por: Insanity (@irlan_derick)
Assinatura da Thumbnail: @freddywedder

[PARTES DA MÚSICA]

00:00 Intro: Scar
00:27 Verso 1: Darkus
00:52 Pré-Refrão: Darkus
01:18 Refrão: INFY
01:44 Pós Refrão: CGZ
01:57 Verso 2: CGZ
02:23 Ponte: Skyr3r
02:49 Verso 3, Parte 1: Yuki
03:27 Verso 3, Parte 2: RMDS
04:06 Ponte: Ryan
04:31 Verso 4: Znow
05:10 Interlúdio, Parte 1: Aizawa
05:36 Interlúdio, Parte 2: Sadly
06:02 Breakdown: Wata
06:27 Refrão: INFY
06:53 Finalização: INFY

""Vamos além do que se pode alcançar!""
#kaneki #tokyoghoul #enygma","Enygma, Rap, Rapper, Geek, Anime, kaneki, ken, tokyo ghoul, rize, investigadores, ccg, ghoul gourmet, touka, hide, kagune",00:07:19,241467,41571,2915,https://i.ytimg.com/vi/K315HJC6aeM/maxresdefault.jpg,BR
6,,,24,"Entertainment, Lifestyle_(sociology)",3.68%,en,6,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,398000000,DZIASl9q90s,2025-05-24T16:00:01Z,52.16 horas,"Beat Neymar, Win $500,000","The amount of skill in this video is insane
If you wanna score tons of Magenta Status perks and benefits like Aaron Judge and MrBeast, just for being a T-Mobile member, check out https://T-Mobile.com/Status

New Merch - https://mrbeast.store

Check out Viewstats! - https://www.viewstats.com/

SUBSCRIBE OR I TAKE YOUR DOG
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.com

Music Provided by https://www.extrememusic.com

----------------------------------------------------------------
follow all of these or i will kick you
• Facebook - https://www.facebook.com/MrBeast/
• Twitter - https://twitter.com/MrBeast
•  Instagram - https://www.instagram.com/mrbeast
•  Im Hiring! - https://www.mrbeastjobs.com/
--------------------------------------------------------------------",,00:27:53,65678621,2356233,58797,https://i.ytimg.com/vi/DZIASl9q90s/maxresdefault.jpg,US
7,,,22,"Entertainment, Lifestyle_(sociology), Humour",4.30%,,7,UCi9SXwGSQ1WusltY0ARITWg,Maitê Oliveira e Família ,361000,wsA4gecESFA,2025-05-25T17:32:59Z,26.61 horas,O NICK ENSINOU A MAITÊ A DAR GRAU,,,00:23:27,114202,4566,347,https://i.ytimg.com/vi/wsA4gecESFA/maxresdefault.jpg,BR
8,,,17,"Sport, Association_football, Society",16.29%,,8,UC4PGTkquExZIChWeLTZ4icw,OPINA PORCO,84200,DjSgrEkXuQ0,2025-05-25T21:07:22Z,23.04 horas,PQP! Palmeiras GOSTA DE ENCHER A FRALDA pro Flamengo no Allianz!,,,00:10:50,75875,10628,1730,https://i.ytimg.com/vi/DjSgrEkXuQ0/maxresdefault.jpg,BR
9,,,19,"Tourism, Lifestyle_(sociology), Vehicle",13.73%,pt,9,UCGMNn0JVG3TVRuvsUDanS9w,Thiago Noronha,317000,5FwebmP6Cc8,2025-05-25T22:00:04Z,22.16 horas,MINHA NOVA MOTO - UMA NOVA VIAGEM - S12/EP1,"Neste vídeo mostro eu indo buscar minha nova moto.

✅  SEJA MEMBRO DO CANAL E ASSISTA AOS VÍDEOS ANTECIPADO! 
https://www.youtube.com/channel/UCGMNn0JVG3TVRuvsUDanS9w/join 

✅  CONTRIBUA COM O CANAL FAZENDO UM PIX: thinoronha@hotmail.com

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

➤Wolf Attack - Adquira a garrafa térmica ou qualquer produto da Wolf com o meu cupom de desconto.
Site: https://www.wolfattack.com.br
Cupom: thinoronha 

➤Seguro viagem Vital Card. 
Entrar nesse link - https://www.vitalcard.com.br/?indicacao=thiagonoronha
Na última etapa da compra usar o cupom: thinoronha

➤Shoei e Macna- Use meu cupom de desconto para adquirir qualquer capacete Shoei ou produtos da Macna no site: https://www.nacar.com.br/capacete/shoei
Modelo que uso é o Shoei Hornet Adv, mas o cupom pode ser usado em qualquer modelo.
Cupom: thinoronha

➤Rastreador via satélite SPOT: https://www.findmespot.com/pt-br/products-services

➤Baús Alltracks

➤Seguro da moto BNPFUTURO, faça uma cotação: 11-976669981


#motorcycle #motovlogger #viagemdemoto","nova moto, tenere, yahama, xt600, xt600z, new motorcycle",00:29:39,96171,12115,1091,https://i.ytimg.com/vi/5FwebmP6Cc8/maxresdefault.jpg,BR
10,,,17,"Association_football, Sport",2.78%,,10,UCgCKagVhzGnZcuP9bSMgMCg,ge,6030000,PB9fzfCEZJM,2025-05-25T23:40:28Z,20.49 horas,VITÓRIA 0 X 1 SANTOS | MELHORES MOMENTOS | 10ª RODADA BRASILEIRÃO 2025 | ge.globo,"Santos vence a primeira fora de casa e coloca o Vitória no Z-4. Peixe conta com gol de Guilherme para bater o Rubro-Negro no Barradão.

🌟 Confira todos os melhores momentos com mais replays em ge.globo: https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/25-05-2025/vitoria-santos.ghtml

🌟 Veja como ficou a tabela: https://ge.globo.com/futebol/brasileirao-serie-a/

🌟 Assine Premiere: 
https://gplay.la/ytgepremiere

#Brasileirão #Vitória #Santos
______________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk
🏆 Assine o sportv e Globoplay +Canais: https://bit.ly/3oCtARt
⚽ Assista ao sportv pelo Globoplay: https://bit.ly/3qlSUvP

👉 Acesse ge.globo
👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 
► trechos SPORTV: https://cutt.ly/ERy9MiB
► Bola Quadrada:  https://cutt.ly/IfHk7ra 
►Jogos Históricos: https://cutt.ly/BkxoZJX
► Listas e TOPs: https://cutt.ly/hkxo51U
► Originais GE: https://cutt.ly/vkxpunL

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO! 🤙😎",,00:04:05,677580,18107,741,https://i.ytimg.com/vi/PB9fzfCEZJM/maxresdefault.jpg,BR
