Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Electronic_music, Music, Music_of_Latin_America, Pop_music",1.31%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1640000,UK-R_7yUu4g,2026-01-17T14:00:51Z,6.16 horas,Dance se souber Tik Tok (2026) 💜,"Dance se souber Tik Tok (2026) 💜
Dance se souber Tik Tok (2026) 💜

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:24,42426,528,29,https://i.ytimg.com/vi/UK-R_7yUu4g/maxresdefault.jpg,BR
2,,,22,"Action_game, Video_game_culture, Entertainment, Film, Lifestyle_(sociology), Action-adventure_game",26.51%,pt-BR,2,UCN3MIUlSFkJSkLJnTJHcgaA,Marcus O Ceifeiro,110000,A1DR_Z1AZ0Y,2026-01-17T14:56:13Z,5.23 horas,Vingadores: Doutor Destino - O pior trailer até agora e o desrespeito com Chadwick Boseman,"Quer participar das lives e aparecer nos vídeos também? Só me seguir aqui:
Canal do Site roxo: marcusoceifeiro
Instagram: marcusoceifeiro
TikTok: marcusoceifeiro
Meu canal de Cortes https://www.youtube.com/@MarcusoCeifeiroCortesOficial
Meu outro canal no Youtube: https://www.youtube.com/channel/UChh6
Server no Discord: https://discord.gg/hUaG5ju56w

00:00 - Trailer do Pantera Negra sem o Pantera Negra? 
00:26 - O imenso desrespeito da Disney/Marvel com o falecimento de Chadwick Boseman
08:30 - Abertura da Série Undergroud do Pantera Negra!
10:58 - Meu momento favorito do Pantera Negra
13:38 - REACT
14:20 - Vendo algo mais interessante KKKKKKKKK
16:45 - Continuando o React 
18:40 - Isso aqui é o mínimo. Mas segue sendo o Trailer + sem graça até agora. 
20:02 - Tudo desse NámôÔôÔOÔÕuUuURrrRr é uma M3RD4 KKKKKKK
21:00 - Podemos sonhar e ter alguma esperança?!","marcus o ceifeiro, marcusoceifeiro, reaperdub, voice makers, marcus felipy, Vingadores: Doutor Destino - O pior trailer até agora? (Por motivos muito além de filminho), VINGADORES: DOUTOR DESTINO ""Wakanda e Quarteto Fantástico"", Pantera Negra, Quarteto Fantastico, Wakanda, Shuri, Namor, M'Baku, chadwick boseman, Disney, UCM, MCU, Marvel Studios, Animação Pantera Negra, Doomsday, Vingadores: Doutor Destino, Coisa, NUNCA se importaram com o Chadwick E muito menos com o Pantera Negra",00:21:43,15753,3685,491,https://i.ytimg.com/vi/A1DR_Z1AZ0Y/maxresdefault.jpg,BR
3,,,24,"Role-playing_video_game, Video_game_culture, Action_game",1.01%,en,3,UCLoVVDLR-YtTEiMx24gPzWg,Sylex,48800,XRgOPWisuog,2026-01-17T14:34:27Z,5.60 horas,EXTREME SHARK GAME!!!,EXTREME SHARK GAME!!!,,00:00:12,3178681,32007,0,https://i.ytimg.com/vi/XRgOPWisuog/maxresdefault.jpg,N/A
4,,,10,"Lifestyle_(sociology), Music, Music_of_Latin_America",4.47%,pt-PT,4,UC3EPFEI1TdOtPdDPS1nRt2w,Nattan,2440000,3MVAMVf7Bs4,2026-01-16T15:00:07Z,29.17 horas,"Nattan, Anitta - Eu Tô Querendo De Novo (Clipe Oficial) | DVD Nattan In Vegas","#Nattan, #ANITTA - EU TÔ QUERENDO DE NOVO
DVD Nattan In Vegas

Ouça agora meu novo DVD Nattan In Vegas 🎰👇
bfan.link/nattan-in-vegas

Me siga nas redes sociais:
https://www.instagram.com/nattan
https://www.tiktok.com/@oficialnattan
https://x.com/eusounattan

Inscreva-se no canal: https://www.youtube.com/c/nattanzinhooficial?sub_confirmation=1

---

EU TÔ QUERENDO DE NOVO feat. Anitta
(Compositores: Gabriel bk / Davi Melo / Léo Carvalho / Vitor Casagrande)

To lembrando dos flash
Da madrugada da noite passada
É que eu decorei 
Cada centímetro da sua pele molhada

Foi bom demais
Quero repetir
Ajeita a cama tô chegando aí 
vai ser o evento do ano 
vai ter beijo,  ter suada e cama balançando 


Eu To querendo de novo, de novo, de novo, de novo 
Ver minha língua dando cavalo de pau nas curvas do seu corpo 

Eu To querendo de novo, de novo, de novo, de novo 
Fazer aquele amor barulhento que acorda o bairro todo

---

---
Me siga nas redes sociais:
Instagram.com/nattan
X.com/eusounattan
Tiktok.com/oficialnattan",,00:02:22,201533,8396,607,https://i.ytimg.com/vi/3MVAMVf7Bs4/maxresdefault.jpg,BR
5,,,24,"Entertainment, Film",13.03%,pt,5,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14300000,dVPMxiXKJoU,2026-01-16T15:30:33Z,28.66 horas,SAIU O TRAILER DA SEGUNDA TEMPORADA DE ONE PIECE! O MELHOR LIVE ACTION DOS ANIMES,"One Piece voltou… e voltou gigante. A Netflix liberou um trailer insano da 2ª temporada e deixou claro: isso aqui não é só mais uma adaptação, é a prova definitiva de que anime pode funcionar em carne e osso. Novos personagens, Baroque Works em peso, visual caprichado e escolhas que só quem AMA One Piece teria coragem de fazer.

Neste vídeo, a gente reage e destrincha cada detalhe do trailer, das caracterizações fiéis aos personagens mais bizarros que ninguém esperava tão igual no live action. Vivi, Mr. 3, Nico Robin, Unluckies (!), Ilha de Drum, Chopper e muito mais. Por que essa série acerta onde TODAS as outras falharam? E será que estamos vendo nascer o melhor live action de anime da história? 🏴‍☠️

#OnePiece #OnePieceNetflix #LiveAction #Netflix #Luffy #Zoro #NicoRobin #EiichiroOda 
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: Rodrigo Sá
🎬  Edição: @pedrorodrigoedv 
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:09:06,59892,7497,309,https://i.ytimg.com/vi/dVPMxiXKJoU/maxresdefault.jpg,BR
6,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",11.44%,pt-PT,6,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22700000,qjEVLlnvfhM,2026-01-17T15:36:41Z,4.56 horas,"VIDA REAL: ELE SÓ QUERIA CURTIR AS FÉRIAS EM UMA CABANA, MAS ELE NÃO ESTAVA SOZINHO...","CONFIRA E SARAIVA O LIKE!
●Nome do Jogo:
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com",,01:06:36,360369,37365,3869,https://i.ytimg.com/vi/qjEVLlnvfhM/maxresdefault.jpg,N/A
7,,,10,"Music, Music_of_Latin_America",1.21%,pt-PT,7,UC_anvZzRWb5B4VSfq0iFlpw,Música TopTop,301000,mABFvyTZWX4,2026-01-17T12:01:32Z,8.14 horas,NATANZINHO LIMA 2026 ( REPERTÓRIO NOVO 2026 ) CD NOVO - MÚSICAS NOVAS,"Aqui você encontra a seleção atualizada com os maiores sucessos de Natanzinho Lima, músicas que estão estouradas em todo o Brasil, tocando forte nos paredões, festas, vaquejadas e resenhas! 💥🔊

🎶 Forrozinho envolvente
🎶 Hits românticos e dançantes
🎶 Qualidade 100% PAREDÃO
🎶 Só música boa, uma atrás da outra

Se você é fã de Natanzinho Lima, forró atual, música nordestina e quer ficar por dentro do que está viral em 2026, esse vídeo é pra você!

👉 Curta, comente e compartilhe com os amigos
👉 Inscreva-se no canal para não perder as próximas seleções
👉 Deixe nos comentários qual música você mais gosta do Natanzinho! ❤️

🚀 NATANZINHO LIMA 2026 – SÓ AS TOPS!","natanzinho lima, natanzinho lima 2026, natanzinho lima as mais tocadas, natanzinho lima paredão, natanzinho lima forró, natanzinho lima novo, natanzinho lima hits, natanzinho lima músicas, forrozinho 2026, forró atual 2026, forró viral 2026, paredão 2026, música nordestina, forró estourado, forró romântico, forró pra paredão, top forró 2026, as mais tocadas 2026, forró brasil, música brasileira, natanzinho lima ao vivo, natanzinho lima live, natanzinho lima ao vivo 2026",00:45:26,7352,87,2,https://i.ytimg.com/vi/mABFvyTZWX4/maxresdefault.jpg,BR
8,,,1,"Film, Entertainment",7.95%,pt,8,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2640000,gGhMrWOVJMs,2026-01-16T18:27:15Z,25.72 horas,Terror em Silent Hill - Regresso para O Inferno | Trailer Oficial Legendado,"Terror em Silent Hill - Regresso para O Inferno | Trailer Oficial Legendado

Assista ao novo teaser trailer de #TerroEmSilentHillRegressoParaOInferno - o filme estreia em 22 de janeiro nos cinemas do Brasil!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:01:32,39469,2974,165,,BR
9,,,20,"Lifestyle_(sociology), Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",3.31%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,11800000,Nu5Nab1RpM0,2026-01-17T13:00:45Z,7.16 horas,Servidor de IRRITAR a PROFESSORA BRAINROT no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:22:54,170221,5099,532,https://i.ytimg.com/vi/Nu5Nab1RpM0/maxresdefault.jpg,BR
10,,,10,N/A,11.56%,pt-PT,10,UC-GQEizmC0lWdZpgRi6bAuA,Schiavoto - Topic,4950,-XzwyxPnt74,2026-01-16T15:04:34Z,29.09 horas,Quibungo,"Provided to YouTube by Ditto Music

Quibungo · Schiavoto · Ordem Paranormal

Ordem Paranormal: HEXATOMBE (Trilha Sonora)

℗ Alice Schiavoto

Released on: 2026-01-16

Featured Artist: Guimocore
Author: Alice Schiavoto
Background Vocals: Kalera
Background Vocals: Bastet
Background Vocals: Beatriz ""Beamom"" Pozzebon
Background Vocals: Guilherme ""Maad"" Rangel
Background Vocals: Luise Lumumba
Background Vocals: Mel Martins
Electric Guitar: Gui Motta
Producer: Alice Schiavoto
Composer: Alice Schiavoto

Auto-generated by YouTube.","Schiavoto, Ordem Paranormal, Ordem Paranormal: HEXATOMBE (Trilha Sonora), Quibungo",00:04:55,160476,18548,0,https://i.ytimg.com/vi/-XzwyxPnt74/maxresdefault.jpg,N/A
