Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Latin_America, Music, Pop_music",13.88%,pt-PT,1,UCzrIiAc8RMd6kguvJA_yLmw,Jão - Topic,1750,IclTWVhvvF4,2026-07-27T00:03:09Z,10.93 horas,Catedral,"Provided to YouTube by Universal Music Group

Catedral · Jão

Memórias Póstumas

℗ 2026 U.F.O. Produções Artisticas, sob licença exclusiva para Universal Music Ltda

Released on: 2026-07-26

Background Vocalist, Programmer, Producer, Recording Engineer, Recordingarranger: Gabriel Duarte
Recording Engineer, Producer, Programmer, Recordingarranger: Gianlucca Azevedo
Recording Engineer, Producer, Background Vocalist: Jão
Recording Engineer: Dani Mariano
Mixing Engineer: Guigo Berger
Background Vocalist: Ana Caetano
Mastering Engineer: Fili Filizzola
Lyricist, Vocalist, Composer: Jão
Composer: Pedro Tófani
Lyricist: Pedro Tófani

Auto-generated by YouTube.","Jão, Memórias Póstumas, Catedral",00:03:42,58060,7477,584,https://i.ytimg.com/vi/IclTWVhvvF4/maxresdefault.jpg,N/A
2,,,24,"Entertainment, Film",6.99%,pt,2,UCevaIHgjRXaYX3S6uQY8rig,Nerd Land,3020000,TlLVaq5uJ1Y,2026-07-26T15:28:47Z,19.50 horas,NOVO TRAILER VINGADORES DOOMSDAY: OFICIAL (TRAILER DESCRIÇÃO COMIC CON),"Saiu agora na Comic Com San Diego SDCC o novo teaser trailer oficial de Vingadores Doomsday vazado na internet completo (New Teaser Trailer Avengers Doomsday) O Novo Filme dos Vingadores: Doutor Destino teve novo teaser trailer completo vazado com a descrição de todas as cenas com Sue Storm falando a historia da morte da esposa e filho do Doutor Destino enquanto Reed Richards grita desesperado para Parar o Victor Von Doom descobrindo que foi ele quem criou as Incursões que estão destruindo o Multiverso, porque o Steve Rogers voltando no passado para viver com a Peggy fez matar sua esposa e filho no seu universo e por conta diss o multiverso está morrendo e a continuação da cena do Thor vs Doom com ele levantando os Sentinelas com sua magia e matando os X-MEN, no trailer que saiu agora de Vingadores Doomsday (Teaser Trailer Avengers Doomsday) Os maiores herois da Marvel Studios estarão reunidos no filme para enfrentar o maior vilão do MCU que é o Doutor Destino do Ator Robert Downey Jr. ao lado dos maiores herois da terra no proximo anuncio oficial do maior filme do ano que vai ser lançado nos cinemas.

 #avengersdoomsday #vingadoresdoomsday #nerdland 

------------------------------------------------------------------------------------
GABRIEL:
Instagram: @gabrielnerdland 
Twitter : @gabrielnerdland

DANI: 
Instagram: @danieleluquetta
Twitter : @danieleluquetta
------------------------------------------------------------------------------------
Esse é o motion que fez nossa vinheta e GCs do canal
Portfolio: @jjneto.aep","nerd land, nerdland, vingadores doomsday, avengers doomsday, trailer vingadores doomsday, trailer avengers doomsday, vingadores, avengers, doomsday, vingadores 5, trailer vingadores, trailer doomsday, trailer doomsday oficial, vingadores doomsday trailer oficial, vingadores doomsday trailer, trailer vingadores doomsday oficial, vingadores doutor destino, vingadores doomsday trailer oficial comic con, vingadores doomsday trailer comic con, teaser trailer doomsday",00:15:59,94052,6439,139,https://i.ytimg.com/vi/TlLVaq5uJ1Y/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",2.58%,pt-BR,3,UCrcBZDofBltcgGxphNia2tw,ProbIems,12300000,hi3WcozX3UU,2026-07-26T13:00:19Z,21.97 horas,Sobrevivi em 1 Bloco com o Verity!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:20:54,354860,8522,622,https://i.ytimg.com/vi/hi3WcozX3UU/maxresdefault.jpg,BR
4,,,10,"Pop_music, Music_of_Latin_America, Music",1.15%,pt-PT,4,UCu022hDt6R_X9IXJC2Z1GmA,Vibra Hits - Topic,61,TsEDKjbA3KY,2026-07-09T04:14:11Z,438.74 horas,Oi Minha Saudade,"Provided to YouTube by DistroKid

Oi Minha Saudade · Vibra Hits · Vibra Hits

Oi Minha Saudade

℗ Vibra Hits

Released on: 2026-07-09

Auto-generated by YouTube.","Vibra Hits, Oi Minha Saudade",00:03:54,53529,613,0,https://i.ytimg.com/vi/TsEDKjbA3KY/maxresdefault.jpg,N/A
5,,,1,"Entertainment, Film",1.50%,en,5,UCdIGJ48YH98rTt37mx-UsNQ,TeaserCon,167000,ovv5V6rDSxc,2026-07-26T13:11:20Z,21.79 horas,Avengers: Doomsday (2026) | New Trailer | In Theaters December 18 | Marvel Comics | Concept,"#Marvel #Avengers #Avengersdoomsday #ChrisEvans #Robertdowneyjr
 
🎥 Attention viewers! (ITS FAN MADE)
The hype train for Avengers: Doomsday just hit another gear, and this breakdown covers everything from the brand-new Avengers Doomsday trailer to the exclusive Comic-Con trailer footage and latest TV spot making the rounds online. Robert Downey Jr.'s jaw-dropping transformation into Doctor Doom continues to dominate conversations, reshaping expectations for where the Marvel Cinematic Universe goes as Phase 5 closes out. This video breaks down the stacked Avengers Doomsday cast, digs into comics-accurate Easter eggs tied to the Doctor Doom mythos, and explores every new detail Marvel Studios has dropped so far. Whether you're chasing the latest Avengers Doomsday teaser, replaying the Comic-Con footage frame by frame, or just want the full Dr. Doom trailer breakdown, this is your complete guide before Avengers 2026 arrives.

The inspiration behind this video:
Avengers Doomsday Trailer has just obliterated every record and broken every corner of the internet simultaneously — and this Avengers Doomsday Official Trailer confirms that Robert Downey Jr returning as Doctor Doom MCU is not just the greatest Marvel casting decision ever made but the single most seismic moment in the entire history of the Marvel Cinematic Universe since Nick Fury walked into Tony Stark's mansion and changed everything forever! The Avengers Doomsday Comic Con Trailer reveal sent shockwaves through every fan community on the planet, and now this Avengers Doomsday New Trailer and Avengers Doomsday TV Spot Trailer are adding layer after devastating layer of Doctor Doom Movie details that confirm Avengers 2026 is going to be the most ambitious and earth-shattering Marvel Studios event ever assembled across MCU Phase 5 and Marvel Phase 6 combined. The Robert Downey Jr Doctor Doom transformation is so complete and so terrifyingly brilliant that every Avengers Doomsday Cast reveal, every Avengers Doctor Doom teaser, and every Robert Downey Jr MCU comeback moment is hitting the comics faithful like a sledgehammer wrapped in vibranium!

This Avengers Doomsday Marvel Trailer breakdown goes deeper than anything else on YouTube — covering the explosive Doomsday Loki Trailer footage, the shocking Doomsday Loki Leaked Trailer reveals, the reality-bending Doomsday X Men Trailer teases, the universe-expanding Doomsday Fantastic Four Teaser connections, and the absolutely catastrophic Wakanda Doomsday Trailer Leaked moments that confirm Doctor Doom MCU has already declared total war on every single corner of the Marvel universe without mercy or hesitation. The Doomsday Dr Strange Teaser Leak, Doomsday Teaser 5, Doomsday Trailer 5, Doomsday Leak, and every Wakanda Doomsday Trailer and Wakanda Trailer Leak detail is analyzed frame by frame in this complete Avengers Doomsday Teaser and Doomsday Trailer Leak breakdown that leaves absolutely nothing on the table. From the first Doomsday Teaser that started it all to this full Avengers Doomsday Trailer Official and Dr Doom Trailer deep dive — Marvel Studios and Robert Downey Jr MCU are building toward a Doctor Doom Movie confrontation in Avengers Doomsday Movie that will make Thanos look like a warm-up act for the greatest comics villain adaptation Hollywood has ever attempted!

Subscribe and smash the notification bell right now so you never miss a single Avengers Doomsday New Trailer drop, Avengers Doomsday Comic Con Trailer update, Avengers Doomsday TV Spot Trailer reveal, or Marvel Studios exclusive announcement as the countdown to the most devastating Avengers 2026 event in Marvel Cinematic Universe history reaches its earth-shattering finale! Drop your most explosive reactions and boldest predictions in the comments below — is Robert Downey Jr as Doctor Doom in Avengers Doomsday the greatest creative decision in Marvel Phase 6 history, and do you believe this Avengers Doomsday Movie is about to surpass Endgame and become the single greatest Marvel Studios achievement ever committed to film?

◖Made/Edited By Us◗
(SFX, VFX, Art) 
► Art by TeaserCon IG:  /teaserconofficial
◖Attention viewers◗ This Film & Animation video created only for Entertainment. 
Most of VFX created by us.

Thank You So Much For Watching!
Subscribe Now For More.
--------------------------------","avengers doomsday trailer, avengers doomsday official trailer, avengers doomsday, avengers doomsday movie, avengers 2026, robert downey jr doctor doom, doctor doom mcu, marvel cinematic universe, mcu phase 5, avengers doomsday cast, avengers doctor doom, doctor doom movie, robert downey jr mcu, marvel studios, avengers doomsday marvel trailer, avengers doomsday teaser, marvel, comics, marvel phase 6, doomsday trailer, dr doom trailer, avengers doomsday trailer official",00:01:32,531076,7773,217,https://i.ytimg.com/vi/ovv5V6rDSxc/maxresdefault.jpg,FR
6,,,20,"Video_game_culture, Action_game",3.18%,pt-BR,6,UCW-4nEie-LVG7LK3CkQeBuw,VALORANT Esports BR,348000,WW5_FRHIKic,2026-07-27T01:31:33Z,9.45 horas,ENVY x LEV | FUR x MIBR | VCT Americas Etapa 2 | Semana 2 - Dia 4,"Domingo // 26/7/2026

Jogo 1 - 18h: ENVY (ENVY) x Leviatán (LEV) (Md3)
Jogo 2 - 21h: FURIA (FUR) x MIBR (MIBR) (Md3)

Curtiu? Inscreva-se em nosso canal: http://bit.ly/VCT_BR  

Fique de olho nas notícias e nas melhores jogadas do VALORANT Champions Tour acompanhando os nossos canais:
Web: https://valorantesports.com
Twitter: https://twitter.com/valesportsbr
Instagram: https://www.instagram.com/valesportsbr
TikTok: https://www.tiktok.com/@valesportsbr
Twitch: https://www.twitch.tv/valorant_br","VALORANT, Gaming, valorant pro players, VCTAmericas, VCT, competição VALORANT, campeonato valorant, VALORANT Esports, loud, furia, 2g, mibr, valorant hype, video hype vct, valorant ao vivo, valorant live, VCT 2026, Etapa 1, Stage 1",05:06:25,217587,6921,4,https://i.ytimg.com/vi/WW5_FRHIKic/maxresdefault.jpg,BR
7,,,10,"Music_of_Latin_America, Music, Hip_hop_music",23.87%,pt-BR,7,UC_4PRrKey0iv18cqHuj9CLA,MHRAP,4180000,_f0hOVzGIZs,2026-07-26T21:00:06Z,13.98 horas,Tipo Rick Sanchez 🧪 (Rick & Morty) | MHRAP ,"► ESCUTE MHZIN NO SPOTIFY 🚀
https://open.spotify.com/intl-pt/track/45vigZiVUySqgsMXqxhtvp

Edição: Monetizado, Gabriel Efecs, Ichiro, iamy01
Thumb por Ghost
Beat e Mixagem por Sidney Scaccio
Voz e Letra por Mhzin
Personagem: Rick
Voz na intro: Mh
Instagram @MHRAPOFICIAL
X @MhzinDoFlow",,00:03:05,30997,6988,411,https://i.ytimg.com/vi/_f0hOVzGIZs/maxresdefault.jpg,N/A
8,,,1,"Film, Entertainment",7.24%,pt,8,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2710000,rk26GJ_K_qc,2026-07-26T22:00:33Z,12.97 horas,Cara-De-Barro l Trailer Oficial Dublado,"Cara-De-Barro l Trailer Oficial Dublado

Assista ao trailer de #CaraDeBarro, o novo terror da #DCStudios inspirado no sombrio vilão do Batman - o filme estreia em 22 de outubro de 2026 nos cinemas do Brasil.

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:24,23123,1592,83,,BR
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game",5.45%,pt-BR,9,UCU6bO4X3CUGm3gSy9cCdNuw,Pabllym GO!,718000,KhPxZTDrkrU,2026-07-26T13:30:03Z,21.48 horas,DESCOBRI NOVOS SEGREDOS OCULTOS DE SLIME NO HOSPITAL DE ANIMAIS COM ANOMALIAS,"Hoje DESCOBRI NOVOS SEGREDOS OCULTOS DE SLIME NO HOSPITAL DE ANIMAIS COM ANOMALIAS - Ratthew Animal Hospital (Anomaly) no Roblox, será que consegui esse objetivo ?

Playlist do Tsunami para Brainrots e Roube um Brainrot
https://www.youtube.com/playlist?list=PLDeBoXbKfz3r_WT5xcjl1m-YC0a9tQzLy

Assiste até o final e comenta qual parte você mais gostou!
Não esquece de deixar o like, se inscrever e ativar o sininho

#Roblox #brainrot #GameplayRoblox #RobloxBrasil","roblox, Hospital de Animais anomalias, animal hospital (anomaly), ratthew, hospital de animais, hospital de animais atualização, Rattina",00:26:22,164493,8922,47,https://i.ytimg.com/vi/KhPxZTDrkrU/maxresdefault.jpg,BR
10,,,10,"Entertainment, Music_of_Asia, Music, Pop_music",10.11%,ko,10,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,82100000,_Pk6xfju3l0,2026-07-26T11:00:03Z,23.98 horas,"ILLIT (아일릿) 'I Got Your Back (Feat. JISOO, MOMOKA of HANA)' Official MV","ILLIT (아일릿) 'I Got Your Back (Feat. JISOO, MOMOKA of HANA)' Official MV

Executive Producer : Kim Taeho
Creative Director : Heu Serian
Music Video Director : Xavier Tera

ⓒ BELIFT LAB Inc. All Rights Reserved

Connect with ILLIT

ILLIT Weverse: https://www.weverse.io/illit
Official YouTube: https://www.youtube.com/@ILLIT_official
Official X (Twitter): https://x.com/ILLIT_official
Member X (Twitter): https://x.com/ILLIT_twt
TikTok: https://www.tiktok.com/@illit_official
Instagram: https://www.instagram.com/ILLIT_official
Facebook: https://www.facebook.com/ILLIT.beliftlab
Weibo: https://www.weibo.com/n/ILLIT_BELIFTLAB
BILIBILI: https://space.bilibili.com/3546608109095338
Douyin: https://v.douyin.com/ikgST6Sw/
Japan X (Twitter): https://x.com/ILLITjpofficial
JAPAN OFFICIAL LINE： https://page.line.me/illit-jp

#ILLIT #아일릿
#I_Got_Your_Back","HYBE, HYBE LABELS, 하이브, 하이브레이블즈",00:02:58,3057544,284580,24517,https://i.ytimg.com/vi/_Pk6xfju3l0/maxresdefault.jpg,KR
