Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,22,"Pop_music, Music_of_Latin_America, Music, Hip_hop_music",7.02%,pt-PT,1,UCG90vRbG7aMXu0nD0DQ2wFA,MC Luuky,617000,XdyznBzqbYE,2026-02-20T21:00:06Z,11.27 horas,"RAVI - MC Luuky, Larih Boas","MC LUUKY ®

Artistas: MC Luuky
Música: Ravi
Produção: DJ Gbeats e Bollivia

Produzido por Walk Records.

2026

#Ravi","MC Luuky, Filho, Ravi, Larih Boas",00:02:47,237161,16334,314,,BR
2,,,1,"Film, Entertainment, Television_program",4.22%,pt-BR,2,UCR7ZwQz60rW9dK59Dirdc8w,HBO Max Brasil,511000,5gVggOgInd0,2026-02-19T16:02:37Z,40.22 horas,A Casa do Dragão - Temporada 3 | Teaser Oficial | HBO Max,"O poder absoluto está ao seu alcance. A terceira temporada de #ACasaDoDragão chega em junho na HBO Max.
--
A #HBOMax é a casa dos seus filmes e séries favoritos da Warner Bros., DC, Cartoon Network, TNT, Adult Swim, Discovery, HBO e Max Originals – além de TODOS os jogos da Champions League ao vivo! Tudo no mesmo lugar para você assistir quando e onde quiser. Nos vemos na hbomax.com   

Inscreva-se no canal: https://bit.ly/YouTubeStreamMaxBR

Me segue nas redes! 
Twitter: https://twitter.com/StreamMaxBR
Instagram: https://www.instagram.com/hbomaxbrasil/ 
Facebook: https://www.facebook.com/hbomaxbrasil
TikTok: https://www.tiktok.com/@hbomaxbr","hbo max, hbomax, streaming, novidades hbo, lançamentos hbo, assinatura hbo max, lançamentos filmes, lançamentos series, Movies, Series, Filmes",00:01:08,217013,8457,692,https://i.ytimg.com/vi/5gVggOgInd0/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Puzzle_video_game, Action_game",5.58%,pt,3,UCH2958aySlHIuMzpUE8Xe9A,Tex HS,7450000,cEl-BYzfO9I,2026-02-20T16:55:00Z,15.35 horas,POPPY PLAYTIME CAPÍTULO 5 * PARTE 3,"🌵 Deixa o LIKE e se inscreva no canal!

🎬 Playlist
https://www.youtube.com/playlist?list=PLxLE50L1RToj1Ggl-72AWw-K3gItkZwmr

🎮 Poppy Playtime
#TexHS #PoppyPlaytime

💜 Julia Minegirl - https://youtube.com/juliaminegirl
💛 Cris Minegirl - https://youtube.com/crisminegirl","Tex, Tex HS, Canal Tex, Jogo, Game, Gameplay, Poppy Playtime, Final, Completo, Capítulo 5",00:45:23,368134,18153,2406,,BR
4,,,10,"Music, Video_game_culture, Entertainment",10.55%,en,4,UCLCdyRg3u5O-EVP5p46QxcQ,CG5,9390000,lsndkQuEwaM,2026-02-20T22:00:06Z,10.27 horas,CG5 - Wrong Side Out (from Poppy Playtime: Chapter 5),"STREAM NOW: https://cg5.lnk.to/wrongsideout

Song by @CG5
Guitars by Josh Locke

Animation & Production Team:

Kaylin Radomski (https://x.com/KaylinYGO)
Director, Storyboarding, Animator, Layout, Cleanup, and Lighting

Edil Ayazbayev ( @Mango5_)
Editor, Post-Production, Animator, Layout, and Cleanup

Chance J. ( https://x.com/TheOGFazFilms )
Animator, Layout, and Cleanup

Jaiden I. (@Hyplamic)
Animator and Layout

Nikolas R. (https://x.com/YTBluey_) 
Animator, Layout, Cleanup, and Rigging

Austin Faulk (https://x.com/AustinThe_Bear)
Technical Assistance and Rigging

Kyle DeNigris (@ItsameWario)
Trailer Sound Design and VA

Single artwork by @ShirotaniArt

All game assets provided by Mob Entertainment.

Follow CG5's social media:
Twitter ▶ http://twitter.com/cg5beats
Twitch ▶ https://www.twitch.tv/cg5music
Spotify ▶ https://sptfy.com/cg5_
Instagram ▶ http://www.instagram.com/cg5beats/

Follow @cg5live105, @cg5instrumentals461, & @cg5covers107
Discord Server ▶ https://discord.gg/CG5

LYRICS:

I made us a home,
From what was once a prison.
So if you share my vision,
Thank me, dear, for paradise.

And in the hour of joy,
Don’t bite the hand that feeds you, child.
Or do I have to fix you?
‘Cuz once I do, you’ll never die.

I can make you better,
I can make you right.
Maybe now, you’ll see reason from the wrong side out.

(A child’s what they, child’s what they, child’s what they made you.
A child’s what they, child’s what they, child’s what they made you.)

I gave us new life,
Through reanimation.
But you brought an outlier to my equation,
So shall we see what you look like?

I can make you better,
I can make you right.
Maybe now, you’ll see reason from the wrong side out.
I’ll stitch you together,
And you’ll get lost in the white.
Maybe now, you’ll feel freedom from the wrong side out.

(TELL ME WHO I AM! DON’T PUT ME IN THE BOX! I’LL BE GOOD I’LL BE GOOD!)
But a child’s what they made you.
(TELL ME WHO I AM! DON’T PUT ME IN THE BOX! I’LL BE GOOD I’LL BE GOOD!)
But a child’s what they made you.

You can’t burn down all that we are,
Or turn around,
This is the start of my immortal perfection.
And I’m your God.

I can make you better,
I can make you right.
Maybe now, you’ll see reason from the wrong side out.

I’ll stitch you together,
And you’ll get lost in the white.
Maybe now, you’ll feel freedom from the wrong side out.

(TELL ME WHO I AM! DON’T PUT ME IN THE BOX! I’LL BE GOOD I’LL BE GOOD!)
But a child’s what they made you.","cg5, cg5 song, wrong side out cg5, poppy playtime cg5, poppy playtime song cg5, poppy playtime chapter 5 song, poppy playtime chapter 5 song cg5, wrong side out poppy playtime, poppy playtime chapter 5, poppy playtime",00:03:07,1225009,120371,8916,https://i.ytimg.com/vi/lsndkQuEwaM/maxresdefault.jpg,US
5,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",14.35%,pt-BR,5,UCJAbkIY17zAmCTNQHH0bQoQ,Gameplayrj,8470000,oE-GoyOlpRw,2026-02-20T20:57:34Z,11.31 horas,Toy Story 5 PRIMEIRO TRAILER react,"GRUPO DO WHATSAPP! ENTRE AGORA!
https://gameplayrj.com.br/go/gameplayrj-zap

------------------------------------------------------
🡢 Compre seus jogos na Amazon: https://amzn.to/3EHmCCN
------------------------------------------------------
Aqui no GameplayRJ você irá encontrar notícias, curiosidades, gameplays e muito mais!

Assista o lançamento daquele jogo tão aguardado, ou o game que você gostaria muito que seu criador de conteúdo jogasse. 

Diariamente, as principais notícias do mundo dos games, séries, filmes, animes, analises e tudo o que você precisa saber, em um único canal!
----------------------------------------------------

#gameplayrj","gameplayrj, davyjones, davy jones, video com davy jones, jogando com davy jones, gameplayrj jogando, gprj, video do gameplayrj",00:06:57,17248,2422,53,https://i.ytimg.com/vi/oE-GoyOlpRw/maxresdefault.jpg,BR
6,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",9.51%,pt-PT,6,UCIwspRtKNszHhIhl36gREjQ,alanzoka,9000000,Epe9SGbh2nw,2026-02-20T15:00:00Z,17.27 horas,CRIME DESORGANIZADO! - WISE GUYS COM OS AMIGOS,"OS MAIORES DESCONTOS ESTÃO NO KABUM!:
http://kb1.me/alanzokakabumyt

💜 LIVE: https://www.twitch.tv/alanzoka
📷 Instagram: https://www.instagram.com/alanzoka/
📧 alanzoka@vandep.ag
🐤 Twitter: https://twitter.com/alanzoka




#Alanzoka","alan, electronic, desire, edge, alanzoka, video do alanzoka, alanzoka da twitch, videos com alanzoka, alanzoka video, alanzoka memes, gameplay alanzoka, lives do alanzoka, lives, alanzoka jogando, wise guys",01:13:49,333080,31076,607,https://i.ytimg.com/vi/Epe9SGbh2nw/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music, Music_of_Latin_America, Lifestyle_(sociology)",3.04%,pt-BR,7,UCMQFExd0QFmT6sT-KTiqS8w,Hugo Henrique,1550000,6KNn3hSpWow,2026-02-20T13:25:21Z,18.84 horas,Hugo Henrique e Ana Castela - Processo Delicado (Lyric Vídeo),"#HugoHenrique #AnaCastela #ProcessoDelicado

Ouça em todos os apps de música: https://umusicbrazil.lnk.to/ProcessoDelicado

SIGA HUGO HENRIQUE
Facebook:   / hugohenriqueoficial  
Instagram:   / hugohenriquecantor  
Twitter:   / hugohenriqueofc  
Central de Fãs:   / centraldefashugohenrique  

LETRA:

Processo Delicado

Tem foto sua na minha galeria
Tô apagando só uma por dia
Processando lentamente a sua saída

Eu tô saindo uma vez ou outra
Não vou mentir até beijei uma boca
O processo é delicado
E eu tô indo com cuidado
Que é pra lá na frente não sobrar resquícios do passado

É que de uma vez assusta o coração
Como é que eu explico que ele é todo seu num dia e no outro não

É que de uma vez só ia piorar
Tô te esquecendo no meu tempo meio lento mas eu chego lá

PRODUÇÃO MUSICAL

Produção Musical: Gabriel Pascoal
Produção Executiva: Biu Antonio
Produzido no G Pascoal Estúdio
Mixagem e Masterização: Rafael Vargas
Edição de Áudio: Shelly Moreira | Gabriel Pascoal
Arranjo: Gabriel Pascoal
Intérprete: Hugo Henrique | Ana Castela
Piano: Gabriel Pascoal
Teclado: Gabriel Pascoal
Sanfona: Gabriel Pascoal
Violão: Kelvyn Pascoal
Guitarra: Daniel Rigon | Henrique Garcia
Baixo: Alex Mesquita
Bateria: Wlajones Carvalho
Percussão: Gabriel Pascoal | Ale Di Viera
Composição: Hugo Henrique | Edu Moura | Miguel TK
GRAMMY: DADOS PARA CADASTRO

UNIVERSAL MUSIC BRASIL

Presidente: Paulo Lima 
Vice-presidente de Marketing da Universal: Ana Bueno
Gerente de A&R: Daniel Rigon 
Supervisão de A&R: Thadeu Meneghini 
Analista de A&R:  Maria Almeida 
Gerente de Marketing: Leo Nunes 
PO: Evelyn Moraes

HOLY MUSIC

Empresário: Leco Geisler /Vania Geisler
Social Media: Lorena Teixeira
Central de Fãs: Enzo Andrade
Imprensa: Leve Press

GTS TALENT BRASIL

Diretor Geral: Ulises  Gasparini
Gerente do projeto: Tatiana Carvalho
Gerente de Marketing: Thatiane Molina
Diretor Criativo: Érico Belém","Processo delicado, Ana Castela, Hugo Henrique",00:02:51,135083,3925,176,https://i.ytimg.com/vi/6KNn3hSpWow/maxresdefault.jpg,BR
8,,,24,"Television_program, Entertainment, Film",6.48%,en-US,8,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,14900000,P_-r11fcDTc,2026-02-19T14:00:00Z,42.27 horas,Peaky Blinders: O Homem Imortal | Trailer oficial | Netflix,"Tommy Shelby nunca esteve destinado a ser um simples mortal. ""Peaky Blinders: O Homem Imortal"" estreia em 20 de março de 2026 na Netflix.

Assista na Netflix: https://www.netflix.com/title/81319485

Inscreva-se: https://bit.ly/31ynwtw

Sobre a Netflix:
A Netflix é um dos principais serviços de entretenimento do mundo com um vasto catálogo de séries, filmes, jogos e eventos ao vivo disponíveis em diversos idiomas. Nossos assinantes podem assistir, pausar e voltar a um título quantas vezes quiserem, onde quer que estejam, e alterar o plano a qualquer momento.

Peaky Blinders: O Homem Imortal | Trailer oficial | Netflix
https://www.youtube.com/@NetflixBrasil","Barry Keoghan, Cillian Murphy, Conspiração, Netflix, Netflix 2026, Novidade na Netflix, O Homem Imortal, Packy Lee, Peaky Blinders, Rebecca Ferguson, Sophie Rundle, Stephen Graham, Steven Knight, Tenso, Tim Roth, Tom Harper, Tommy Shelby, Trailer, drama, filme",00:02:40,458413,28748,976,https://i.ytimg.com/vi/P_-r11fcDTc/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Role-playing_video_game, Video_game_culture, Action_game",3.84%,pt-BR,9,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14700000,xWAOzL79FDs,2026-02-20T20:45:07Z,11.52 horas,ENTREI NO KNOCKOUT PELA PRIMEIRA VEZ… E QUASE PEGUEI TOP 1 😱,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:21:02,222799,5661,2901,https://i.ytimg.com/vi/xWAOzL79FDs/maxresdefault.jpg,BR
10,,,10,"Pop_music, Music, Hip_hop_music, Music_of_Latin_America",6.49%,pt-BR,10,UClhFyS7uI884HtPGyI31pRw,Sonar Produtora ,2050000,vUvlzD2D96E,2026-02-20T22:00:07Z,10.27 horas,"Particular - MC`s Tuto, Marks, Aaron Modesto, Dena, Duzinho SP e MC FR da Norte (DJ Boy e DJ Gu)","Inscreva-se Sonar Produtora

Ouça no Spotify: https://spoti.fi/3lSSlBT

Artista:  MC Tuto, MC Marks, Aaron Modesto, MC Dena,  MC Duzinho SP e MC FR da Norte
Musica:  Particular 
Produção: DJ Boy e DJ Gu
Videoclipe: Sonar Filmes

Gerente de Canais: Jefferson Rasquinho

Produzido por Sonar Produtora

Contrate nossos artistas:

(11) 94734-2016 Juninho Sonar
(11) 96913-3861 Diego Douetts

Sonar Produtora ®
@Sonarmusicc","#SonarProdutora #SonarMusic, DJ GM, DJ W, Delacruz, Djonga, Funk 2020, GR6, GR6 Eventos, GR6 Explode, Hungria, Kondzilla, Kondzilla Records, Love Funk, MC, MC Cassiano, MC Davi, MC Don Juan, MC Fefe ZN, MC Hariel, MC IG, MC Joãozinho VT, MC KB, MC Kako, MC Kevin, MC L, MC Lele JP",00:06:15,32807,2073,56,https://i.ytimg.com/vi/vUvlzD2D96E/maxresdefault.jpg,BR
