Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Entertainment, Music, Music_of_Asia, Pop_music",6.95%,ko,1,UCqwUnggBBct-AY2lAdI88jQ,BABYMONSTER,11800000,x3eqqoZPV_E,2026-05-04T09:21:33Z,24.46 horas,BABYMONSTER - '춤 (CHOOM)' M/V,"춤 (CHOOM) 

1, 2 heat is on
Own it, burn it, kick it, flip that
3, 4 BABYMON
We gon get this party started

Walk in, stomping like we own the place
Trust me, I’m not just a pretty face
Yeah I know we’re seven but we ate
(We gon get this party started)
Know we got the style, we got the taste
Sweet and sour lemons, lemonade
Yeah I know we’re seven but we ate
Better run that, run that

Oh my oh my my
지금 이 순간
Oh my oh my my
Let it hypnotize
Loosen up, watch me set the mood
Burn it up, do it like I do
Lose your muh-muh-mind, play the music

Let’s choom
리듬을 삼켜 보자 Choom
(Watch out watch out)
We turn it up, let’s party
월 화 수 목 금 토 모두 다 함께 취해 보자 Choom
(Watch out watch out)
Choom choom choom choom choom

We wanna ride this vibe
Get out the way like vroom vroom
We only got tonight
You better dance like choom choom
Da da da da da da da

Baby check my style
Check me out
This that bling blow
Can’t stop now
Gotta keep it me like that, bow down
보여주마 나의 Choom choom choom

ASA be killing it, killing it woah
We don’t stop, top billing it, billing the show
Big flex, ain’t no up next
모두가 찍 소리 못하는 Groove
Like yes, I’m the empress
이 구역에 난 I’m a MONSTER queen

Oh my oh my my
지금 이 순간
Oh my oh my my
Let it hypnotize
Loosen up, watch me set the mood
Burn it up, do it like I do
Lose your muh-muh-mind, play the music

Let’s choom
리듬을 삼켜 보자 Choom
(Watch out watch out)
We turn it up, let’s party
월 화 수 목 금 토 모두 다 함께 취해 보자 Choom
(Watch out watch out)
Choom choom choom choom choom

We wanna ride this vibe
Get out the way like vroom vroom
We only got tonight
You better dance like choom choom

어둠이 짙게 내리고
이제 MONSTER party
No time to waste (Na na na)
Let’s celebrate (Na na na)
Baby 너와 나의 시간
Choom choom choom choom

That’s right
Everybody everybody make some room
Choom, that’s right
Choom choom choom choom choom
That’s right
Everybody everybody make some room
Choom, that’s right
Choom choom choom choom choom

#BABYMONSTER #베이비몬스터 #3rdMINIALBUM #춤 #CHOOM #MV #OUTNOW #YG

Available @ https://BABYMONSTER.lnk.to/CHOOM

More about BABYMONSTER @
Official YouTube https://www.youtube.com/@BABYMONSTER
Official Instagram https://www.instagram.com/babymonster_ygofficial
Official Facebook https://www.facebook.com/BABYMONSTER.ygofficial
Official X https://x.com/YGBABYMONSTER_
Official TikTok https://tiktok.com/@babymonster_yg_tiktok
Official Weibo https://weibo.com/u/7811488144
Official bilibili https://space.bilibili.com/3493127232948989","BABYMONSTER, 베이비몬스터, 베몬, BABYMON, BAEMON, 하람, 아현, 루카, 치키타, 파리타, 로라, 아사, HARAM, AHYEON, RUKA, CHIQUITA, PHARITA, RORA, ASA",00:03:25,12086870,782041,57511,https://i.ytimg.com/vi/x3eqqoZPV_E/maxresdefault.jpg,KR
2,,,24,"Entertainment, Film",13.56%,pt,2,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14500000,ILzMOGDTKCs,2026-05-04T21:00:16Z,12.81 horas,SPIDER-NOIR: ANÁLISE COMPLETA DO NOVO TRAILER,"Eleve o nível do seu Canal com o Fórmula Youtube: https://formulayoutube.com.br/fyt/v01?utm_source=youtube&vk_source=organic_youtube&utm_medium=YT_EN&utm_campaign=YT_EN_04052026
--------------------------------------------------------------
Assiste ao vídeo clipe que tá maneiro demais: https://www.youtube.com/watch?v=X2lZP3efziI
Aproveita e da um play também no Spotfy! Acesse: http://bit.ly/4tMbVDv
--------------------------------------------------------------
O novo trailer de Spider-Noir saiu e a Amazon pode ter revelado a versão mais sombria e inédita do Homem Aranha que já vimos! Tem mistério, guerra, origem completamente diferente do que a gente tá acostumado e uma tragédia que muda tudo… quem realmente é “The Spider”? E mais: o que aconteceu com Ruby? Quem está por trás desse passado quebrado?

Entre vilões brutais como Cabelo de Prata, Sandman e uma nova ameaça elétrica misteriosa, essa série pode redefinir TUDO que a gente conhece do universo do Homem Aranha Nior. Será que essa história supera as HQs? E por que essa versão não tem nada a ver com o Aranhaverso? Aqui você vai entender TODOS os detalhes escondidos, teorias e conexões desse trailer absurdo e sair com a cabeça explodindo.

#HomemAranha #SpiderNoir #HomemAranhaNoir #Aranhaverso #NicolasCage #BenReilly #TheSpider #HQ #Marvel #PrimeVideo #Amazon #Sandman 
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: William Prado
🎬  Edição: Fael
🎨  Thumbnail: Darllyson Design
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:13:58,57605,7702,107,https://i.ytimg.com/vi/ILzMOGDTKCs/maxresdefault.jpg,BR
3,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",7.26%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23600000,ol2-daNwMbY,2026-05-04T15:01:19Z,18.79 horas,FIM. O MINECRAFT ESTÁ QUEBRADO.,"O seu mundo do Minecraft está quebrado, isso está se manifestando de várias formas diferentes. E a essa altura, nem adianta tentar concertá-lo... CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Minecraft (MOD Misplaced)
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, minecraft, misplaced",00:44:41,890061,61362,3259,https://i.ytimg.com/vi/ol2-daNwMbY/maxresdefault.jpg,N/A
4,,,10,"Society, Christian_music, Religion, Music",2.19%,pt-PT,4,UC0pQd2kmeo-bOL8JHB2dDLg,Top Hinos Gospel,18000,o6WBhVjBXgo,2026-05-04T09:00:07Z,24.81 horas,"Louvores e Adoração 2026, Top 100 Melhores Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos","Louvores e Adoração 2026, Top 100 Melhores Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos
#LouvoreseAdoração2026 #Top100MelhoresMúsicasGospelMaisTocadas2026 #NovaHinosEvangélicos

Neste vídeo de Top Hinos Gospel, reunimos uma seleção especial de louvores e adoração 2026, com o Top 100 das melhores músicas gospel mais tocadas e novos hinos evangélicos que edificam a fé e renovam o espírito. Cada canção foi escolhida para criar um ambiente de paz, adoração e comunhão com Deus.

Os louvores e hinos presentes nesta coletânea trazem mensagens profundas de esperança, confiança no Senhor e renovação espiritual. Seja durante a oração, em momentos de reflexão ou ao longo do dia, esta seleção foi preparada para acompanhar você com tranquilidade, fé e a presença de Deus.

Permita que estas músicas encham sua casa de paz, fortaleçam seu coração e renovem sua caminhada espiritual. Se este conteúdo tocar sua vida, inscreva-se no canal e compartilhe com quem precisa de consolo, esperança e bênçãos.

Que Deus abençoe você, sua família e o seu lar.

#TopHinosGospel #LouvoresEAdoracao2026 #Top100Gospel #HinosEvangelicos #MusicaGospel2026","Louvores e Adoração 2026, Top 100 Melhores Músicas Gospel Mais Tocadas 2026, Nova Hinos Evangélicos, musica gospel, hinos evangélicos, gospel mais tocadas, louvores de adoração, louvores, louvor, hinos, gospel, musicas, musicas gospel mais tocadas, gospel mais tocadas 2026, top músicas gospel, hinos gospel, top gospel, melhores louvores, top, deus, adoração, oração, louvor 2026, gospel 2026, musica gospel 2026, louvores de adoração 2026",02:10:33,79511,1699,46,https://i.ytimg.com/vi/o6WBhVjBXgo/maxresdefault.jpg,BR
5,,,1,"Film, Entertainment, Television_program",2.66%,en,5,UCz1GPotHecuLngiLuY739QQ,Rotten Tomatoes TV,1360000,OYdHSvHDkcI,2026-05-04T16:38:08Z,17.18 horas,The Boys Season 5 Episode 6 Trailer,"Check out the new The Boys Season 5 Episode 6 Trailer starring Jack Quaid!
► Learn more: https://www.rottentomatoes.com/tv/the_boys_2019/?cmp=RTTV_YouTube_Desc 
 
Subscribe to the channel and click the bell icon to be notified of all the latest TV & streaming series: http://bit.ly/2qTF6ZY  

► Shop Rotten Tomatoes: http://bit.ly/3m59uhu
► Download the app: https://bit.ly/4lcQqHs

US Air Date: May 6, 2026
Starring: Karl Urban, Jack Quaid, Antony Starr
Network: Prime Video
Synopsis: ELegend’s right, no way this doesn’t end up bloody.

Watch More:  
► Rotten Tomatoes Originals: http://bit.ly/2D3sipV  
► What to Watch: https://bit.ly/3x6Q01d
► Fresh New Clips: https://bit.ly/3mJePrv    
► Hot New Trailers: http://bit.ly/2qThrsF   
► New TV This Week: http://bit.ly/2Cq3wzc 

Rotten Tomatoes TV delivers Fresh TV at a click! Subscribe now for the best trailers, clips, sneak peeks, and binge guides for shows you love and the upcoming series and TV movies that should be on your radar. 

#Theboys #primevideo #AntonyStarr","The Boys, The Boys Trailer, The Boys Season 5 Episode 6 Trailer, The Boys S05 E06 Trailer, The Boys Season 5 episode 6 TV Trailer, The Boys Season 5 Episode 6 Trailer 2026, The Boys Season 5 Episode 6 Official Trailer, Trailer, TV Trailer, 2026 Trailers, 2026 TV Trailers, The Boys Trailer 1, The Boys Season 5 Prime Video, Prime Video, Entertainment, TV Series, Karl Urban, Jack Quaid, Antony Starr",00:00:35,697116,17235,1303,https://i.ytimg.com/vi/OYdHSvHDkcI/maxresdefault.jpg,N/A
6,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",5.98%,pt-BR,6,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14800000,JEOyeHHm5FM,2026-05-04T21:15:04Z,12.56 horas,TROQUEI UM PET 1/1 DO MUNDO… E NÃO ACREDITEI NO QUE RECEBI 😳🔥 (BRAINROT),"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:20:50,251011,12756,2242,https://i.ytimg.com/vi/JEOyeHHm5FM/maxresdefault.jpg,BR
7,,,22,"Music, Religion, Christian_music, Society",1.91%,pt-BR,7,UCzUYxHzLGAOtrdMFzb3inIQ,Top Gospel,68100,RrbezC7PoRU,2026-05-04T08:52:29Z,24.94 horas,"TOP GOSPEL 2026 – 100 Louvores Para Momentos com Deus - Adoração, Paz e Presença de Deus","🌿 TOP GOSPEL 2026 – 100 Louvores Para Momentos com Deus | Adoração, Paz e Presença de Deus 🌿

Reserve este momento para se conectar com Deus através desta seleção especial de 100 louvores preparados para tocar profundamente a sua alma. Cada canção foi escolhida para criar um ambiente de adoração sincera, trazendo paz ao coração e enchendo sua vida com a presença de Deus. 🙏✨

Este vídeo é ideal para seus momentos de oração, meditação e intimidade com o Senhor. Deixe que cada louvor conduza você a uma experiência espiritual única, renovando sua fé, fortalecendo seu espírito e trazendo conforto em meio às dificuldades do dia a dia.

💒 Bem-vindo ao canal Top Gospel
Aqui você encontra os mais belos louvores, hinos evangélicos e músicas de adoração que edificam a fé e inspiram o coração. Nosso propósito é levar a palavra de Deus através da música, aproximando você da presença divina e espalhando paz, amor e esperança para todos os lares.

🙌 Momento de adoração:
Senhor, nos colocamos diante de Ti com corações abertos. Que cada louvor aqui apresentado nos aproxime mais da Tua presença, traga paz às nossas almas e fortaleça nossa fé. Habita em nossos corações e guia nossos caminhos com Teu amor infinito. Amém!

❤️ Se este vídeo tocou o seu coração:
👍 Deixe o seu LIKE
🔁 COMPARTILHE com sua família e amigos
🔔 INSCREVA-SE no canal Top Gospel para mais louvores abençoados

✨ Que a presença de Deus encha sua vida com paz, fé e alegria hoje e sempre! 🙏
 #MúsicaCristã #Hinos #MelhoresMúsicasGospel #Louvor #Adoração #TopGospel #GospelMaisTocadas #Adoração #PazePresençadeDeus","louvores de adoração, louvores para acalmar a alma, hinos evangélicos, louvores pentecostal, gospel louvor, as melhores músicas gospel, louvores, gospel mais tocadas, gospel 2025, vem cantar louvores ao senhor, As Melhores Músicas Gospel, gospel, Louvores de Adoração, hinos gospel, 100 LOUVORES PARA GRATIDAO DE DEUS, Top Músicas Gospel, louvor, musica gospel, HINOS, Top 100 Hinos Gospel As Mais Tocadas, Louvores De Adoração, Adoração, Louvores",01:25:25,52990,992,18,https://i.ytimg.com/vi/RrbezC7PoRU/maxresdefault.jpg,PT
8,,,24,"Entertainment, Film",8.01%,pt-BR,8,UCTK443WemZxmW-hqYMe_2gA,A Gente Faz Agora,721000,uwA6hWPn3CM,2026-05-04T21:00:59Z,12.80 horas,HOMELANDER COM V1! TRAILER EP. 6 DE THE BOYS 5ª TEMPORADA EXPLICADO!,"Segue lá no Instagram:
https://www.instagram.com/joaovictort_r

NOSSAS REDES SOCIAIS, SEGUE LÁ:
https://www.instagram.com/joaovictort_r
https://www.instagram.com/agentefazagora
https://twitter.com/AGenteFazAgora
https://www.facebook.com/AGenteFaazAgora/

#theboys","Familyfriendly, Family Friendly, família, The Walking Dead, TWD, comédia, rir, viagem, EUA, USA, Estados Unidos, Atlanta, Senoia, Orlando, locais de gravação, vazamento, bastidores, novidades, curiosidades, vlog, like, inscritos, em alta, gravação, estúdios, personagens, criança, para rir, análise, comentário, perguntas, respostas, reagindo, react, reagi, Fim, HQ, trailer, gameplay, filme, zumbi, spin-off, The Boys, Homelander, Capitão Pátria, Billy Butcher, Billy Bruto, Supernatural, Amazon Prime, Prime Video",00:14:09,72146,5282,496,https://i.ytimg.com/vi/uwA6hWPn3CM/maxresdefault.jpg,BR
9,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game",2.54%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,12000000,CezgnTa6yN4,2026-05-04T13:00:21Z,20.81 horas,Batalha de Armas com Drops Aleatórios no Minecraft!👾,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:54:46,423470,10039,707,https://i.ytimg.com/vi/CezgnTa6yN4/maxresdefault.jpg,BR
10,,,10,"Music_of_Asia, Music, Pop_music",18.01%,ko,10,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,81000000,kRpaqR5sbf0,2026-05-04T08:58:06Z,24.85 horas,CORTIS (코르티스) 'TNT' Official MV,"CORTIS (코르티스) 'TNT' Official MV

The 2nd EP 'GREENGREEN' Out Now!
💿 https://cortis.lnk.to/GREENGREEN

Credits:
Directed by IDIOTS & CORTIS

Artist | CORTIS

Executive Producer | SEONJEONG SHIN, SEOYOUNG KIM
 
Chief Producer | “hitman” bang

Head Of Creative | SEOYOUNG KIM
Visual Branding | JAE, WONSEON, SEO BIN, Dahye Jeong, Daebong Jung, Minah Jee
A&R | Jiyoon June Kwon, Sohee Lily Min
Project Management | Injoong Yong

Hair | Kim Jeong hyun
Make Up | Cho Yunha
Stylist | Jiyeon Park, Sangwook Park

Director | YVNG WING (IDIOTS) 
1st Assistant Director | Jongho JP (IDIOTS), NOHP (IDIOTS)
2nd Assistant Director | Yunjung Kim, Hyerim Cha 

Production | Noisyroom
Executive Producer | Hanul Na 
Line Producer | Bohye Kim (Noisyroom), bokyeong Kim, hyeyoung Jung, bokyung Kim, Jinwon Kim (Noisyroom), Hanjun Lee (Noisyroom)

Production Assistant | Yonghyeon Lee, Woohyuk Jin, Minseok Kim, Donghwa Shin, Sanghyun Koo, Jeongwon Seo, Seungrib Yang, Jisu Ha, Minseong Kwon, Seungjae Shin, Gyumin Lee, Jaemin Ju, Jubong Park, San Huh, Saebom Myeong, Inwoo Song, Ganghun Song, Seunghee Ryu, Kyungsang Cho, Hyeok Yang, Woohyuk Jin, Myungjoo Lee, Amin Choi, Minyeong Lee, Yeji Jung, Sohyun Kim, Yeeun Youn, Yuchan Lee, Seunghwan Kim, Saebom Myeong, Jeonghan Kim, Sangbin Lee
Production Equipment | SANGSANG COMPANY

DP | Yechan Shin 
1st AC | Hyuntae Kim 
2nd AC | Gwonwoo Shin 
3rd AC | Jinhyeok Kim 
DIT | Jaewook Kim 

Key Grip | Wanhee Lee
1st | Soohee Choi 
2nd | Seongjin In, Sungsu Yeo

Jimmy jib Operator | Kitae Kim 
1st | Junghyun Bing
2nd | Jaesung Lee 

Gaffer | Junseok Oh
1st | Jiwoo Hong 
2nd | Minwoo Kim, Gyuhwan Hwang, Kyounghwan Lee
3rd | Jaewon Woo, Gyoungeun Park, Dogeun Jeong

Showlight Department | J SHOW COMPANY
Head Operator | Sunggang Jeon
Showlight Team | Wooseok Jang, Sunho Jang, Sangmin Park, Yebum Bang, Byoungwon Woo, Wonhee Lee, Jeonggwon Park, Jaewon Kim

Art Director | WX ART (Minsun Kim, Sky Lee)
Art Team | Jaehoon Lee, Heewon Choi, Ohkyung Kwon, Taein Jeong, Jaehoon Yoon, Jaehyuk Im, Wonjung Kim, Minji Hwang, Haneul Choi, Siyoon Jeong, Hojun Jeong

Drone Team | SKYFICTION
Pilot | Taewan Kim
Gimbal | Jaekug Ryu
Assistant | Seunghoon Jo 

Storyboard | Ungu Kang

Edit | YVNG WING (IDIOTS), Yunjung Kim, NOHP (IDIOTS)

Colorist | Yechan Shin 

2D Clean&Beauty | Moonyoung Go (POST EMOTION STUDIO)

2D Set Cleaning | UNCLEMEDIA
Hyeonseok Song, Hanwool Jeong

VFX | HEIMLICH VFX STUDIO
VFX Supervisors | Youngwoong Kim, Jiho Jeon
3D Lookdev Artist | Youngwoong Kim, Jiho Jeon
Compositor | Youngwoong Kim, Gunyoung Yoon
Matchmove | MMHUB
Rotoscoping | HB.VFX
FX Artist | Gunwoo Kang
3D Animator | Doik Kweon
Project Manager | Yongbeen Choi

Stunt Coordinator | Jaenam Lee
Stunt | Hyunsun Park, Jaemyeong Kim, Kungoo Lee, Kyeongchul Yoon, Cheolwoo Lee, Seonggu Cho, Jeongyeon So, Junghyeok Im, Kwanwoo Cheon, Jaewon Ko, Minkyeong Kim, Ohchul Kwon, Siwan Jeon, Hyunjeong Han, Sunghoon Moon, Minjun Choi, Yesung Kim, Ryun Ji, Sebin Kim, Joosung Kim, Soyong Shin, Doyeon Hwang, Youngeun Choi 

Location | itplace 
Location Manager | Hansaem Kim, Dahye Kim

Style Team | NON-STITCH CLUB
Chief | WOOVING
Staff | Hwirin Lee, Yoona Choi

Model Agency | HH Agency
Jaewan Bae (HH Agency), Jiwon Lee, Hwigang Choi, Nakyung Wang, Jeongyu Park, Anna Kwon, Chanwon Kim, Youngho Shin, Heungtae Kim, Seongjun Kim, Seunggyu Han, Heeri Lee, Youngchan Ko, Jaeyeon Park, Yunsang Han


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.


Connect with CORTIS:
https://www.tiktok.com/@cortis_bighit
https://instagram.com/cortis
https://weverse.io/cortis
https://x.com/cortis_bighit
https://x.com/cortis_jp
https://www.facebook.com/cortis.bighit/
https://weibo.com/cortisbighit
https://ibighit.com/ko/cortis
https://digital.umusic.com/cortis-newsletter 

#CORTIS #코르티스 #CORTIS_TNT
#GREENGREEN","HYBE, HYBE LABELS, 하이브, 하이브레이블즈",00:03:04,2336897,396638,24227,https://i.ytimg.com/vi/kRpaqR5sbf0/maxresdefault.jpg,KR
