Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Country_music, Pop_music, Music, Independent_music, Rock_music",0.24%,en,1,UCgjuopF9R8qxYhMOQY5SiVA,Noah Rinker,63800,5P7u3SCL5os,2025-11-11T17:00:07Z,27.17 horas,Noah Rinker - Wherever I Go (Live from Sound Emporium),"Listen to ""The Pines"" EP from Noah Rinker: https://noahrinker.lnk.to/ThePinesEP

Follow Noah Rinker
TikTok: https://www.tiktok.com/@noahrinker
Instagram: https://www.instagram.com/noahrinker/
Facebook: https://www.facebook.com/profile.php?id=61556741363994
Spotify: https://open.spotify.com/artist/7Iz5t3KpNWPtB2uB2YyeN6?si=tRrfyMz0SeaxZOGen1slcA
Apple Music: https://music.apple.com/us/artist/noah-rinker/1629238644
Subscribe: https://laylo.com/noahrinker_

Credits:
Director/Editor: Alex Chaloff
Production Company: Bucket's Moving Company
Producer: Wesley Stebbins-Perry
Producer: Christen Pinkston
Camera Operator: Weston Heflin
Camera Operator: Tyler Barksdale
Camera Operator: Evan Jones 
2nd AC: Matt Laughter 
Gaffer: Paul Williams 
Key Grip: Braden Payne 
PA: Jasmine January 
Video Commissioner: Devin Sarno

Lyrics:
Do you think about me when you look at the moon?
I hate to admit I still care about you
And it's been a long time since I've heard you speak
And you never saw who I turned out to be
And I know you better now
With my voice still screaming out
I'm dreaming that you're still asleep in my arms
Then I wake up and search for your hands in the dark
I still feel you here in my skin and my bones
Yeah, some parts of you follow wherever I go
My voice and my body, my heart and my soul
Something about them can't seem to let go
Of that moment in time when I got to know you
When our nights turned to mornings with nothing to lose
And I know you better now
With my voice still screaming out
I'm dreaming that you're still asleep in my arms
Then I wake up and search for your hands in the dark
I still feel you here in my skin and my bones
Yeah, some parts of you follow wherever I go
Yeah, some parts of you follow wherever I go
Oh my, my
Oh my, my, my
Oh my, my
Oh my, my, my
I'm dreaming that you're still asleep in my arms
Then I wake up and search for your hands in the dark
I still feel you here in my skin and my bones
Yeah, some parts of you follow wherever I go
Yeah, some parts of you follow wherever I go

#NoahRinker #WhereverIGo","Noah Rinker, Noah Rinker TikTok, Noah Rinker Intagram, fireplace, outdoors, After Dark EP, country, americana, folk, save my soul, save my soul noah rinker, Noah Rinker Ripple, Noah Rinker New Music, Matches & Gasoline noah rinker, noah rinker the pines ep, noah rinker live",00:04:14,1185443,2714,76,https://i.ytimg.com/vi/5P7u3SCL5os/maxresdefault.jpg,N/A
2,,,1,"Film, Entertainment",17.45%,pt,2,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2630000,BYy278lrtNA,2025-11-12T15:11:53Z,4.97 horas,Super Mario Galaxy - O Filme | Trailer Oficial Dublado,"Super Mario Galaxy - O Filme | Trailer Oficial Dublado

Assista ao novo trailer de #SuperMarioGalaxyOFilme - estreia em 3 de abril de 2026 nos cinemas!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:25,155841,25895,1296,,BR
3,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game",9.55%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22100000,EHj1VJubYrI,2025-11-12T15:14:48Z,4.92 horas,24 HORAS SENDO PROFESSOR DA ESCOLA MAIS BIZARRA DO MUNDO!,"Professor Jazzghost está de volta! Ele começou a trabalhar numa nova escola. O que não contaram pra ele é que absolutamente todos os alunos desse lugar são MALUCOS! CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: School Teacher Simulator
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","School Teacher Simulator, jazzghost, jazz",00:40:52,385542,34298,2511,https://i.ytimg.com/vi/EHj1VJubYrI/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Hip_hop_music, Music, Pop_music",0.30%,pt-PT,4,UCUc85cLCZsKO8AgPmbUXsBg,KOTIM,10600,6cb-Mphb5Ss,2025-11-11T19:13:19Z,24.95 horas,"Kotim , Kanhoto, Kalil e Bruno MS - Vou Passar  (DJ Kotim)","Se inscrevam e ativa o sininho para novos Lançamentos 

Artista : Kotim , Kanhoto, Kalil e Bruno MS 
Musica :  Vou Passar  
Produção : Kotim
Ano : 2025



Este videofonograma é um produto original e próprio. A cópia dele ou o reenvio do mesmo resultará em grandes precauções a seu canal do youtube ou até a exclusão do mesmo #kotim #lovefunk","kotim, funk, lovefunk, funk 2022, trap, rap, piseiro",00:04:44,103637,283,25,https://i.ytimg.com/vi/6cb-Mphb5Ss/maxresdefault.jpg,BR
5,,,1,"Music, Film, Entertainment, Pop_music",8.49%,en,5,UC2-BeLxzUBSs0uSrmzWhJuQ,20th Century Studios,5040000,9c-DrMe8o5Q,2025-11-12T17:00:17Z,3.16 horas,The Devil Wears Prada 2 | Teaser Trailer,"A sequel? For spring? Groundbreaking. Meryl Streep, Anne Hathaway, Emily Blunt, and Stanley Tucci return in The Devil Wears Prada 2, in theaters May 1, 2026. Watch the teaser trailer now. 

Almost twenty years after making their iconic turns as Miranda, Andy, Emily and Nigel—Meryl Streep, Anne Hathaway, Emily Blunt and Stanley Tucci return to the fashionable streets of New York City and the sleek offices of Runway Magazine in the eagerly awaited sequel to the 2006 phenomenon that defined a generation. 
 
The film reunites the original main cast with director David Frankel and writer Aline Brosh McKenna, and introduces an all-new runway of characters including Kenneth Branagh, Simone Ashley, Justin Theroux, Lucy Liu, Patrick Brammall, Caleb Hearon, Helen J. Shen, Pauline Chalamet, B.J. Novak and Conrad Ricamora. Tracie Thoms and Tibor Feldman also reprise their roles as “Lily” and “Irv” from the first film. 
 
“The Devil Wears Prada 2” is produced by Wendy Finerman, and executive produced by Michael Bederman, Karen Rosenfelt and McKenna. The film debuts exclusively in theaters May 1, 2026.",Trailer,00:00:52,260594,21208,907,https://i.ytimg.com/vi/9c-DrMe8o5Q/maxresdefault.jpg,N/A
6,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game, Lifestyle_(sociology)",2.70%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11600000,ud2swiVfk9c,2025-11-12T13:01:54Z,7.14 horas,Evoluindo Minha AURA no Nível Mais Alto!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:21:34,283120,7256,402,https://i.ytimg.com/vi/ud2swiVfk9c/maxresdefault.jpg,BR
7,,,10,"Music, Pop_music, Electronic_music, Music_of_Asia, Music_of_Latin_America",1.49%,pt,7,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1590000,lWoRHjss_hA,2025-11-12T14:01:22Z,6.15 horas,Dance se souber~ {TikTok} 2025 💌,"Dance se souber~ {TikTok} 2025 💌
Dance se souber~ {TikTok} 2025 💌

#dancesesoubertiktokatualizado   #dancesesouber #dancesesoubertiktok2025 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2024 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","dance se souber, dance se souber tiktok, dance se souber tiktok 2023, musicas do tik tok, dance se souber músicas do tik tok, tiktok, tik tok, música do tik tok, música de tik tok, dança se souber, tik tok 2023, dance sober, tiktok dance se sober, dance se souber tiktok 2024, dance se souber 2024, dance se souber 2024 atualizadas, dance se souber músicas atualizadas, brazil tiktok, dance se souber tik tok, dance se souber 2025, dance se souber tiktok 2025, tiktok 2025, tik",00:08:01,18944,276,7,https://i.ytimg.com/vi/lWoRHjss_hA/maxresdefault.jpg,BR
8,,,1,"Film, Entertainment",17.71%,pt-BR,8,UCVc-JLY3Db6-O48y7TS4N7Q,Crunchyroll Brasil,2050000,scEoyhLzMDg,2025-11-12T15:01:45Z,5.14 horas,JUJUTSU KAISEN: Execução | TRAILER OFICIAL 2,"O véu que oculta a visão da 3ª temporada será levantado em breve... JUJUTSU KAISEN: Execução, nos cinemas no dia 20 de novembro.

Os ingressos estarão disponíveis a partir de 14 de novembro.

SOBRE A CRUNCHYROLL
Crunchyroll traz a vocês clipes, episódios completos, aberturas e muito mais dos melhores e mais recentes animes!

TESTE CRUNCHYROLL DE GRAÇA POR 7 DIAS: https://got.cr/7DayFreeTrialPT

🔸FACEBOOK: https://www.facebook.com/Crunchyroll.pt/
🔸TWITTER: https://twitter.com/Crunchyroll_pt
🔸INSTAGRAM: https://www.instagram.com/crunchyroll_PT","anime, anime grátis, episódio anime, anime legendado, anime dublado, legendado, crunchyroll brasil, crunchyroll pt, animes populares, novos episódios, streaming de anime, anime online, assistir anime, melhores animes, recomendação de animes, dublagem, trailer de anime, jujutsu kaisen, jujutsu kaisen filme, jujutsu kaisen execução, itadori, gojo, todo, sukuna, satoru, yuta, nanami, nobara, trailer oficial, yuji itadori, satoru gojo, feiticeiros, jujutsu",00:01:06,10624,1815,66,https://i.ytimg.com/vi/scEoyhLzMDg/maxresdefault.jpg,BR
9,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game",13.36%,pt-PT,9,UCIwspRtKNszHhIhl36gREjQ,alanzoka,8870000,vDJL-FlQMtE,2025-11-12T15:01:51Z,5.14 horas,LABUBU COMPANY! - DOLLHOUSE OF DEAD COM OS AMIGOS,"OS MAIORES DESCONTOS ESTÃO NO KABUM!:
http://kb1.me/alanzokakabumyt

💜 LIVE: https://www.twitch.tv/alanzoka
📷 Instagram: https://www.instagram.com/alanzoka/
📧 alanzoka@vandep.ag
🐤 Twitter: https://twitter.com/alanzoka




#Alanzoka","alan, electronic, desire, edge, alanzoka, video do alanzoka, alanzoka da twitch, videos com alanzoka, alanzoka video, alanzoka memes, gameplay alanzoka, lives do alanzoka, lives, alanzoka jogando, dollhouse of dead",01:02:41,93408,12228,248,https://i.ytimg.com/vi/vDJL-FlQMtE/maxresdefault.jpg,BR
10,,,10,"Pop_music, Music, Electronic_music, Independent_music, Hip_hop_music",0.21%,en,10,UCXd5RAek1Gs3Kk5T3QWZwQg,432Hz VIBEz,183000,SUO-tN8tW9g,2025-11-11T16:30:11Z,27.67 horas,Kid Cudi - Maui Wowie (Lyrics) | going back to honolulu to get that maui wowie (432Hz),"Going back to honolulu just to get that that maui wowie that maui wowie
Kid Cudi - Maui Wowie (Lyrics) | going back to honolulu to get that maui wowie (432Hz)

📲 Stream/Download ""Maui Wowie"" by Kid Cudi: https://kidcudi.lnk.to/AKNC
🎵 Follow the official 432Hz Music playlist on Spotify: https://open.spotify.com/playlist/0SXvWzEwThu9BsCqXcdDkP

---

❗ Important ❗

📌 432Hz is the scale that unites the body and consciousness with nature.

Reasons why you should listen to all your music in 432Hz:

- Leads to meditative state of body and mind
- Natural musical pitch of the universe
- More harmonic and pleasant sound
- Easier on the ears (less hearing damage)
- Works at stimulating the chakras
- Releases emotional blockages
- Expands consciousness
- Influences spiritual development of the listener

---

⚡️ Kid Cudi
Instagram: https://www.instagram.com/kidcudi
Facebook: https://www.facebook.com/kidcudi
YouTube: https://www.youtube.com/channel/UCoNPsL8j28yfKRu6e7YUhPA

⚡️ 432Hz VIBEz
Instagram: https://www.instagram.com/432hz_vibez/
TikTok: https://www.tiktok.com/@432hzvibez
Spotify: https://spoti.fi/3Y1CWEg
Website: https://432hzvibez.com/

---

If you enjoyed it please like and subscribe 😊
Hit the 🔔 for post notifications on daily videos

📧 Email: contact@432hzvibez.com

---

Lyrics for Maui Wowie - Kid Cudi:

[Chorus]
Goin' back to Honolulu just to get that
That Maui Wowie, that Maui Wowie
Goin' back to Honolulu just to get that
That Maui Wowie, that Maui Wowie
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high

[Verse]
Yeah, back up in the mix
Aloha, nigga, Cudi lookin' for a fix
Got enough dough just to take a trip
To get a little pinch of the Maui Wowie
Oh man, here we go again
If you ever get a chance, smoke it with a friend
Me and Pat on a mission to get
Lifted like John Legend and shit
Get lifted
Let's get lifted
What you gon' cop? Maybe a dub, maybe a zone
No matter what you cop, you should smoke it 'til it's gone
Walkin' on the beach with the sand between your feet
And all the Hawaiian girls sing to the beat
""Hey, what it do, boo?
You smoke good? Yeah, me too""
Livin' in paradise, all through the night
And even in the day, smoke 'til I can't see
What can I say? Nothin' like this in the world, homie
Make you feel great, you forget you in the States, might relocate
So you smoke all the Maui Wowie you could take, like

[Chorus]
Goin' back to Honolulu just to get that
That Maui Wowie, that Maui Wowie
Goin' back to Honolulu just to get that
That Maui Wowie, that Maui Wowie
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high
(And I'm so high) And I'm so high (Ah-ah)

[Outro]
I know, I know, I know
I really need to go, go, go, go, go, go
Really need to go, go
Really need to go, go, go
Man, I need Maui Wowie
I smoke that Maui Wowie
I need Maui Wowie
I smoke that Maui Wowie
I know, I know, I know
You really need to go, go
Really need to go, go, go
Man, I need Maui Wowie
I smoke that Maui Wowie

#KidCudi #MauiWowie #Lyrics #432Hz #432HzVIBEz","432hz vibez, 432hz music, 432hz, kid cudi, maui wowie, maui wowie lyrics, kid cudi maui wowie, maui wowie kid cudi, kid cudi maui wowie lyrics, maui wowie kid cudi lyrics, going back to honolulu, going back to honolulu to get that maui wowie, that maui wowie, that maui wowie that maui wowie, that maui wowie lyrics, that maui wowie trend, going back to honolulu to get that maui wowie lyrics",00:02:30,401528,812,12,https://i.ytimg.com/vi/SUO-tN8tW9g/maxresdefault.jpg,CA
