Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Electronic_music, Pop_music, Music_of_Latin_America, Music",1.35%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1630000,oUNgVaHETKA,2026-01-05T14:30:53Z,5.68 horas,Dance se souber~ {TikTok} 2026🎶💜,"Dance se souber~ {TikTok} 2026🎶💜
Dance se souber~ {TikTok} 2026🎶💜

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:11,27244,353,14,https://i.ytimg.com/vi/oUNgVaHETKA/maxresdefault.jpg,BR
2,,,24,"Film, Entertainment, Television_program",7.32%,en-US,2,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,32500000,bLxvdUroRic,2026-01-05T14:00:02Z,6.20 horas,One Last Adventure: The Making of Stranger Things 5 Documentary | Official Trailer | Netflix,"One last time. Watch the never-before-seen behind-the-scenes documentary on the making of Stranger Things 5.

https://georgia.org/industries/film-entertainment/georgia-film-tv-production
Georgia’s Film Works Video: https://www.youtube.com/watch?v=ZyPVMo5Ac9k

Watch on Netflix: https://www.netflix.com/title/81684720

About Netflix:
Netflix is one of the world's leading entertainment services, with over 300 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.

One Last Adventure: The Making of Stranger Things 5 Documentary | Official Trailer | Netflix
https://www.youtube.com/@Netflix

An inside look at the years of effort and craft that went into the final installment of the Duffer Brothers' generation-defining series.","Caleb McLaughlin, Charlie Heaton, Chief Hopper, David Harbour, Dustin, Eleven, Finn Wolfhard, Gaten Matarazzo, Jamie Campbell Bower, Joe Keery, Jonathan Byers, Joyce Byers, Lucas, Max, Maya Hawke, Mike Wheeler, Millie Bobby Brown, Nancy Wheeler, Natalia Dyer, Netflix, Noah Schnapp, Robin Buckley, Sadie Sink, Steve Harrington, Stranger Things 5, Will Byers, Winona Ryder",00:02:07,432206,29947,1711,https://i.ytimg.com/vi/bLxvdUroRic/maxresdefault.jpg,US
3,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game, Lifestyle_(sociology)",2.42%,pt-BR,3,UCrcBZDofBltcgGxphNia2tw,ProbIems,11700000,M-HFr9cQQrw,2026-01-05T13:00:48Z,7.18 horas,Evolui na Civilização dos Pokémons no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:18:24,413629,9594,413,https://i.ytimg.com/vi/M-HFr9cQQrw/maxresdefault.jpg,BR
4,,,10,"Christian_music, Religion, Music, Society",1.07%,pt-BR,4,UChzfdc3Nx_FQhXMXu2RprUQ,Nova Hinos Evangélicos,79100,3XUEzbm0u4w,2026-01-05T08:50:24Z,11.36 horas,"Hinos Evangélicos 2026,Top 99 Músicas Gospel Mais Tocadas 2026 ,Louvores Para Que Deus Guie Sua Vida","✨ Hinos Evangélicos 2026 | Top 99 Músicas Gospel Mais Tocadas 2026 | Louvores Para Que Deus Guie Sua Vida ✨

Esta playlist foi preparada para ser um companheiro espiritual na sua caminhada com Deus. Aqui você encontrará hinos evangélicos e louvores marcantes, que ajudam a acalmar o coração, fortalecer a fé e buscar a orientação do Senhor em cada decisão da vida.

As músicas presentes neste vídeo são ideais para momentos de reflexão, oração silenciosa, tempo devocional e adoração pessoal. Ouça com o coração aberto e permita que Deus fale com você através de cada louvor.

🙏 Que estas canções tragam direção, paz e esperança, lembrando que Deus está no controle e guia todos aqueles que confiam n’Ele.
📌 Acompanhe o canal, deixe seu like e compartilhe esta playlist com quem precisa ouvir uma palavra de fé.
🔔 Ative as notificações para receber novos vídeos de louvor e adoração.
✨ Confie no Senhor e Ele guiará seus caminhos. ✨ 
#HinosEvangélicos2026 #Top99MúsicasGospelMaisTocadas2026 #LouvoresParaQueDeusGuieSuaVida","Hinos Evangélicos 2026, Top 99 Músicas Gospel Mais Tocadas 2026, Louvores Para Que Deus Guie Sua Vida, gospel, melhores músicas gospel, As Melhores Musicas Gospel, As Melhores Musicas Gospel 2026, Top Musicas Gospel, Top Musicas Gospel 2026, Louvores e Adoração, Hinos, Hinos Gospel, Hinos de Adoração 2026, As Melhores Músicas Gospel, Gospel Louvores De Adoração, musica gospel, louvores de adoração, Melhores Hinos Evangélicos, Louvores de Gratidão, Louvores Que Tocam o Coração",02:03:03,20210,214,3,https://i.ytimg.com/vi/3XUEzbm0u4w/maxresdefault.jpg,BR
5,,,24,"Film, Entertainment, Television_program",7.61%,en,5,UC8BzJM6_VbZTdiNLD4R1jxQ,GMMTV OFFICIAL​​,19900000,H6l2SWc3SLI,2026-01-05T09:00:19Z,11.19 horas,[Official Trailer] เปย์รักด้วยแมวเลี้ยง Cat For Cash,"ไทเกอร์ (เฟิร์ส คณพันธ์) เจ้าหนี้หนุ่มทาสแมวหัวใจคุณธรรม ได้รับสืบทอดพลังพิเศษ ‘สามารถสื่อสารกับแมวได้’ จาก เจ๊เหมียว (เฟรช อริศรา) เจ้าของร้านคาเฟ่แมว ก่อนที่เจ๊เหมียวจะเสียชีวิตเหล่าแมวๆ ขอร้องให้ไทเกอร์รักษาร้านไว้จาก ลิงซ์ (ข้าวตัง ธนวัฒน์) ลูกชายของเจ๊เหมียวที่กำลังจะเซ้งร้าน และมีตัวแปรสำคัญอย่าง เลโอ (สตางค์ กิตติภพ) น้องชายต่างแม่ของลิงซ์ กับหมอปอม (เกรท สพล) สัตวแพทย์สุดหล่อ เข้ามาทำให้เกิดเรื่องราวมากมาย ทั้งเรื่องการร่วมมือกันทำคาเฟ่แมวและความเข้าใจกันในครอบครัว

 ภาษาแมวจะทำให้ความรักก่อตัวอย่างไร ติดตามได้ในซีรีส์ ‘เปย์รักด้วยแมวเลี้ยง’
ทุกวันอังคาร เวลา 20:30 น. ทางช่อง GMM25 และทางแอปพลิเคชั่น TrueVisions NOW เท่านั้น เริ่มตอนแรก 20 มกราคมนี้

กำกับซีรีส์ : กรพรหม นิยมศิลป์

รายชื่อนักแสดง
เฟิร์ส คณพันธ์ ปุ้ยตระกูล   รับบท  ไทเกอร์
ข้าวตัง ธนวัฒน์ รัตนกิจไพศาล   รับบท  ลิงซ์ 
สตางค์ กิตติภพ เสรีวิชยสวัสดิ์   รับบท  เลโอ
เฟรช อริศรา วงษ์ชาลี    รับบท  เจ๊เหมียว
เจเจ ชยกร จุฑามาศ    รับบท  กระป๊อ   
เกรท สพล อัศวมั่นคง  รับบท  หมอปอม
#CatForCash

ติดตามทุกความเคลื่อนไหวของ GMMTV ได้ที่
Facebook | https://www.facebook.com/GMMTVOFFICIAL
YouTube | https://www.youtube.com/GMMTV
YouTube | https://www.youtube.com/GMMTVRECORDS
Instagram | https://www.instagram.com/GMMTV
X | https://twitter.com/GMMTV
TikTok | https://www.tiktok.com/@gmmtvofficial
Weibo | https://www.weibo.com/u/6146914790
Threads | https://www.threads.net/@gmmtv
Website | https://www.gmm-tv.com 

ติดต่อโฆษณา 
คุณชนิดา วงศ์ธนาภักดี โทร 02-669-8330 
chanida.won@gmm-tv.com

#GMMTV","GMMTV, จีเอ็มเอ็ม ทีวี, GMM Grammy, เฟิร์ส คณพันธ์, ข้าวตัง ธนวัฒน์, สตางค์ กิตติภพ, เฟรช อริศรา, เจเจ ชยกร, เกรท สพล",00:03:52,363477,25930,1726,https://i.ytimg.com/vi/H6l2SWc3SLI/maxresdefault.jpg,TH
6,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",10.27%,pt,6,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7250000,P7zicwQcUtU,2026-01-05T00:32:16Z,19.66 horas,MAIOR AS5ALTO A BANCO no GTA RP 😱 (Paulinho o LOKO),"Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:24:37,725228,73488,961,https://i.ytimg.com/vi/P7zicwQcUtU/maxresdefault.jpg,BR
7,,,22,"Music, Music_of_Latin_America",1.10%,vro,7,UCtcYOGbl4OQ_RWEn574AD6w,Sertanejo Romântico,13600,H23QPWx8tJ0,2026-01-05T09:44:09Z,10.46 horas,AMADO BATISTA SERTANEJO ROMÂNTICO 💚 AMADO BATISTA AS 20 MELHORES SÓ ANTIGAS QUE TOCAM O CORAÇÃO 🎶,"AMADO BATISTA SERTANEJO ROMÂNTICO 💚 AMADO BATISTA AS 20 MELHORES SÓ ANTIGAS QUE TOCAM O CORAÇÃO 🎶
==========================================
🎵 Bem-vindo ao canal Sertanejo Romântico! 💕
Aqui, cada acorde é uma declaração de amor e cada letra carrega um pedaço da alma brasileira. 🎸 Este espaço celebra os grandes nomes da música sertaneja e romântica — Eduardo Costa, Amado Batista, Gusttavo Lima, Raça Negra e tantos outros artistas que transformam emoção em arte. 🌼

✨ Encontre aqui os clássicos inesquecíveis que falam de amor, saudade e esperança. Cada vídeo é feito com carinho para manter viva a magia do Sertanejo Romântico, um tributo à verdadeira paixão pela música brasileira. 🇧🇷🎶

💌 Curta, comente e inscreva-se para fazer parte dessa comunidade que respira amor e melodia. Seu apoio é essencial! ❤️
🚫 Proibido copiar, reupar ou usar nossos vídeos sem autorização. Todo o conteúdo pertence ao canal Sertanejo Romântico. 🌹",,01:30:01,6545,72,0,https://i.ytimg.com/vi/H23QPWx8tJ0/maxresdefault.jpg,BR
8,,,1,"Film, Entertainment",21.23%,pt,8,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2640000,NkcaGqZ8jUY,2026-01-05T17:53:56Z,2.30 horas,Eles Vão Te Matar l Trailer Oficial Legendado,"Eles Vão Te Matar l Trailer Oficial Legendado

Assista ao novo trailer de #ElesVaoTeMatar, #terror estrelado por #ZazieBeetz - 26 de março nos cinemas!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:39,2153,401,56,,BR
9,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",4.18%,pt,9,UC9Qu6o04oTf-b2acahQVk1g,Kass & KR,2640000,uvpS-McimKE,2026-01-05T14:45:08Z,5.44 horas,Fomos ADOTADOS pela família ÁGUA e LAVA no Minecraft,"🧸 Compre os BONECOS DE KASS E KR: https://boxsugar.com.br/kass-e-kr/

💌 Contato profissional: kassekr@pulliginfluencers.com.br

🎮 Nosso host de Minecraft: https://enxadahost.com/ (Cupom: KASSEKR)","minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",00:20:31,120545,4944,99,https://i.ytimg.com/vi/uvpS-McimKE/maxresdefault.jpg,BR
10,,,10,"Christian_music, Music, Religion",11.67%,pt,10,UCbVwJCxsVbmaP1PFmbGQDeQ,MK MUSIC,18600000,hSu5uS8G3q4,2026-01-05T13:00:07Z,7.19 horas,Eyshila e Paulo Neto -Eu Quero Ser Santo + Pela Santidade de Deus (Ao Vivo) (Clipe Oficial MK Music),"Clipe oficial da música ""Eu Quero Ser Santo + Pela Santidade de Deus (Ao Vivo)"", novo single da Eyshila com Paulo Neto, que faz parte do DVD Eyshila 30 Anos Ao Vivo, disponível em todas as plataformas digitais. 

• BAIXE/OUÇA ESTE SINGLE: https://mkmusic.ffm.to/euquerosersantopelasantidadededeusaovivo

#Eyshila #PauloNeto #EuQueroSerSanto #PelaSantidadeDeDeus #ClipeOficial #AoVivo 
========================================
• ACESSE A PLAYLIST COMPLETA DA EYSHILA: https://gospel.mk/playlistclipeseyshila
• ACESSE A PLAYLIST COMPLETA DO PAULO NETO: https://gospel.mk/playlistclipespauloneto

• SIGA A MK MUSIC NAS PLATAFORMAS DIGITAIS: http://mkmusic.mk/perfilmkmusic
• SIGA A EYSHILA NAS PLATAFORMAS DIGITAIS: http://mkmusic.mk/eyshila
• SIGA O O PAULO NETO NAS PLATAFORMAS DIGITAIS: https://gospel.mk/paulonetovd

• INSCREVA-SE NO CANAL MK MUSIC: https://gospel.mk/canalMKMusic
• INSCREVA-SE NO CANAL DA EYSHILA: https://gospel.mk/eyshilaoficial
• INSCREVA-SE NO CANAL DE PAULO NETO: https://gospel.mk/pauloneto

• ASSISTA A OUTROS LANÇAMENTOS DA EYSHILA:
Pastor + Uma Coisa Estou Sentindo Aqui Agora: https://gospel.mk/clipepastoraovivo
Deus no Controle + Milagre: https://gospel.mk/clipedeusnocontrolemilagre 
Deus dos Vales, Deus dos Montes + Tira-me do Vale: https://gospel.mk/clipedeusdosvalesdeusdosmontes
Casa de Bênção + Lugar de Vida: https://gospel.mk/clipecasadebencaoelugardevida
Fala Comigo + Estamos de Pé: https://gospel.mk/clipefalacomigo
Vou Glorificar: https://gospel.mk/clipevouglorificar
Chuva de Poder: https://gospel.mk/clipechuvadepoder
Senhor, Eu Te Amo: https://gospel.mk/clipesenhoreuteamoaovivo
Descanse o Seu Coração + Deus é Deus: https://gospel.mk/clipedescanseoseucoracao
Vontade de Adorar + Vitória No Deserto: https://gospel.mk/clipevontadedeadoraraovivo
Terremoto + Cadeias Quebrar: https://gospel.mk/pbterremotocadeiasquebrar
Nada Poder Calar Um Adorador + Com Muito Louvor: https://gospel.mk/clipenadapodecalarumadorador
Vem Encher-Me: https://gospel.mk/clipevemencherme
Eu Me Arrependo + Deixar a Lágrima Rolar: https://gospel.mk/clipeeumearrependodeixaralagrimarolar
Te Amo, Espírito Santo: https://gospel.mk/clipeteamoespiritosanto
Na Casa de Deus: https://gospel.mk/clipenacasadedeus

===========================
• SIGA A MK MUSIC NAS REDES SOCIAIS:
https://www.facebook.com/mkmusicoficial
https://www.instagram.com/mkmusicbrasil
https://www.threads.net/@mkmusicbrasil
https://www.twitter.com/MKMusicBrasil
https://www.tiktok.com/@mkmusicbrasil

• SIGA A EYSHILA NAS REDES SOCIAIS:
Site oficial: https://www.eyshilaoficial.com.br
Instagram: https://www.instagram.com/eyshila
Facebook: https://www.facebook.com/eyshilaoficial
Twitter: https://www.twitter.com/eyshila1

• SIGA O PAULO NETO NAS REDES SOCIAIS:
https://www.facebook.com/CantorPauloNeto/
https://www.instagram.com/pauloneto/
https://twitter.com/paulonetomk

========================
EU QUERO SER SANTO + PELA SANTIDADE DE DEUS 

Alvo mais que a neve quero ser
Pra te honrar, pra Te agradar
E em santidade eu vou viver
Em todo o tempo, pois sou Seu templo

Renuncio tudo o que é impuro
Renuncio minha carne, renuncio o mundo
E os sonhos que não Te glorificam
Senhor, eu renuncio por amor

Eu quero ser Santo, Santo, Santo
Como Santo És, Senhor
Eu quero ser Santo, Santo, Santo
Como Santo És, como Santo És, Senhor

Alvo mais que a neve quero ser
Pra te honrar
Pra te agradar e em santidade eu vou viver
Em todo o tempo, pois sou Seu templo

Renuncio tudo o que é impuro
Renuncio minha carne, renuncio o mundo
E os sonhos que não Te glorificam
Senhor, eu renuncio por amor

Eu quero ser Santo, Santo, Santo
Como Santo És, Senhor
Eu quero ser Santo, Santo, Santo
Como Santo És, como Santo És, Senhor

Toca em minha vida, toca em minhas mãos
Toca em meus lábios, Senhor
Toca em minha casa
Com a Tua brasa de fogo purificador
Toca em meus olhos, toca em meus ouvidos
Toca em cada sentido meu
Pra que as famílias troquem o pecado
Pela santidade de Deus

Eu quero ser Santo, Santo, Santo
Como Santo És, Senhor
Eu quero ser Santo, Santo, Santo
Como Santo És, como Santo És, Senhor

Como Santo És, Senhor

Compositora ""Eu Quero Ser Santo"" e ""Pela Santidade de Deus"": Eyshila 

====================================
Ficha Técnica: 

Guitarra: Valmir Aroeira
Bateria: Rodrigo Ribeiro
Back Vocal: Renata Cristina, Eduardo Nykiba, Fran Rolim e Pitte Goiabeira
Teclado: Sergio Assunção
Baixo: Ronaldo Olicar
Violão: Humberto Torres

Produção e Arranjo: Sergio Assunção
Eng° de Som: Marcelo Ferla de Oliveira
Eng° de Masterização: Luciano Verotti Adorno Vassao
Eng° de Mixagem: Thiago da Silva Gomes 

======================
Este é um lançamento gospel da gravadora MK Music.","Eyshila, Paulo Neto, Eu Quero Ser Santo + Pela Santidade de Deus, Eu Quero Ser Santo, cantora eyshila, eyshila ao vivo, eyshila lançamento, clipe da eyshila, eyshila novo clipe, clipe oficial eyshila, gospel, lançamento eyshila, mk music, clipe oficial mk music, Eyshila e Paulo Neto (Ao Vivo), musica gospel, música gospel, lançamento, cantora gospel, eyshila clipe oficial, Eyshila e Paulo Neto -Eu Quero Ser Santo + Pela Santidade de Deus, Pela Santidade de Deus, MK, adoração",00:08:03,13208,1444,97,https://i.ytimg.com/vi/hSu5uS8G3q4/maxresdefault.jpg,BR
