Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music, Music_of_Latin_America, Pop_music",17.01%,,1,UCH7vP1JyEwTy-D-ikZUoCww,Simone Mendes,6150000,G0KlH_FjQW8,2025-08-15T14:57:39Z,5.20 horas,Simone Mendes - EU MENTI (Cantando Sua História 2),"Contato para Shows: (85) 99986-2011 - RSS Produções
Contato para Publicidade:  simonemendes@nonstopproducoes.com.br

Me sigam nas redes sociais:
📲 Twitter: https://twitter.com/simonemendes
📲 Instagram: https://instagram.com/simonemendes
📲 TikTok: https://www.tiktok.com/@simoneses

FICHA TÉCNICA:

▶Direção: UNIC Film / Fernando Trevisan Catatau
▶Direção Musical: Eduardo Pepato


COMPOSITORES:
Diego Silveira/ Junior Gomes/ Junior Pepato/ Os Parazim



Só tô mandando essa mensagem
Pra dizer que eu tô com saudade
Que eu não consigo mais ficar longe
Que essa distância tá me machucando
Cê vai chorar se não tiver chorando
Porque não é de nós, essa saudade que eu tô falando

Eu menti
Quando a minha boca falava “te amo”
Vou te confessar que todos esses anos
Eu menti
Por muitas vezes eu fiz amor sem vontade
Não mereço perdão, mas é a realidade

Eu menti
Muitas, muitas, muitas vezes
O meu corpo é seu
Mas meu coração… 
Ainda é dele


CENTRAL DE FÃS:
📲 Telegram: https://t.me/CentralMiglesDaSimone
📲  X: twitter.com/centraldamigles
📲  Instagram: Instagram.com/centraldamigles
📲 Comunidade no Whatsapp:  https://whatsapp.com/channel/0029VaI038w96H4ZtFSXLx1Q",,00:03:05,32046,3190,2260,https://i.ytimg.com/vi/G0KlH_FjQW8/maxresdefault.jpg,BR
2,,,24,"Lifestyle_(sociology), Entertainment",6.75%,pt,2,UCS17A8jWx5U5hTNKTzMRNzw,Ponto Ação Produções,1760000,o4-v6mgoi_8,2025-08-14T23:00:49Z,21.15 horas,TRAILER: Xeque Mate - 2ª Temporada,"O JOGO COMEÇOU!

GARANTA AGORA O PRIMEIRO EPISÓDIO DA SEGUNDA TEMPORADA DE XEQUE MATE NO APP — https://pontoacao.appmagic.link/products/36

THE GAME HAS BEGUN!SECURE NOW THE FIRST EPISODE OF THE SECOND SEASON OF CHECKMATE ON THE APP —
https://pontoacao.appmagic.link/products/36

¡EL JUEGO HA COMENZADO!  GARANTA AHORA EL PRIMER EPISODIO DE LA SEGUNDA TEMPORADA DE XEQUE MATE EN LA APP —
https://pontoacao.appmagic.link/products/36

♟✨


SEJA MEMBRO | JOIN US: https://www.youtube.com/pontoacaoproducoes/join


CONTATO:
E-MAIL — pontoacaoprod@gmail.com  


PONTO AÇÃO NAS REDES SOCIAIS:
Instagram — https://instagram.com/pontoacaoproducoes 
Twitter — https://twitter.com/pontoacaoprod 
Tik Tok — https://www.tiktok.com/@pontoacao 

SÓCIAS ADM E PRODUTORAS:
Priscilla Pugliese — https://www.instagram.com/priscillapugliese/ 
Natalie Smith — https://www.instagram.com/smithnathi/ 

APOIOS:
Villa Irvana
Espaço Verde Novo Chalés 
WeCompany Coworking
Amigas Infinitas
Boate Pink Flamingo
Arena Barra Mares Beach Training 
Barra2 Veículos 
Human Clinic 
Nkanda360
Equipe Phanton Arte em Cena
Quiosque Barra Mares
Gráfica RP Print

ELENCO:
Natália Rosa
Sofia Starling
Lucca Pougy
Tati Duarte
Amanda Simão
Marco Guian 
Natalie Smith
Marcele Nogueira 
Maria Clara El Bainy
Jorge Jeronymo
Daniel Dazzini
Miguel Tavares 
Luíza Anaide
Nil Mendonça  
Nisia Rocha 
Paulo Fernandes
Vinicius Olivo

BASEADO LIVREMENTE NA OBRA DE:
Evelin de Sousa 

ROTEIRO ADAPTADO:
Carolina Felix 
Gabi DiMello
Priscilla Pugliese 

DIREÇÃO: 
Natalie Smith 
Priscilla Pugliese 

PRODUÇÃO EXECUTIVA: 
Natalie Smith
Priscilla Pugliese

ASSISTENTE DE DIREÇÃO:
Caio Mendonça 

DIREÇÃO DE PRODUÇÃO: 
Gabi DiMello

ASSISTENTE DE PRODUÇÃO:
Beanca Jimenez

DIREÇÃO DE FOTOGRAFIA: 
Vinicius Olivo

CÂMERAS:
Nia Mesmo 
Vinicius Olivo

ASSISTENTE DE CÂMERA:
Bruno Silva 

EQUIPE INTERNACIONAL
CAPTAÇÃO DE SOM:
Vasco Mendes

CÂMERA:
Pedro Pereira

CAPTAÇÃO DE SOM:
Esther Degen
Pablo de Lucas

PREPARAÇÃO DE ELENCO: 
Priscilla Pugliese
Ricardo Conti 

CONTINUIDADE: 
Fátima Sobral 

DIREÇÃO DE ARTE: 
Andrea Moraes 

ASSISTENTES DE DIREÇÃO DE ARTE:
Isabella Giovanna
Stella Cavalcanti 
Yago Romero

FIGURINO: 
Maria Eduarda Miranda 

VISAGISMO: 
Alexia Ferro 

ASSISTENTE DE VISAGISMO: 
Heloísa Ferro

MAKING OF: 
Bianca Lima
Lukkas Marques 

STILL: 
Lukkas Marques

MÍDIA SOCIAL:
Bianca Lima 

MOTORISTAS:
Wendel Charpinel
Danylo Silvestre
Vittoria Renda

CATERING: 
Elane Felicíssimo Nunes

ABERTURA: 
Natalie Smith 

MONTAGEM E COR:
Allan Bezerra

LOGGER:
Allan Bezerra   

CONSULTORIA DE XADREZ: 
Daniella Martelote 

MIXAGEM: 
Pablo de Lucas

DESIGN DE SOM: 
Esther Degen
Pablo de Lucas

TRILHA SONORA:
Esther Degen 

LEGENDAGEM:  
Felipe Pereira
Glau Starling
Valu

CRÉDITOS:
Nkanda 360

FINALIZAÇÃO:
Allan Bezerra
Natalie Smith 
Priscilla Pugliese",,00:01:37,149968,9442,676,https://i.ytimg.com/vi/o4-v6mgoi_8/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game, Simulation_video_game",7.65%,,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,21400000,F1gGsoSj5sI,2025-08-15T15:00:22Z,5.16 horas,SALVEI AS 4 CRIANÇAS E SOBREVIVI 200 NOITES NA FLORESTA SOZINHO!,"Conheça o REDMAGIC S10 PRO, o celular feito para você que é gamer: https://bit.ly/4k28Wlc
https://bit.ly/3ZsSD8K

No vídeo de hoje nós vamos tentar sobreviver na floresta por mais 99 noites, só que dessa vez sozinhos, sem a ajuda de ninguém! Será que a gente vai conseguir? CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: 99 Nights in the Forest (Roblox)
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, 99 nights in the forest",00:31:28,568215,40505,2954,https://i.ytimg.com/vi/F1gGsoSj5sI/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Music, Pop_music",10.44%,,4,UCRIMRnwcEO-a7-o211fhNMw,Zé Felipe - Topic,5640,VxBQx41gGb0,2025-08-15T00:01:28Z,20.14 horas,Romântica,"Provided to YouTube by Som Livre

Romântica · Zé Felipe

Country Sessions

℗ 2025 Som Livre sob licença exclusiva de Talismã Administradora De Shows e Editora Musical

Released on: 2025-08-14

Associated Performer: Zé Felipe
Composer: Liandro
Composer: Léo Camaro
Composer: Rodrigo Wesley
Producer: Newton Fonseca

Auto-generated by YouTube.","Zé Felipe, Country Sessions, Romântica",00:03:03,35280,3368,315,https://i.ytimg.com/vi/VxBQx41gGb0/maxresdefault.jpg,N/A
5,,,24,"Television_program, Entertainment, Film",2.77%,en-US,5,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,14100000,_EKNMOdPzkY,2025-08-14T13:00:04Z,31.16 horas,Wandinha: Temporada 2 | Trailer oficial da parte 2 | Netflix,"Advinha quem está de volta? A parte 2 da temporada 2 de ""Wandinha"" estreia em 3 de setembro, só na Netflix. Não perca o trailer oficial!

Assista na Netflix: https://www.netflix.com/title/81435630

Inscreva-se: https://bit.ly/31ynwtw

Sobre a Netflix:
A Netflix é um dos principais serviços de entretenimento do mundo. São mais de 300 milhões de assinaturas pagas em mais de 190 países com acesso a séries, filmes e jogos de diversos gêneros e idiomas. Assinantes podem assistir, pausar e voltar a assistir a um título quantas vezes quiserem em qualquer lugar e alterar o plano a qualquer momento.

Wandinha: Temporada 2 | Trailer oficial da parte 2 | Netflix
https://www.youtube.com/@NetflixBrasil

Desesperada para evitar sua profecia e salvar a vida de Enid, Wandinha reabre um capítulo sombrio da história da família que tem muito a ver com Tyler.","Catherine Zeta-Jones, Emma Myers, Enid, Gwendoline Christie, Jenna Ortega, Larissa Weems, Netflix, Tim Burton, Trailer, Wandinha",00:01:59,661783,17627,716,https://i.ytimg.com/vi/_EKNMOdPzkY/maxresdefault.jpg,BR
6,,,20,"Action_game, Action-adventure_game, Video_game_culture, Role-playing_video_game, Lifestyle_(sociology)",2.37%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11200000,hnRzD56ggbU,2025-08-15T13:01:25Z,7.14 horas,Meu Brainrot Cantante no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:19:52,353195,8010,373,https://i.ytimg.com/vi/hnRzD56ggbU/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music, Music_of_Latin_America",0.90%,pt,7,UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima Oficial,21400000,3epQORhNmi0,2025-08-14T23:58:43Z,20.19 horas,"Gusttavo Lima - Ainda Tem Amor | DVD ""Feito à Mão""","Produção Musical: Gusttavo Lima e Matheus Soares
Direção de vídeo: Fernando Trevisan ""Catatau""
Mixagem e Masterizaçao: Rafael Vargas 
Gravadora: Sony Music
Escritório: Balada Music

AINDA TEM AMOR 
(Gusttavo Lima, Vinni Miranda, Denner Ferrari, Thales Lessa, Marco Esteves )

Não somos os mesmos
Muita coisa já mudou
Mas a minha vontade
Mas a minha saudade
Essa aí não passou
Os dois tem feridas
Os dois tem decepções
Os dois já tentaram
Ser feliz em outras relações
Tá na cara que a gente merece ter mais uma chance
Dessa vez vai ser melhor que antes
Ainda tem amor aqui
Se quiser pode vir buscar
Se você não deu certo daí
Eu não dei certo de cá
Sinal que a gente errou em terminar

Siga Gusttavo Lima nas redes sociais!
Facebook: https://www.facebook.com/gusttavolimaoficial/
Youtube: https://www.youtube.com/gusttavolimaoficial
Instagram: https://www.instagram.com/gusttavolima/
Twitter: https://twitter.com/gusttavo_lima
Site: http://gusttavolima.com.br/","Slap Música, Arrocha, Música Sertaneja (Musical Genre), Pop, Gustavo Lima, Gusttavo Lima, Gatinha Assanhada, Tchererê Tche Tche, Sony, Sony Music, Buteco, Buteco do Gusttavo Lima, Buteco do Gusttavo Lima 2, O Embaixador, Homem de Família, Abre o Portão Que Eu Cheguei, Que Pena Que Acabou, Apelido Carinhoso, Na Hora de Amar, Mil Vezes Cantarei, Cem Mil, Eu Não Iria, Sujeito, Carrinho na Areia, Milu",00:02:40,845762,7058,542,https://i.ytimg.com/vi/3epQORhNmi0/maxresdefault.jpg,BR
8,,,1,"Entertainment, Film",9.41%,pt,8,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2610000,y0lEaSHsmWc,2025-08-15T15:01:48Z,5.14 horas,O Retorno | Trailer Oficial Dublado Exclusivo,"O Retorno | Trailer Oficial Dublado Exclusivo

Assista ao novo trailer de #oretorno, novo épico inspirado em #AOdisseia e estrelado por #ralphfiennes e #juliettebinoche - 4 de setembro nos cinemas

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:02:25,5726,513,26,,BR
9,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game",2.73%,pt,9,UC9Qu6o04oTf-b2acahQVk1g,Kass e KR,2230000,ie2DxafNjnE,2025-08-15T12:31:00Z,7.65 horas,ENTREI na CIVILIZAÇÃO de Evoluir de VELOCIDADE,"🧸 Compre os BONECOS DE KASS E KR: https://boxsugar.com.br/kass-e-kr/

💌 Contato profissional: kassekr@pulliginfluencers.com.br

🎮 Nosso host de Minecraft: https://enxadahost.com/ (Cupom: KASSEKR)","minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",00:25:33,74159,1975,50,https://i.ytimg.com/vi/ie2DxafNjnE/maxresdefault.jpg,BR
10,,,22,"Pop_music, Hip_hop_music, Music, Music_of_Latin_America",19.47%,pt-BR,10,UC38toNZrwJzobP0-p0xPPcg,Alee,113000,1Qus1HEB_fA,2025-08-15T01:00:07Z,19.16 horas,Alee - 24 - TUDO DE NOVO feat. Filipe Ret (prod. QualyWav1) - VIDEOCLIPE OFICIAL,"Ouça #CaosDLX em todas as plataformas:
https://unitedmasters.com/m/caos-dlx

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento.

CONTATO: comercial@ndml.com.br

___ 
Autor/Compositor: Alee, Filipe Ret, QualyWav1
Produção Musical: QualyWav1
Mixagem e masterização: Johnny Monteiro

___

FICHA TÉCNICA:
Direção: Cauã Csik
Diretor Criativo: Tadeu Fidalgo
Diretora de produção: Ana Beatriz Coelho
Assistente de produção: Andreia Cunha 
Diretor de arte: João Pohl 
Assistente de arte: Lara Zaiden 
Assistente de arte: Rhobyson Reis 
Gaffer: Mini Brut 
Assistente de gaffer: Capivara
Câmera: Marco Zamberlan
Assistente de câmera: Frederico Svoboda 
Assistente de câmera: Bernardo Hauaji
After: Glober Limpeza:  Patrícia Soares 
Catering: Pensão do Tio Laércio

___
LETRA:
Pisando em solos férteis (Oh, nah, nah)
Criei minha própria sorte (Oh)
Minha mente fala, ""Não pare"", me diz como se mover
É tipo respirar, lidar com a morte (Uh, uh, uh, uh)
Minha mente fala, ""Não pare"" (Não), e volta tudo de novo
Vivendo tudo de novo, te encontro do outro lado
Desculpa Lua, eu ser tão Sol e por viver de fases
Em loop', eu tô num ""quase"", pela eterna good vibe
Desculpa Lua, eu ser tão Sol e por viver de fases

Baby, substância que meu corpo pede (Woah-oh-oh)
Eu sai das área' pra encher meu bolso
Junto com meus bro'
Vi vários nome no muro, mas não vi o meu, e eu venci de novo
E eu vivo tudo em dobro, mesmo sendo novo
Só sai do deserto quem tem sede, nego, eu venci de novo
Desde que minha mãe me jogou no mundo, eu—

Oh-oh-oh (Eu venci de novo), oh-oh-oh (Eu venci de novo)
Oh-oh-oh (Eu venci de novo), oh-oh-oh (Eu venci de novo)
Oh-oh-oh (Eu faço tudo em dobro), oh-oh-oh (Eu faço tudo em dobro)
Oh-oh-oh (Eu venci de novo), oh-oh-oh (Nah)

Eu tenho disposição de um real cria, frieza de um serial killer
Deus, perdoe ser tão falho (Tão falho)
De pé, celebrando meu ritual, com a fé de um fenômeno natural
Deus, perdoe ser tão raro
Abre o braço na festa
Em qualquer lugar desse mundo, amor, tenho a chave mestra
(Eu tenho a chave mestra, yeah, woah, woah)
Lá em cima, feito Ret (Ret), com habilidade do Alee
Autoestima do Ye, ando alto
Ahn, tenta pra ver, nós vai te grudar no muro
N-D-M-L, nós faz' clarear o escuro
Vivência de rua, virou meu maior escudo
Minha fé me blindou de tudo

Pisando em solos férteis (Oh, nah, nah)
Criei minha própria sorte (Oh)
Minha mente fala, ""Não pare"", me diz como se mover
É tipo respirar, lidar com a morte (Uh, uh, uh, uh)
Minha mente fala, ""Não pare"" (Não), e volta tudo de novo
Vivendo tudo de novo, te encontro do outro lado
Desculpa Lua, eu ser tão Sol e por viver de fases
Em loop', eu tô num ""quase"", pela eterna good vibe
Desculpa Lua, eu ser tão Sol e por viver de fases

Woah-oh-oh, woah-oh-oh
Woah-oh-oh (Woah), woah-oh-oh
Woah-oh-oh, woah-oh-oh
Woah-oh-oh, woah-oh-oh
Woah-oh-oh (Eu venci de novo), woah-oh-oh (Eu venci de novo)
Woah-oh-oh (Eu venci de novo), woah-oh-oh (Eu venci de novo)
Woah-oh-oh (Eu venci de novo), woah-oh-oh (Eu venci de novo)
Woah-oh-oh (Eu venci de novo), woah-oh-oh (Eu venci de novo)
Yeah, yeah",,00:03:46,104978,19303,1139,https://i.ytimg.com/vi/1Qus1HEB_fA/maxresdefault.jpg,BR
