Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Latin_America, Music, Lifestyle_(sociology)",5.84%,pt-PT,1,UC3EPFEI1TdOtPdDPS1nRt2w,Nattan,2440000,3MVAMVf7Bs4,2026-01-16T15:00:07Z,17.21 horas,"Nattan, Anitta - Eu Tô Querendo De Novo (Clipe Oficial) | DVD Nattan In Vegas","#Nattan, #ANITTA - EU TÔ QUERENDO DE NOVO
DVD Nattan In Vegas

Ouça agora meu novo DVD Nattan In Vegas 🎰👇
bfan.link/nattan-in-vegas

Me siga nas redes sociais:
https://www.instagram.com/nattan
https://www.tiktok.com/@oficialnattan
https://x.com/eusounattan

Inscreva-se no canal: https://www.youtube.com/c/nattanzinhooficial?sub_confirmation=1

---

EU TÔ QUERENDO DE NOVO feat. Anitta
(Compositores: Gabriel bk / Davi Melo / Léo Carvalho / Vitor Casagrande)

To lembrando dos flash
Da madrugada da noite passada
É que eu decorei 
Cada centímetro da sua pele molhada

Foi bom demais
Quero repetir
Ajeita a cama tô chegando aí 
vai ser o evento do ano 
vai ter beijo,  ter suada e cama balançando 


Eu To querendo de novo, de novo, de novo, de novo 
Ver minha língua dando cavalo de pau nas curvas do seu corpo 

Eu To querendo de novo, de novo, de novo, de novo 
Fazer aquele amor barulhento que acorda o bairro todo

---

---
Me siga nas redes sociais:
Instagram.com/nattan
X.com/eusounattan
Tiktok.com/oficialnattan",,00:02:22,125269,6776,538,https://i.ytimg.com/vi/3MVAMVf7Bs4/maxresdefault.jpg,BR
2,,,24,"Film, Entertainment",13.59%,pt,2,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14300000,dVPMxiXKJoU,2026-01-16T15:30:33Z,16.70 horas,SAIU O TRAILER DA SEGUNDA TEMPORADA DE ONE PIECE! O MELHOR LIVE ACTION DOS ANIMES,"One Piece voltou… e voltou gigante. A Netflix liberou um trailer insano da 2ª temporada e deixou claro: isso aqui não é só mais uma adaptação, é a prova definitiva de que anime pode funcionar em carne e osso. Novos personagens, Baroque Works em peso, visual caprichado e escolhas que só quem AMA One Piece teria coragem de fazer.

Neste vídeo, a gente reage e destrincha cada detalhe do trailer, das caracterizações fiéis aos personagens mais bizarros que ninguém esperava tão igual no live action. Vivi, Mr. 3, Nico Robin, Unluckies (!), Ilha de Drum, Chopper e muito mais. Por que essa série acerta onde TODAS as outras falharam? E será que estamos vendo nascer o melhor live action de anime da história? 🏴‍☠️

#OnePiece #OnePieceNetflix #LiveAction #Netflix #Luffy #Zoro #NicoRobin #EiichiroOda 
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: Rodrigo Sá
🎬  Edição: @pedrorodrigoedv 
🎨  Thumbnail: Sammy Ferreira
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:09:06,51429,6706,284,https://i.ytimg.com/vi/dVPMxiXKJoU/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Video_game_culture, Action-adventure_game, Action_game",7.53%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22700000,X3HBqLwrQx0,2026-01-16T16:21:36Z,15.85 horas,SE MINHA AVÓ TE OFERECER UM SANDUÍCHE NÃO ACEITE!!!!!!!!!!!!!!!!!!!!!!!,"A cuidadora da minha avó desapareceu sem mais nem menos. Agora sou eu quem  tenho que ir até a casa dela (NO MEIO DO NAAAADA) e cuidar da pobre velinha. É só a minha avó... o que pode dar errado, não é mesmo? CONFIRA E SARAIVA O LIKE!
●Nome do Jogo: Grandma, Is That You?
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, Grandma Is That You?",00:35:57,899567,62082,5671,https://i.ytimg.com/vi/X3HBqLwrQx0/maxresdefault.jpg,N/A
4,,,10,N/A,13.26%,pt-PT,4,UC-GQEizmC0lWdZpgRi6bAuA,Schiavoto - Topic,4200,-XzwyxPnt74,2026-01-16T15:04:34Z,17.14 horas,Quibungo,"Provided to YouTube by Ditto Music

Quibungo · Schiavoto · Ordem Paranormal

Ordem Paranormal: HEXATOMBE (Trilha Sonora)

℗ Alice Schiavoto

Released on: 2026-01-16

Featured Artist: Guimocore
Author: Alice Schiavoto
Background Vocals: Kalera
Background Vocals: Bastet
Background Vocals: Beatriz ""Beamom"" Pozzebon
Background Vocals: Guilherme ""Maad"" Rangel
Background Vocals: Luise Lumumba
Background Vocals: Mel Martins
Electric Guitar: Gui Motta
Producer: Alice Schiavoto
Composer: Alice Schiavoto

Auto-generated by YouTube.","Schiavoto, Ordem Paranormal, Ordem Paranormal: HEXATOMBE (Trilha Sonora), Quibungo",00:04:55,117628,15602,0,https://i.ytimg.com/vi/-XzwyxPnt74/maxresdefault.jpg,N/A
5,,,1,"Entertainment, Film",8.35%,pt,5,UC5XG4yYM-_DQ-3HPRuam76Q,ingresso.com,2640000,gGhMrWOVJMs,2026-01-16T18:27:15Z,13.76 horas,Terror em Silent Hill - Regresso para O Inferno | Trailer Oficial Legendado,"Terror em Silent Hill - Regresso para O Inferno | Trailer Oficial Legendado

Assista ao novo teaser trailer de #TerroEmSilentHillRegressoParaOInferno - o filme estreia em 22 de janeiro nos cinemas do Brasil!

Somos o melhor destino para quem busca trailers assim que eles são lançados.

Se você é fã de cinema como a gente, INSCREVA-SE e receba todas as novidades dos seus filmes favoritos!

► Baixe nossos apps:
Android: https://goo.gl/ZOknfm
iOS: https://goo.gl/hFbnMY

► Compre ingressos para as melhores estreias: https://www.ingresso.com

► Assine UOL e Ganhe R$ 20 Por Mês Para Usar com cinema na Ingresso.com: https://bit.ly/3yX0hyd

► Siga a Ingresso no INSTAGRAM: https://www.instagram.com/ingressocom/

► Curta a Ingresso no FACEBOOK: https://www.facebook.com/ingressocom

► Fique por dentro das novidades do universo do cinema no nosso canal no WHATSAPP: https://whatsapp.com/channel/0029Va58whvFCCoURznPIG0n","Lançamentos;, Filmes, Cinema, Estreias, Trailers, filme completo, crítica, ingresso.com, review, análise, cinema 2025, fas de cinema, ingressos de cinema, desconto cinema, conteúdo de cinema, curiosidades",00:01:32,31076,2453,142,,BR
6,,,24,"Action_game, Video_game_culture, Role-playing_video_game",0.67%,en,6,UCLoVVDLR-YtTEiMx24gPzWg,Sylex,24500,KuWMSpBOSGs,2026-01-17T00:25:45Z,7.78 horas,EXTREME SHARK GAME!!!,EXTREME SHARK GAME!!!,,00:00:16,1110099,7446,6,https://i.ytimg.com/vi/KuWMSpBOSGs/maxresdefault.jpg,N/A
7,,,10,"Vehicle, Music_of_Latin_America, Music, Lifestyle_(sociology), Hip_hop_music",0.72%,pt-PT,7,UCEUvwufACkXJ2bNBnGefAgA,Mc DR,211000,eH-qb4j3-ww,2026-01-16T09:37:26Z,22.59 horas,"“CHATÃO” - MC Lele JP, MC DR, MC Ryan SP, MC Negão Original (Clipe Oficial) DJ Oreia e Gubeatz",,,00:05:26,41599,294,5,https://i.ytimg.com/vi/eH-qb4j3-ww/maxresdefault.jpg,BR
8,,,24,"Film, Entertainment",14.31%,pt-PT,8,UCBe9tMlmwzX1uryFE7gzxkQ,Spencer na Área!,1490000,DGLB1WLjK8Q,2026-01-16T15:00:26Z,17.20 horas,Analisando TODOS os Trailers de VINGADORES: DOUTOR DESTINO,"Se inscrevam no LONGE DE MIM: @LongedeMim25 

SEJA UM MEMBRO DO CANAL: https://www.youtube.com/channel/UCBe9tMlmwzX1uryFE7gzxkQ/join

PARA NÃO PERDER NENHUMA LIVE ME SIGA LÁ NO APP ROXO: https://twitch.com/miguelspencer2020

MEU CANAL DE TRANSMISSÃO NO WHATSAPP: https://whatsapp.com/channel/0029VaME2XZHLHQXZsxu6d3A


MEU CANAL DE GAMES: https://www.youtube.com/channel/UCOB0tRtmLptOy0nECVSCRoA

NÃO ESQUEÇA DE DEIXAR O LIKE!

NÃO PERDE TEMPO, ME SEGUE NAS OUTRAS REDES SOCIAIS:  

MEU INSTAGRAM:  https://instagram.com/miguelspencer_oficial

INSTA DO DENIS: https://www.instagram.com/g3denis/

MEU TUÍTER: https://twitter.com/omiguelspencer

TUÍTER DO DENIS: https://x.com/g3denin

TKTK: @omiguelspencer  

KWAI: @miguelspencer20","marvel, marvel studios, ucm, mcu, hulk, geek, geeks, nerd, nerds, nerdice, nerdices, filme, filmes, cinema, hq, serie, série, series, séries, dc, herói, heroi, vingadores, eric bana, edward norton, mark ruffalo, doomsday, avengers, maestro, lou ferrigno, xmen, x men, ciclope, wolverine, magneto, xavier, mutante, mutantes, thor, capitao america, capitão américa, doutor destino",00:32:59,18960,2364,349,https://i.ytimg.com/vi/DGLB1WLjK8Q/maxresdefault.jpg,N/A
9,,,20,"Action_game, Video_game_culture, Role-playing_video_game, Action-adventure_game",4.03%,pt-BR,9,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14500000,OHlqNZzi5H8,2026-01-16T22:15:00Z,9.96 horas,COMPREI O PET MAIS RARO DO BRAINROT… AVALIADO EM MAIS DE 30 MIL REAIS 😱💰,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:29:31,367508,12254,2546,https://i.ytimg.com/vi/OHlqNZzi5H8/maxresdefault.jpg,BR
10,,,10,"Music, Music_of_Latin_America, Pop_music, Electronic_music",0.80%,pt,10,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1640000,IbZVkVdtLAg,2026-01-16T20:30:05Z,11.71 horas,Dance se souber Tik Tok (2026) ❤️,"Dance se souber Tik Tok (2026) ❤️
Dance se souber Tik Tok (2026) ❤️

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:22,64545,496,18,https://i.ytimg.com/vi/IbZVkVdtLAg/maxresdefault.jpg,BR
