Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music, Music_of_Latin_America, Pop_music",18.27%,pt-PT,1,UCRIMRnwcEO-a7-o211fhNMw,Zé Felipe - Topic,5650,YE0JE8eoA6U,2025-10-03T00:03:02Z,8.15 horas,Sua Boca Mente (You're Still The One),"Provided to YouTube by Som Livre

Sua Boca Mente (You're Still The One) · Zé Felipe · Ana Castela

Sua Boca Mente (You're Still The One)

℗ 2025 Som Livre sob licença exclusiva de Zé Felipe

Released on: 2025-10-02

Associated Performer: Zé Felipe, Ana Castela
Associated Performer: Zé Felipe
Associated Performer: Ana Castela
Composer: Shania Twain
Composer: Robert John Lange
Adapter: Marco Esteves
Adapter: Diego Barão
Producer: Newton Fonseca

Auto-generated by YouTube.","Zé Felipe, Ana Castela, Sua Boca Mente (You're Still The One)",00:03:15,146490,24423,2342,https://i.ytimg.com/vi/YE0JE8eoA6U/maxresdefault.jpg,N/A
2,,,24,"Television_program, Film, Entertainment",7.65%,en-US,2,UCuNjvqjTzw9LcD9PVpTVWRA,Prime Video Brasil,4870000,Jza2Km31AO4,2025-10-02T13:00:44Z,19.18 horas,Maxton Hall 2ª Temporada | Trailer Oficial,"De volta às aulas. De volta à Maxton Hall. 2ª temporada, 7 de novembro, só no meu streaming. #MaxtonHall

Inscreva-se no canal do YouTube: https://bit.ly/35FaAo8 

Sobre o #PrimeVideo: Assine Prime Video para assistir a filmes e séries populares, incluindo Amazon Originals premiados. Além de um catálogo cheio de títulos, membros Prime têm acesso a benefícios, como frete GRÁTIS e rápido em milhares de produtos na Amazon.com.br, músicas sem anúncios na Amazon Music, Prime Gaming na Twitch e e-books e revistas no Prime Reading. Tudo na mesma assinatura, por apenas R$ 14,90/mês. Teste Grátis por 30 dias. 

Siga nossas redes sociais: 

Instagram: https://www.instagram.com/primevideobr/ 

Facebook: https://www.facebook.com/PrimeVideoBR/ 

Twitter: https://twitter.com/PrimeVideoBR 

TikTok: https://www.tiktok.com/@primevideobr","2025, Damian Hardung, Fedja van Huêt, Harriet Herbig-Matten, Maxton Hall, amazon, amazon prime, amazon prime video, amazon prime video brasil, amazon studios, coming soon, drama, prime video, prime video brasil, reunion, romance, season 2",00:01:08,25344,1849,89,https://i.ytimg.com/vi/Jza2Km31AO4/maxresdefault.jpg,BR
3,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",15.52%,pt,3,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7020000,v9f8PX8jF88,2025-10-03T00:35:50Z,7.60 horas,DEI PD em QUEM COMEMOROU MINHA M@RT3! GTA RP (Paulinho o LOKO),"VOTE NO PAAAULO: https://peb.gg/votacoes/indicacao_publica/

LIVES em: www.kick.com/paulinholokobr

Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:26:32,286454,43487,967,https://i.ytimg.com/vi/v9f8PX8jF88/maxresdefault.jpg,BR
4,,,10,"Music, Pop_music, Independent_music",10.71%,en-US,4,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,61600000,svcboYY81wU,2025-10-03T04:01:14Z,4.18 horas,Taylor Swift - The Fate of Ophelia (Visualizer),"“The Fate of Ophelia” by Taylor Swift, from 'The Life of a Showgirl'. 

Stream/download ‘The Life of a Showgirl’: https://taylor.lnk.to/TSTheLifeofaShowgirl

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store 
►Follow Taylor Swift Online: 
TikTok: http://tiktok.com/@taylorswift 
Instagram: http://instagram.com/taylorswift 
Twitter: http://twitter.com/taylorswift13 
Snapchat: http://snapchat.com/add/taylorswift 
Facebook: http://facebook.com/taylorswift 
Tumblr: http://taylorswift.tumblr.com 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online:
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation 
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

#TaylorSwift #TheLifeofaShowgirl","Taylor swift, taylor, swift, taylor swift TLOAS, TS12, Showgirl, The Life of a Showgirl, new taylor swift, taylor swift album",00:03:50,706451,70639,5013,https://i.ytimg.com/vi/svcboYY81wU/maxresdefault.jpg,N/A
5,,,24,"Action-adventure_game, Video_game_culture, Entertainment, Film, Action_game, Lifestyle_(sociology)",13.15%,pt,5,UCmEClzCBDx-vrt0GuSKBd9g,Jovem Nerd,2500000,WreN2Smr4jk,2025-10-02T18:16:06Z,13.93 horas,O Mandaloriano e Grogu Trailer - É SÓ BONECO CARA!!!,"BEM BRASIL
Conheça as Batatas Bem Brasil, a batata oficial do NerdCast 1000: https://jovemnerd.short.gy/Bem_Brasil_NC1K_NerdOffice

99
Use o cupom NERDCAST99 no dia 04/10 e embarque para jornada rumo ao NerdCast 1000: https://jovemnerd.short.gy/99_NC1K_NerdOffice

No NerdOffice de hoje, Alexandre Ottoni e Azaghal mudam seus mindsets para suas crianças interiores e analisam o trailer de O Mandaloriano e Grogu!

EDIÇÃO POR ESTÚDIO 42
http://www.estudio42.com.br

CLIQUE CONFIRA OS OUTROS CANAIS DO JOVEM NERD:  https://linktr.ee/jovemnerd0



#jovemnerd","jovem nerd, nerdcast, nerdcast stories, jovem nerd nerdplayer, Jovem Nerd, azaghal, nerdcast rpg, nerdcast stories jovem nerd, historias jovem nerd e azaghal, historias nerdcast, cortes nerdcast, cortes jovem nerd, jovem nerd nerdoffice, nerdcast jovem nerd, jovem nerd gameplay, nerdcast rpg ghanor, jovem nerd rpg, azaghal jovem nerd, nerdcast stories azaghal, mandalorian, mandaloriano e grogu, mandaloriano e grogu trailer, pedro pascal, disney",00:21:08,30954,3887,183,https://i.ytimg.com/vi/WreN2Smr4jk/maxresdefault.jpg,BR
6,,,20,"Action_game, Video_game_culture, Role-playing_video_game",4.77%,pt-BR,6,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14000000,YP7UNCiOB8k,2025-10-02T21:52:21Z,10.32 horas,PEGUEI o ELEFANTE ÚNICO de 4.7BI/s na BASE TOP 1 do MUNDO no BRAINROT! 🧠🔥,"Ferramenta gratuita para corrigir problemas de ping e conexão em servidores brasileiros (GearUP): https://www.gearupbooster.com/pt-br/camp/roblox/?channel=rbxkol220

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:20:50,486319,19967,3226,https://i.ytimg.com/vi/YP7UNCiOB8k/maxresdefault.jpg,BR
7,,,10,"Music, Hip_hop_music, Entertainment",4.39%,pt,7,UC607Gii1uo93qDqiGR6-c3w,MUSSA,13500000,cbnGjv7iiYc,2025-10-02T21:00:07Z,11.19 horas,SUPER HERÓIS VS. MUSSA - MEGA BATALHA DE RIMA,"Mussa ficou preso no mundo do Roblox e para sair de lá precisa vencer todos os super heróis na rima. Será que o poder da rima é mais poderoso que os poderes de Homem Aranha, Superman, Homem de Ferro, Batman, Hulk e muitos outros?

• LIVRO DO MUSSA: APRENDA A RIMAR! Compre aqui: https://bit.ly/LivroDoMussa
• BAIXE GRÁTIS o Mussa Game: https://bit.ly/MussouGame
• CONTATO e parcerias: contato@mussastyle.com.br
• Siga nas outras redes @mussoumano

Esse é o canal oficial de músicas e batalhas de rap do MUSSA.","mussoumano, batalha de youtubers, mussoumano vs, mussa, batalha mussa, musicas mussa, homem aranha, superman, super herois, batalha super herois, batman, homem de ferro, hulk, capitão américa, super herois na vida real, super herois musica, super herois desenho, super herois filme, batalha de rap super herois",00:08:30,68443,2726,277,https://i.ytimg.com/vi/cbnGjv7iiYc/maxresdefault.jpg,BR
8,,,24,"Action_game, Video_game_culture, Role-playing_video_game",12.83%,pt,8,UCfzt6WKwgyztiML_FZXNEIQ,Kaka - Mestre Pokémon!,241000,vCe-T6K1AVM,2025-10-02T21:00:59Z,11.18 horas,Pokémon lançou 4 TRAILERS NOVOS...,"LEIA A DESCRIÇÃO!

Seja membro deste canal e ganhe benefícios INCRÍVEIS!:
https://www.youtube.com/channel/UCfzt6WKwgyztiML_FZXNEIQ/join

- Quer saber meu Pokémon favorito de um tipo ou geração especifica? Veja esse vídeo!
https://www.youtube.com/watch?v=-ipFos11VMY

Vejam também esses vídeos!

- PokéMitologia:
https://www.youtube.com/playlist?list=PLYbasnh2TBuBiWrrsWk1FMBDcgJELkFBp

- Lore do Universo Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuD7C9X8IrugJUfu-TeYdLGR

- Timeline do Mundo Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuCaaxOuIBjFA9TCipPSeYe_

- A História do Mundo Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuDppvEra5xy_shRJQuaD4ZI

- Explicando Design dos Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuDOjBoI6wexKMPlY8-1O33W

- Curiosidades e coisas sobre Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuCAMBJUfeIfCXbx0KqD-5Rh

- Teorias Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuBT4qi9HH_gST-u3q83Vygl

- Se o tipo não existisse?
https://www.youtube.com/playlist?list=PLYbasnh2TBuBmhpI-__UJzpTRCbWjOnMq

- Teorias Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuBT4qi9HH_gST-u3q83Vygl

- Coisas que não fazem sentido em Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuA_bD-zg_94BjaPGsUMR60n

- Mangás de Pokémon - Resumo da História e Review:
https://www.youtube.com/playlist?list=PLYbasnh2TBuDz96FxcZN1rMEHWavfySn1

- Reviews Pokémon:
https://www.youtube.com/playlist?list=PLYbasnh2TBuCleElhKRRYT-zqGWTs9rie

- Let's Play Pokémon Sword:
https://www.youtube.com/playlist?list=PLYbasnh2TBuBdlzmcx3F1yOQCFCYm9hKE


- Twitter: @KakaCrads
- meu Canal de VODs da twitch: https://www.youtube.com/user/JoaoMarcelloMenezes

- Videos usados em video:

pixabay. com

- Musicas usadas em video: 
https://www.youtube.com/channel/UCjfK3raSgrUD0Llq-j25YLg
https://www.youtube.com/channel/UCrVsFIpX0EbVsbJ-BFStUkw
https://www.youtube.com/user/ZameJack
https://www.youtube.com/channel/UCDVKYPXwdYUQfgA05CkyFSg","Kaka Pokémon, legends za trailer, new legends za trailer, pokemon legends z-a trailer, pokemon legends za trailer, new pokemon legends za trailer, pokemon legends za new trailer, pokemon legends z-a new trailer, pokemon legends za story trailer, pokemon legends za switch 2 trailer, pokemon legends za official trailer, legends za, legends za leaks, pokemon legends z-a story trailer, pokemon legends za, legends za pokemon, pokemon legends z-a overview trailer",00:35:50,17435,2111,126,https://i.ytimg.com/vi/vCe-T6K1AVM/maxresdefault.jpg,BR
9,,,20,"Action_game, Role-playing_video_game, Video_game_culture, Action-adventure_game, Strategy_video_game",2.30%,pt-BR,9,UCUouM5ZRqZoFNzUvpDeYNGQ,Lucas Clash ON,7100000,QPRSL9VjTDw,2025-10-02T22:10:59Z,10.01 horas,Fingi ser a Sammy-Chan pra falar com o ADM Sammy no Roube um Brainrot,"🌵Participem do  meu Grupo do Roblox 
https://www.roblox.com/pt/communities/17079112/ON-Cactus#!/store
💚Discord Oficial do canal https://discord.com/invite/lucasclashon
✅Meu perfil oficial do Roblox - https://www.roblox.com/pt/users/3818273238/profile",,00:15:46,314230,6521,716,https://i.ytimg.com/vi/QPRSL9VjTDw/maxresdefault.jpg,BR
10,,,10,"Christian_music, Hip_hop_music, Music, Music_of_Latin_America, Pop_music",29.70%,pt-PT,10,UCiHhGQwIei5TnWOsWP6aQEw,VictinVEVO,2250,Xygqia0nTZc,2025-10-03T00:00:06Z,8.19 horas,VICTIN - Calma Filho (Clipe Oficial),Music video by VICTIN performing Calma Filho (Clipe Oficial).(C) 2025 Sony Music Entertainment Brasil ltda.,"Brazilian Gospel, Calma Filho, Emotional, Energetic, Spiritual, VICTIN",00:04:12,13620,3706,339,https://i.ytimg.com/vi/Xygqia0nTZc/maxresdefault.jpg,N/A
