Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Music_of_Latin_America, Hip_hop_music, Music, Pop_music",14.92%,pt-PT,1,UCm4aitnUJK8t6CT5mesAcdw,THE BOX,1490000,fu-M0XEzTs4,2025-09-26T00:00:07Z,20.16 horas,"ORUAM, BORGES, MENO TODY, NGC DADDY, PEDRIN, JS DA TORRE - THE BOX MEDLEY 10","PENSE FORA DA CAIXA

Oruam, Borges, Meno Tody, Ngc Daddy, Pedrin, Js da Torre, Neo Beats, Victor WAO, Joab Beats, Bebeto, Cordeiro – THE BOX MEDLEY 10

Ouça em todas as plataformas digitais: https://THEBOX.lnk.to/MEDLEY10

Siga THE BOX nas redes sociais:
Instagram: https://www.instagram.com/oficial.thebox
TikTok: https://www.tiktok.com/@the.box.com

#THEBOX #MEDLEY10 #REALTRAP",,00:05:41,530349,73191,5923,https://i.ytimg.com/vi/fu-M0XEzTs4/maxresdefault.jpg,N/A
2,,,1,"Film, Entertainment",8.06%,pt-BR,2,UCTFbGAgp5L6IgUTQDW93zlQ,20th Century Studios Brasil,888000,62tkMwoEIBQ,2025-09-25T13:33:45Z,30.60 horas,Avatar: Fogo e Cinzas | Trailer 2 Oficial Dublado,"Esse mundo é mais profundo do que você imagina. #Avatar: Fogo e Cinzas estreia em 18 de dezembro nos cinemas.

E não perca o retorno de #Avatar: O Caminho da Água, em 3D, de 2 a 8 de outubro.

Inscreva-se no canal e seja o primeiro a receber nosso conteúdo.
 
Siga-nos na sua rede social favorita e receba as principais notícias sobre os nossos títulos!
Facebook: https://www.facebook.com/20thCenturyStudiosBR
Twitter: https://twitter.com/20thcenturybr
Instagram: https://www.instagram.com/20thcenturystudiosbr","filme, cinema, 20th century fox film do brasil, trailer, oficial, estreia, dublado, em portugues, legendado",00:02:33,173482,13025,963,https://i.ytimg.com/vi/62tkMwoEIBQ/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Action-adventure_game, Video_game_culture, Action_game, Simulation_video_game",10.47%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,21700000,KLnbZ_d_XJM,2025-09-26T15:45:35Z,4.40 horas,"JOGO DE TERROR BASEADO EM FATOS REAIS, MAS EU TÔ DOENTE ENTÃO EU NÃO POSSO ME ASSUSTAR!","🔥Jogue War Thunder de GRAÇA e receba um pacote de bônus incrível! PC, PlayStation e Xbox — https://wtplay.link/jazzghost 💥 WT Mobile — https://wtm.game/jazzghost

 CONFIRA E SARAIVA O LIKE!

●Nome do Jogo: Slackjaw
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, slackjaw",00:31:21,317689,30475,2775,https://i.ytimg.com/vi/KLnbZ_d_XJM/maxresdefault.jpg,N/A
4,,,10,"Music_of_Latin_America, Electronic_music, Pop_music, Music, Music_of_Asia",1.40%,pt,4,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1550000,xtsZ1UrEDag,2025-09-26T14:01:54Z,6.13 horas,Tik Tok Dance se Souber 2025 🎶💜,"#dancesesouber #dancesesoubertiktok2025 #tiktok2025  #dancesesoubertiktokatualizado  #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2024 

Tik Tok Dance se Souber 2025 🎶💜
Tik Tok Dance se Souber 2025 🎶💜

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2025 Atualizado
Tags -música tik tok, tiktok 2025 atualizadas, música sem palavrão, 2025 tiktok, música do tik tok 2025, 2025, música de 2025, dance se souber tiktok 2023, dance se souber sem palavrão, dance se souber tiktok 2025 sem palavrão, dance se souber tiktok 2025 atualizado novas, música 2024, doce souber, dance se souber tiktok 2025 novas, dance souber 2025, musicas, tiktok 2025 sem palavrão, 2024 tiktok, se souber, musicas do tik tok 2025, música de tik tok 2025, dança bem, funk, música de tic tac, tik tok sem palavrão, musicas 2025, a música, musica do tiktok 2025 tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2025 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2023,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2022,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2021,tik

dance se souber 2025,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2024,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2024,
tente não dançar 2024,
tente não dançar tiktok atualizada,
tiktok mashup 2024,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2024,

#dancesesoubertiktok2025  
#dancesesoubertiktok  
#tiktok2025","dance se souber músicas do tik tok, dance se souber tiktok, tiktok viral video, dance se souber tiktok 2025, tiktok 2025, dance se souber, música, tik tok, dance se souber tiktok 2024, tiktok 2024, dança se souber, dance se souber 2025, tiktok, música do tik tok, dança se souber 2025, músicas, música de tik tok, dance souber, dança de souber, dance se souber 2024, tik tok 2025, musicas do tik tok, dança souber, brazil tiktok, dancinhas do tik tok, música 2025, música tiktok",00:08:22,27589,366,19,https://i.ytimg.com/vi/xtsZ1UrEDag/maxresdefault.jpg,BR
5,,,20,"Action-adventure_game, Video_game_culture, Action_game, Role-playing_video_game",7.45%,en,5,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,16500000,s3pDMUWlA6I,2025-09-24T21:36:18Z,46.55 horas,Marvel’s Wolverine - Gameplay Trailer | PS5 Games,"Become a living weapon. As he searches for answers about his past, Wolverine will do whatever it takes – unleashing brutal claw combat, violent rage, and relentless determination – to cut through the mystery of the man he used to be. 
 
 From Insomniac Games, the developers of the critically acclaimed Marvel’s Spider-Man franchise, comes Marvel’s Wolverine, an all-new take on an iconic character based on Marvel Comics. Developed in collaboration with Marvel Games and Sony Interactive Entertainment, Marvel’s Wolverine coming to PlayStation®5 consoles Fall 2026.
 
 Descriptive Audio version available.
 
 © 2025 MARVEL 
 © 2025 Sony Interactive Entertainment Inc. 
 Developed by Insomniac Games, Inc.

#ps5 #ps5games #stateofplay #wolverine 

May contain content inappropriate for children. Visit http://www.esrb.org for rating information.","PlayStation, PS5, video games, next gen, Sony, Wolverine, Marvel’s Wolverine, PlayStation 5, Insomniac Games, gameplay",00:01:52,6042771,434561,15686,https://i.ytimg.com/vi/s3pDMUWlA6I/maxresdefault.jpg,US
6,,,20,"Action_game, Lifestyle_(sociology), Video_game_culture, Action-adventure_game, Hobby, Role-playing_video_game",2.45%,pt-BR,6,UCrcBZDofBltcgGxphNia2tw,ProbIems,11400000,xWzyo0jaM-s,2025-09-26T13:02:08Z,7.12 horas,Vida de Picareta no Minecraft!,"💙VEM CONHECER MEU NOVO SHOW!!💙
https://showturmadoproblems.com.br/

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com


Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
CINEART - Cupom: Stick15 ou Mel15
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:27:57,308707,7218,337,https://i.ytimg.com/vi/xWzyo0jaM-s/maxresdefault.jpg,BR
7,,,10,"Pop_music, Music, Music_of_Latin_America",1.32%,pt-BR,7,UC6rwiIxv0w2fbmmr66wl1rA,Luan Santana,13200000,4w5pMlz8qK0,2025-09-26T00:00:13Z,20.15 horas,Luan Santana - OLHO MARROM (Ao Vivo em Lisboa),"Gravado em Agosto/2025 na MEO Arena, em Lisboa

LETRA
O que é que você fez na noite passada
O que é que você fez entre o colchão e o teto
Me virou do avesso, me fez ver que o avesso
É meu lado certo

Sua unha fez estrada nas minhas costas
Sua boca na minha boca fez história
Esqueço meu aniversário, o andar do meu apartamento
Mas do seu não esqueço nem querendo

Menina do olho marrom, bombom, seu dom
É me arrastar pra baixo do meu edredom
E balançar meu ortobom, fazendo bem bom
Gemendo no tom, aô

Menina do olho marrom, bombom, seu dom
É me arrastar pra baixo do meu edredom
E balançar meu ortobom, fazendo bem bom
Gemendo no tom, aô

Menina do olho marrom
Quem tá gostando joga a mão e faz barulho

Sua unha fez estrada nas minhas costas
Sua boca na minha boca fez história
Esqueço meu aniversário, o andar do meu apartamento
Mas do seu não esqueço nem querendo

Menina do olho marrom, bombom, seu dom
É me arrastar pra baixo do meu edredom
E balançar meu ortobom, fazendo bem bom
Gemendo no tom, aô

Menina do olho marrom, bombom, seu dom
É me arrastar pra baixo do meu edredom
E balançar meu ortobom, fazendo bem bom
Gemendo no tom, aô


FICHA TÉCNICA

AUTORAL
Autores e Editoras:
Diego Yure e Felipe Goffi (Nocaute Editora)
Matheus Araujo (Triplex Music Editora)
Vitor Ferrari (Workshow)
Juliano Couto (Oi Balde)

ÁUDIO
Produção Musical: Vítor Castro | Lucas Santos
Sanfona: Gustavo Mayer
VL:
Lucas Santos: Arranjo | Violão | Baixo | Programação
Vitor Castro: Arranjo | Beats: Bateria + Percussão | Baixo | Violão | Sanfona | Teclados | FX
Banda Luan Santana:
Bateria: Daniel Barbosa
Teclados: Paulinho PEXE
Violão: Fernando Baron
Guitarra: Luan Murilho
Baixo: Tiago Moraes

VÍDEO
Direção: Anselmo Troncoso
Produção: Wanderley Adorno
Diretor de Fotografia: Antônio H. Queiroz
Produção de Vídeo: AT+G Produções
Edição: Calebe Dorneles

SONY MUSIC
Label Head: Cristiane Simões
Diretor A&R: André Vilella
Gerente A&R: Polly Ferreira
Especialista A&R: Jhulia Gomes
Gerente A&R Audiovisual: Roberta Salomone
Coordenadora A&R Audiovisual: Luiza Catalani
Diretor de Marketing: Ricardo Bertozzi
Gerente de Marketing: Samella Freitas 
Especialista de Marketing: Gabriela Mello","Som Livre (Record Label), Arrocha, Música Sertaneja (Musical Genre), Pop, Sertanejo Universitário, Te Esperando, Meteoro da Paixão, Te Vivo, Luan Santana",00:02:26,1062080,12808,1220,https://i.ytimg.com/vi/4w5pMlz8qK0/maxresdefault.jpg,US
8,,,20,"Vehicle, Racing_video_game, Video_game_culture, Sports_game, Lifestyle_(sociology)",8.05%,en-US,8,UCydtMNspoPAlqBjFSGnigSw,Forza,495000,lwlw0ChiSR0,2025-09-25T10:48:53Z,33.34 horas,Forza Horizon 6 - Official Teaser Trailer | Tokyo Game Show 2025,"Discover the breathtaking landscapes of Japan and become a racing Legend at the Horizon Festival in Forza Horizon 6, which will launch first on Xbox Series X|S consoles and PC in 2026, and PlayStation 5 post-launch. Wishlist now on the Microsoft Store and Steam! Forza.net

____________________________________________________
FOLLOW FORZA
Official Site – http://forza.net/
Discord – https://discordapp.com/invite/forza

FOLLOW FORZA HORIZON
Twitter –   / forzahorizon  
Instagram –   / forzahorizonofficial  
Facebook –   / forzahorizon  
TikTok –   / forzahorizon  
Whatsapp - Forza Horizon

FOLLOW FORZA MOTORSPORT
Twitter –   / forzamotorsport  
Instagram –   / forzamotorsport  
Facebook –   / forzamotorsport","forzahorizon6, forza, fh6, forzahorizon, forza horizon, forza horizon 6",00:01:02,1122162,83279,7109,https://i.ytimg.com/vi/lwlw0ChiSR0/maxresdefault.jpg,US
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",3.04%,pt,9,UC9Qu6o04oTf-b2acahQVk1g,Kass e KR,2370000,R6POb3nlqNY,2025-09-26T12:30:38Z,7.65 horas,KASS ADOTOU o CERVO do 99 Noites na Floresta no Minecraft!,"🧸 Compre os BONECOS DE KASS E KR: https://boxsugar.com.br/kass-e-kr/

💌 Contato profissional: kassekr@pulliginfluencers.com.br

🎮 Nosso host de Minecraft: https://enxadahost.com/ (Cupom: KASSEKR)","minecraft, kass e kr, vídeos de minecraft, minecraft brasil, minecraft engraçado, minecraft mod, minecraft trollagem, minecraft criativo, vídeo infantil minecraft, canal kass e kr",00:21:08,123807,3689,74,https://i.ytimg.com/vi/R6POb3nlqNY/maxresdefault.jpg,BR
10,,,10,"Hip_hop_music, Music, Music_of_Latin_America, Pop_music",11.05%,pt-BR,10,UCEUzhqtu0dAS79dtu8m5AUg,NUMBER ONE,542000,DpaTRlLzas8,2025-09-25T15:31:16Z,28.64 horas,ANDERSON NEIFF - BEAT DANÇANTE ( CIA 085 ),"novo Instagram:
@numberone.produtora

Artistas:

ANDERSON NEIFF



Produção: 

MANO CHEFFE



Contrate para shows os artistas da Number One  (81) 994763334

Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.

NUMBER ONE ®️",,00:02:14,199167,20573,1426,https://i.ytimg.com/vi/DpaTRlLzas8/maxresdefault.jpg,US
