Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,17,"Sport, Association_football",2.91%,pt-BR,1,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,20400000,hQ01th1G1AE,2025-06-21T01:40:31Z,6.51 horas,JOGO COMPLETO: FLAMENGO X CHELSEA | COPA DO MUNDO DE CLUBES DA FIFA | 2ª RODADA | FASE DE GRUPOS,"RESPEITA O FLAMENGO, RESPEITA O FUTEBOL BRASILEIRO!

No Copazona você vai encontrar muita resenha, discussões, brincadeiras, surpresas, Diogo Defante direto dos EUA, notícias do Flamengo, Botafogo, Fluminense, Palmeiras! Isso tudo durante TODOS os dias da competição!

E no episódio de hoje você fica com tudo sobre mais esse dia de Copa do Mundo do Clubes da FIFA. Teve o Flamengo fazendo história e vencendo o Chelsea, Benfica sofrendo para ganhar do Auckland e hoje ainda tem Bayern de Munique x Boca Juniors!

#CopazonaNaCazéTV","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, cazetv ao vivo, copa do mundo, mundial de clubes, copa fifa, mundial, world cup, copa cazetv, casimiro copa do mundo, casimiro mundial, cazetv mundial, jogo mundial, flamengo mundial, flamengo copa do mundo, assistir flamengo, flamengo ao vivo, jogo flamengo, mengo, flamengo chelsea, jogo chelsea, chelsea mundial",05:34:55,22953155,667826,336,https://i.ytimg.com/vi/hQ01th1G1AE/maxresdefault.jpg,BR
2,,,17,"Sport, Association_football",4.37%,pt-BR,2,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,20400000,yeJ1dCAf-Is,2025-06-20T03:10:20Z,29.01 horas,MELHORES MOMENTOS: PSG 0 X 1 BOTAFOGO | COPA DO MUNDO DE CLUBES DA FIFA | 2ª RODADA | FASE DE GRUPOS,"SE TEM COPA, TÁ NA CAZÉTV!

Aqui você curte TODOS OS 63 JOGOS da Copa do Mundo de Clubes da FIFA! Não quer perder nada? Se inscreve aí, pô!","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, cazetv ao vivo, cortes casimiro, cortes cazetv, mundial, copa, copa do mundo, mundial de clubes",00:10:10,3278294,134987,8313,https://i.ytimg.com/vi/yeJ1dCAf-Is/maxresdefault.jpg,BR
3,,,17,"Sport, Association_football",2.33%,pt-BR,3,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,20400000,jgAU3fxn-_4,2025-06-20T21:14:37Z,10.94 horas,PRIMEIRO TEMPO: BENFICA X AUCKLAND CITY | COPA DO MUNDO DE CLUBES DA FIFA | 2ª RODADA,"Assista, AO VIVO E COM IMAGENS, à partida entre Benfica x Auckland City, pela segunda rodada da fase de grupos da Copa de Mundo de Clubes da FIFA 2025!

#CopaNaCazéTV","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, cazetv ao vivo, copa do mundo, mundial de clubes, copa fifa, mundial, world cup, copa cazetv, casimiro copa do mundo, casimiro mundial, cazetv mundial, jogo mundial, jogo copa do mundo, jogo benfica, benfica ao vivo, benfica auckland, assistir benfica, benfica mundial",03:28:01,6744524,157023,193,https://i.ytimg.com/vi/jgAU3fxn-_4/maxresdefault.jpg,BR
4,,,20,"Action-adventure_game, Video_game_culture, Action_game, Strategy_video_game",4.93%,pt-BR,4,UC5ZTRH1zclthyc6b_D3m2Pw,Gaules,1130000,Tm8lEwW751U,2025-06-21T00:03:50Z,8.12 horas,QUARTAS DE FINAL BLAST AUSTIN MAJOR DIA 2 - !sorteio - AO VIVO COM GAULES - Siga @Gaules,"QUARTAS DE FINAL BLAST AUSTIN MAJOR DIA 2 - !sorteio - AO VIVO COM GAULES - Siga @Gaules nas redes sociais!

15:00 NAVI X VITALITY
19:30 FAZE X THE MONGOLZ

⚠️ Devido a problemas de marca e imagem, o canal Gaules passa a autorizar a publicação de conteúdos retirados da Live somente 24 horas após a finalização da VOD na Roxinha. A regra se aplica a todo tipo de vídeo: clipes, cortes, gameplays ou lives completas.","Gaules, gaules ao vivo, gaules lives, tribo gaules, Counter Strike, CS, Tribo, CS AO VIVO, Major, ESL, BLAST, PGL, Liminha, BT, MCH, Apoka, lett, Podcast Gaules, CSGO, AO VIVOLIVE, G3X, Kings League, Gaules AO VIVO, Tribonera, Gau, Imperial, Furia, O Plano, Legacy, Pain, Oddik, Red Canids, gaules melhores momentos, melhores momentos das lives, melhores momentos, cs2, melhores momentos furia, CounterStrike, CounterStrikeGlobalOffensive, CSGOCommunity, CSGOLovers, CSGOPro, CSGOGaming, CSGOSkins, CSGOHighlights",06:42:55,561508,27643,18,https://i.ytimg.com/vi/Tm8lEwW751U/maxresdefault.jpg,BR
5,,,20,"Action-adventure_game, Video_game_culture, Action_game, Strategy_video_game",6.64%,pt-BR,5,UC5ZTRH1zclthyc6b_D3m2Pw,Gaules,1130000,MBgTBVV1yZs,2025-06-20T05:08:56Z,27.04 horas,QUARTAS DE FINAL BLAST AUSTIN MAJOR DIA 1 - AO VIVO COM GAULES - Siga,"PLAYOFFS BLAST AUSTIN MAJOR DIA 1 - !sorteio - AO VIVO COM GAULES - Siga @Gaules nas redes sociais!

16:00 SPIRIT X MOUZ
20:30 FURIA X PAIN

⚠️ Devido a problemas de marca e imagem, o canal Gaules passa a autorizar a publicação de conteúdos retirados da Live somente 24 horas após a finalização da VOD na Roxinha. A regra se aplica a todo tipo de vídeo: clipes, cortes, gameplays ou lives completas.","Gaules, gaules ao vivo, gaules lives, tribo gaules, Counter Strike, CS, Tribo, CS AO VIVO, Major, ESL, BLAST, PGL, Liminha, BT, MCH, Apoka, lett, Podcast Gaules, CSGO, AO VIVOLIVE, G3X, Kings League, Gaules AO VIVO, Tribonera, Gau, Imperial, Furia, O Plano, Legacy, Pain, Oddik, Red Canids, gaules melhores momentos, melhores momentos das lives, melhores momentos, cs2, melhores momentos furia, CounterStrike, CounterStrikeGlobalOffensive, CSGOCommunity, CSGOLovers, CSGOPro, CSGOGaming, CSGOSkins, CSGOHighlights",10:30:20,2050779,136074,95,https://i.ytimg.com/vi/MBgTBVV1yZs/maxresdefault.jpg,BR
6,,,10,"Pop_music, Music, Music_of_Asia, Entertainment",13.70%,ko,6,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,77700000,CjnB56tSCQI,2025-06-20T03:58:07Z,28.22 horas,"KATSEYE (캣츠아이) ""Gabriela"" Official MV","KATSEYE (캣츠아이) ""Gabriela"" Official MV
Pre-save & Pre-order KATSEYE’s second EP “BEAUTIFUL CHAOS”: https://KATSEYE.lnk.to/BEAUTIFULCHAOS   
Stream  ‘Gabriela’ out June 20th 12 AM: https://KATSEYE.lnk.to/Gabriela 

Shop KATSEYE: https://KATSEYE.lnk.to/Shop 

Follow KATSEYE
YouTube: https://www.youtube.com/@katseyeworld 
Instagram: https://www.instagram.com/katseyeworld/ 
TikTok: https://www.tiktok.com/@katseyeworld 
X:  https://twitter.com/katseyeworld 
Weverse: https://weverse.io/katseye/feed 
Official Website: https://Katseye.world 
Newsletter: https://KATSEYE.lnk.to/SignUpID 


Credits:
Director: Andrew Thomas Huang
Creative Director: Humberto Leon
Visual Director: João Moraes

Executive Creator: Sungdeuk Son
Head of Creative Production: Jay Ihn
Visual Creative: Andrew Ibea, Tiffany Suh, Sieun Jung, Tyler Murrah
Performance Direction: Grant Gilmore, Sohey Sugihara
Contributing Choreography: Cassandra Bartho, Jojo Gomez

Director of Photography: Alex Gvojic
Production Designer: Grace Surnow
Costumer: Kyle Luu
Hair: Matt Benns
Makeup: Andrew Park
Nail: Naomi Yasuda
Braids: Vanese Williams

Edited by Dakota Giglio (Church Edit)
VFX by HIMIA
Color by Kaitlyn Battistelli (Ethos Studio)
Sound: Paul Seradarian, Keith Charles, Jinhyuk Kang

Production by Object & Animal
Executive Producer: Alex Brinkman
Producer: Jami Taylor Arceo

[PRESENTED BY HYBE X GEFFEN]

#KATSEYE #KATSEYE_Gabriela","HYBE, HYBE LABELS, 하이브, 하이브레이블즈",00:04:54,5802792,751620,43120,https://i.ytimg.com/vi/CjnB56tSCQI/maxresdefault.jpg,KR
7,,,1,"Lifestyle_(sociology), Entertainment, Film",11.14%,pt-BR,7,UC-_Czj1ogmZhctxzV7-pGKw,Brubs,1280000,HSNyyfEFUsY,2025-06-20T15:00:06Z,17.19 horas,Como Sobreviver ao Bullying,"Oi gente!! Obrigada por assistir!! Espero que vocês tenham gostado!!
Nesse vídeo, eu vou ter uma conversa muito séria sobre como você deve reagir e lidar com o Bullying!
Não se esqueçam de dar o like, deixar um comentário e de compartilhar esse vídeo com seus amigos!!

🍓Mande uma fanart para mim!:
Instagram: @brubsanima
Twitter: @BrubsAnima
Email: brsanimacoes@gmail.com

🍓Email de contato: brubsanima.contatos@gmail.com

🍓Vídeo editado pelo maravilhoso: @gusta.editing","#animation, animacao 2d, #animação, #2danimation, #BRSAnimações, #animaçao, #desenho, #problema, #história, #histórias, #toon, histórias de vida, #vida, #perrengue, #dificuldade, #dublado, #desenhista, #família, #animada, #animaçãobra, #historinhacombonecas, #engraçado, #comédia, #animado, #cartoon, #anima, #anime, #escola, historias de escola, ensino médio, bullying na escola, mentes em pauta, escolas nos estados unidos, escola americana, estados unidos, escolas estados unidos, visto de estudante, Bullying",00:11:18,247834,25233,2385,https://i.ytimg.com/vi/HSNyyfEFUsY/maxresdefault.jpg,BR
8,,,28,"Music, Lifestyle_(sociology)",2.02%,pt,8,UC63iwP6BtIjxB6xn1GKR6Lw,Emilly Vick,24700000,q6rugG4wC98,2025-06-20T15:01:36Z,17.16 horas,24 HORAS SEM PISAR NO CHÃO COM OS MINI ROSA *O chão é lava !,"INSTAGRAM DOS ROSA (oficial)👇 
@dosrosaof
https://www.instagram.com/dosrosaof?igsh=MXV0bG92dGFhZnVtMg%3D%3D&utm_source=qr

SHOW DOS ROSA 👇
https://grupodosrosa.com/ingressos/

SITE DOS ROSA👇
https://grupodosrosa.com/

Bem vindos ao universo Emilly Vick, o conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento lúdico. ❤️❤️",,00:13:09,1317265,24831,1726,https://i.ytimg.com/vi/q6rugG4wC98/maxresdefault.jpg,BR
9,,,10,"Christian_music, Music, Music_of_Latin_America, Religion",14.10%,,9,UC9ub6coUFOE9BgT6r0PcEWA,Canção & Louvor,1770000,uQCaaB7WXVs,2025-06-20T15:00:07Z,17.18 horas,Canção & Louvor | Dependente [Clipe Oficial],"Clipe da canção ""Dependente"" da dupla Canção & Louvor que faz parte do ""DVD 30 Anos"" lançado pela Todah Music em junho/2025.
Assista ao Playback: https://youtu.be/2k29vzdUgSk
----------------------------------------------------------------------------
🎧  ESCUTE CANÇÃO & LOUVOR NAS PLATAFORMAS DIGITAIS
► https://onerpm.link/CancaoELouvor_Dependente
► https://onerpm.link/eutenhoumdono
► https://onerpm.link/CancaoELouvor_EuNuncaFuiForte
----------------------------------------------------------------------------
🎙️ SIGA CANÇÃO & LOUVOR NAS REDES SOCIAIS
►   https://www.instagram.com/cancaoelouvoroficial/
----------------------------------------------------------------------------
🎶 ESCUTE NOSSAS PLAYLISTS
► https://todahmusic.lnk.to/plataformas
► https://todahmusic.lnk.to/noYotube​​​​
----------------------------------------------------------------------------
🔊 SOMOS A TODAH MUSIC
A palavra TODAH vem da mesma raiz que YADAH, significa “mãos estendidas”.
Então a expressão TODAH, que também é usada como agradecimento (OBRIGADO) traz em sua raiz uma relação com “estender as mãos”. 
Estar agradecido é estender as mãos aos céus e reconhecer tudo o que Deus tem feito em nossas vidas.
► Site: https://www.todah.com.br/
► Email: contato@todah.com.br
► https://todahmusic.lnk.to/Instagram
► https://todahmusic.lnk.to/Facebook
► Telegram: https://t.me/todahmusic​​​
-------------------------------------------------------------------------
🔎 FICHA TÉCNICA 
► Cantores: Canção & Louvor
► Canção: Dependente 
► Composição: Cláudia Canção
► Produção Musical: Davidson Almeida
► Direção de Vídeo: Caio Fernandes 
► Fotos: Gih Pepsi
► Diretor A&R: Alessandro Porfírio
► Gerente A&R: Beto Rocha
► Supervisora A&R : Bia Caprini 
► Designer de Palco e Supervisão de Produção: Léo Lisboa
► Diretor MKT e Estratégia: Giovani Mandelli 
► Coordenador MKT: Gustavo Henrique
► Produção Geral: Todah Produções
► Direção Executiva: Todah Music
----------------------------------------------------------------------------
✏️ LETRA
►  Dependente

Pai, hoje eu vim dizer
Que não posso viver sem Tua misericórdia
E que eu dependo só de Ti

Posso perceber Tua mão
Em cada detalhe da minha história
E que tens cuidado bem de mim

Qualquer coisa que eu faça ainda será pouco pra retribuir
Mas eu vim te entregar o melhor de mim

Estou aqui pra servir e entregar minha adoração
E reconheço que não mereço nenhum segundo da Tua atenção
Mas onde irei se só Você tem o que dá vida pro meu coração
Sou carente, sou dependente de Ti, Senhor

Sou dependente pra viver, pra comer, para ter
Para ser, para ver, pra sentir, pra saber, pra andar
Pra parar, pra louvar, exaltar
Glorificar o seu nome, eu sou dependente
Para ir, para vir, pra descer, pra subir, pra falar, pra ouvir
Eu sou dependente pra chorar
Pra tocar, pra falar do nome Dele

Pai, hoje eu vim dizer
Que não posso viver sem tua misericórdia
E que essa igreja depende de Ti
Posso perceber tua mão
Em cada detalhe da nossa história
E que tens cuidado tão bem de nós

Qualquer coisa que eu faça ainda será pouco pra retribuir
Mas eu vim te entregar o melhor de mim

Estou aqui pra servir e entregar minha adoração
E reconheço que não mereço nenhum segundo da Tua atenção
Mas onde irei se só Você tem o que dá vida pro meu coração
Sou carente, sou dependente de Ti, Senhor

Meu Guarda Fiel
Farol que me mostra o rumo do Céu
Minha vida, meu ar
Meu maior amor é Você, Senhor

Estou aqui pra servir e entregar minha adoração
E reconheço que não mereço nenhum segundo da Tua atenção
Mas onde irei se só Você tem o que dá vida pro meu coração
Sou carente, sou dependente de Ti, Senhor
(Sou dependente, eu sou dependente)
De Ti Senhor
(Sou dependente, eu sou dependente)
De Ti Senhor

//

#SomosTodosTodah #CançãoeLouvor #Dependente","Dupla Canção e Louvor, Canção e Louvor, Cláudia Canção e Cláudio Louvor",00:04:56,44694,5844,458,https://i.ytimg.com/vi/uQCaaB7WXVs/maxresdefault.jpg,BR
10,,,24,"Lifestyle_(sociology), Entertainment",1.89%,pt,10,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,43000000,UFZoyLaNmls,2025-06-20T15:00:06Z,17.19 horas,BABÁ DAS CRIANÇAS MAIS MALVADAS DO MUNDO! *24 Horas,"Meu espetáculo: https://www.enaldinho.com.br

O conteúdo deste e de todos os vídeos do canal tem como principal intuito o entretenimento. Não repita ou reproduza este conteúdo, seja em ambientes públicos ou privados. O conteúdo visa exclusivamente gerar entretenimento.

CANAL DA ELO TEAM: https://www.youtube.com/results?search_query=elo+team

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UC2bYhAHyaqfWlPXWBVk4BcA/join

COMPRE SEU LIVRÃO DO ZAP: http://bit.ly/livrosdoenaldinho

MINHA LOJA:  http://lolja.com.br/enaldinho

INSTA: @Enaldinho ou www.instagram.com/enaldinho/

★ Siga nas redes sociais:

Twitter: https://twitter.com/Enaldinho1

Face: https://www.facebook.com/enaldo.lopes.1

Segundo canal: https://goo.gl/oA3ErZ  

★ REDES SOCIAIS INTEGRANTES ELO:

JESSI: https://www.youtube.com/@SouJessi 

TIAGO:
Youtube: https://www.youtube.com/channel/UC7R498nEgxhervYSG8iRDbA

GUILHERME
Youtube: https://www.youtube.com/channel/UCUIXGDcq5BMwTGdavU0V8-g

BIEL
Youtube: https://www.youtube.com/user/zvisiongamer

BRENNER
Youtube: https://www.youtube.com/channel/UC7dN8lVhi2FPM9eZbMDrepw

VINI
Youtube:
https://www.youtube.com/@EoViniOficial

NICOLAS
Youtube:
https://www.youtube.com/channel/UCW6_V5qKt6XYv-lST3xZ0nQ

EDIÇÃO, REVISÃO E POSTAGEM: Marcelinho Fernandes
- Instagram: @Marcelinho_fe","Enaldinho, Enaldo Lopes, Desafio, elo team",00:16:39,823126,14940,638,https://i.ytimg.com/vi/UFZoyLaNmls/maxresdefault.jpg,BR
