Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,23,"Music, Hip_hop_music, Music_of_Latin_America, Pop_music",32.56%,pt,1,UChZuH4e7irRz77fiZoPc3cw,Jovem Dex,216000,dfq4wrW_m5I,2025-11-20T00:00:06Z,8.23 horas,jovemD! - flow kobe ⛹🏽‍♂️,VISUALTRAP,"trap, matue, armamento russo, safe, jovem dex, 30praum, GOAT, flow kobe, teto, brandão, leviano, nadamal, radio, radio 075, bahia, rap, hip hop, edit, alee, xtranho",00:03:03,24398,7029,914,https://i.ytimg.com/vi/dfq4wrW_m5I/maxresdefault.jpg,BR
2,,,20,"Action_game, Video_game_culture, Action-adventure_game, Strategy_video_game, Role-playing_video_game",10.88%,pt-BR,2,UCaqLTryO8w6MQwpkFRVS4ow,Fortnite Brasil,574000,xlHNS4lHZQk,2025-11-19T19:01:07Z,13.21 horas,Evento ao Vivo do Fim do Capítulo 6 — Trailer de Anúncio,"Figuras lendárias aliam forças no confronto final para salvar a realidade. A luta começa em Fortnite Hora Zero no dia 29 de novembro, às 16h (BRT)!","fortnite, battle royale, salve o mundo, save the world, epic games, som, stw",00:00:30,31957,3183,295,https://i.ytimg.com/vi/xlHNS4lHZQk/maxresdefault.jpg,BR
3,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",11.73%,pt,3,UCdlJx-w37viXFNq__qZ7ARQ,PAULINHO O LOKO,7130000,aObR5b4FP1E,2025-11-19T23:35:03Z,8.65 horas,ROUBEl $20 MILHÕES NESSE GOLPE 😱 GTA RP (Paulinho o LOKO),"VOTE NO PAAAULO: https://peb.gg/votacoes/indicacao_publica/

LIVES em: www.twitch.com/paulinholokobr

Meu Instagram: @paulinhooloko

Contato Empresarial: modderempresarial@outlook.com

Editado por: @andersonmatsu55","modder, modder dois, modder 2, anti rp, anti roleplay, paulinho o loco, paulinho o loko, gta anti rp, gta roleplay, gta anti roleplay, mother dois, paulinho louco, paulinho loco, voz fina no jogo, jogo que imita a vida real, gta",00:33:51,312295,35793,851,https://i.ytimg.com/vi/aObR5b4FP1E/maxresdefault.jpg,BR
4,,,10,"Pop_music, Music_of_Latin_America, Hip_hop_music, Music",11.12%,en,4,UCU06XOgERkQV7xCsrNLTf4Q,MC Hariel,2360000,o-Z3PV3XdLA,2025-11-19T21:00:07Z,11.23 horas,"MC Hariel, MC Cebezinho, MC Paulin da Capital - Sal Grosso (Videoclipe Oficial)","FICHA TECNICA 
CLIPE SAL GROSSO 

Gravadora: Warner Music 
Escritório: Gr6 Eventos 
Produção Executiva: Everton Marques (Tato) 
AeR Warner Music: Rafael Tudesco 
Warner Music: Barbara Rodrigues 
Marketing: Vitória Scharf e Giovanna Sernaglia
Direção: Guilherme Rodrigues
Direção de Fotografia: TK Oliveira 
Assist. Direção/Foto Still: Renan Miranda
1 Assist. Camera: Gabriel Cordeiro
2 Assist. Camera: Emilly Reis
Direção de Arte: Vitor Bless
Eletrica: Murilo Fortes, Binho
Gaffer: Fabio Azul
Montagem: Guilherme Rodrigues, Caio Monteiro
VFX: Mateus Lanzoni, Xavss
Cor: TK Oliveira
Finalização: Guilherme Rodrigues
Produção Set: Lucas Mantelatto
Casting: Kathlen Matos  
Produzido Por: Zaori


#mchariel #funk #salgrosso",,00:04:17,24711,2415,334,https://i.ytimg.com/vi/o-Z3PV3XdLA/maxresdefault.jpg,US
5,,,20,Video_game_culture,7.76%,en,5,UCS8aYl-nrvf9uYCimUigR9g,Avatar World®,1470000,n6HJ29XfTBE,2025-11-19T17:36:01Z,14.63 horas,Snowy Weather TRAILER ❄️ | Next Update! 📣 | Avatar World,"Subscribe for more exclusive teasers and announcements - https://www.youtube.com/@avatarworldbypazu?sub_confirmation=1

More from Avatar World -
🎵 TikTok: https://www.tiktok.com/@avatarworldofficial
🖥️ Website: https://pazugames.com
💌 Support: https://pazugames.com/support

Created by Pazu Games 🧡","avatar world, avatar world city life, avatar world secrets, avatar world update, kids games, avatarworld, avtar world, pazu, pazuworld, pazugames, pazu world, pazu games, pazugame, pazu avatar world, pazu 2024, pazu hacks, avatar world promo code, house maker, avatar world house maker, avatar world new update, avatar world by pazu, аватар ворлд, аватар world, avatarworldbypazu, avatar world@",00:00:49,98742,6723,943,https://i.ytimg.com/vi/n6HJ29XfTBE/maxresdefault.jpg,US
6,,,20,"Action_game, Video_game_culture, Role-playing_video_game",7.78%,pt-BR,6,UCR-Y4lWmrCYbr1XavmNMlvQ,Canal Clash War,14200000,Df0wesf_VF0,2025-11-19T21:58:13Z,10.26 horas,😱 UM DRAGÃO RADIOATIVO APARECEU DO NADA NA PISTA do BRAINROT e NINGUÉM ENTENDEU NADA! ☢️🔥🧠,"Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UCR-Y4lWmrCYbr1XavmNMlvQ/join

►Discord LCW ➜https://discord.gg/canalclashwar
►Instagram➜https://instagram.com/luanclashwar
Contato Profissional: contato@clashwar.org (APENAS PARA EMPRESAS)",,00:21:44,409368,26488,5359,https://i.ytimg.com/vi/Df0wesf_VF0/maxresdefault.jpg,BR
7,,,10,"Hip_hop_music, Music, Music_of_Latin_America, Pop_music",7.72%,pt-PT,7,UC78CKlsbDeQt-zSkzvxOcsg,Kako,874000,5Tvuk7-tPCw,2025-11-19T15:00:07Z,17.23 horas,Kako - O Agora é Nosso (OCANV),"Kako - O Agora é Nosso (Videoclipe Oficial) 

OCANV - Cap. II
O Céu Abriu e Ninguém Viu.

Ouça #OCANV-II em todas as plataformas: https://bfan.link/ocanv

Inscreva-se no canal: https://bit.ly/ytkako
Siga Kako nas plataformas:
https://open.spotify.com/intl-pt/artist/5InVWl8IZB8zFAoNa5roKm
https://www.instagram.com/mckako/

℗ Sonar Music

#Kako #OCANV","MC Kako, GR6, GR6 Explode, Funk, Trap, Kako, Sonar, Pop, Pop Rock, Rap, Isis, Video oficial, Videoclipe, OCANV, isis mc kako, 3 palito, tempo, filha, mc kako tempo, o agora é nosso, o agora e nosso",00:03:51,22055,1618,85,,N/A
8,,,24,"Entertainment, Film",9.39%,pt-BR,8,UCly259KJvUzddBf2vvVEOpA,Good Nerd,342000,_4-CdLF881A,2025-11-19T15:52:28Z,16.36 horas,PENNYWISE VAI PEGAR RICH E MARGE! - IT: WELCOME TO DERRY TRAILER FINAL ANÁLISE COMPLETA!,"IT: Welcome to Derry tá chegando na reta final e tivemos o trailer final da série (It: Bem Vindos a Derry) que mostra diversas cenas do Pennywise do Bill Skarsgård, veremos o passado dele como Bob Gray no circo de Derry, teremos uma dica de que a tal ""amiga"" da Lily na verdade é a Sra Kersh, a filha do Bob Gray e Pennywise, veremos o Nevoeiro chegando em Derry com Pennywise fazendo todas as crianças flutuarem e ainda atacando a Marge, veremos o incêndio do Bar Black Spot que dvee matar o Hank Grogan e ainda depois veremos o Pennywise provavelmente matando o Rich, veremos Leroy confrotando o general sobre o que aconteceu mas ele seguindo firma na missão de usar a Coisa IT como uma arma, veremos Leroy e Charlotte brigando, Ronnie usando o artefato dos nativos para tentar destruir a coisa... tudo isso e muito mais vamos falar AGORA em PENNYWISE VAI MATAR RICH E MARGE! - IT: WELCOME TO DERRY TRAILER FINAL ANÁLISE COMPLETA!

O que você mais espera da reta final da série? Me conta nos comentários :)#pennywise #it #welcometoderry 

PLAYLIST SOBRE IT E WELCOME TO DERRY  - https://www.youtube.com/watch?v=sEdcVRHctC8&list=PL8mcUv7yDnm2EFUdWm4kYozAPmyY0zkoG

-----------------------
Redes Sociais do Good Nerd:

Instagram - https://www.instagram.com/goodnerd23/
Tik Tok - https://www.tiktok.com/@goodnerd23?lang=pt-BR
Twitter - https://x.com/GoodNerd23","it, welcome to derry, bem vindos a derry, welcome to derry trailer, bem vindos a derry trailer, bem vindos a derry trailer legendado, it a coisa, pennywise, good nerd, pennywise poderes, pennywise origem, welcome to derry episódios, welcome to derry detalhes, maturin, welcome to derry abertura, pennywise cena, welcome to derry ep 4, welcome to derry 1x04 detalhes, welcome to derry ep 5, welcome to derry 1x05 trailer, welcome to derry 1x04 explicado, welcome to derry 1x04 detalhe",00:19:25,28799,2471,233,https://i.ytimg.com/vi/_4-CdLF881A/maxresdefault.jpg,BR
9,,,20,"Action_game, Video_game_culture, Action-adventure_game, Role-playing_video_game",6.52%,pt-PT,9,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,22200000,X1i9iShU80s,2025-11-19T15:00:59Z,17.22 horas,"DEPOIS DE MUITOS MESES, NÓS ESTAMOS DE VOLTA... VOCÊ SABE DE ONDE EU TÔ FALANDO...","Depois de muuuito tempo... depois de longos meses... nós estamos de volta! Sim, naquele maldito lugar... as Backrooms. CONFIRA E SARAIVA O LIKE!

●Nome do Jogo: Subliminal
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz, backrooms, subliminal",00:28:49,919236,56987,2949,https://i.ytimg.com/vi/X1i9iShU80s/maxresdefault.jpg,N/A
10,,,10,"Electronic_music, Hip_hop_music, Music, Music_of_Latin_America, Pop_music",4.63%,pt-PT,10,UC_O348PVKZ9rx_O5qRWgVmQ,DJ Japa NK - Topic,1240,uLtR1n4xGQk,2025-11-19T10:04:31Z,22.16 horas,"SET DO JAPA NK 2.0 (feat. MC LUUKY, Mc Jacaré, MC Rodrigo do CN, MC GH do 7, Mc Lele JP, Mc...","Provided to YouTube by Bololo Records

SET DO JAPA NK 2.0 (feat. MC LUUKY, Mc Jacaré, MC Rodrigo do CN, MC GH do 7, Mc Lele JP, Mc Jvila & Oruam) · DJ Japa NK · MC Ryan SP · MC Meno K · Mc IG · MC LUUKY · Mc Jacaré · MC Rodrigo do CN · MC GH do 7 · Mc Lele JP · Mc Jvila · Oruam

SET DO JAPA NK 2.0 (feat. MC LUUKY, Mc Jacaré, MC Rodrigo do CN, MC GH do 7, Mc Lele JP, Mc Jvila & Oruam)

℗ 2025 Bololo Records

Composer: Ryan Santana Dos Santos
Producer: DJ Japa NK
Composer: Kauan Soares Terra
Composer: Guilherme Sergio Ramos de Souza
Composer: Lucas Avelar da Silva
Composer: Pedro Henrique Mendes Mesquita
Composer: Alessandro Venacio Silva
Composer: Gustavo Henrique
Composer: Jonathan Augusto de Carvalho
Composer: Mauro Davi dos Santos Nepomuceno

Auto-generated by YouTube.","DJ Japa NK, MC Ryan SP, MC Meno K, Mc IG, MC LUUKY, Mc Jacaré, MC Rodrigo do CN, MC GH do 7, Mc Lele JP, Mc Jvila, Oruam, SET DO JAPA NK 2.0 (feat. MC LUUKY, Mc Jacaré, MC Rodrigo do CN, MC GH do 7, Mc Lele JP, Mc Jvila & Oruam)",00:08:39,3024,128,12,https://i.ytimg.com/vi/uLtR1n4xGQk/maxresdefault.jpg,N/A
