Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,10,"Electronic_music, Music, Music_of_Latin_America, Pop_music, Music_of_Asia",1.42%,pt,1,UCVOvoHO0LmcEJy4G91AbAMw,Dj Danny Albuquerque,1660000,d-al06yKock,2026-03-05T14:00:59Z,6.41 horas,Dance se souber~ {TikTok} 2026🎶💜,"Dance se souber~ {TikTok} 2026🎶💜
Dance se souber~ {TikTok} 2026🎶💜

#dancesesoubertiktokatualizado   #dancesesouber #tiktok2025 #tiktok2026  #dancesesoubertiktok2026 #dancesesoubertiktok #mashupviral
#mashupviral #dancetiktok #tiktokmashup #tiktokviral #dancesesouber  #dancetiktok #dancesesoubertiktok2025 

Minhas Redes Sociais:
Instagram https://www.instagram.com/djdannyal/
TikTok https://www.tiktok.com/@djdannyalbuquerque

INSCREVA-SE PARA AJUDAR O CANAL🔔
COMPARTILHE ESTE VÍDEO:  https://youtu.be/cNfHV321plw
DEIXE SEU LIKE ^^ 
 




Dance se souber Tik Tok 2026 Atualizado
Tags - tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2025 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , dance se souber músicas atualizadas, dance music , dance viral , mashup viral , dance se souber atualizadas 2026 , tente não dançar, tiktok viral video , tiktok laranja , tiktok mashup , dance funk tiktok mashup , tiktok laranja , tiktok mashup , dance funk, dance se souber 2025, dance se souber tiktok 2025 atualizado novas, dance se souber tiktok 2026 atualizado, dance se souber tiktok, dance se souber, dance se souber tiktok 2024, tente não dançar tiktok, tente não dançar, tente não dançar e nem cantar, tente não dançar tik tok 2024, tente não dançar 2025, tente não dançar tik tok atualizadas, tente não dançar música do tik tok, tente não dançar versão tiktok, tiktok mashup, tiktok mashup 2025, tiktok mashup brasil, tiktok mashup 2024 brasil, tiktok mashup oficial, mashup tiktok, mashup tiktok brasil, mashup tiktok 2024, mashup funk tiktok, mashup tik tok brasil, dance se souber tiktok 2024 novas, dance se souber tiktok 2024, tente não dançar 2024, tiktok 2025, as melhores do tiktok 2024, melhores tiktok 2022, tiktok mashup 2024, tiktok brasil mashup, as melhores do tiktok 2024, músicas tiktok 2025, dance se souber 2025, mashup brasil tiktok, música de tik tok,música do tik tok,tik tok 2026,música tik tok,musicas do tik tok 2023 tiktok mashup,dance se souber músicas atualizadas,dance music,dance viral,mashup viral,dance se souber atualizadas 2025,tente não dançar,tiktok viral video,tiktok laranja,tiktok mashup,dance funk tiktok mashup,dance funk,dance ce souber músicas,Dance se souber~{Tik Tok},dance se souber tiktok brasileiro,dance se souber tiktok antigos,dancer se souber tiktok 2025,tik

dance se souber 2026,
dance se souber tiktok 2024 atualizado novas,
dance se souber tiktok 2025 atualizado,
dance se souber tiktok,
dance se souber,
dance se souber tiktok 2025,
tente não dançar tiktok,
tente não dançar,
tente não dançar e nem cantar,
tente não dançar tik tok 2026,
tente não dançar 2025,
tente não dançar tiktok atualizada,
tiktok mashup 2025,
tiktok mashup brasil,
mashup tiktok brasil,
mashup funk tiktok,
dance se souber tiktok 2024 novas,
tiktok 2026,

#dancesesoubertiktok2026 
#dancesesoubertiktok  
#dancesesoubertiktokatualizado","brazil tiktok, músicas, música tiktok, dança se souber, dancinhas do tik tok, dance se souber tiktok, dance se souber, música de tik tok, dance souber, 2025, 2025 tiktok, 2025 musicas, tiktok 2025, dance se souber tiktok 2025, música, tik tok, tiktok, musicas, dance se souber 2025, música do tik tok, dance se souber sem palavrão, dance se souber tiktok 2024, dance se souber 2024, tiktok 2024, dj danny albuquerque dance se souber, dj danny albuquerque",00:08:08,24161,328,15,https://i.ytimg.com/vi/d-al06yKock/maxresdefault.jpg,BR
2,,,1,"Film, Entertainment, Television_program",21.02%,en-US,2,UCuNjvqjTzw9LcD9PVpTVWRA,Prime Video Brasil,5180000,PXXPpFCxnkQ,2026-03-05T17:01:55Z,3.40 horas,The Boys – Temporada Final Trailer | Prime Video,"O trailer final da temporada final. Assista. Chore. E prepare-se, porque The Boys volta dia 8 de abril.

Inscreva-se no canal do YouTube: https://bit.ly/35FaAo8 

Sobre o #PrimeVideo: Assine Prime Video para assistir a filmes e séries populares, incluindo Amazon Originals premiados. Além de um catálogo cheio de títulos, membros Prime têm acesso a benefícios, como frete GRÁTIS e rápido em milhares de produtos na Amazon.com.br, músicas sem anúncios na Amazon Music, Prime Gaming na Twitch e e-books e revistas no Prime Reading. Tudo na mesma assinatura, por apenas R$ 14,90/mês. Teste Grátis por 30 dias. 

Siga nossas redes sociais: 

Instagram: https://www.instagram.com/primevideobr/ 

Facebook: https://www.facebook.com/PrimeVideoBR/ 

Twitter: https://twitter.com/PrimeVideoBR 

TikTok: https://www.tiktok.com/@primevideobr","Antony Starr, Cameron Crovetti, Chace Crawford, Colby Minifie, Erin Moriarty, Jack Quaid, Jessie T. Usher, Karen Fukuhara, Laz Alonso, Susan Heyward, The Boys stars Karl Urban, Tomer Capone, Valorie Curry, amazon, amazon prime, amazon prime video, amazon prime video brasil, and Jensen Ackles, prime video, prime video brasil",00:02:32,106132,20777,1537,https://i.ytimg.com/vi/PXXPpFCxnkQ/maxresdefault.jpg,BR
3,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game",8.84%,pt-PT,3,UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,23100000,unaK_e-G3kQ,2026-03-05T15:01:36Z,5.40 horas,TODA VEZ QUE EU MORRO EU TENHO QUE MUDAR PARA UM JOGO MENOS POPULAR!,"No vídeo de hoje, eu vou jogar vários jogos de celular diferentes. Eu vou começar com os jogos mais baixados do mundo, mas toda vez que eu perder no jogo, eu vou ter que pular para outro game que teve menos downloads que o último! CONFIRA E SARAIVA O LIKE!
======================
●Instagram: julianoab
●Email de contato: jazzghost@gmail.com","jazzghost, jazz",00:45:05,608439,50665,3141,https://i.ytimg.com/vi/unaK_e-G3kQ/maxresdefault.jpg,N/A
4,,,22,"Society, Music, Religion, Christian_music",1.69%,pt-BR,4,UCzUYxHzLGAOtrdMFzb3inIQ,Top Gospel,50700,jEb9o8XWkdU,2026-03-05T09:01:33Z,11.40 horas,100 Louvores Para Trazer Paz e Bênçãos à Sua Casa|Top Gospel 2026 | Músicas Evangélicas Mais Tocadas,"#100LouvoresParaTrazerPazeBênçãosàSuaCasaTopGospel2026MúsicasEvangélicasMaisTocadas

Seja muito bem-vindo ao Top Gospel, o seu canal dedicado às mais lindas músicas evangélicas, louvores de adoração e hinos que tocam o coração. Aqui você encontra as canções gospel mais tocadas, playlists especiais e seleções cuidadosamente preparadas para encher sua casa com a presença de Deus.

Esta coletânea com 100 louvores poderosos foi criada para trazer paz, bênçãos, esperança e renovação espiritual para o seu lar. Cada canção é uma oração cantada, um momento de entrega, fé e confiança no Senhor. Que através desses louvores o Espírito Santo visite sua casa, cure feridas, fortaleça sua fé e derrame abundantes bênçãos sobre sua família.

Que cada melodia traga serenidade ao seu coração e que a presença de Deus seja constante em sua vida.

🔔 Inscreva-se no canal Top Gospel para receber diariamente:

Louvores mais tocados 2026

Hinos evangélicos atualizados

Gospel playlist nonstop

Adoração poderosa

Músicas para acalmar a alma

👍 Se esta playlist abençoou sua vida:
• Deixe o seu LIKE
• Compartilhe com sua família e amigos
• Escreva nos comentários seu pedido de oração

Que a paz do Senhor Jesus esteja sobre sua casa hoje e sempre. 🙏✨

#TopGospel2026 #Louvores #MúsicasEvangélicas #GospelMaisTocadas #AdoraçãoPoderosa","louvores de adoração, melhores, louvores para acalmar a alma, hinos evangélicos, louvores pentecostal, gospel louvor, louvores de adoração 2025, louvores, gospel mais tocadas, Músicas Gospel As Mais Tocadas, gospel, Louvores e Adoração 2026, musicas gospel mais tocadas, As Melhores Musicas Gospel, Gospel Louvores De Adoração, músicas gospel mais tocadas 2026, top gospel 2026 playlist, gospel nonstop playlist 2026, louvores para oração e fé, gospel worship hits 2026",01:23:07,14873,244,7,https://i.ytimg.com/vi/jEb9o8XWkdU/maxresdefault.jpg,PT
5,,,24,"Film, Entertainment, Lifestyle_(sociology)",22.45%,pt,5,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,14400000,bZXy_G4CTLQ,2026-03-05T16:00:54Z,4.41 horas,TODO MUNDO EM PANICO 6 - O HUMOR EM HOLLYWOOD VOLTOU?,"A franquia Todo Mundo em Pânico voltou no modo caos total. O trailer de Todo Mundo em Pânico 6 está lotado de referências a Pânico 7, Longlegs, Sorria, A substância e até Corra! A franquia trás de volta os personagens originais mais amados da franquia, retornando no meio de piadas politicamente incorretas e zoeiras sem filtro. A comédia mais insana do terror voltou mesmo… ou o cinema perdeu completamente o limite?

Neste vídeo a gente destrincha cada referência do trailer: Woodsboro, Ghostface no metrô, Wandinha, Terrifier, Sorria e Pecadores, além das teorias sobre o novo assassino, os retornos inesperados e o motivo desse filme estar explodindo na internet. Todo Mundo em Pânico 6 vai reviver o humor proibido dos anos 2000… ou vai cancelar metade de Hollywood no processo?

#TodoMundoEmPanico #Panico7 #Ghostface #Woodsboro #Pecadores #LongLegs #ASubstancia #Jason #Leatherface #Terrifier #Cinema #Hollywood #Paródia #Comédia #wayansbrothers #Halloween
--------------------------------------------------------------
🌐 Quer ficar por dentro de tudo que acontece no mundo da cultura pop? Acesse: https://www.einerd.com/
--------------------------------------------------------------
📝  Roteiro: Cássia Capellini
🎬  Edição: Tiago Mauricio
🎨  Thumbnail: Darllyson Design
🧠  Direção de Conteúdo: Caio Rohen
--------------------------------------------------------------

💪😎 WheyNerd já disponível para compras, acesse: https://loja.wheynerd.com.br/
Seja um afiliado: https://afiliados.wheynerd.com.br/register

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Crie sua conta na Hotmart e seja um afiliado: https://hotm.art/PJHotmartAfiliados
✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ Comercial e novos negócios → comercial@einerd.com

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Meu canal de viagem e vlogs → https://www.youtube.com/@malafeitatv

🔔 Breno Jordan: 
✓ Instagram e TikTok → @brenojordan_

Acesse nosso portal: https://www.einerd.com/

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound","Nerd, ei nerd, peter jordan, UCM, MARVEL, DC, DC COMICS, CINEMA, FILMES, ANIMES, QUADRINHOS, HQS, SERIES, GEEK, CULTURA POP, SERIADOS, HERÓIS, SUPER HEROIS",00:09:39,65291,13773,888,https://i.ytimg.com/vi/bZXy_G4CTLQ/maxresdefault.jpg,BR
6,,,20,"Role-playing_video_game, Action_game, Video_game_culture, Action-adventure_game",15.66%,pt-PT,6,UCIwspRtKNszHhIhl36gREjQ,alanzoka,9020000,ksDkMFxmZpo,2026-03-05T15:00:00Z,5.43 horas,PERSEGUIÇÃO ABSURDA! - RESIDENT EVIL REQUIEM - Parte 6,"OS MAIORES DESCONTOS ESTÃO NO KABUM!:
http://kb1.me/alanzokakabumyt

💜 LIVE: https://www.twitch.tv/alanzoka
📷 Instagram: https://www.instagram.com/alanzoka/
📧 alanzoka@vandep.ag
🐤 Twitter: https://twitter.com/alanzoka




#Alanzoka","alan, electronic, desire, edge, alanzoka, video do alanzoka, alanzoka da twitch, videos com alanzoka, alanzoka video, alanzoka memes, gameplay alanzoka, lives do alanzoka, lives, alanzoka jogando, Resident Evil Requiem, resident evil, resident evil 9, requiem",01:26:01,62910,9524,326,https://i.ytimg.com/vi/ksDkMFxmZpo/maxresdefault.jpg,BR
7,,,22,"Pop_music, Music, Electronic_music",0.37%,es,7,UC3Blm67mOPWuisQ_U6wkIhg,undershare,6630,RKEt2rj5u3g,2026-03-01T17:30:00Z,98.93 horas,Whitney Houston - I Have Nothing (Sub. Español + Lyrics),"whitney houston i have nothing sub español
whitney houston i have nothing traducida al español
whitney houston i have nothing traducido
whitney houston i have nothing letra
whitney houston i have nothing español
whitney houston i have nothing lyrics
whitney houston i have nothing audio
whitney houston i have nothing subtitulado
whitney houston i have nothing 

Sígueme:

► Spotify: https://open.spotify.com/playlist/0FWVqFI6B9BAgJ3X1fgHeb?si=jccVQcsTRKuZQAC-LJTvcQ

►TikTok: https://vm.tiktok.com/ZML5X9VPd/

►Pinterest: https://pin.it/Z5jJeEu 

► Contacto: material.boy190@gmail.com

►Instagram: https://www.instagram.com/materixlboy/ 

►Facebook: https://www.facebook.com/materixlboy 

►Canal Principal: https://www.youtube.com/@materixlboy  

►Donaciones: http://paypal.me/andree1901

#WhitneyHouston #IHaveNothing
   
Whitney Houston - I Have Nothing (traducción al español)
Whitney Houston - I Have Nothing (español)
Whitney Houston - I Have Nothing (traducida al español)
Whitney Houston - I Have Nothing (subtitulos al español)
Whitney Houston - I Have Nothing (spanish)
Whitney Houston - I Have Nothing (letra en español)
Whitney Houston - I Have Nothing (letra traducida)
Whitney Houston - I Have Nothing (en español)
Whitney Houston - I Have Nothing (sub. español)
Whitney Houston - I Have Nothing (lyrics)",,00:04:50,98392,359,3,https://i.ytimg.com/vi/RKEt2rj5u3g/maxresdefault.jpg,PE
8,,,1,"Entertainment, Film",6.83%,pt-BR,8,UC2eb58Gxb613nJDjpuwWmgg,ONE Media Brasil,1360000,Mrty4Lji7Kk,2026-03-04T19:36:34Z,24.82 horas,LANTERNAS Trailer Dublado Oficial (2026) Lanterna Verde,"LANTERNAS Trailer Dublado Oficial (2026) Lanterna Verde, Kyle Chandler, Aaron Pierre
© 2026 - HBO Max","filme, cinema, trailer, trailer dublado, dublado, Oficial, 2026, Lanternas, Lanternas Trailer, Lanterna Verde, Kyle Chandler, Aaron Pierre",00:02:31,119494,7363,797,https://i.ytimg.com/vi/Mrty4Lji7Kk/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game, Action_game, Lifestyle_(sociology)",3.78%,pt-BR,9,UCrcBZDofBltcgGxphNia2tw,ProbIems,11800000,8WfC7PE39Jc,2026-03-05T13:00:26Z,7.42 horas,Turma do Problems na Vida dos Rosas por 24h!,"Servidor de discord:
https://discord.gg/2jtYumJKuZ

Minha Loja:
https://www.curtaloja.com/marca/problems.html

Contato COMERCIAL:
comercial@agenciacurta.com

Segue a turma no instagram:

Problems💙 https://www.instagram.com/problems_sr/
Mel 💛https://www.instagram.com/kaikemel/
Kadu 💖 https://www.instagram.com/kadukon/
Stick 💚https://www.instagram.com/guualfaro/
Zoom 🧡 https://www.instagram.com/josedu4rd/

ENXADAHOST - Cupom: Problems
ATENÇÃO: O conteúdo do vídeo é 100% family friendly, ou seja qualquer um pode assistir com toda a familia quando quiser!!

#problems #minecraft","maniqueft, lego, problems, probrems, probres, pobrems, problemas, problema, pobrema, mainequeft, minecraft, video do problema, video do problems, video do pobrems, minecraft survival, minecraft mitos, minecraft fatos, problems roblox, roblox, pobrems roblox, pobris roblox, pobrema roblox, problema roblox",00:17:48,104360,3496,448,https://i.ytimg.com/vi/8WfC7PE39Jc/maxresdefault.jpg,BR
10,,,10,"Music_of_Latin_America, Music, Pop_music, Hip_hop_music",0.90%,es,10,UC-AlofdKECUdhXrbJQZ6iEg,LatinHype,11100000,Tdp3FFbSuFc,2026-03-02T23:48:55Z,68.61 horas,"Hear Me Now - Alok, Zeeba, Bruno Martini","Alok, Zeeba & Bruno Martini - Hear Me Now
Stream/Download: 
 
(Lyrics):
[Intro: Zeeba]
If you get to hear me now
If you get to hear me now

[Verse 1: Zeeba]
I know you'll get stronger
When you get older
Just don't shrug your shoulders
When you get older

[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
If you don't keep it cool now
You'll never make a sound

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Verse 2: Zeeba]
Leave excuses aside
Speak out your mind
And don't let it slide
You're not always right

[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
Don't learn the hard way
Just let me show you how

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Outro: Zeeba]
If you get to hear me now
If you get to hear me now
If you get to hear me now
If you get to hear me now

Tags:
Hear Me Now Lyrics
Alok Hear Me Now
Hear Me Now Alok
Zeeba Hear Me Now
Bruno Martini Hear Me Now
The things aren't easy
So just believe me now
Don't learn the hard way
Just let me show you how
All the lights will guide the way
If you get to hear me now
All the fears will fade away
Get to hear me now
Hear me now
Hear Me Now

#HearMeNow #Alok #Zeeba #BrunoMartini 

Contact: LatinHypes@gmail.com","Hear Me Now Lyrics, Alok Hear Me Now, Hear Me Now Alok, Zeeba Hear Me Now, Bruno Martini Hear Me Now, The things aren't easy, So just believe me now, Don't learn the hard way, Just let me show you how, All the lights will guide the way, If you get to hear me now, All the fears will fade away, Get to hear me now, Hear me now, Hear Me Now, hear me now alok, alok, Alok, alok hear me now, hear me now, hear me now lyrics, get to hear me now, hear me now zeeba, zeeba hear me now",00:03:13,104075,906,29,https://i.ytimg.com/vi/Tdp3FFbSuFc/maxresdefault.jpg,MX
