Posicao na coleta,Gênero do vídeo,Tipo de produtor,Categoria do vídeo,guideCategory,Taxa de engajamento,Idioma,Posicao Geral,Id do canal,Canal,Inscritos no canal,Id do vídeo,Data de publicação,Diferenca de horas entre postagem e coleta,Título do vídeo,Descrição do vídeo,Tags do video,Duração do vídeo,Visualizações,Gostei,Comentários,thumbnail_maxres,Pais
1,,,17,"Association_football, Sport",2.41%,pt-BR,1,UCZiYbVptd3PVPf4f6eR6UaQ,CazéTV,19000000,O3th37aFvBs,2025-05-01T23:24:36Z,20.75 horas,JOGO COMPLETO: ATHLETIC BILBAO X MANCHESTER UNITED | SEMIFINAL | JOGO DE IDA | UEFA EUROPA LEAGUE,"No Papo 10 você fica com uma resenha do nosso elenco sobre tudo de melhor que acontece no futebol nacional e internacional!

Hoje o programa irá cobrir tudo sobre as semifinais da Europa League e Conference League, e muito mais!

#Papo10NaCazéTV","CazéTV, Cazé TV, Casimiro ao vivo, Casimiro, CazéTV ao vivo, Cazé ao vivo, cazetv, casimiro jogos, caze tv ao vivo, jogo ao vivo, assistir futebol, europa league, europa league cazetv, assistir europa league, europa league ao vivo, manchester real, manchester ao vivo, assistir manchester, jogo manchester, assistir united, jogo united, united ao vivo, united europa league, united oitavas, united cazetv, lyon manchester, lyon united, jogo lyon, lyon ao vivo",05:19:45,2642388,63630,10,,BR
2,,,17,"Association_football, Sport",4.22%,pt,2,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil,11900000,_cVnr8-cyj0,2025-04-30T21:10:15Z,46.99 horas,"YAMAL, RAPHINHA E DUMFRIES DÃO SHOW EM JOGO COM 4 GOLAÇOS NA CHAMPIONS - BARCELONA 3 X 3 INTER","QUE PARTIDA, MEUS AMIGOS! Veja os gols e melhores momentos de Barcelona 3 x 3 Inter pela semifinal da Champions League!

Oferecimento: #SBCH, #BNCH, #BCH, #CCH , #HOCH, #ICH

Crédito foto: Getty Images

Assista a todos os jogos ao vivo da Champions League só na Max, além de vários jogos EXCLUSIVOS do Campeonato Paulista!  https://bit.ly/48xBlJi

Acesse o portal da TNT Sports: http://www.tntsports.com.br/

Canais:
De Placa - http://bit.ly/2HxPlHl
De Sola - http://bit.ly/2k0Xg90
EI Games - http://bit.ly/2ufcveA
MFM - http://bit.ly/2KnSU6P
Cortes da TNT Sports - https://bit.ly/3hbxWHC
Cortes do Futebol Brasileiro - https://bit.ly/3aNJJwn
TNT Sports Entrevista - https://bit.ly/3xdRJOE","esporte interativo, tnt sports, tnt sports brasil, barcelona, barcelona x inter, barcelona 3 x 3 inter, barcelona lamine yamal, yamal champions league, barcelona raphinha, raphinha champions league, gols barcelona inter, melhores momentos barcelona inter, gols champions league, champions league tnt sports",00:06:41,4683122,191043,6698,https://i.ytimg.com/vi/_cVnr8-cyj0/maxresdefault.jpg,BR
3,,,24,"Lifestyle_(sociology), Television_program, Entertainment",3.43%,,3,UCr2TPUjHlskdWYtpQA03hqA,Power Couple Brasil,1060000,hTsCFr5nTUE,2025-05-02T06:51:31Z,13.31 horas,Veja quem votou em quem na primeira DR da temporada | Power Couple,"Ana Paula e Antony foram os primeiros garantidos na DR deste ciclo. A tensão entre a dupla foi forte demais e eles terminaram na última colocação na Prova dos Casais. A segunda vaga ficou para o casal com menor saldo no ciclo. Giovanna e Diego ficaram na última posição do ranking após Fran e Junior conseguirem uma virada incrível no desafio do choque e garantirem a imunidade. Tali e Rafa foram os mais votados na noite desta quinta-feira (1º) e completaram a última vaga da DR. Veja como foi!

Inscreva-se no canal: https://goo.gl/rIAVpb
Site oficial: https://record.r7.com/power-couple-brasil-7/
Assista às íntegras no PlayPlus: https://www.playplus.com 
TikTok: https://www.tiktok.com/@recordrealities
Facebook: https://www.facebook.com/PowerCoupleBrasil
Instagram: https://www.instagram.com/powercouplebrasil
Twitter: https://twitter.com/powercouple

#PowerCouple #RafaBrites #FelipeAndreoli","Power Couple, Power Couple Brasil, Power Couple Record, Reality Show, Reality Casais, Power Couple Brasil 7, Rafa Brites, Felipe Andreoli",00:38:14,95429,3276,0,https://i.ytimg.com/vi/hTsCFr5nTUE/maxresdefault.jpg,BR
4,,,10,"Music, Pop_music",12.69%,,4,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,14200000,vaGf8fmtBr4,2025-05-02T04:00:07Z,16.16 horas,Maroon 5 - Priceless ft. LISA (Official Video),"Listen to Maroon 5 ft. LISA single “Priceless”, out now: https://Maroon5.lnk.to/Priceless

Follow Maroon 5:
Instagram: https://Maroon5.lnk.to/Instagram
Facebook: https://Maroon5.lnk.to/Facebook
Twitter: https://Maroon5.lnk.to/Twitter
TikTok: https://Maroon5.lnk.to/TikTok
Sign up for updates: https://www.maroon5.com/subscribe/

Follow LISA:
Instagram: https://www.instagram.com/lalalalisa_m
TikTok: https://www.tiktok.com/@lalalalisa_m
Youtube: www.youtube.com/@lalalalisa_m
#Maroon5 #LISA #M5

Music video by Maroon 5, LISA performing Priceless.© 2025 Interscope Records","Maroon, LISA, 222 Records/Interscope Records, Pop, マルーン5, 마룬5, 魔力紅, 魔力红, priceless, new music, 2025, Baby, you're priceless, anything like this, all wanna do",00:02:52,3290331,382217,35308,https://i.ytimg.com/vi/vaGf8fmtBr4/maxresdefault.jpg,US
5,,,10,"Music_of_Latin_America, Hip_hop_music, Music, Pop_music",6.67%,zxx,5,UCYLWk7x2Jg9CRD71MnPRTOg,MC IG,1220000,J8kbUgAFq4s,2025-04-30T21:18:07Z,46.86 horas,"Tá Rico Os Menino do Gueto - Ig, Negão Original, Ryan SP, GP, Meno K, Du L, Guizinho Niazi [FNS 🍀]","Videoclipe oficial da música ""Tá Rico Os Menino do Gueto"", de Ig, Negão Original, Ryan SP, GP, Meno K, Du L, Guizinho Niazi com produção dos Djs Japa NK e Davi DogDog. Single oficial do álbum ""Feliz No Simples"". 

Ouça agora nas plataformas digitais: https://wct.live/taricoosmeninodogueto

Siga MC IG:
Instagram: @mcig4m / @omcig4m   
Se inscreva no canal @MCIGoficial 

Música: Tá Rico Os Menino do Gueto       
Intérpretes: Ig, Negão Original, Ryan SP, GP, Meno K, Du L, Guizinho Niazi
Produtor Musical: Djs Japa NK e Davi DogDog 

Ficha técnica:

Direção: @Opege
Vivências MC IG: @Nicolasborgesfx
Vivências MC GP: @Oliver.30
Edição: @LeoSanchez
Finalização: @ojoaovsc
Foto still: @Kosta.br
A/C: @Caioovinicius_
Elétrica: Olof_46
Tipografia: @Rafael2k87
Designer: @mxaviier / @Rafael2k87 

A&R: @Dentinhoescreve / @Anaptpaulino / @Barbaraarodrigues 
Social Media: @Gabriela8amorim / @Vitoriascharf 

Instagram: @mcig4m / @omcig4m  
Facebook: /mcigoficial
Twitter: @mcigoficial

Contrate:
(011) 2201-3648 - GR6 Eventos

#McIg #IgorGuilherme #Funk","Funk, FunkPaulista, Funkpaulista2025, Funkpaulista2024, FunkSP, Trap, TrapSaoPaulo, FunkDeVerdade, FunkExplosão, FunkBrasil, BaileFunk, FunkBrabo, FunkHit, FunkTikTok, FunkChallenge, TrendFunk, BeatFunk, HitDoBaile, FunkEmAlta, FunkDosFluxo, FunkLançamento, FunkEstourado, Trending, HitDoMomento, Lançamento2025, MúsicaViral, DanceChallenge, NovaMúsica, Challenge, MusicadoMomento, Músicasvirais2025, Hitsdoverão2025, HitsDeFesta, MúsicaFitDance, DesafioViral, NewMusic2025, MelodiaFunk, VibesFunk, MúsicaDeBalada, Festa2025",00:07:46,1390351,89300,3500,https://i.ytimg.com/vi/J8kbUgAFq4s/maxresdefault.jpg,BR
6,,,10,"Music, Entertainment, Film",28.55%,en,6,UCTcEu0jaf3DrsTjnGwwvsvA,EPIK HIGH,987000,ZXAcTToLy_Y,2025-05-02T04:00:06Z,16.16 horas,TABLO X RM - Stop The Rain (Official MV),"[CC] 한국어 / Japanese / Spanish / Chinese / English subs

TABLO X RM - Stop The Rain
🎧 Stream: https://found.ee/StopTheRainTABLOXRM

To: You
From: Tablo & RM

Animation Studio: Shockunit
Animation by: @phuncal
Produced by: @qubicpictures
Producer for Qubic: Katrina Minett
Producer: Lynn Bartsch, Fansight

© OURS Co. All Rights Reserved

#TABLO #RM #StopTheRain #TABLOxRM #STR","tablo, rm, 타블로, 남준, bts, epik high, 방탄소년단, 에픽하이, kpop, tablo x rm, stop the rain, str, rain, 비 오는 날",00:03:11,755407,192231,23402,https://i.ytimg.com/vi/ZXAcTToLy_Y/maxresdefault.jpg,KR
7,,,10,"Music, Music_of_Latin_America, Pop_music",2.14%,pt-BR,7,UCmkSzYG4ykYKFE4Ow0030zw,Grupo Menos é Mais,4800000,eAIivxKZYZw,2025-05-01T00:00:06Z,44.16 horas,"Grupo Menos É Mais, Simone Mendes - P do Pecado (Ao Vivo)","Confira a faixa ""P do Pecado"" do Grupo Menos é Mais com participação de Simone Mendes.

Ouça em todas as plataformas digitais: https://ads.somlivre.com.br/MOLHO_

LETRA:

Uma ligação fria com um convite quente
Você é uma comprometida que me liga
E eu sou o solteiro que atende
Depois que o suor seca no chão
É fácil me chamar de tentação
Como se eu fosse o culpado
Do que ce faz com seu namorado
Como se eu que tivesse alguém
Mas diferente de você, meu beijo não ta enganando ninguém
Jogando erro contra erro, o seu é bem maior que o meu
Da vida ce não tira ele, da cama ce não tira eu
Não joga a culpa toda pro meu lado, é você que tem alguém do lado
Eu sou apenas o P do Pecado
Eu sou apenas o P do Pecado
 
Como se eu fosse o culpada
Do que ce faz com sua namorada
Como se eu que tivesse alguém
Mas diferente de você, meu beijo não ta enganando ninguém
Jogando erro contra erro, o seu é bem maior que o meu
Da vida ce não tira ela, da cama ce não tira eu
Não joga a culpa toda pro meu lado, é você que tem alguém do lado
Eu sou apenas o P do Pecado
Eu sou apenas o P do Pecado

Ficha Técnica:
Produzido e Arranjado por: Dudu Borges, Paulinho Félix
Direção de vídeo: Thiago Viégas
Direção de fotografia: Serginho Paiva
Edição de vídeo: Junior Viégas
Color grading: Pedro Ortega
Cinegrafistas: Serginho Paiva, Renato Alves, Geann Toni, Yorrans, Leo Rocha, Edney Torres
Captação de áudio: Roberto Junior, Up music: Anilton Borges, Vandamme
Edição de base: Lucca Bruno
Mixagem e masterização: Roberto Junior


Músicos:
Direção musical: Miguel Schonmann
Produtor musical: Dudu Borges
Teclados: Miguel Schonmann
Reco-reco: João Alvarenga
Contrabaixo: Israel Soares
Pandeiro: Marco Scooby
Tantã: Iury Renato
Flauta: Alceu Lacerda
Violão: Filipe da Hora
Cavaco: Tayro Feitoza
Banjo: Marcelo Lombardo
Backing Vocal: Dani Lemos, Daniel Quirino e Silvera
______________________________________
MENOS É MAIS
Manager: Jaison Vieira, Andriws Moraes
Diretor Comercial: Miguel Almeida
Diretor Financeiro: Rodrigo Oliveira
Diretor Técnico: Marcelo Vilella
Diretor de Marketing: Gustavo Góes
Direção Criativa: Nathalia Rezende
Designer: Lucas Lobo
Styling e Figurino: Driellly Martins
Social Mídia: Taissa Rodrigues e Juliana Nascimento
Tráfego: Álex Porto
Fotógrafo: Ricardo Ribeiro 
Creator Mobile: Laura Christine (Hands)
Produtor Geral: Marcelo Vilela 
Produtor Técnico: Thiago Taranto
Produtor Artístico: Lucas Lira
Produção Executiva: Pedro Bulhões
Auxiliar de Produção: Gabriel Amaro
______________________________________
GH MUSIC
Manager: Andriws Moraes e Igor Faria
Produção de Logística: Yasmin Entres
Gestão de Conteúdo e Controle de Imagem: Jéssica Mello
______________________________________
GRUPO ONDA
Manager: Cristóvão Neto, Jaison Vieira e Diogo Duílio
Produção geral: Laldenia Lemos
Cenografia: Bibi Regazzi
______________________________________
SOM LIVRE
A&R: Gustavo Farias, Nino Vilassa, Vinicius Azevedo, Lucas Nunes e Daniel Frati
MKT: Júlia Braga, Lena Pelosi, Juliana Franco, Mayara Ramada, Joilson Junior e Matheus Damasceno
______________________________________
Gravado ao Vivo em: Praça da Bandeira, Campina Grande/ PB
Realização: Som Livre, GH Music e Grupo Onda

Siga o Grupo Menos é Mais nas Redes Sociais:
▶️ Facebook: http://bit.ly/2MkFS9V
▶️ Instagram: http://bit.ly/31UWQm0
▶️ Spotify: https://spoti.fi/2LS0yqQ
▶️ Site Oficial: http://www.grupomenosemais.com.br",,00:03:12,1961490,40348,1579,https://i.ytimg.com/vi/eAIivxKZYZw/maxresdefault.jpg,BR
8,,,10,"Music, Hip_hop_music, Music_of_Latin_America",5.44%,pt,8,UC607Gii1uo93qDqiGR6-c3w,MUSSA,13300000,P-hWMk4Rohc,2025-05-01T21:00:08Z,23.16 horas,Tung Tung Tung Sahur e Bombardiro Crocodilo Vs. Mussa - Batalha de Rima,"Depois de vencer Tralalero Tralala na batalha de rima chegou a vez de Mussa enfrentar o Tung Tung Tung Sahur e Bombardiro Crocodilo. Será que esses memes de brainrot italiano irá ganhar batalha?

• BAIXE GRÁTIS o Mussa Game: https://bit.ly/MussouGame
• CONTATO e parcerias: contato@mussastyle.com.br
• Siga nas outras redes @mussoumano

Esse é o canal oficial de músicas e batalhas de rap do MUSSA.","mussoumano, batalha de youtubers, mussoumano vs, mussa, batalha mussa, rap mussa, musicas mussa, mussa musicas, tralalero tralala mussa, musica do tralalero tralala, tung tung tung sahur batalha, batalha brainrot, memes brainrot italiano, batalha bombadiro crocodilo",00:02:33,382747,19564,1273,https://i.ytimg.com/vi/P-hWMk4Rohc/maxresdefault.jpg,BR
9,,,20,"Action-adventure_game, Video_game_culture, Role-playing_video_game",0.81%,pt-BR,9,UCZ5EhVtjHsdha52CiOcFvvg,Lokis,4610000,AtHSnLnehb8,2025-05-01T22:00:23Z,22.16 horas,LOKIS VIROU CARRO DE LOKIS | Roblox - Car Suspension Test,,"roblox, lokis, lokis roblox, looks, looks roblox, loquinho roblox, loquinho, lokis carro, carro roblox",00:10:27,151112,1177,52,https://i.ytimg.com/vi/AtHSnLnehb8/maxresdefault.jpg,BR
10,,,23,"Entertainment, Lifestyle_(sociology), Film",1.97%,pt-BR,10,UCz2A8OXLR2xwYE63zWbu7IA,Wiris Viana,6540000,OmWWOASpB9g,2025-05-01T14:09:36Z,30.00 horas,DE REPENTE PAI / O FILME,"MAIS INFORMAÇÕES:
▶  https://linktr.ee/wiris.viana_ofc","webséries, achatadaminhairm, novelinha, videosengraçados, wirisviana, achatadaminhairmã, armariamãe, vídeos para familia, comédia, Os melhores vídeos da Internet, Os melhores filmes da Internet, humor inteligente, N3tflix, Canal que ainda não estar na Netflix, Ator que a globo não tem, Melhor canal de web serie do brasil, melhor canal de vídeos para familia do brasil, Melhor canal do brasil, engraçado, uires vieira, rico, pobre, marieta, eita, eita marieta, nova série, PAI, FILHO, PATO, MUSICA, BABÁ",00:28:21,326606,6159,259,https://i.ytimg.com/vi/OmWWOASpB9g/maxresdefault.jpg,BR
